"Time","run","random_seed","gamma0","gamma0d","gamma0t","gammaI","Density","GammaEp","Rate","Plasmid","G","Gd","Gr","Gt","N","Nd","Nr","Nt","RCh","RCv","RCt","WetLabRateCurve"
"95.0",1,4745,"0.11221122112211221","0.10726072607260725","0.0049504950495049506","0.0366182014001077","0.5541629364368845","6.608662393404725E-11","0.08567931456548347","pSU2007","33.015064446840356","32.6175815442575","35.014590702678944","0.0","335100.0","171700.0","149400.0","14000.0","0.4857142857142857","0.5142857142857142","0.04411764705882353","0.08720537499999999"
"105.0",1,4745,"0.08536585365853659","0.07886178861788617","0.0065040650406504065","0.04535637149028078","0.5568919894154438","6.412807691781334E-11","0.10452114730189596","pSU2007","32.95282977582536","32.80100567832629","34.84605644632862","0.0","415700.0","210000.0","184200.0","21500.0","0.4883720930232558","0.5116279069767442","0.0761904761904762","0.10519962499999999"
"115.0",1,4745,"0.0668693009118541","0.060790273556231005","0.0060790273556231","0.051299133910726186","0.5721364589289117","5.933168089750645E-11","0.12509742790335152","pSU2007","32.669478021382716","32.383627819256844","34.84605644632862","0.0","524700.0","268100.0","224500.0","32100.0","0.4797507788161994","0.5202492211838006","0.09090909090909091","0.124744875"
"125.0",1,4745,"0.051270207852193994","0.0464203233256351","0.004849884526558892","0.056502926953423266","0.5812990087291019","5.3578570263783774E-11","0.14578931482040447","pSU2007","32.19151507755119","31.96164119079402","34.84605644632862","114.17368349611574","675900.0","344600.0","283000.0","48300.0","0.45962732919254656","0.5403726708074534","0.0945945945945946","0.145703125"
"135.0",1,4745,"0.040066564260112646","0.0350742447516641","0.0049923195084485405","0.062350597609561756","0.5917717788518213","4.8888341882660945E-11","0.16814797021378813","pSU2007","32.07708426043797","31.878011174678893","34.84605644632862","82.99412189569901","848300.0","432000.0","346300.0","70000.0","0.4471428571428571","0.5528571428571428","0.12460063897763578","0.16793637500000003"
"145.0",1,4745,"0.03130837629828887","0.027348128222371666","0.003960248075917209","0.06482054455445545","0.6072904922961293","4.343845328218709E-11","0.19023634250290586","pSU2007","31.981686099427098","31.685009967193288","34.625382092137215","68.66292357676676","1064400.0","548200.0","418000.0","98200.0","0.42668024439918534","0.5733197556008147","0.12649164677804295","0.191306625"
"155.0",1,4745,"0.0254142659341641","0.021349769976327662","0.004064495957836437","0.06725768321513002","0.6211453744493393","3.8722711074240046E-11","0.2167577413479053","pSU2007","31.715611005346545","31.420036017648595","34.52468206422547","58.5258853100064","1362000.0","703200.0","516000.0","142800.0","0.39845938375350143","0.6015406162464986","0.15992970123022848","0.21567587500000002"
"165.0",1,4745,"0.020535616886658666","0.016881204319842916","0.003654412566815752","0.06950983107172529","0.6337311337311338","3.421118035750835E-11","0.24090688651794373","pSU2007","31.652958265169573","31.356525625040863","34.52468206422547","52.85326506904465","1709400.0","884600.0","626100.0","198700.0","0.3789632611977856","0.6210367388022144","0.17795484727755645","0.240906125"
"175.0",1,4745,"0.018116582417193963","0.01461698893562869","0.0034995934815652725","0.07517969781428781","0.6482811088393324","3.058507409457395E-11","0.26689791873141727","pSU2007","31.76137831565057","31.437017414604682","34.52468206422547","49.19077442504393","2103100.0","1094100.0","739700.0","269300.0","0.3806164129223914","0.6193835870776087","0.19317073170731708","0.26685937500000007"
"185.0",1,4745,"0.017087768429139664","0.013729693560178932","0.0033580748689607315","0.08537113848820653","0.6627143677689341","2.836638954956871E-11","0.29251290877796904","pSU2007","32.33555049197028","31.97134895972119","35.87322884629831","47.54248362043066","2437400.0","1275400.0","822100.0","339900.0","0.4057075610473669","0.5942924389526332","0.19651921682378534","0.293397625"
"195.0",1,4745,"0.016842711734203958","0.013501056270405223","0.0033416554637987323","0.09673505404809177","0.6768449736832282","2.7393350634010016E-11","0.3190434987807756","pSU2007","33.29545527412687","32.89596188278188","37.27698208143059","47.050070222438805","2678900.0","1407600.0","865700.0","405600.0","0.4324457593688363","0.5675542406311637","0.19840364880273662","0.32038287499999996"
"205.0",1,4745,"0.017495262870539874","0.013729646401387416","0.0037656164691524554","0.10870541282115241","0.6910400937704692","2.6820345025616633E-11","0.34712610184308296","pSU2007","34.334574214444096","33.91005369611247","38.82036102475967","46.852802663587305","2900700.0","1528000.0","896200.0","476500.0","0.457292759706191","0.542707240293809","0.21523634694814134","0.34767712500000003"
"215.0",1,4745,"0.018853481515082784","0.014593728736674983","0.004259752778407802","0.12059663598857505","0.7050118263760148","2.6250748222337892E-11","0.37519463814230586","pSU2007","35.367345917340145","34.920755074353345","38.82036102475967","46.821605563105365","3128600.0","1651500.0","922900.0","554200.0","0.4799711295561169","0.5200288704438831","0.22593984962406016","0.3751423749999999"
"225.0",1,4745,"0.02011583210793798","0.015240048499858112","0.00487578360807987","0.1287247214197276","0.7205519374312308","2.5550302457511175E-11","0.40275835769670776","pSU2007","36.3932243440588","35.87571433006357","42.066594254569935","47.03163569052265","3362700.0","1789300.0","939700.0","633700.0","0.49218873283888276","0.5078112671611172","0.24238537992946457","0.40264062500000003"
"235.0",1,4745,"0.021544756667123965","0.016146637956230503","0.005398118710893463","0.13598373616444545","0.7347311352069041","2.485749293298068E-11","0.4300826053366613","pSU2007","37.38326446513753","36.82235863093836","42.066594254569935","47.24243893807136","3615200.0","1932500.0","959000.0","723700.0","0.49910183777808487","0.5008981622219152","0.2505537098560354","0.43003387499999995"
"245.0",1,4745,"0.02309975120770252","0.017147702297145025","0.0059520489105574954","0.14267011197243756","0.7490322580645161","2.4175556613727264E-11","0.4572194005692917","pSU2007","38.36700422830643","37.75225434620168","42.066594254569935","47.554490856765696","3875000.0","2083300.0","972500.0","819200.0","0.5054931640625","0.4945068359375","0.2576672301376479","0.45718412500000005"
"255.0",1,4745,"0.024377557936103477","0.01779456653654795","0.00658299139955553","0.1465108935901484","0.7628200496182287","2.34855493912881E-11","0.4839909867421265","pSU2007","39.32427396973864","38.66102555431179","42.066594254569935","47.89726642457271","4151700.0","2243400.0","984700.0","923600.0","0.5023819835426592","0.49761801645734083","0.27004310344827587","0.483953375"
"265.0",1,4745,"0.02576878278961882","0.018456760012344326","0.007312022777274492","0.1505467023380249","0.7763404447454566","2.2841504014733794E-11","0.5102333399248566","pSU2007","40.28966453846589","39.57296942184866","42.066594254569935","48.330504273455816","4429500.0","2406700.0","990700.0","1032100.0","0.5015986822982269","0.4984013177017731","0.283755070504153","0.5102036249999999"
"275.0",1,4745,"0.027034332321699543","0.019072458270106223","0.007961874051593322","0.1527640076100646","0.7889184846947404","2.219547297573835E-11","0.5359698856771076","pSU2007","41.21973443691549","40.46876177164664","50.591959792940656","48.73979058615529","4730400.0","2578600.0","998500.0","1153300.0","0.49432064510534984","0.5056793548946501","0.294509735134187","0.5357968750000002"
"285.0",1,4745,"0.028168375421142606","0.019598151733769855","0.00857022368737275","0.1541247984121077","0.8012763165742232","2.156773762466228E-11","0.5606346973759395","pSU2007","42.16224846990068","41.36310152959971","50.591959792940656","49.25220278589505","5030100.0","2755000.0","999600.0","1275500.0","0.4870246961975696","0.5129753038024304","0.3042498390212492","0.5605951249999999"
"295.0",1,4745,"0.029501778738839284","0.020228794642857144","0.009272984095982142","0.15587137789653108","0.8131028411964115","2.0952736471380093E-11","0.584433431891059","pSU2007","43.09654066698928","42.24927339329682","54.27997746614393","49.80166656402622","5339300.0","2938000.0","997900.0","1403400.0","0.4821861194242554","0.5178138805757446","0.3143194916506576","0.5844603749999999"
"305.0",1,4745,"0.03061138676309814","0.020708939534101422","0.009902447228996721","0.15572525615521188","0.8245846121282675","2.034435163966283E-11","0.6078315390985449","pSU2007","44.004742437435134","43.111394901002434","56.170530900134395","50.34732755476189","5669400.0","3133500.0","994500.0","1541400.0","0.47229791099000906","0.5277020890099909","0.323489010989011","0.6072546249999999"
"315.0",1,4745,"0.031548297768366186","0.02101319433132432","0.010535103437041863","0.1544457735247209","0.8349146110056926","1.9696488431778508E-11","0.6289423472632721","pSU2007","44.90915683273083","43.97002734721479","58.05384456662052","50.95227044346603","6007800.0","3334900.0","991800.0","1681100.0","0.4608292189637737","0.5391707810362263","0.33393571705176195","0.628839875"
"325.0",1,4745,"0.03253692252303578","0.021419613149284495","0.01111730937375128","0.15342997332139327","0.8446689148728292","1.9096831945379766E-11","0.64910469545406","pSU2007","45.822382161713485","44.838892879757516","58.05384456662052","51.59788221002335","6345800.0","3536700.0","985700.0","1823400.0","0.45102555665240757","0.5489744433475924","0.3416828793774319","0.6490781250000001"
"335.0",1,4745,"0.033549570801389164","0.021623746805582857","0.011925823995806304","0.1518943161789086","0.8538286174064638","1.844885616200692E-11","0.6678629469122427","pSU2007","46.70382096876418","45.671185290366246","58.05384456662052","52.25046263443206","6711300.0","3757700.0","981000.0","1972600.0","0.4412450572848018","0.5587549427151982","0.35546875","0.6678313750000001"
"345.0",1,4745,"0.034376317532975965","0.02188234054086611","0.01249397699210986","0.14963378066165264","0.8620280520361032","1.7822137300486094E-11","0.6850454633391372","pSU2007","47.589832086388924","46.51602058398833","63.839751924533246","52.931870413126276","7079700.0","3978300.0","976800.0","2124600.0","0.4298220841570178","0.5701779158429822","0.3634472185720543","0.6849616249999999"
"355.0",1,4745,"0.035125968100111586","0.022048560601317685","0.013077407498793903","0.14716637607813488","0.8697128287707998","1.720265833729929E-11","0.7008565442445156","pSU2007","48.4780679473647","47.35415295194932","65.79589300489242","53.6606598405492","7452000.0","4206400.0","970900.0","2274700.0","0.4193080406207412","0.5806919593792588","0.3723002725938352","0.7003308750000001"
"365.0",1,4745,"0.03565696892322229","0.02212917581803297","0.01352779310518932","0.14395958007542334","0.8760076530612245","1.652125181682804E-11","0.7138104630965348","pSU2007","49.35339139501183","48.18337907920844","65.79589300489242","54.41986172145081","7840000.0","4443300.0","972100.0","2424600.0","0.4077786026561082","0.5922213973438918","0.37938707393547083","0.713801125"
"375.0",1,4745,"0.036132401841780716","0.02216356228377982","0.013968839558000897","0.1409139770127615","0.8816660793915019","1.5869687647999333E-11","0.7255846717385179","pSU2007","50.23284211878763","49.01995500429868","69.44579352564706","55.20048789161227","8230100.0","4681100.0","973900.0","2575100.0","0.3970719583705487","0.6029280416294512","0.386601466992665","0.7252343749999999"
"385.0",1,4745,"0.036238832215833766","0.022115760724707414","0.014123071491126349","0.13687472217137778","0.8861058655884704","1.5162604590899046E-11","0.7345053876691242","pSU2007","51.10495130788129","49.84564915185468","69.44579352564706","56.026324717243675","8631700.0","4928800.0","983100.0","2719800.0","0.3849180086771086","0.6150819913228914","0.38972203648868087","0.7344926249999997"
"395.0",1,4745,"0.03612874379280677","0.021956358265982887","0.014172385526823882","0.1326204538389804","0.8896669210942599","1.444683585961647E-11","0.7414588625641557","pSU2007","51.97547140521904","50.66917434710574","69.44579352564706","56.88359116364002","9039900.0","5182100.0","997400.0","2860400.0","0.3728849112012306","0.6271150887987694","0.3922745171573223","0.7414378749999999"
"405.0",1,4745,"0.035756813971950255","0.021659169092352475","0.014097644879597778","0.12848856558741026","0.8919752759194665","1.374511263890939E-11","0.746011566457274","pSU2007","52.86787731397744","51.52588146702308","74.11295242590202","57.78444840113037","9432100.0","5420500.0","1018900.0","2992700.0","0.3612122832225081","0.6387877167774919","0.3942645698427382","0.745932125"
"415.0",1,4745,"0.035038504027543826","0.021205396683274983","0.013833107344268842","0.12431011826544021","0.8930648815233586","1.3047199991802821E-11","0.7478585178055823","pSU2007","53.788826577202386","52.41300348249246","74.11295242590202","58.75664315395406","9799400.0","5643400.0","1047900.0","3108100.0","0.3500209130980342","0.6499790869019658","0.39479731592977296","0.747837375"
"425.0",1,4745,"0.03411680488651177","0.02063450880116036","0.013482296085351406","0.12065134480814513","0.8931487643289462","1.2379079321946635E-11","0.7474740403686851","pSU2007","54.74940780613748","53.341044568118406","76.56260855081632","59.806341587273096","1.01281E7","5842600.0","1082200.0","3203300.0","0.34071114163518873","0.6592888583648113","0.39518050210738503","0.7470156249999997"
"435.0",1,4745,"0.0330145016970071","0.01996781433955872","0.01304668735744838","0.1173434828887527","0.8922325719712595","1.1747714122019369E-11","0.7452665472438267","pSU2007","55.74097810300418","54.313322815459415","76.56260855081632","60.897879135499345","1.04243E7","6014200.0","1123400.0","3286700.0","0.33206559771199073","0.6679344022880093","0.39518050210738503","0.7433288750000002"
"445.0",1,4745,"0.031907709129393745","0.01929840461454353","0.012609304514850211","0.11467658555037195","0.8914073768802803","1.1207182515432104E-11","0.7433195333082424","pSU2007","56.77303947671059","55.325246147294315","76.56260855081632","62.03257270998789","1.06766E7","6159700.0","1159400.0","3357500.0","0.3250632911392405","0.6749367088607595","0.39518050210738503","0.736639125"
"455.0",1,4745,"0.03083730313458898","0.018651002198224468","0.012186300936364509","0.11243548403712823","0.8902390931518659","1.0698182978131426E-11","0.7404917819506484","pSU2007","57.826296392409304","56.355279856216","76.56260855081632","63.21211726456881","1.09037E7","6291900.0","1196800.0","3415000.0","0.3195900439238653","0.6804099560761347","0.39518050210738503","0.7268083750000001"
"465.0",1,4745,"0.029816006228742368","0.01803330191643104","0.011782704312311328","0.11038961038961038","0.889196675900277","1.0227387710065687E-11","0.7376993336030148","pSU2007","58.88767015052303","57.38553453880873","81.05545672957939","64.41534333569763","1.11188E7","6421900.0","1232000.0","3464900.0","0.31498744552512337","0.6850125544748766","0.39518050210738503","0.7136986249999997"
"475.0",1,4745,"0.028841503859539708","0.017443903882794723","0.011397599976744985","0.10870193121719471","0.8880270291784227","9.807889712272282E-12","0.7348913180047745","pSU2007","59.972048956964265","58.445650579089424","81.05545672957939","65.63433151490277","1.13063E7","6530900.0","1266000.0","3509400.0","0.31099333219353736","0.6890066678064627","0.39518050210738503","0.697171875"
"-1.0",2,456111,"0.0","0.0","0.0","0.0","0.5","0.0","0.0","pSU2007","0.0","0.0","0.0","0.0","45000.0","22500.0","22500.0","0.0","0.0","0.0","0.0","0.020525023"
"5.0",2,456111,"0.38461538461538464","0.38461538461538464","0.0","0.021739130434782608","0.5111111111111111","0.0","0.022222222222222223","pSU2007","0.0","0.0","0.0","0.0","45000.0","22500.0","22000.0","500.0","1.0","0.0","0.0","0.017822125"
"15.0",2,456111,"0.2631578947368421","0.2631578947368421","0.0","0.021367521367521368","0.5131578947368421","3.487175701738344E-10","0.022026431718061675","pSU2007","0.0","0.0","0.0","0.0","45600.0","22900.0","22200.0","500.0","1.0","0.0","0.0","0.015647374999999998"
"25.0",2,456111,"0.25","0.25","0.0","0.01730103806228374","0.516994633273703","1.5391152365824481E-10","0.01818181818181818","pSU2007","80.42265759257454","74.90676825245897","0.0","0.0","55900.0","28400.0","27000.0","500.0","1.0","0.0","0.0","0.016265625000000002"
"35.0",2,456111,"0.21212121212121213","0.21212121212121213","0.0","0.016091954022988506","0.5117647058823529","1.039359946623577E-10","0.02122641509433962","pSU2007","38.39903835543435","38.25766432389514","0.0","0.0","85000.0","42600.0","41500.0","900.0","0.7777777777777778","0.2222222222222222","0.0","0.019538874999999997"
"45.0",2,456111,"0.16279069767441862","0.16279069767441862","0.0","0.014056224899598393","0.523109243697479","9.043572382288409E-11","0.02575107296137339","pSU2007","41.90331820885657","40.772045729604855","44.72796431257625","0.0","95200.0","48600.0","45400.0","1200.0","0.5833333333333334","0.4166666666666667","0.0","0.025329124999999997"
"55.0",2,456111,"0.2222222222222222","0.2222222222222222","0.0","0.01932367149758454","0.5285106382978724","8.866066000896772E-11","0.03484320557491289","pSU2007","39.9847719276511","39.06018502263462","44.72796431257625","0.0","117500.0","60100.0","55400.0","2000.0","0.6","0.4","0.0","0.033498375"
"65.0",2,456111,"0.2804878048780488","0.2682926829268293","0.012195121951219513","0.026806526806526808","0.5267034990791897","8.023876371793844E-11","0.04460966542750929","pSU2007","35.25446133423947","35.00505468465192","36.82558603698868","0.0","162900.0","82200.0","77100.0","3600.0","0.6388888888888888","0.3611111111111111","0.043478260869565216","0.04390862500000001"
"75.0",2,456111,"0.2129032258064516","0.2064516129032258","0.0064516129032258064","0.031309297912713474","0.5394063459570113","7.794412995731818E-11","0.05660377358490566","pSU2007","35.63876969836027","35.082833302080665","37.7491828964473","0.0","195400.0","100000.0","90000.0","5400.0","0.6111111111111112","0.3888888888888889","0.030303030303030304","0.056421875"
"85.0",2,456111,"0.19591836734693877","0.18775510204081633","0.00816326530612245","0.03606311044327573","0.5541215653621981","7.48866676707214E-11","0.07111882046834345","pSU2007","35.41239335486025","34.6027277958856","37.7491828964473","0.0","240200.0","124900.0","107100.0","8200.0","0.5853658536585366","0.4146341463414634","0.041666666666666664","0.07090012500000001"
"95.0",2,456111,"0.16228070175438597","0.14912280701754385","0.013157894736842105","0.04150308468872686","0.5561447286338116","6.961478431127264E-11","0.08782051282051281","pSU2007","33.758833052845915","33.3097695100503","35.93891935575397","0.0","320600.0","164600.0","142300.0","13700.0","0.5401459854014599","0.45985401459854014","0.08108108108108109","0.08720537499999999"
"105.0",2,456111,"0.10427010923535253","0.09632571996027806","0.007944389275074478","0.04637809187279152","0.5699899295065458","6.495654792456278E-11","0.10529072812991094","pSU2007","33.641670500524675","33.06414768870806","35.93891935575397","0.0","397200.0","206300.0","170800.0","20100.0","0.5223880597014925","0.47761194029850745","0.0761904761904762","0.10519962499999999"
"115.0",2,456111,"0.07331975560081466","0.06924643584521385","0.004073319755600814","0.05010438413361169","0.5827250608272506","6.098283577156009E-11","0.12574341546304163","pSU2007","33.51426344871759","32.90385407851453","36.2528155171686","0.0","493200.0","257800.0","205800.0","29600.0","0.4864864864864865","0.5135135135135135","0.05555555555555555","0.124744875"
"125.0",2,456111,"0.054620761066528606","0.050478902407455346","0.0041418586590732595","0.05561412756984713","0.589863184079602","5.463367456865274E-11","0.14600194237617353","pSU2007","32.79169650825345","32.32105735619737","36.2528155171686","0.0","643200.0","334300.0","263800.0","45100.0","0.4678492239467849","0.532150776053215","0.07582938388625593","0.145703125"
"135.0",2,456111,"0.04209645943685531","0.03763590744354614","0.004460551993309172","0.06228088265621778","0.6018369120019859","4.968209731755529E-11","0.16804979253112035","pSU2007","32.649935481525766","32.18223026790869","36.2528155171686","89.05041331570816","805700.0","420100.0","320800.0","64800.0","0.4660493827160494","0.5339506172839507","0.10596026490066225","0.16793637500000003"
"145.0",2,456111,"0.032177217236639986","0.028862478777589132","0.003314738459050853","0.06395629117788848","0.6161996237251213","4.4646186285487066E-11","0.19132067598581265","pSU2007","32.52202227256488","32.012154191971504","36.2528155171686","72.0097397632979","1009900.0","530600.0","387600.0","91700.0","0.4340239912758997","0.5659760087241004","0.10301507537688442","0.191306625"
"155.0",2,456111,"0.025332822526577915","0.02178910066085624","0.003543721865721674","0.06573878464023859","0.6259821081291327","3.980187884704276E-11","0.21578861523405643","pSU2007","32.26251901474121","31.834254091233614","36.2528155171686","61.04897477190378","1285500.0","672400.0","480800.0","132300.0","0.399848828420257","0.600151171579743","0.13988657844990549","0.21567587500000002"
"165.0",2,456111,"0.02147999880500702","0.018163893287126937","0.0033161055178800823","0.06904167466871519","0.640625","3.5038037109552667E-11","0.2409043659043659","pSU2007","32.09652216452597","31.63973736401912","35.351202739476776","54.58949069474125","1625600.0","856000.0","584200.0","185400.0","0.3878101402373247","0.6121898597626753","0.15438108484005564","0.240906125"
"175.0",2,456111,"0.018577097831713348","0.015356300684419394","0.0032207971472939553","0.07381170018281535","0.6556787533712916","3.130535425164131E-11","0.2670635764405698","pSU2007","32.172823951834815","31.682989392051887","35.67967707434613","50.60930002600908","2002200.0","1061600.0","689400.0","251200.0","0.3857484076433121","0.6142515923566879","0.17337461300309598","0.26685937500000007"
"185.0",2,456111,"0.017391418829074346","0.014165909659412562","0.003225509169661782","0.08465235501441845","0.6667948553604239","2.9142594880316124E-11","0.29340340703153317","pSU2007","32.66822728411495","32.21722374526995","35.67967707434613","48.40763380598214","2340300.0","1236700.0","779800.0","323800.0","0.4079678814082767","0.5920321185917233","0.1854655563966692","0.293397625"
"195.0",2,456111,"0.01724988671265294","0.013886511253209808","0.00336337545944313","0.09829574797727664","0.6795741693963501","2.834129519518793E-11","0.3204036059879249","pSU2007","33.655205159096035","33.19988321491947","35.67967707434613","47.80906472582387","2564400.0","1355300.0","821700.0","387400.0","0.4421786267423851","0.5578213732576148","0.19497956800934033","0.32038287499999996"
"205.0",2,456111,"0.018009239815203696","0.014288114237715246","0.0037211255774884503","0.11147506889200853","0.6941817656825237","2.7678764304910712E-11","0.3477290223248653","pSU2007","34.71697502452204","34.21511548998985","35.67967707434613","47.68769364879158","2770600.0","1471600.0","847300.0","451700.0","0.4746513172459597","0.5253486827540403","0.20662313432835822","0.34767712500000003"
"215.0",2,456111,"0.019241896001780282","0.015132408575031526","0.004109487426748757","0.12215106423055189","0.7087171272193299","2.6891656886307166E-11","0.37478510028653295","pSU2007","35.7310353418822","35.17812963948414","41.008493661250114","47.678170485285506","2996400.0","1600400.0","872800.0","523200.0","0.49579510703363916","0.5042048929663608","0.2135697764070933","0.3751423749999999"
"225.0",2,456111,"0.020825179166722902","0.016189113681454387","0.004636065485268514","0.1326969384244926","0.7224155069582505","2.6285164869527404E-11","0.40231422647314563","pSU2007","36.76490430847222","36.18262801515981","42.641336122381325","47.77805222085481","3219200.0","1724100.0","893600.0","601500.0","0.5130507065669161","0.48694929343308396","0.22261827608554763","0.40264062500000003"
"235.0",2,456111,"0.02228233431604141","0.017090394599884068","0.005191939716157341","0.13976308690722858","0.7373807258785205","2.5525331277593672E-11","0.43005505505505504","pSU2007","37.73868768622605","37.09398966035166","42.641336122381325","47.95341818529903","3468900.0","1870500.0","911000.0","687400.0","0.5200756473668897","0.4799243526331103","0.233006993006993","0.43003387499999995"
"245.0",2,456111,"0.023800109318850522","0.01796783234675009","0.005832276972100434","0.14640340522945952","0.7514514568325986","2.4828023260864624E-11","0.457208264850904","pSU2007","38.720825127918225","38.024672355924956","42.641336122381325","48.231315218492924","3720400.0","2016800.0","924700.0","778900.0","0.5254846578508152","0.4745153421491847","0.24505252870754948","0.45718412500000005"
"255.0",2,456111,"0.025238371520213687","0.01872489025605097","0.006513481264162717","0.15155798054167763","0.7649795076814765","2.413336299369213E-11","0.4834770114942529","pSU2007","39.70127088024466","38.95233351311761","47.74372434947531","48.60605029271831","3977100.0","2167500.0","934700.0","874900.0","0.5270316607612299","0.47296833923877013","0.2580785079158534","0.483953375"
"265.0",2,456111,"0.026502424348940835","0.0194361450267247","0.007066279322216134","0.15463264567499097","0.7784743255617383","2.34460447921251E-11","0.5102263289036545","pSU2007","40.63701937192331","39.83924773259595","47.74372434947531","48.955506593515715","4259100.0","2332700.0","943500.0","982900.0","0.5216196968155459","0.4783803031844542","0.2666276574995124","0.5102036249999999"
"275.0",2,456111,"0.027894139775177164","0.0201348544151807","0.007759285359996464","0.15808516559977734","0.7911134597177268","2.2788947785414473E-11","0.5357474920479569","pSU2007","41.583376620286","40.740937121082894","51.283743409857856","49.39289404054658","4541700.0","2498200.0","948700.0","1094800.0","0.5188162221410303","0.48118377785896965","0.27816901408450706","0.5357968750000002"
"285.0",2,456111,"0.029196600768627966","0.020773601993364834","0.00842299877526313","0.16031950528214378","0.8033533429931691","2.215970732386085E-11","0.5606123676055687","pSU2007","42.526390318457175","41.63809048310493","51.283743409857856","49.88208069271191","4831000.0","2668900.0","950000.0","1212100.0","0.5133239831697055","0.48667601683029454","0.2884924461587914","0.5605951249999999"
"295.0",2,456111,"0.030329921798983746","0.021257522793614186","0.009072399005369563","0.16068828906231356","0.8152104126539427","2.149042502858342E-11","0.5844780820719223","pSU2007","43.44273121912892","42.5020235127896","51.283743409857856","50.40185654717756","5139900.0","2854100.0","949800.0","1336000.0","0.5039670658682635","0.49603293413173655","0.2991237189959899","0.5844603749999999"
"305.0",2,456111,"0.03138529545602288","0.021634271598517843","0.009751023857505038","0.1605800572074769","0.8260495274379075","2.0849674726946327E-11","0.6072698701513523","pSU2007","44.35054455154571","43.37351906087734","51.283743409857856","50.931106388875946","5459600.0","3041400.0","949700.0","1468500.0","0.49315628192032684","0.5068437180796731","0.3106876553438277","0.6072546249999999"
"315.0",2,456111,"0.03251552248560871","0.022087596256169195","0.010427926229439515","0.16034792669572942","0.8366782485436222","2.0203769445360688E-11","0.6288497800125707","pSU2007","45.258783066932686","44.22736962154569","51.283743409857856","51.53703024790901","5784900.0","3239300.0","944800.0","1600800.0","0.4848200899550225","0.5151799100449775","0.3207060945754413","0.628839875"
"325.0",2,456111,"0.033471902213444836","0.0223457557693011","0.011126146444143737","0.15895407178695484","0.8464554067298269","1.9584419769189726E-11","0.6494237869690076","pSU2007","46.15725461591422","45.084210790321","60.75766179689109","52.14449807498072","6122000.0","3440700.0","940000.0","1741300.0","0.47303738586113825","0.5269626141388618","0.3324025737525798","0.6490781250000001"
