"Time","run","random_seed","gamma0","gamma0d","gamma0t","gammaI","Density","GammaEp","Rate","Plasmid","G","Gd","Gr","Gt","N","Nd","Nr","Nt","RCh","RCv","RCt","WetLabRateCurve"
"125.0",1,4745,"0.09668212629325723","0.09668212629325723","0.0","0.06466237174898593","0.5256977276193381","8.886972977988455E-11","0.23922829581993568","OriTR388","32.55610358278485","31.958243202115906","37.891164418329325","72.92931599679267","655700.0","344700.0","236600.0","74400.0","0.364247311827957","0.635752688172043","0.0","0.238928125"
"135.0",1,4745,"0.06698564593301436","0.06698564593301436","0.0","0.0632173095014111","0.5223934943561112","7.585379770373988E-11","0.25692503176620074","OriTR388","32.399083256495274","31.918091787143663","37.891164418329325","62.689330377706604","823900.0","430400.0","292400.0","101100.0","0.3323442136498516","0.6676557863501483","0.0","0.25686942500000004"
"145.0",1,4745,"0.048477098349221114","0.048477098349221114","0.0","0.061242473197238946","0.5265136907057463","6.37813435364144E-11","0.27448584809611076","OriTR388","32.24554663522189","31.72314057227448","36.62735419574187","56.513153963250076","1037200.0","546100.0","356300.0","134800.0","0.3093471810089021","0.6906528189910979","0.0","0.274645325"
"155.0",1,4745,"0.03503032781298984","0.03503032781298984","0.0","0.0585088218554354","0.5264590263078319","5.308351816220335E-11","0.2907088122605364","OriTR388","31.989568384927402","31.508986037866407","36.25621145101778","51.72148262222055","1322800.0","696400.0","444300.0","182100.0","0.2822624931356398","0.7177375068643602","0.0","0.292243825"
"165.0",1,4745,"0.027257383966244726","0.027257383966244726","0.0","0.05753985926783647","0.5295779728267405","4.4697287177287814E-11","0.30900958466453676","OriTR388","31.89214467801232","31.39236256161147","36.21157798358997","48.483730553999685","1663400.0","880900.0","540700.0","241800.0","0.26716294458229944","0.7328370554177006","0.0","0.30965292499999997"
"175.0",1,4745,"0.02337690513641048","0.02337690513641048","0.0","0.06168157423971377","0.5290524361041881","3.831973702256624E-11","0.3267614402822455","OriTR388","31.98919367122196","31.522772373608028","36.32390864093866","46.274658971717784","2046300.0","1082600.0","648800.0","314900.0","0.27373769450619245","0.7262623054938075","0.0","0.326860625"
"185.0",1,4745,"0.02058645935542305","0.02058645935542305","0.0","0.0656359042233185","0.5290864485009772","3.391851696550986E-11","0.3441942604856512","OriTR388","32.444648807455586","31.990007941871568","36.91522795061091","45.25910014652616","2404900.0","1272400.0","742700.0","389800.0","0.2798871216008209","0.720112878399179","0.0","0.343854925"
"195.0",1,4745,"0.020076330380931807","0.020076330380931807","0.0","0.07499462018506563","0.5309804512411014","3.132380812924697E-11","0.3606649534211372","OriTR388","33.3689402325735","32.88410942028641","36.91522795061091","45.44893296751406","2654900.0","1409700.0","796100.0","449100.0","0.31039857492763306","0.689601425072367","0.0","0.360623825"
"205.0",1,4745,"0.020186835606141953","0.020186835606141953","0.0","0.08305109704020026","0.5320673344462994","2.94128990378719E-11","0.37721123829344433","OriTR388","34.40750023405534","33.900591899176995","36.91522795061091","45.90508047022676","2875200.0","1529800.0","837900.0","507500.0","0.3333990147783251","0.6666009852216749","0.0","0.377155325"
"215.0",1,4745,"0.020782460148610835","0.020782460148610835","0.0","0.08923589235892358","0.5330904870893911","2.7615290552412428E-11","0.39250207125103564","OriTR388","35.438414588194256","34.90993706184372","40.91787246603264","46.45225506132074","3102100.0","1653700.0","879900.0","568500.0","0.3488126649076517","0.6511873350923483","0.0","0.39343742499999995"
"225.0",1,4745,"0.02215871201295608","0.02215871201295608","0.0","0.09600858546250052","0.5355120869903843","2.6077691932930368E-11","0.4095188959112602","OriTR388","36.45476650080315","35.88304994805508","40.91787246603264","47.00277917328426","3338300.0","1787700.0","915600.0","635000.0","0.3662992125984252","0.6337007874015748","0.0","0.409458125"
"235.0",1,4745,"0.0233451042207878","0.0233451042207878","0.0","0.10090206676055266","0.5364389985206688","2.461394216434271E-11","0.4247350674373796","OriTR388","37.46038861498306","36.86789627125594","43.74201614542642","47.5936383753581","3582700.0","1921900.0","955400.0","705400.0","0.375815140345903","0.624184859654097","0.0","0.425205425"
"245.0",1,4745,"0.024674642640277026","0.024674642640277026","0.0","0.10572392940018283","0.5383532356468687","2.327913186203647E-11","0.4401897661809556","OriTR388","38.45565905940936","37.826766937454835","45.16020848920882","48.222584284664315","3835400.0","2064800.0","991200.0","779400.0","0.38580959712599433","0.6141904028740056","0.0","0.44066732500000005"
"255.0",1,4745,"0.02584831646847569","0.02584831646847569","0.0","0.10897748318549566","0.5401856408507321","2.205006095782389E-11","0.4558652114019286","OriTR388","39.42347484511699","38.75958153040913","45.16020848920882","48.828975693307555","4104700.0","2217300.0","1027000.0","860400.0","0.3898186889818689","0.6101813110181311","0.0","0.45583182499999997"
"265.0",1,4745,"0.027009940704569236","0.027009940704569236","0.0","0.11194771556787038","0.5409989285795701","2.0883315889564413E-11","0.47037496895952324","OriTR388","40.37508368085646","39.69204359628668","47.921004712397895","49.44118447271847","4386700.0","2373200.0","1066400.0","947100.0","0.3924611973392461","0.6075388026607539","0.0","0.47068692500000003"
"275.0",1,4745,"0.028023436532933554","0.028023436532933554","0.0","0.11401471699169022","0.5419026652702674","1.980657871973442E-11","0.48462651052115896","OriTR388","41.3172736457425","40.6134785920511","49.27984832223145","50.07087190907655","4678700.0","2535400.0","1104600.0","1038700.0","0.3923173197265813","0.6076826802734187","0.0","0.48522062500000007"
"285.0",1,4745,"0.029296887778133975","0.029296887778133975","0.0","0.1166358450759253","0.5436696141479099","1.8845206610920413E-11","0.4994054696789536","OriTR388","42.25913522565602","41.520321993680426","50.69885229708294","50.729609528711514","4976000.0","2705300.0","1136700.0","1134000.0","0.3948853615520282","0.6051146384479718","0.0","0.499420925"
"295.0",1,4745,"0.030178352128568134","0.030178352128568134","0.0","0.11767136606708799","0.5443401937046005","1.7939114943355755E-11","0.5132846230488209","OriTR388","43.18657312264727","42.430181651791614","50.69885229708294","51.37652175753083","5286400.0","2877600.0","1172400.0","1236400.0","0.3915399547072145","0.6084600452927855","0.0","0.513275825"
"305.0",1,4745,"0.031029207811765266","0.031029207811765266","0.0","0.11819253616288034","0.5458299220446374","1.7042181116694346E-11","0.5266086683909398","OriTR388","44.086793847882696","43.300124279505155","53.42798718811008","52.03622001413326","5618600.0","3066800.0","1208000.0","1343800.0","0.3879297514511088","0.6120702485488912","0.0","0.5267733250000001"
"315.0",1,4745,"0.03202394526795895","0.03202394526795895","0.0","0.11938617186337648","0.5471815581356217","1.626506119523676E-11","0.5399279105198618","OriTR388","45.00888851995093","44.1928467523784","53.42798718811008","52.73489689818197","5943000.0","3251900.0","1238100.0","1453000.0","0.3865794907088782","0.6134205092911218","0.0","0.5399014250000002"
"325.0",1,4745,"0.03294112486704023","0.03294112486704023","0.0","0.11992015968063872","0.5490192954223164","1.5523723168349584E-11","0.5526780667043527","OriTR388","45.92487250926086","45.071198722996314","53.42798718811008","53.46226708435138","6276100.0","3445700.0","1266100.0","1564300.0","0.3840695518762386","0.6159304481237614","0.0","0.5526481250000002"
"335.0",1,4745,"0.033813665121987344","0.033813665121987344","0.0","0.11996321528442468","0.5499426467036947","1.4826963630855673E-11","0.5649418156209128","OriTR388","46.82405760078983","45.94776187347199","57.650961793401244","54.16122188977302","6625600.0","3643700.0","1297300.0","1684600.0","0.3794372551347501","0.6205627448652499","0.0","0.5650014250000001"
"345.0",1,4745,"0.03456348395011245","0.03456348395011245","0.0","0.11952487008166296","0.5510648353694342","1.4191353673422224E-11","0.5773304408855995","OriTR388","47.72052358348904","46.817993614456086","59.065209135896126","54.867289799574245","6982300.0","3847700.0","1324900.0","1809700.0","0.3736530916726529","0.6263469083273471","0.0","0.5769493250000001"
"355.0",1,4745,"0.035256315044212734","0.035256315044212734","0.0","0.11873676487752823","0.5528907631614747","1.35417744564004E-11","0.588127909453251","OriTR388","48.60788456565501","47.66731796151121","60.458238992283256","55.622033821976714","7351000.0","4064300.0","1353700.0","1933000.0","0.3683911019141231","0.6316088980858768","0.0","0.5884798250000001"
"365.0",1,4745,"0.03618747053333462","0.03618747053333462","0.0","0.11854630271701444","0.5534704336909677","1.2983332678184289E-11","0.5995884296562518","OriTR388","49.493008058969465","48.53471912935493","60.458238992283256","56.33064214550507","7726700.0","4276500.0","1381500.0","2068700.0","0.3636099966162324","0.6363900033837676","0.0","0.599580925"
"375.0",1,4745,"0.0370169466162882","0.0370169466162882","0.0","0.11790288948465892","0.5547403924271892","1.242086055087082E-11","0.6102510228906336","OriTR388","50.35852489729555","49.371341990738436","60.458238992283256","57.0550022954597","8123800.0","4506600.0","1409800.0","2207400.0","0.3586119416508109","0.6413880583491891","0.0","0.6102406250000001"
"385.0",1,4745,"0.03760277743651346","0.03760277743651346","0.0","0.11651909085781964","0.5556610519159311","1.1893132355564687E-11","0.6204658770147994","OriTR388","51.21918071861845","50.208743467678175","60.458238992283256","57.77709019561583","8531100.0","4740400.0","1438700.0","2352000.0","0.3513605442176871","0.648639455782313","0.0","0.6204469250000001"
"395.0",1,4745,"0.03828001168855319","0.03828001168855319","0.0","0.11575691850423746","0.5572188322230308","1.1403434167262257E-11","0.6302121526285179","OriTR388","52.09398544745468","51.04854148964493","60.458238992283256","58.54819388374544","8931500.0","4976800.0","1462400.0","2492300.0","0.3469084781125868","0.6530915218874133","0.0","0.630187825"
"405.0",1,4745,"0.038927667573498664","0.038927667573498664","0.0","0.11509681695922087","0.5579463989112614","1.0954998251722649E-11","0.6394841462232134","OriTR388","52.97372272080211","51.90674544818966","67.42564486930213","59.314547892761645","9331900.0","5206700.0","1487200.0","2638000.0","0.3422668688400303","0.6577331311599697","0.0","0.639451325"
"415.0",1,4745,"0.03949429825482496","0.03949429825482496","0.0","0.11464696343440994","0.5590131850020602","1.0549447155612433E-11","0.6481511760996006","OriTR388","53.882619680824526","52.7867680754632","68.88074771872631","60.14089850165008","9708000.0","5426900.0","1506300.0","2774800.0","0.33887127000144157","0.6611287299985584","0.0","0.648225425"
"425.0",1,4745,"0.04000820092260379","0.04000820092260379","0.0","0.11435905249709913","0.5596319323551355","1.020012122568868E-11","0.6565013102014999","OriTR388","54.825246192908835","53.7065047106753","68.88074771872631","61.00386377810843","1.00525E7","5625700.0","1520600.0","2906200.0","0.3357305071915216","0.6642694928084785","0.0","0.656498125"
"435.0",1,4745,"0.04071661237785016","0.04071661237785016","0.0","0.11507545094838044","0.5594613653268419","9.902736886242906E-12","0.664115776778862","OriTR388","55.812216065519095","54.68236316286149","71.91313482085754","61.913394250379085","1.03521E7","5791600.0","1531800.0","3028700.0","0.33512728233235384","0.6648727176676462","0.0","0.6642574250000001"
"445.0",1,4745,"0.04145856110241547","0.04145856110241547","0.0","0.11605019815059445","0.5592144901340563","9.64156112674117E-12","0.6714365042074238","OriTR388","56.8259202588097","55.6852708638194","73.49144824292864","62.858444168986466","1.06224E7","5940200.0","1538400.0","3143800.0","0.3353266747248553","0.6646733252751448","0.0","0.6714913250000001"
"455.0",1,4745,"0.042087444492110056","0.042087444492110056","0.0","0.11685803197768001","0.5589860223568627","9.408113321230086E-12","0.6782127570727633","OriTR388","57.86843081508371","56.715589235160365","75.11061410522687","63.848331826862264","1.08602E7","6070700.0","1541200.0","3248300.0","0.3352522858110396","0.6647477141889604","0.0","0.6781878250000001"
"465.0",1,4745,"0.04276253187683173","0.04276253187683173","0.0","0.11793665956352414","0.5585599421808655","9.194772115535684E-12","0.6842805394674908","OriTR388","58.93568702042687","57.77340790713295","76.74373433596527","64.87432228653283","1.1069E7","6182700.0","1542700.0","3343600.0","0.33601507357339394","0.663984926426606","0.0","0.684334925"
"475.0",1,4745,"0.04330801776469661","0.04330801776469661","0.0","0.11868312757201646","0.5582380309703083","8.994918523418997E-12","0.6899885434044178","OriTR388","60.014296043541414","58.84040618827422","78.39774362409165","65.92205284810831","1.12624E7","6287100.0","1542400.0","3432900.0","0.3360424131201025","0.6639575868798975","0.0","0.6899206250000001"
"-1.0",2,456111,"0.0","0.0","0.0","0.0","0.5","0.0","0.0","OriTR388","0.0","0.0","0.0","0.0","45000.0","22500.0","22500.0","0.0","0.0","0.0","0.0","0.003699985"
"5.0",2,456111,"0.36363636363636365","0.36363636363636365","0.0","0.017467248908296942","0.5","0.0","0.017777777777777778","OriTR388","0.0","0.0","0.0","0.0","45000.0","22500.0","22100.0","400.0","1.0","0.0","0.0","0.015099324999999999"
"15.0",2,456111,"0.5","0.5","0.0","0.03347280334728033","0.5054704595185996","5.564702865689332E-10","0.035398230088495575","OriTR388","0.0","0.0","0.0","0.0","45700.0","23100.0","21800.0","800.0","1.0","0.0","0.0","0.034089425"
"25.0",2,456111,"0.5555555555555556","0.5555555555555556","0.0","0.034722222222222224","0.5027223230490018","3.461367347564902E-10","0.040145985401459854","OriTR388","86.14778706387861","83.89798687995011","111.7809721251322","0.0","55100.0","27700.0","26300.0","1100.0","0.9090909090909091","0.09090909090909091","0.0","0.053058125000000005"
"35.0",2,456111,"0.68","0.68","0.0","0.03803131991051454","0.501779359430605","2.810504759375352E-10","0.05714285714285714","OriTR388","38.904896057520965","38.68596370501834","43.199647091486405","0.0","84300.0","42300.0","39600.0","2400.0","0.7083333333333334","0.2916666666666667","0.0","0.071993425"
"45.0",2,456111,"0.7777777777777778","0.7777777777777778","0.0","0.05384615384615385","0.5079197465681098","2.9712888844270563E-10","0.08369098712446352","OriTR388","42.19988427137357","41.32700300352431","49.00841396823364","0.0","94700.0","48100.0","42700.0","3900.0","0.717948717948718","0.28205128205128205","0.0","0.090883325"
"55.0",2,456111,"0.7407407407407407","0.7407407407407407","0.0","0.06097560975609756","0.5103270223752151","2.8563369428855777E-10","0.11072056239015818","OriTR388","40.45370143863776","39.60030538167971","49.00841396823364","0.0","116200.0","59300.0","50600.0","6300.0","0.6349206349206349","0.36507936507936506","0.0","0.10971582499999999"
"65.0",2,456111,"0.611764705882353","0.611764705882353","0.0","0.055853920515574654","0.5139318885448917","2.3018318994395884E-10","0.1286624203821656","OriTR388","35.492592690296725","34.745322756342794","49.00841396823364","0.0","161500.0","83000.0","68400.0","10100.0","0.5148514851485149","0.48514851485148514","0.0","0.128478925"
"75.0",2,456111,"0.5289855072463768","0.5289855072463768","0.0","0.06448763250883392","0.5100360267627381","2.0695003069558054E-10","0.148109243697479","OriTR388","35.77631594268644","35.29676282742742","40.81484921900146","0.0","194300.0","99100.0","81100.0","14100.0","0.5177304964539007","0.48226950354609927","0.0","0.147160625"
"85.0",2,456111,"0.45454545454545453","0.45454545454545453","0.0","0.06620209059233449","0.5156054931335831","1.8054044932377077E-10","0.16838487972508592","OriTR388","35.40359465355345","34.765778839635004","40.646783685000855","0.0","240300.0","123900.0","96800.0","19600.0","0.4846938775510204","0.5153061224489796","0.0","0.165748925"
"95.0",2,456111,"0.3038961038961039","0.3038961038961039","0.0","0.061224489795918366","0.5118110236220472","1.4923002896334555E-10","0.18451612903225806","OriTR388","33.926717426595964","33.52609312594398","40.646783685000855","0.0","317500.0","162500.0","126400.0","28600.0","0.4090909090909091","0.5909090909090909","0.0","0.184231825"
"105.0",2,456111,"0.19245283018867926","0.19245283018867926","0.0","0.063301613570542","0.5116102978293791","1.27773614473623E-10","0.20155038759689922","OriTR388","33.680656177357704","33.32894173295258","38.02609528387055","0.0","396200.0","202700.0","154500.0","39000.0","0.3923076923076923","0.6076923076923076","0.0","0.20259732500000002"
"115.0",2,456111,"0.12196679438058748","0.12196679438058748","0.0","0.062174479166666664","0.518488419341731","1.088223427775555E-10","0.21940928270042195","OriTR388","33.542697953459815","33.041192671532485","38.086224904637895","95.78474458779979","492200.0","255200.0","185000.0","52000.0","0.36730769230769234","0.6326923076923077","0.0","0.22083342499999997"
"125.0",2,456111,"0.08676420551207893","0.08676420551207893","0.0","0.06341706043272818","0.519488717058545","9.195553851847384E-11","0.23940886699507388","OriTR388","32.9761798659903","32.50624345363717","37.40907811197164","74.19284709776859","633700.0","329200.0","231600.0","72900.0","0.3497942386831276","0.6502057613168725","0.0","0.238928125"
"135.0",2,456111,"0.05648148148148148","0.05648148148148148","0.0","0.059407869107908066","0.5179955011247188","7.780116901917087E-11","0.25641690432979","OriTR388","32.727638405805976","32.330461145484534","37.008517884098865","63.620862563052476","800200.0","414500.0","286800.0","98900.0","0.3083923154701719","0.6916076845298281","0.0","0.25686942500000004"
"145.0",2,456111,"0.04360591561548499","0.04360591561548499","0.0","0.06125878399022304","0.5231953609278145","6.601778807108159E-11","0.27531977353742926","OriTR388","32.62323199033785","32.15309225309252","37.0361760590376","57.355977572382244","1000200.0","523300.0","345600.0","131300.0","0.3054074638233054","0.6945925361766946","0.0","0.274645325"
"155.0",2,456111,"0.03412724306688417","0.03412724306688417","0.0","0.06171091445427729","0.5257917842583882","5.489598424207668E-11","0.2922797156554802","OriTR388","32.337096316093664","31.857992436162665","37.0361760590376","52.46253822780544","1275600.0","670700.0","428100.0","176800.0","0.29581447963800905","0.704185520361991","0.0","0.292243825"
"165.0",2,456111,"0.026155717761557177","0.026155717761557177","0.0","0.059883019218271286","0.5235158537345045","4.637317319499417E-11","0.3094522159759446","OriTR388","32.20936205061907","31.800475662103818","36.47995092925074","48.92292559889309","1605300.0","840400.0","528200.0","236700.0","0.27249683143219267","0.7275031685678074","0.0","0.30965292499999997"
"175.0",2,456111,"0.02149404699188705","0.02149404699188705","0.0","0.06035949404541756","0.5268437767807632","3.937010435622363E-11","0.3268698060941828","OriTR388","32.251706426547166","31.812290252753623","36.47995092925074","46.736205620972676","1983700.0","1045100.0","631800.0","306800.0","0.26597131681877445","0.7340286831812256","0.0","0.326860625"
"185.0",2,456111,"0.019205322355362788","0.019205322355362788","0.0","0.06530025620196213","0.5308151093439364","3.469564416150148E-11","0.34275976418570375","OriTR388","32.76264988622198","32.2727760777903","37.343577223477126","46.008746222874564","2313800.0","1228200.0","713500.0","372100.0","0.2808384842784198","0.7191615157215803","0.0","0.343854925"
"195.0",2,456111,"0.018691457540479434","0.018691457540479434","0.0","0.07454494539344722","0.5314216224697944","3.2300388837051765E-11","0.3606529928840519","OriTR388","33.70476790191492","33.20347074574018","37.343577223477126","46.08940299608329","2549200.0","1354700.0","763700.0","430800.0","0.30896007428040856","0.6910399257195915","0.0","0.360623825"
"205.0",2,456111,"0.01843797497953934","0.01843797497953934","0.0","0.08031985331567688","0.5350191737211489","3.0183153205609775E-11","0.3769547965455536","OriTR388","34.73647258215295","34.174664906719535","40.04354313012156","46.59867021795452","2764200.0","1478900.0","800800.0","484500.0","0.3254901960784314","0.6745098039215687","0.0","0.377155325"
"215.0",2,456111,"0.019100418625222427","0.019100418625222427","0.0","0.08676759181384917","0.5368032236400269","2.8380689819464937E-11","0.3926344787588807","OriTR388","35.78353343270769","35.18741520178934","41.47247849632518","47.16011386489709","2978000.0","1598600.0","837800.0","541600.0","0.3428729689807976","0.6571270310192023","0.0","0.39343742499999995"
"225.0",2,456111,"0.020461479608498093","0.020461479608498093","0.0","0.09403138667352715","0.5380897439895226","2.6819432937449775E-11","0.4095051643826369","OriTR388","36.797892634556334","36.175377499989025","41.47247849632518","47.65560244196001","3206900.0","1725600.0","874700.0","606600.0","0.36152324431256183","0.6384767556874382","0.0","0.409458125"
"235.0",2,456111,"0.02115171745081046","0.02115171745081046","0.0","0.09689084548563343","0.5418717785370939","2.5198810009215434E-11","0.42525756905378925","OriTR388","37.77762480704706","37.090401805276244","41.47247849632518","48.25638952310515","3453400.0","1871300.0","909300.0","672800.0","0.36637931034482757","0.6336206896551724","0.0","0.425205425"
"245.0",2,456111,"0.021983023643927718","0.021983023643927718","0.0","0.09979699847748857","0.5439202873113169","2.379854500367454E-11","0.4406749555950266","OriTR388","38.7612716559976","38.03516607545429","41.47247849632518","48.85766635225966","3703300.0","2014300.0","944700.0","744300.0","0.3698777374714497","0.6301222625285503","0.0","0.44066732500000005"
"255.0",2,456111,"0.022644413232525477","0.022644413232525477","0.0","0.10160571217860614","0.5454499596448749","2.2484405782736285E-11","0.45527688380867826","OriTR388","39.728729467966346","38.971642905159186","47.12337047629715","49.473667865370196","3964800.0","2162600.0","981700.0","820500.0","0.36940889701401586","0.6305911029859842","0.0","0.45583182499999997"
"265.0",2,456111,"0.023624483939711498","0.023624483939711498","0.0","0.10401957141087576","0.5481317438627904","2.1267545252034956E-11","0.47059436913451513","OriTR388","40.6674991764995","39.86173616178595","48.53746262669921","50.085691169211174","4244600.0","2326600.0","1015400.0","902600.0","0.37214713051185466","0.6278528694881453","0.0","0.47068692500000003"
"275.0",2,456111,"0.024466517056847305","0.024466517056847305","0.0","0.10589689062589804","0.5507268790596969","2.016848046249852E-11","0.4854192279321367","OriTR388","41.614207245324295","40.76001125641944","49.97455656789173","50.74559589212937","4526200.0","2492700.0","1046400.0","987100.0","0.37331577347786443","0.6266842265221355","0.0","0.48522062500000007"
"285.0",2,456111,"0.025335602193231235","0.025335602193231235","0.0","0.1075844350479045","0.552145838091481","1.9157440999462233E-11","0.49944367176634213","OriTR388","42.55412322841579","41.66953058785571","49.97455656789173","51.402210201074624","4816300.0","2659300.0","1079700.0","1077300.0","0.37315510999721524","0.6268448900027848","0.0","0.499420925"
"295.0",2,456111,"0.026131630436087336","0.026131630436087336","0.0","0.10855960306180966","0.5539440551250269","1.8198204919931334E-11","0.5132816944553849","OriTR388","43.47312800717352","42.552347018423184","49.97455656789173","52.061650676358454","5122900.0","2837800.0","1112200.0","1172900.0","0.3712166425100179","0.628783357489982","0.0","0.513275825"
"305.0",2,456111,"0.026953899774142143","0.026953899774142143","0.0","0.10961906094092413","0.5556189599631846","1.731552458447354E-11","0.5264902033884263","OriTR388","44.39658457034916","43.44072718664342","54.17911364090722","52.75467616196299","5432500.0","3018400.0","1143100.0","1271000.0","0.36994492525570416","0.6300550747442958","0.0","0.5267733250000001"
"315.0",2,456111,"0.02779880008335801","0.02779880008335801","0.0","0.11045016777792303","0.5566752814250776","1.6495871501594884E-11","0.5399272271998122","OriTR388","45.29043454800341","44.31005204376636","54.17911364090722","53.39527252427301","5765300.0","3209400.0","1175900.0","1380000.0","0.36731884057971015","0.6326811594202899","0.0","0.5399014250000002"
"325.0",2,456111,"0.028538776713959196","0.028538776713959196","0.0","0.11055799245129042","0.55876140103817","1.5704569777453172E-11","0.5526608773101759","OriTR388","46.18046770600063","45.15862401971441","54.17911364090722","54.08965488759458","6106900.0","3412300.0","1205400.0","1489200.0","0.3638866505506312","0.6361133494493688","0.0","0.5526481250000002"
"335.0",2,456111,"0.029220450262416663","0.029220450262416663","0.0","0.11068255521654866","0.5607401198348391","1.4998749890278236E-11","0.5650222630574598","OriTR388","47.08884412812088","46.02581549631356","54.17911364090722","54.82448972776395","6442200.0","3612400.0","1230900.0","1598900.0","0.36074801425980363","0.6392519857401964","0.0","0.5650014250000001"
"345.0",2,456111,"0.030042708730368156","0.030042708730368156","0.0","0.11103485642044428","0.5619519802271523","1.4321726120736907E-11","0.5767590260285475","OriTR388","47.97605125378892","46.88459203547139","59.799821826433835","55.5306065663636","6797200.0","3819700.0","1260200.0","1717300.0","0.35800384324229895","0.641996156757701","0.0","0.5769493250000001"
"355.0",2,456111,"0.03066606175745031","0.03066606175745031","0.0","0.11041347626339969","0.5645609575552731","1.3683147199224191E-11","0.5885107611380184","OriTR388","48.86043925007699","47.717385612264515","59.799821826433835","56.28095002751727","7159900.0","4042200.0","1282900.0","1834800.0","0.35366252452583385","0.6463374754741661","0.0","0.5884798250000001"
"365.0",2,456111,"0.03125530285310696","0.03125530285310696","0.0","0.10952189634391322","0.5667113844355599","1.3085260878718326E-11","0.5995830906471291","OriTR388","49.74395710057004","48.55616541985528","59.799821826433835","57.03800878740143","7528700.0","4266600.0","1306200.0","1955900.0","0.3484329464696559","0.651567053530344","0.0","0.599580925"
