"Time","run","random_seed","gamma0","gamma0d","gamma0t","gammaI","Density","GammaEp","Rate","Plasmid","G","Gd","Gr","Gt","N","Nd","Nr","Nt","RCh","RCv","RCt","WetLabRateCurve"
"95.0",1,4745,"0.2857142857142857","0.2857142857142857","0.0","0.1477832512315271","0.05054602184087364","9.68971735439553E-11","0.013473545842918173","OriTR388","33.764197472261344","33.57842949813659","34.00914787933361","0.0","320500.0","16200.0","300200.0","4100.0","0.7317073170731707","0.2682926829268293","0.0","0.013634850000000004"
"105.0",1,4745,"0.21782178217821782","0.21782178217821782","0.0","0.16296296296296298","0.049625935162094764","1.0237238801456505E-10","0.018630280766203097","OriTR388","33.495225496357406","33.61061727257634","34.00914787933361","0.0","401000.0","19900.0","374000.0","7100.0","0.6197183098591549","0.38028169014084506","0.0","0.018293150000000005"
"115.0",1,4745,"0.17692307692307693","0.17692307692307693","0.0","0.19827586206896552","0.047542627883650955","1.0156559961591184E-10","0.02337826453243471","OriTR388","33.3653085049953","34.079453760052395","33.660245308696155","0.0","498500.0","23700.0","463700.0","11100.0","0.6216216216216216","0.3783783783783784","0.0","0.023443049999999997"
"125.0",1,4745,"0.13848396501457727","0.13848396501457727","0.0","0.1884920634920635","0.05099017620458444","8.896648183181728E-11","0.029083141636542884","OriTR388","32.82820964360081","32.587681352571956","33.660245308696155","0.0","641300.0","32700.0","590900.0","17700.0","0.536723163841808","0.4632768361581921","0.0","0.029043749999999993"
"135.0",1,4745,"0.11031746031746031","0.11031746031746031","0.0","0.20471281296023564","0.05048136262651197","8.200884329859313E-11","0.03509684128428441","OriTR388","32.58702533748288","32.479369653816","33.660245308696155","0.0","810200.0","40900.0","742300.0","27000.0","0.5148148148148148","0.48518518518518516","0.0","0.03505445"
"145.0",1,4745,"0.09431345353675451","0.09431345353675451","0.0","0.22343921139101863","0.050899387230678","7.374367389907741E-11","0.04144538165156722","OriTR388","32.50238459928467","32.31729578476431","32.96061827272009","0.0","1011800.0","51500.0","920500.0","39800.0","0.5125628140703518","0.48743718592964824","0.0","0.041434349999999995"
"155.0",1,4745,"0.07698768197088465","0.07698768197088465","0.0","0.21929824561403508","0.05138000935599563","6.54115888148164E-11","0.04890276978712912","OriTR388","32.28426965472116","32.024002326808436","32.78925308074368","0.0","1282600.0","65900.0","1157200.0","59500.0","0.46218487394957986","0.5378151260504201","0.0","0.04814265"
"165.0",1,4745,"0.06293351378785315","0.06293351378785315","0.0","0.22182468694096602","0.05080263238821576","5.681082550565535E-11","0.05514157973174367","OriTR388","32.094871056790055","31.953015688409355","32.78925308074368","0.0","1625900.0","82600.0","1458200.0","85100.0","0.4371327849588719","0.5628672150411281","0.0","0.05513855000000001"
"175.0",1,4745,"0.0552850806015363","0.0552850806015363","0.0","0.2325898953117888","0.05005473181411086","5.045744348741526E-11","0.06238214959145192","OriTR388","32.140739956897065","32.131487029627415","32.78925308074368","119.17574351276004","2009800.0","100600.0","1790100.0","119100.0","0.4290512174643157","0.5709487825356843","0.0","0.06238125"
"185.0",1,4745,"0.05445881552076242","0.05445881552076242","0.0","0.2610587382160986","0.05021344942727926","4.558763333514326E-11","0.06986782964710071","OriTR388","32.57852832194486","32.54354005646588","32.78925308074368","99.22871610612071","2365900.0","118800.0","2090100.0","157000.0","0.4585987261146497","0.5414012738853503","0.0","0.06982994999999999"
"195.0",1,4745,"0.058076119749361804","0.058076119749361804","0.0","0.3110627719080174","0.04915099368004264","4.335390199399355E-11","0.07715715715715715","OriTR388","33.45687380466259","33.59836244436225","34.123120144166506","90.36058884605279","2626600.0","129100.0","2304800.0","192700.0","0.5194603009859886","0.4805396990140114","0.0","0.07744384999999998"
"205.0",1,4745,"0.06210787413063567","0.06210787413063567","0.0","0.34795640326975474","0.047987616099071206","4.21233298585368E-11","0.0852180339985218","OriTR388","34.50272408290899","34.848032163359704","34.123120144166506","84.87395055676674","2842400.0","136400.0","2475400.0","230600.0","0.5537727666955767","0.44622723330442327","0.0","0.08518214999999998"
"215.0",1,4745,"0.06845870366355951","0.06845870366355951","0.0","0.3797498797498797","0.04744764397905759","4.0510513063300956E-11","0.09302645139127448","OriTR388","35.564202656898445","36.011517737262416","34.123120144166506","81.26543096656708","3056000.0","145000.0","2640200.0","270800.0","0.5830871491875923","0.4169128508124077","0.0","0.09300404999999998"
"225.0",1,4745,"0.07655406755946433","0.07655406755946433","0.0","0.4059783760864957","0.0470034896070399","3.86801418791106E-11","0.10087244475577915","OriTR388","36.564324736036895","37.098303472506984","34.123120144166506","78.38350559765031","3295500.0","154900.0","2823800.0","316800.0","0.6044823232323232","0.39551767676767674","0.0","0.10086875000000002"
