"tick","run","random_seed","Donor density"
0.0,1,510102448,"0.048"
1.0,1,510102448,"0.04780876494023904"
2.0,1,510102448,"0.047619047619047616"
3.0,1,510102448,"0.04743083003952569"
4.0,1,510102448,"0.04743083003952569"
5.0,1,510102448,"0.047058823529411764"
6.0,1,510102448,"0.047058823529411764"
7.0,1,510102448,"0.04669260700389105"
8.0,1,510102448,"0.05019305019305019"
9.0,1,510102448,"0.05"
10.0,1,510102448,"0.05"
11.0,1,510102448,"0.04961832061068702"
12.0,1,510102448,"0.04961832061068702"
13.0,1,510102448,"0.04905660377358491"
14.0,1,510102448,"0.04868913857677903"
15.0,1,510102448,"0.048327137546468404"
16.0,1,510102448,"0.04779411764705882"
17.0,1,510102448,"0.05415162454873646"
18.0,1,510102448,"0.053763440860215055"
19.0,1,510102448,"0.05338078291814947"
20.0,1,510102448,"0.05244755244755245"
21.0,1,510102448,"0.05190311418685121"
22.0,1,510102448,"0.05172413793103448"
23.0,1,510102448,"0.05067567567567568"
24.0,1,510102448,"0.04950495049504951"
25.0,1,510102448,"0.05161290322580645"
26.0,1,510102448,"0.05379746835443038"
27.0,1,510102448,"0.052307692307692305"
28.0,1,510102448,"0.05198776758409786"
29.0,1,510102448,"0.05089820359281437"
30.0,1,510102448,"0.050445103857566766"
31.0,1,510102448,"0.04956268221574344"
32.0,1,510102448,"0.04857142857142857"
33.0,1,510102448,"0.05056179775280899"
34.0,1,510102448,"0.051771117166212535"
35.0,1,510102448,"0.05789473684210526"
36.0,1,510102448,"0.05612244897959184"
37.0,1,510102448,"0.05486284289276808"
38.0,1,510102448,"0.05365853658536585"
39.0,1,510102448,"0.05250596658711217"
40.0,1,510102448,"0.05176470588235294"
41.0,1,510102448,"0.049886621315192746"
42.0,1,510102448,"0.050997782705099776"
43.0,1,510102448,"0.04946236559139785"
44.0,1,510102448,"0.05063291139240506"
45.0,1,510102448,"0.049281314168377825"
46.0,1,510102448,"0.0486815415821501"
47.0,1,510102448,"0.047244094488188976"
48.0,1,510102448,"0.04633204633204633"
49.0,1,510102448,"0.04664179104477612"
50.0,1,510102448,"0.04553734061930783"
51.0,1,510102448,"0.045774647887323945"
52.0,1,510102448,"0.044905008635578586"
53.0,1,510102448,"0.048576214405360134"
54.0,1,510102448,"0.04950495049504951"
55.0,1,510102448,"0.04807692307692308"
56.0,1,510102448,"0.04889589905362776"
57.0,1,510102448,"0.04813664596273292"
58.0,1,510102448,"0.047619047619047616"
59.0,1,510102448,"0.04626865671641791"
60.0,1,510102448,"0.047128129602356406"
61.0,1,510102448,"0.04610951008645533"
62.0,1,510102448,"0.04788732394366197"
63.0,1,510102448,"0.04676753782668501"
64.0,1,510102448,"0.04625850340136054"
65.0,1,510102448,"0.04539385847797063"
66.0,1,510102448,"0.04461942257217848"
67.0,1,510102448,"0.044642857142857144"
68.0,1,510102448,"0.043914680050188205"
69.0,1,510102448,"0.0438489646772229"
70.0,1,510102448,"0.043583535108958835"
71.0,1,510102448,"0.045774647887323945"
72.0,1,510102448,"0.04508670520231214"
73.0,1,510102448,"0.04411764705882353"
74.0,1,510102448,"0.04449388209121246"
75.0,1,510102448,"0.044372294372294376"
76.0,1,510102448,"0.043897216274089934"
77.0,1,510102448,"0.04338842975206612"
78.0,1,510102448,"0.04259634888438134"
79.0,1,510102448,"0.04291417165668663"
80.0,1,510102448,"0.043478260869565216"
81.0,1,510102448,"0.04364694471387003"
82.0,1,510102448,"0.04401913875598086"
83.0,1,510102448,"0.04351851851851852"
84.0,1,510102448,"0.04524886877828054"
85.0,1,510102448,"0.046058458813108945"
86.0,1,510102448,"0.04529616724738676"
87.0,1,510102448,"0.04514480408858603"
88.0,1,510102448,"0.0453781512605042"
89.0,1,510102448,"0.04612850082372323"
90.0,1,510102448,"0.046191247974068074"
91.0,1,510102448,"0.045166402535657686"
92.0,1,510102448,"0.04449648711943794"
93.0,1,510102448,"0.043478260869565216"
94.0,1,510102448,"0.0436418359668924"
95.0,1,510102448,"0.04322344322344322"
96.0,1,510102448,"0.04256854256854257"
97.0,1,510102448,"0.04199288256227758"
98.0,1,510102448,"0.04329608938547486"
99.0,1,510102448,"0.04276985743380855"
100.0,1,510102448,"0.043536503683858"
101.0,1,510102448,"0.04330708661417323"
102.0,1,510102448,"0.043114543114543116"
103.0,1,510102448,"0.04265997490589712"
104.0,1,510102448,"0.043292682926829265"
105.0,1,510102448,"0.04228707564026206"
106.0,1,510102448,"0.04159343878148799"
107.0,1,510102448,"0.04280821917808219"
