"tick","run","random_seed","Sim (T/(R+T))","Exp (T/(R+T))"
0.0,1,207372165,"0.0","0.0019546068"
1.0,1,207372165,"0.0","0.0014545932"
3.0,1,207372165,"0.0","9.912164E-4"
5.0,1,207372165,"0.0","5.641499999999998E-4"
7.0,1,207372165,"0.0","1.7306759999999988E-4"
9.0,1,207372165,"0.0","-1.8235720000000036E-4"
11.0,1,207372165,"0.0","-5.024507999999999E-4"
13.0,1,207372165,"0.0","-7.875396000000004E-4"
15.0,1,207372165,"0.0","-0.00103795"
17.0,1,207372165,"0.0","-0.0012540084000000004"
19.0,1,207372165,"0.0","-0.0014360411999999997"
21.0,1,207372165,"0.0","-0.0015843748"
23.0,1,207372165,"0.0","-0.0016993355999999997"
25.0,1,207372165,"0.0","-0.0017812500000000003"
27.0,1,207372165,"0.0017421602787456446","-0.0018304444"
29.0,1,207372165,"0.001669449081803005","-0.0018472452000000005"
31.0,1,207372165,"0.0015772870662460567","-0.0018319787999999996"
33.0,1,207372165,"0.004491017964071856","-0.0017849716000000004"
35.0,1,207372165,"0.005780346820809248","-0.0017065500000000005"
37.0,1,207372165,"0.00558659217877095","-0.0015970403999999996"
39.0,1,207372165,"0.005333333333333333","-0.0014567691999999995"
41.0,1,207372165,"0.00639386189258312","-0.0012860628000000002"
43.0,1,207372165,"0.008588957055214725","-0.001085247600000001"
45.0,1,207372165,"0.00936768149882904","-8.546499999999991E-4"
47.0,1,207372165,"0.01","-5.945964000000006E-4"
49.0,1,207372165,"0.010582010582010581","-3.0541320000000043E-4"
51.0,1,207372165,"0.011133603238866396","1.2573199999999841E-5"
53.0,1,207372165,"0.013552758954501452","3.590364E-4"
55.0,1,207372165,"0.013059701492537313","7.336500000000004E-4"
57.0,1,207372165,"0.013440860215053764","0.001136087599999999"
59.0,1,207372165,"0.013828867761452032","0.0015660227999999977"
61.0,1,207372165,"0.01929530201342282","0.0020231291999999994"
63.0,1,207372165,"0.020145044319097503","0.0025070804"
65.0,1,207372165,"0.01927525057825752","0.003017550000000001"
67.0,1,207372165,"0.01913171449595291","0.0035542115999999974"
69.0,1,207372165,"0.023605150214592276","0.0041167387999999985"
71.0,1,207372165,"0.023529411764705882","0.004704805199999999"
73.0,1,207372165,"0.02613941018766756","0.005318084400000003"
75.0,1,207372165,"0.025226390685640362","0.00595625"
77.0,1,207372165,"0.027898326100433975","0.0066189756"
79.0,1,207372165,"0.029341317365269463","0.0073059348"
81.0,1,207372165,"0.03246376811594203","0.008016801199999998"
83.0,1,207372165,"0.030939226519337018","0.008751248399999998"
85.0,1,207372165,"0.02989855846235985","0.009508949999999999"
87.0,1,207372165,"0.032703117015840576","0.010289579599999998"
89.0,1,207372165,"0.03268945022288262","0.011092810800000002"
91.0,1,207372165,"0.03306181121226641","0.011918317199999999"
93.0,1,207372165,"0.03662494204914233","0.0127657724"
95.0,1,207372165,"0.035211267605633804","0.013634850000000004"
97.0,1,207372165,"0.03686440677966102","0.014525223599999998"
99.0,1,207372165,"0.03691683569979716","0.015436566800000003"
101.0,1,207372165,"0.03805825242718447","0.016368553199999997"
103.0,1,207372165,"0.0424333458505445","0.0173208564"
105.0,1,207372165,"0.044960116026105876","0.018293150000000005"
107.0,1,207372165,"0.04476058292852186","0.019285107600000004"
109.0,1,207372165,"0.04638655462184874","0.020296402800000002"
111.0,1,207372165,"0.04663879060791251","0.021326709200000002"
113.0,1,207372165,"0.05065257924176507","0.022375700400000004"
115.0,1,207372165,"0.05217906907797213","0.023443049999999997"
117.0,1,207372165,"0.05299341162990547","0.02452843159999999"
119.0,1,207372165,"0.05387575590984057","0.025631518800000003"
121.0,1,207372165,"0.053628601921024546","0.026751985199999995"
123.0,1,207372165,"0.05818743563336766","0.0278895044"
125.0,1,207372165,"0.058388765705838876","0.029043749999999993"
127.0,1,207372165,"0.05951818611242324","0.030214395600000006"
129.0,1,207372165,"0.05863636363636364","0.03140111479999999"
131.0,1,207372165,"0.0578386605783866","0.032603581199999995"
133.0,1,207372165,"0.06362872742545149","0.0338214684"
135.0,1,207372165,"0.06588991562876657","0.03505445"
137.0,1,207372165,"0.06671838634600466","0.036302199599999994"
139.0,1,207372165,"0.06836964688204357","0.0375643908"
141.0,1,207372165,"0.07388005780346821","0.038840697199999996"
143.0,1,207372165,"0.07625799757911118","0.04013079239999999"
145.0,1,207372165,"0.0773075641452849","0.041434349999999995"
147.0,1,207372165,"0.07809006707122325","0.042751043600000004"
149.0,1,207372165,"0.07902409083934325","0.044080546799999995"
151.0,1,207372165,"0.07811806480248558","0.0454225332"
153.0,1,207372165,"0.08201133144475921","0.046776676399999995"
155.0,1,207372165,"0.08237366210540577","0.04814265"
157.0,1,207372165,"0.08356290174471992","0.0495201276"
159.0,1,207372165,"0.08527033855482567","0.050908782799999996"
161.0,1,207372165,"0.08582180140810876","0.0523082892"
163.0,1,207372165,"0.09050669772859639","0.053718320400000005"
165.0,1,207372165,"0.09193982936686125","0.05513855000000001"
167.0,1,207372165,"0.09366272824919442","0.0565686516"
169.0,1,207372165,"0.09371108343711083","0.05800829879999998"
171.0,1,207372165,"0.0938375350140056","0.0594571652"
173.0,1,207372165,"0.09892224788298691","0.0609149244"
175.0,1,207372165,"0.10155815247634947","0.06238125"
177.0,1,207372165,"0.10278792197381313","0.0638558156"
179.0,1,207372165,"0.10344827586206896","0.0653382948"
181.0,1,207372165,"0.10973392827631796","0.06682836119999999"
183.0,1,207372165,"0.11133106342544936","0.0683256884"
185.0,1,207372165,"0.11176246669204416","0.06982994999999999"
187.0,1,207372165,"0.11179577464788733","0.07134081960000001"
189.0,1,207372165,"0.11259028466222915","0.0728579708"
191.0,1,207372165,"0.11426228387890384","0.0743810772"
193.0,1,207372165,"0.11883202099737533","0.0759098124"
195.0,1,207372165,"0.1229875623461077","0.07744384999999998"
197.0,1,207372165,"0.12352007811546442","0.07898286359999998"
199.0,1,207372165,"0.12381289447295464","0.0805265268"
