"tick","run","random_seed","Relative contribution of horizontal transfer","Relative contribution of vertical transfer","Relative contribution of transconjugants re-transfers"
122.0,1,930625508,"0.45774647887323944","0.5422535211267606","0.0"
123.0,1,930625508,"0.5125","0.4875","0.0"
124.0,1,930625508,"0.5180722891566265","0.4819277108433735","0.0"
125.0,1,930625508,"0.5146198830409356","0.4853801169590643","0.0"
126.0,1,930625508,"0.5028571428571429","0.49714285714285716","0.0"
127.0,1,930625508,"0.5","0.5","0.0"
128.0,1,930625508,"0.489247311827957","0.510752688172043","0.0"
129.0,1,930625508,"0.48704663212435234","0.5129533678756477","0.0"
130.0,1,930625508,"0.4845360824742268","0.5154639175257731","0.0"
131.0,1,930625508,"0.47738693467336685","0.5226130653266332","0.0"
132.0,1,930625508,"0.46568627450980393","0.5343137254901961","0.0"
133.0,1,930625508,"0.5152838427947598","0.4847161572052402","0.0"
134.0,1,930625508,"0.5147679324894515","0.48523206751054854","0.0"
135.0,1,930625508,"0.5","0.5","0.0"
136.0,1,930625508,"0.49416342412451364","0.5058365758754864","0.0"
137.0,1,930625508,"0.4810606060606061","0.5189393939393939","0.0"
138.0,1,930625508,"0.4797047970479705","0.5202952029520295","0.0"
139.0,1,930625508,"0.4744525547445255","0.5255474452554745","0.0"
140.0,1,930625508,"0.4631578947368421","0.5368421052631579","0.0"
141.0,1,930625508,"0.45674740484429066","0.5432525951557093","0.0"
142.0,1,930625508,"0.4811320754716981","0.5188679245283019","0.0"
143.0,1,930625508,"0.47368421052631576","0.5263157894736842","0.0"
144.0,1,930625508,"0.471976401179941","0.528023598820059","0.0"
145.0,1,930625508,"0.4678362573099415","0.5321637426900585","0.0"
146.0,1,930625508,"0.47413793103448276","0.5258620689655172","0.0"
147.0,1,930625508,"0.4661016949152542","0.5338983050847458","0.0"
148.0,1,930625508,"0.45879120879120877","0.5412087912087912","0.0"
149.0,1,930625508,"0.4636118598382749","0.5363881401617251","0.0"
150.0,1,930625508,"0.450261780104712","0.5497382198952879","0.0"
151.0,1,930625508,"0.4490861618798956","0.5509138381201044","0.0"
152.0,1,930625508,"0.4413265306122449","0.5586734693877551","0.0"
153.0,1,930625508,"0.4752941176470588","0.5247058823529411","0.0"
154.0,1,930625508,"0.4675925925925926","0.5324074074074074","0.0"
155.0,1,930625508,"0.4720357941834452","0.5279642058165548","0.0"
156.0,1,930625508,"0.47639484978540775","0.5236051502145923","0.0"
157.0,1,930625508,"0.4723404255319149","0.5276595744680851","0.0"
158.0,1,930625508,"0.46835443037974683","0.5316455696202531","0.0"
159.0,1,930625508,"0.4605809128630705","0.5394190871369294","0.0"
160.0,1,930625508,"0.456","0.544","0.0"
161.0,1,930625508,"0.458252427184466","0.541747572815534","0.0"
162.0,1,930625508,"0.49380530973451325","0.5061946902654867","0.0"
163.0,1,930625508,"0.48947368421052634","0.5105263157894737","0.0"
164.0,1,930625508,"0.49916805324459235","0.5008319467554077","0.0"
165.0,1,930625508,"0.4935897435897436","0.5064102564102564","0.0"
166.0,1,930625508,"0.48598130841121495","0.514018691588785","0.0"
167.0,1,930625508,"0.48623853211009177","0.5137614678899083","0.0"
168.0,1,930625508,"0.4785185185185185","0.5214814814814814","0.0"
169.0,1,930625508,"0.467438494934877","0.532561505065123","0.0"
170.0,1,930625508,"0.46143057503506313","0.5385694249649369","0.0"
171.0,1,930625508,"0.4594972067039106","0.5405027932960894","0.0"
172.0,1,930625508,"0.45554035567715456","0.5444596443228454","0.0"
173.0,1,930625508,"0.4820766378244747","0.5179233621755254","0.0"
174.0,1,930625508,"0.4744525547445255","0.5255474452554745","0.0"
175.0,1,930625508,"0.4835680751173709","0.5164319248826291","0.0"
176.0,1,930625508,"0.47613636363636364","0.5238636363636363","0.0"
177.0,1,930625508,"0.47292817679558014","0.5270718232044199","0.0"
178.0,1,930625508,"0.4627027027027027","0.5372972972972972","0.0"
179.0,1,930625508,"0.4586864406779661","0.5413135593220338","0.0"
180.0,1,930625508,"0.45010183299389","0.5498981670061099","0.0"
181.0,1,930625508,"0.44377510040160645","0.5562248995983936","0.0"
182.0,1,930625508,"0.4708603145235893","0.5291396854764108","0.0"
183.0,1,930625508,"0.46357012750455373","0.5364298724954463","0.0"
184.0,1,930625508,"0.4635645302897278","0.5364354697102721","0.0"
185.0,1,930625508,"0.4657070279424217","0.5342929720575783","0.0"
186.0,1,930625508,"0.45898922949461474","0.5410107705053853","0.0"
187.0,1,930625508,"0.45691056910569106","0.5430894308943089","0.0"
188.0,1,930625508,"0.4538950715421304","0.5461049284578696","0.0"
189.0,1,930625508,"0.4454828660436137","0.5545171339563862","0.0"
190.0,1,930625508,"0.43669446550416985","0.5633055344958302","0.0"
191.0,1,930625508,"0.4336810730253353","0.5663189269746647","0.0"
192.0,1,930625508,"0.42512783053323594","0.5748721694667641","0.0"
193.0,1,930625508,"0.4486743711760707","0.5513256288239293","0.0"
194.0,1,930625508,"0.44","0.56","0.0"
195.0,1,930625508,"0.44621260343730107","0.5537873965626989","0.0"
196.0,1,930625508,"0.4465601965601966","0.5534398034398035","0.0"
197.0,1,930625508,"0.4430530709600477","0.5569469290399522","0.0"
198.0,1,930625508,"0.43503480278422274","0.5649651972157773","0.0"
199.0,1,930625508,"0.43532763532763535","0.5646723646723647","0.0"
200.0,1,930625508,"0.43000557724484106","0.569994422755159","0.0"
201.0,1,930625508,"0.42598684210526316","0.5740131578947368","0.0"
202.0,1,930625508,"0.446961894953656","0.553038105046344","0.0"
203.0,1,930625508,"0.43705941591137965","0.5629405840886204","0.0"
204.0,1,930625508,"0.4427812650893288","0.5572187349106712","0.0"
205.0,1,930625508,"0.44439185991481306","0.5556081400851869","0.0"
206.0,1,930625508,"0.4415704387990762","0.5584295612009238","0.0"
207.0,1,930625508,"0.43651152281970174","0.5634884771802983","0.0"
208.0,1,930625508,"0.42819148936170215","0.5718085106382979","0.0"
209.0,1,930625508,"0.42758022549869906","0.572419774501301","0.0"
210.0,1,930625508,"0.41832838353839624","0.5816716164616037","0.0"
211.0,1,930625508,"0.4177057356608479","0.5822942643391521","0.0"
212.0,1,930625508,"0.41353996737357257","0.5864600326264274","0.0"
213.0,1,930625508,"0.4391634980988593","0.5608365019011406","0.0"
214.0,1,930625508,"0.4316143497757848","0.5683856502242153","0.0"
215.0,1,930625508,"0.43646805455850685","0.5635319454414932","0.0"
216.0,1,930625508,"0.43325200418264204","0.566747995817358","0.0"
217.0,1,930625508,"0.42978868438991136","0.5702113156100886","0.0"
218.0,1,930625508,"0.4263175562269218","0.5736824437730782","0.0"
219.0,1,930625508,"0.4241322314049587","0.5758677685950413","0.0"
220.0,1,930625508,"0.41818181818181815","0.5818181818181818","0.0"
221.0,1,930625508,"0.4134831460674157","0.5865168539325842","0.0"
222.0,1,930625508,"0.41183879093198994","0.5881612090680101","0.0"
223.0,1,930625508,"0.42848647041332144","0.5715135295866786","0.0"
224.0,1,930625508,"0.4207299270072993","0.5792700729927007","0.0"
225.0,1,930625508,"0.4236619718309859","0.5763380281690141","0.0"
226.0,1,930625508,"0.424284140969163","0.575715859030837","0.0"
227.0,1,930625508,"0.4230040595399188","0.5769959404600812","0.0"
228.0,1,930625508,"0.4172450613988254","0.5827549386011746","0.0"
229.0,1,930625508,"0.41642613487273683","0.5835738651272632","0.0"
230.0,1,930625508,"0.413312693498452","0.586687306501548","0.0"
231.0,1,930625508,"0.4101452969666072","0.5898547030333928","0.0"
232.0,1,930625508,"0.4221093372036768","0.5778906627963232","0.0"
233.0,1,930625508,"0.4159713945172825","0.5840286054827175","0.0"
234.0,1,930625508,"0.4199814986123959","0.580018501387604","0.0"
235.0,1,930625508,"0.42014908515925004","0.5798509148407499","0.0"
236.0,1,930625508,"0.41814159292035397","0.581858407079646","0.0"
237.0,1,930625508,"0.41721132897603486","0.5827886710239651","0.0"
238.0,1,930625508,"0.41449774144977414","0.5855022585502259","0.0"
239.0,1,930625508,"0.41143950669785245","0.5885604933021475","0.0"
240.0,1,930625508,"0.4084507042253521","0.5915492957746479","0.0"
241.0,1,930625508,"0.40750782064650676","0.5924921793534932","0.0"
242.0,1,930625508,"0.4049193881769326","0.5950806118230674","0.0"
243.0,1,930625508,"0.4168309026409145","0.5831690973590855","0.0"
244.0,1,930625508,"0.41020170674941814","0.5897982932505819","0.0"
245.0,1,930625508,"0.41539043297409717","0.5846095670259028","0.0"
246.0,1,930625508,"0.4153902934120686","0.5846097065879313","0.0"
247.0,1,930625508,"0.41514218438688644","0.5848578156131136","0.0"
248.0,1,930625508,"0.41405830799499194","0.585941692005008","0.0"
249.0,1,930625508,"0.4135497529992943","0.5864502470007057","0.0"
250.0,1,930625508,"0.41183659217877094","0.588163407821229","0.0"
251.0,1,930625508,"0.4104387029651465","0.5895612970348535","0.0"
252.0,1,930625508,"0.41991055159847607","0.580089448401524","0.0"
253.0,1,930625508,"0.41482572410407464","0.5851742758959254","0.0"
254.0,1,930625508,"0.41919514532098373","0.5808048546790163","0.0"
255.0,1,930625508,"0.4211351520852932","0.5788648479147068","0.0"
256.0,1,930625508,"0.4205390334572491","0.5794609665427509","0.0"
257.0,1,930625508,"0.4194538201902424","0.5805461798097576","0.0"
258.0,1,930625508,"0.41786962467710076","0.5821303753228992","0.0"
259.0,1,930625508,"0.41766037735849054","0.5823396226415094","0.0"
260.0,1,930625508,"0.4169043687134064","0.5830956312865936","0.0"
261.0,1,930625508,"0.4160311051293555","0.5839688948706445","0.0"
262.0,1,930625508,"0.4237971766061654","0.5762028233938347","0.0"
263.0,1,930625508,"0.4202256820454221","0.5797743179545779","0.0"
264.0,1,930625508,"0.422845971233068","0.577154028766932","0.0"
265.0,1,930625508,"0.4232993665656844","0.5767006334343157","0.0"
266.0,1,930625508,"0.4232811436351259","0.5767188563648741","0.0"
267.0,1,930625508,"0.4225161987041037","0.5774838012958964","0.0"
268.0,1,930625508,"0.4225767529159405","0.5774232470840596","0.0"
269.0,1,930625508,"0.42105263157894735","0.5789473684210527","0.0"
270.0,1,930625508,"0.42096860031931876","0.5790313996806812","0.0"
271.0,1,930625508,"0.4205298013245033","0.5794701986754967","0.0"
272.0,1,930625508,"0.430351810982734","0.569648189017266","0.0"
273.0,1,930625508,"0.425764192139738","0.574235807860262","0.0"
274.0,1,930625508,"0.4281049855582067","0.5718950144417932","0.0"
275.0,1,930625508,"0.4297029702970297","0.5702970297029702","0.0"
276.0,1,930625508,"0.43039372010302956","0.5696062798969704","0.0"
277.0,1,930625508,"0.43088342662448287","0.5691165733755171","0.0"
278.0,1,930625508,"0.43109284332688586","0.5689071566731141","0.0"
279.0,1,930625508,"0.4316131360519668","0.5683868639480332","0.0"
280.0,1,930625508,"0.4309663513351694","0.5690336486648305","0.0"
281.0,1,930625508,"0.43014222540934627","0.5698577745906538","0.0"
282.0,1,930625508,"0.43708532184844606","0.5629146781515539","0.0"
283.0,1,930625508,"0.43450590141171025","0.5654940985882897","0.0"
284.0,1,930625508,"0.438204806925618","0.5617951930743821","0.0"
285.0,1,930625508,"0.43977937865826205","0.560220621341738","0.0"
286.0,1,930625508,"0.44092025910207727","0.5590797408979227","0.0"
287.0,1,930625508,"0.4415224145583666","0.5584775854416334","0.0"
288.0,1,930625508,"0.44221216469809027","0.5577878353019097","0.0"
289.0,1,930625508,"0.4427077600440286","0.5572922399559714","0.0"
290.0,1,930625508,"0.4423669159700836","0.5576330840299164","0.0"
291.0,1,930625508,"0.44287280701754383","0.5571271929824562","0.0"
292.0,1,930625508,"0.44830544830544833","0.5516945516945517","0.0"
293.0,1,930625508,"0.44639043143955576","0.5536095685604443","0.0"
294.0,1,930625508,"0.4492294701287735","0.5507705298712265","0.0"
295.0,1,930625508,"0.45073221757322174","0.5492677824267782","0.0"
296.0,1,930625508,"0.4519920940393218","0.5480079059606783","0.0"
297.0,1,930625508,"0.4526642524573202","0.5473357475426798","0.0"
298.0,1,930625508,"0.4530363955046912","0.5469636044953088","0.0"
299.0,1,930625508,"0.45364000410719785","0.5463599958928022","0.0"
300.0,1,930625508,"0.45374449339207046","0.5462555066079295","0.0"
301.0,1,930625508,"0.45393189487677676","0.5460681051232232","0.0"
302.0,1,930625508,"0.4538862220406496","0.5461137779593505","0.0"
303.0,1,930625508,"0.46019651092841385","0.5398034890715862","0.0"
304.0,1,930625508,"0.45895410458954106","0.541045895410459","0.0"
305.0,1,930625508,"0.46259647734019393","0.5374035226598061","0.0"
306.0,1,930625508,"0.4640960062954948","0.5359039937045053","0.0"
307.0,1,930625508,"0.4657198824681685","0.5342801175318316","0.0"
308.0,1,930625508,"0.4660487804878049","0.5339512195121952","0.0"
309.0,1,930625508,"0.4660761218728706","0.5339238781271294","0.0"
310.0,1,930625508,"0.46652414731318625","0.5334758526868137","0.0"
311.0,1,930625508,"0.46701590997283665","0.5329840900271634","0.0"
312.0,1,930625508,"0.47274813539873783","0.5272518646012622","0.0"
313.0,1,930625508,"0.47193585337915234","0.5280641466208477","0.0"
314.0,1,930625508,"0.4746308216584627","0.5253691783415373","0.0"
315.0,1,930625508,"0.4759665130279372","0.5240334869720629","0.0"
316.0,1,930625508,"0.476980778246601","0.523019221753399","0.0"
317.0,1,930625508,"0.47778505284819006","0.5222149471518099","0.0"
318.0,1,930625508,"0.4782486930545183","0.5217513069454817","0.0"
319.0,1,930625508,"0.4786133631534806","0.5213866368465194","0.0"
320.0,1,930625508,"0.4788313017586303","0.5211686982413697","0.0"
321.0,1,930625508,"0.47885098075671656","0.5211490192432835","0.0"
322.0,1,930625508,"0.48333333333333334","0.5166666666666667","0.0"
323.0,1,930625508,"0.4828886844526219","0.5171113155473781","0.0"
324.0,1,930625508,"0.48505074517692237","0.5149492548230776","0.0"
325.0,1,930625508,"0.4865799290328451","0.5134200709671549","0.0"
326.0,1,930625508,"0.4878137174956963","0.5121862825043038","0.0"
327.0,1,930625508,"0.48847926267281105","0.511520737327189","0.0"
328.0,1,930625508,"0.4883468834688347","0.5116531165311653","0.0"
329.0,1,930625508,"0.48868247813148163","0.5113175218685183","0.0"
330.0,1,930625508,"0.4892870003601008","0.5107129996398991","0.0"
331.0,1,930625508,"0.4897995865911746","0.5102004134088254","0.0"
332.0,1,930625508,"0.4937622527178756","0.5062377472821245","0.0"
333.0,1,930625508,"0.49297153024911033","0.5070284697508897","0.0"
334.0,1,930625508,"0.4946483856700575","0.5053516143299425","0.0"
335.0,1,930625508,"0.49594927791475873","0.5040507220852413","0.0"
336.0,1,930625508,"0.49648753073410606","0.5035124692658939","0.0"
337.0,1,930625508,"0.4968906017342559","0.5031093982657441","0.0"
338.0,1,930625508,"0.49720083974807555","0.5027991602519244","0.0"
339.0,1,930625508,"0.49729304924903944","0.5027069507509605","0.0"
340.0,1,930625508,"0.4974274003662684","0.5025725996337316","0.0"
341.0,1,930625508,"0.4974734274263809","0.5025265725736191","0.0"
342.0,1,930625508,"0.4998267198059262","0.5001732801940738","0.0"
343.0,1,930625508,"0.49948051948051947","0.5005194805194805","0.0"
344.0,1,930625508,"0.5001723543605653","0.49982764563943466","0.0"
345.0,1,930625508,"0.5011596941843485","0.4988403058156516","0.0"
346.0,1,930625508,"0.5013278505953911","0.4986721494046089","0.0"
347.0,1,930625508,"0.5014532398700633","0.49854676012993676","0.0"
348.0,1,930625508,"0.5013228642143893","0.4986771357856106","0.0"
349.0,1,930625508,"0.5013203850413153","0.49867961495868474","0.0"
350.0,1,930625508,"0.5009789733548992","0.4990210266451009","0.0"
351.0,1,930625508,"0.5008924776880578","0.4991075223119422","0.0"
352.0,1,930625508,"0.5032072923700203","0.49679270762997974","0.0"
353.0,1,930625508,"0.5027405346150603","0.4972594653849397","0.0"
354.0,1,930625508,"0.5033579583613164","0.4966420416386837","0.0"
355.0,1,930625508,"0.50364291097898","0.49635708902102","0.0"
356.0,1,930625508,"0.5039277954203577","0.4960722045796423","0.0"
357.0,1,930625508,"0.5039218958611482","0.4960781041388518","0.0"
358.0,1,930625508,"0.5041666666666667","0.49583333333333335","0.0"
359.0,1,930625508,"0.5038720959280539","0.496127904071946","0.0"
360.0,1,930625508,"0.5038282290279628","0.4961717709720373","0.0"
361.0,1,930625508,"0.5037012392913582","0.49629876070864176","0.0"
362.0,1,930625508,"0.503281548558611","0.49671845144138904","0.0"
363.0,1,930625508,"0.5044203916384368","0.49557960836156323","0.0"
364.0,1,930625508,"0.5038375835602872","0.4961624164397128","0.0"
365.0,1,930625508,"0.5042016806722689","0.4957983193277311","0.0"
366.0,1,930625508,"0.5039848820967875","0.49601511790321257","0.0"
367.0,1,930625508,"0.5039350713231677","0.4960649286768323","0.0"
368.0,1,930625508,"0.5039318479685452","0.49606815203145477","0.0"
369.0,1,930625508,"0.5040085078534031","0.4959914921465969","0.0"
370.0,1,930625508,"0.5039247751430908","0.49607522485690925","0.0"
371.0,1,930625508,"0.5036359179671542","0.4963640820328458","0.0"
372.0,1,930625508,"0.503551890258839","0.4964481097411611","0.0"
373.0,1,930625508,"0.5042672518897829","0.495732748110217","0.0"
374.0,1,930625508,"0.5036940813509784","0.4963059186490217","0.0"
375.0,1,930625508,"0.504213255550154","0.49578674444984605","0.0"
376.0,1,930625508,"0.5042852522639069","0.49571474773609314","0.0"
377.0,1,930625508,"0.5042797157622739","0.49572028423772607","0.0"
378.0,1,930625508,"0.5043541364296081","0.49564586357039186","0.0"
379.0,1,930625508,"0.5041468717288027","0.4958531282711974","0.0"
380.0,1,930625508,"0.5036602043278899","0.49633979567211006","0.0"
381.0,1,930625508,"0.5033762057877813","0.49662379421221864","0.0"
382.0,1,930625508,"0.5032537960954447","0.4967462039045553","0.0"
383.0,1,930625508,"0.5042030261788488","0.49579697382115123","0.0"
384.0,1,930625508,"0.5039609506281507","0.4960390493718492","0.0"
385.0,1,930625508,"0.5041111199808413","0.4958888800191586","0.0"
386.0,1,930625508,"0.5041829336307864","0.49581706636921363","0.0"
387.0,1,930625508,"0.5041381505650168","0.4958618494349833","0.0"
388.0,1,930625508,"0.5040159045725646","0.4959840954274354","0.0"
389.0,1,930625508,"0.5040139893490183","0.49598601065098163","0.0"
390.0,1,930625508,"0.5039714058776807","0.4960285941223193","0.0"
391.0,1,930625508,"0.5037295667354388","0.49627043326456116","0.0"
392.0,1,930625508,"0.5050209535858307","0.49497904641416934","0.0"
393.0,1,930625508,"0.50418377012946","0.49581622987053997","0.0"
394.0,1,930625508,"0.5043704228679423","0.49562957713205763","0.0"
395.0,1,930625508,"0.5045986950711422","0.4954013049288578","0.0"
396.0,1,930625508,"0.5046692301655811","0.49533076983441887","0.0"
397.0,1,930625508,"0.5048604578237692","0.4951395421762308","0.0"
398.0,1,930625508,"0.5047768206734534","0.4952231793265466","0.0"
399.0,1,930625508,"0.5042634749276382","0.4957365250723617","0.0"
400.0,1,930625508,"0.5041819745173142","0.49581802548268583","0.0"
401.0,1,930625508,"0.504060596595346","0.4959394034046541","0.0"
402.0,1,930625508,"0.505403934375243","0.494596065624757","0.0"
403.0,1,930625508,"0.5050897505633694","0.49491024943663064","0.0"
404.0,1,930625508,"0.5050379786079677","0.49496202139203227","0.0"
405.0,1,930625508,"0.5052981669115941","0.49470183308840593","0.0"
406.0,1,930625508,"0.5054452768981231","0.49455472310187687","0.0"
407.0,1,930625508,"0.5053191489361702","0.4946808510638298","0.0"
408.0,1,930625508,"0.5050069326760129","0.49499306732398707","0.0"
409.0,1,930625508,"0.5048842396738712","0.49511576032612875","0.0"
410.0,1,930625508,"0.5045349730976172","0.4954650269023828","0.0"
411.0,1,930625508,"0.5042236215635079","0.4957763784364921","0.0"
412.0,1,930625508,"0.5041068549934751","0.4958931450065249","0.0"
413.0,1,930625508,"0.505045871559633","0.49495412844036696","0.0"
414.0,1,930625508,"0.5043903183935252","0.4956096816064748","0.0"
415.0,1,930625508,"0.5048336758772931","0.49516632412270684","0.0"
416.0,1,930625508,"0.5051663880869168","0.4948336119130831","0.0"
417.0,1,930625508,"0.5050796057619409","0.4949203942380591","0.0"
418.0,1,930625508,"0.5051850730451897","0.4948149269548104","0.0"
419.0,1,930625508,"0.5050634824667473","0.49493651753325274","0.0"
420.0,1,930625508,"0.5049460092124141","0.4950539907875859","0.0"
421.0,1,930625508,"0.5047518479408659","0.4952481520591341","0.0"
