"tick","Population (D+R+T)","Population (R)","Population (D)","Population (T)"
126.0,"249800.0","228400.0","10100.0","11300.0"
127.0,"255300.0","233400.0","10400.0","11500.0"
128.0,"260900.0","238400.0","10700.0","11800.0"
129.0,"266100.0","243000.0","10900.0","12200.0"
130.0,"270000.0","246500.0","11000.0","12500.0"
131.0,"275900.0","251900.0","11000.0","13000.0"
132.0,"280400.0","255900.0","11100.0","13400.0"
133.0,"287100.0","260600.0","11500.0","15000.0"
134.0,"292600.0","265600.0","11600.0","15400.0"
135.0,"299900.0","272300.0","12000.0","15600.0"
136.0,"304700.0","276800.0","12000.0","15900.0"
137.0,"310700.0","282500.0","12100.0","16100.0"
138.0,"316800.0","288100.0","12300.0","16400.0"
139.0,"324600.0","295100.0","12600.0","16900.0"
140.0,"329200.0","299200.0","12800.0","17200.0"
141.0,"336400.0","303800.0","13100.0","19500.0"
142.0,"343000.0","309300.0","13400.0","20300.0"
143.0,"353000.0","317800.0","14000.0","21200.0"
144.0,"359200.0","323200.0","14200.0","21800.0"
145.0,"367400.0","330900.0","14200.0","22300.0"
146.0,"373900.0","336500.0","14700.0","22700.0"
147.0,"381200.0","343000.0","15100.0","23100.0"
148.0,"387500.0","348500.0","15300.0","23700.0"
149.0,"398100.0","357400.0","15600.0","25100.0"
150.0,"403900.0","362600.0","15600.0","25700.0"
151.0,"412300.0","369900.0","16400.0","26000.0"
152.0,"420600.0","377600.0","16900.0","26100.0"
153.0,"428100.0","382100.0","17200.0","28800.0"
154.0,"435600.0","388600.0","17400.0","29600.0"
155.0,"445200.0","396700.0","17800.0","30700.0"
156.0,"453200.0","403500.0","18100.0","31600.0"
157.0,"461000.0","409800.0","18300.0","32900.0"
158.0,"469300.0","417300.0","18600.0","33400.0"
159.0,"477500.0","424000.0","19100.0","34400.0"
160.0,"485000.0","430400.0","19300.0","35300.0"
161.0,"493200.0","436900.0","19700.0","36600.0"
162.0,"504400.0","444800.0","20000.0","39600.0"
163.0,"516800.0","455500.0","20500.0","40800.0"
164.0,"527400.0","464800.0","20800.0","41800.0"
165.0,"537100.0","472200.0","21200.0","43700.0"
166.0,"546000.0","480100.0","21200.0","44700.0"
167.0,"557900.0","491400.0","21500.0","45000.0"
168.0,"566900.0","499400.0","21800.0","45700.0"
169.0,"575300.0","506600.0","22100.0","46600.0"
170.0,"584400.0","514400.0","22500.0","47500.0"
171.0,"597800.0","522300.0","22800.0","52700.0"
172.0,"608700.0","531600.0","23400.0","53700.0"
173.0,"620200.0","539700.0","23800.0","56700.0"
174.0,"631300.0","548900.0","24100.0","58300.0"
175.0,"646100.0","561100.0","24800.0","60200.0"
176.0,"656400.0","569900.0","25400.0","61100.0"
177.0,"665700.0","577500.0","25700.0","62500.0"
178.0,"675300.0","586200.0","26100.0","63000.0"
179.0,"688000.0","596700.0","26800.0","64500.0"
180.0,"699600.0","606300.0","27100.0","66200.0"
181.0,"711400.0","615800.0","27700.0","67900.0"
182.0,"723900.0","623600.0","28300.0","72000.0"
183.0,"741000.0","638600.0","28800.0","73600.0"
184.0,"757300.0","651300.0","29300.0","76700.0"
185.0,"771700.0","662300.0","30100.0","79300.0"
186.0,"784900.0","673400.0","30800.0","80700.0"
187.0,"798200.0","684700.0","31300.0","82200.0"
188.0,"811400.0","695200.0","32100.0","84100.0"
189.0,"824500.0","705900.0","32600.0","86000.0"
190.0,"837400.0","717200.0","32900.0","87300.0"
191.0,"851200.0","729400.0","33400.0","88400.0"
192.0,"869500.0","741300.0","33900.0","94300.0"
193.0,"887500.0","756100.0","34700.0","96700.0"
194.0,"901600.0","766500.0","34900.0","100200.0"
195.0,"917500.0","778800.0","35800.0","102900.0"
196.0,"930500.0","788800.0","36300.0","105400.0"
197.0,"947200.0","802300.0","36700.0","108200.0"
198.0,"961600.0","814000.0","37100.0","110500.0"
199.0,"978700.0","828700.0","38200.0","111800.0"
200.0,"993500.0","840900.0","39100.0","113500.0"
201.0,"1007600.0","851500.0","40100.0","116000.0"
202.0,"1025800.0","862300.0","40900.0","122600.0"
203.0,"1047600.0","880200.0","42400.0","125000.0"
204.0,"1064000.0","892100.0","42500.0","129400.0"
205.0,"1081800.0","905500.0","42800.0","133500.0"
206.0,"1099700.0","919900.0","43500.0","136300.0"
207.0,"1117800.0","934800.0","44400.0","138600.0"
208.0,"1133300.0","947700.0","44900.0","140700.0"
209.0,"1152300.0","963000.0","46100.0","143200.0"
210.0,"1168100.0","975900.0","46500.0","145700.0"
211.0,"1183600.0","988000.0","47400.0","148200.0"
212.0,"1204900.0","1000600.0","47800.0","156500.0"
213.0,"1227400.0","1019200.0","48500.0","159700.0"
214.0,"1245200.0","1032300.0","49300.0","163600.0"
215.0,"1267200.0","1048900.0","50900.0","167400.0"
216.0,"1286500.0","1063900.0","52000.0","170600.0"
217.0,"1303900.0","1076900.0","53500.0","173500.0"
218.0,"1320100.0","1089600.0","54400.0","176100.0"
219.0,"1339300.0","1105200.0","55100.0","179000.0"
220.0,"1355600.0","1118900.0","55600.0","181100.0"
221.0,"1373100.0","1127300.0","56400.0","189400.0"
222.0,"1396500.0","1147300.0","57100.0","192100.0"
223.0,"1423900.0","1166900.0","58200.0","198800.0"
224.0,"1446300.0","1183200.0","59100.0","204000.0"
225.0,"1468000.0","1200000.0","60000.0","208000.0"
226.0,"1487800.0","1216000.0","61000.0","210800.0"
227.0,"1507600.0","1232400.0","61700.0","213500.0"
228.0,"1525100.0","1246900.0","62100.0","216100.0"
229.0,"1544200.0","1262700.0","62600.0","218900.0"
230.0,"1559500.0","1274100.0","63200.0","222200.0"
231.0,"1589700.0","1289100.0","64900.0","235700.0"
232.0,"1612600.0","1308500.0","65800.0","238300.0"
233.0,"1639300.0","1325500.0","67400.0","246400.0"
234.0,"1661700.0","1340600.0","68300.0","252800.0"
235.0,"1682700.0","1357000.0","68900.0","256800.0"
236.0,"1699600.0","1370400.0","69300.0","259900.0"
237.0,"1719300.0","1385300.0","70400.0","263600.0"
238.0,"1736200.0","1398500.0","71000.0","266700.0"
239.0,"1757000.0","1414500.0","72300.0","270200.0"
240.0,"1770700.0","1425500.0","72600.0","272600.0"
241.0,"1783900.0","1436500.0","72800.0","274600.0"
242.0,"1810400.0","1451200.0","73700.0","285500.0"
243.0,"1841600.0","1475700.0","75300.0","290600.0"
244.0,"1866700.0","1491700.0","76300.0","298700.0"
245.0,"1890000.0","1507400.0","77300.0","305300.0"
246.0,"1911200.0","1522600.0","78200.0","310400.0"
247.0,"1929300.0","1535600.0","79100.0","314600.0"
248.0,"1945400.0","1548700.0","80000.0","316700.0"
249.0,"1960100.0","1560400.0","80700.0","319000.0"
250.0,"1974000.0","1571300.0","81300.0","321400.0"
251.0,"1987300.0","1573900.0","81600.0","331800.0"
252.0,"2018100.0","1598200.0","83000.0","336900.0"
253.0,"2047800.0","1616600.0","83900.0","347300.0"
254.0,"2070900.0","1632000.0","84600.0","354300.0"
255.0,"2092800.0","1647600.0","85600.0","359600.0"
256.0,"2112400.0","1661700.0","86500.0","364200.0"
257.0,"2130700.0","1675200.0","87700.0","367800.0"
258.0,"2145600.0","1686500.0","88300.0","370800.0"
259.0,"2159400.0","1698100.0","89000.0","372300.0"
260.0,"2173400.0","1709700.0","89600.0","374100.0"
261.0,"2184400.0","1711900.0","90300.0","382200.0"
262.0,"2216300.0","1734100.0","91400.0","390800.0"
263.0,"2246400.0","1757600.0","92800.0","396000.0"
264.0,"2269900.0","1775300.0","93400.0","401200.0"
265.0,"2292700.0","1792500.0","94200.0","406000.0"
266.0,"2312300.0","1806700.0","95000.0","410600.0"
267.0,"2327200.0","1818200.0","95500.0","413500.0"
268.0,"2339900.0","1828300.0","96000.0","415600.0"
269.0,"2351500.0","1837900.0","96200.0","417400.0"
270.0,"2360800.0","1846000.0","96200.0","418600.0"
271.0,"2392200.0","1871000.0","98000.0","423200.0"
272.0,"2420700.0","1885900.0","98900.0","435900.0"
273.0,"2444600.0","1904800.0","99700.0","440100.0"
274.0,"2462200.0","1914700.0","100600.0","446900.0"
275.0,"2481900.0","1926700.0","101300.0","453900.0"
276.0,"2496300.0","1936600.0","101500.0","458200.0"
277.0,"2508300.0","1946300.0","101900.0","460100.0"
278.0,"2519900.0","1956600.0","102300.0","461000.0"
279.0,"2529300.0","1963300.0","102500.0","463500.0"
280.0,"2538800.0","1971100.0","102800.0","464900.0"
281.0,"2545900.0","1976600.0","103100.0","466200.0"
282.0,"2576500.0","1993400.0","104500.0","478600.0"
283.0,"2602900.0","2016000.0","105500.0","481400.0"
284.0,"2624000.0","2029900.0","106200.0","487900.0"
285.0,"2642600.0","2041900.0","107600.0","493100.0"
286.0,"2657200.0","2052200.0","108200.0","496800.0"
287.0,"2670400.0","2061200.0","108900.0","500300.0"
288.0,"2683600.0","2071200.0","109300.0","503100.0"
289.0,"2694000.0","2078500.0","110100.0","505400.0"
290.0,"2701900.0","2083700.0","110500.0","507700.0"
291.0,"2729100.0","2096400.0","111600.0","521100.0"
292.0,"2748600.0","2113000.0","111800.0","523800.0"
293.0,"2767300.0","2123100.0","112000.0","532200.0"
294.0,"2782800.0","2132300.0","112600.0","537900.0"
295.0,"2797200.0","2143800.0","113100.0","540300.0"
296.0,"2809300.0","2152500.0","113300.0","543500.0"
297.0,"2818100.0","2159200.0","113600.0","545300.0"
298.0,"2829000.0","2167800.0","113800.0","547400.0"
299.0,"2836900.0","2173700.0","114100.0","549100.0"
300.0,"2845500.0","2181900.0","114200.0","549400.0"
301.0,"2851000.0","2186600.0","114300.0","550100.0"
302.0,"2871000.0","2195700.0","114900.0","560400.0"
303.0,"2889800.0","2211400.0","115800.0","562600.0"
304.0,"2906100.0","2220600.0","116700.0","568800.0"
305.0,"2919300.0","2229400.0","117300.0","572600.0"
306.0,"2928700.0","2235500.0","117700.0","575500.0"
307.0,"2938900.0","2242300.0","118100.0","578500.0"
308.0,"2946200.0","2247800.0","118300.0","580100.0"
309.0,"2953800.0","2254200.0","118400.0","581200.0"
310.0,"2959400.0","2259100.0","118400.0","581900.0"
311.0,"2966100.0","2259200.0","118600.0","588300.0"
312.0,"2984700.0","2275500.0","119100.0","590100.0"
313.0,"3001100.0","2286000.0","119500.0","595600.0"
314.0,"3014100.0","2294900.0","120000.0","599200.0"
315.0,"3025400.0","2302900.0","120700.0","601800.0"
316.0,"3035900.0","2311800.0","121000.0","603100.0"
317.0,"3045400.0","2319400.0","121500.0","604500.0"
318.0,"3054400.0","2326400.0","121600.0","606400.0"
319.0,"3062300.0","2333000.0","122000.0","607300.0"
320.0,"3068600.0","2338400.0","122100.0","608100.0"
321.0,"3076500.0","2345300.0","122400.0","608800.0"
322.0,"3093000.0","2354600.0","122700.0","615700.0"
323.0,"3107100.0","2367300.0","122800.0","617000.0"
324.0,"3116500.0","2372700.0","123100.0","620700.0"
325.0,"3125400.0","2377800.0","123400.0","624200.0"
326.0,"3133700.0","2383800.0","123400.0","626500.0"
327.0,"3141700.0","2389800.0","123900.0","628000.0"
328.0,"3148700.0","2395600.0","124000.0","629100.0"
329.0,"3155800.0","2401000.0","124300.0","630500.0"
330.0,"3163600.0","2407400.0","124500.0","631700.0"
331.0,"3179400.0","2416400.0","124900.0","638100.0"
332.0,"3190200.0","2426300.0","125200.0","638700.0"
333.0,"3203700.0","2436900.0","125600.0","641200.0"
334.0,"3214000.0","2445000.0","126200.0","642800.0"
335.0,"3222300.0","2451500.0","126300.0","644500.0"
336.0,"3230800.0","2459100.0","126500.0","645200.0"
337.0,"3238600.0","2466000.0","126700.0","645900.0"
338.0,"3245200.0","2471300.0","126900.0","647000.0"
339.0,"3252700.0","2478000.0","127000.0","647700.0"
340.0,"3258500.0","2483000.0","127100.0","648400.0"
341.0,"3264600.0","2488300.0","127300.0","649000.0"
342.0,"3278100.0","2496100.0","127600.0","654400.0"
343.0,"3290000.0","2504100.0","128000.0","657900.0"
344.0,"3301100.0","2511900.0","128300.0","660900.0"
345.0,"3311200.0","2519900.0","128500.0","662800.0"
346.0,"3319400.0","2526400.0","128600.0","664400.0"
347.0,"3327100.0","2533000.0","128700.0","665400.0"
348.0,"3334700.0","2539600.0","128800.0","666300.0"
349.0,"3342500.0","2546800.0","129000.0","666700.0"
350.0,"3347800.0","2551800.0","129000.0","667000.0"
351.0,"3361100.0","2560100.0","129500.0","671500.0"
352.0,"3371900.0","2568500.0","129700.0","673700.0"
353.0,"3382400.0","2576900.0","130100.0","675400.0"
354.0,"3390500.0","2583300.0","130400.0","676800.0"
355.0,"3400900.0","2592600.0","130800.0","677500.0"
356.0,"3408400.0","2598600.0","130900.0","678900.0"
357.0,"3415500.0","2605000.0","130900.0","679600.0"
358.0,"3424200.0","2613400.0","131000.0","679800.0"
359.0,"3431400.0","2620100.0","131100.0","680200.0"
360.0,"3436500.0","2624600.0","131100.0","680800.0"
361.0,"3451800.0","2638800.0","131600.0","681400.0"
362.0,"3462200.0","2646200.0","131800.0","684200.0"
363.0,"3471900.0","2655800.0","131900.0","684200.0"
364.0,"3481100.0","2662800.0","131900.0","686400.0"
365.0,"3490000.0","2670400.0","132100.0","687500.0"
366.0,"3499000.0","2678600.0","132400.0","688000.0"
367.0,"3508400.0","2687100.0","132700.0","688600.0"
368.0,"3515100.0","2693200.0","132700.0","689200.0"
369.0,"3521800.0","2699400.0","132900.0","689500.0"
370.0,"3529000.0","2705600.0","132900.0","690500.0"
371.0,"3542500.0","2716400.0","133000.0","693100.0"
372.0,"3556200.0","2729500.0","133100.0","693600.0"
373.0,"3566700.0","2739100.0","133200.0","694400.0"
374.0,"3574500.0","2745800.0","133300.0","695400.0"
375.0,"3583400.0","2754000.0","133600.0","695800.0"
376.0,"3591900.0","2761800.0","133700.0","696400.0"
377.0,"3601300.0","2770600.0","134000.0","696700.0"
378.0,"3607800.0","2776600.0","134100.0","697100.0"
379.0,"3615300.0","2783500.0","134200.0","697600.0"
380.0,"3620600.0","2788400.0","134300.0","697900.0"
381.0,"3635600.0","2800300.0","134700.0","700600.0"
382.0,"3648500.0","2812200.0","135100.0","701200.0"
383.0,"3659700.0","2821900.0","135400.0","702400.0"
384.0,"3669500.0","2830400.0","135800.0","703300.0"
385.0,"3679800.0","2839200.0","136000.0","704600.0"
386.0,"3688100.0","2846100.0","136300.0","705700.0"
387.0,"3696700.0","2853900.0","136400.0","706400.0"
388.0,"3703800.0","2860400.0","136400.0","707000.0"
389.0,"3711500.0","2867300.0","136600.0","707600.0"
390.0,"3717800.0","2873200.0","136800.0","707800.0"
391.0,"3723800.0","2878400.0","137000.0","708400.0"
392.0,"3738800.0","2889600.0","137300.0","711900.0"
393.0,"3752400.0","2902200.0","137600.0","712600.0"
394.0,"3762900.0","2910900.0","137900.0","714100.0"
395.0,"3773400.0","2919500.0","138100.0","715800.0"
396.0,"3781600.0","2927000.0","138200.0","716400.0"
397.0,"3792300.0","2937200.0","138600.0","716500.0"
398.0,"3801200.0","2945200.0","138700.0","717300.0"
399.0,"3809700.0","2953000.0","138800.0","717900.0"
400.0,"3817300.0","2959900.0","139000.0","718400.0"
401.0,"3823500.0","2965300.0","139100.0","719100.0"
402.0,"3836000.0","2975200.0","139100.0","721700.0"
403.0,"3847300.0","2985500.0","139200.0","722600.0"
404.0,"3857700.0","2994500.0","139200.0","724000.0"
405.0,"3868500.0","3003600.0","139500.0","725400.0"
406.0,"3877100.0","3011000.0","139700.0","726400.0"
407.0,"3884000.0","3017000.0","139800.0","727200.0"
408.0,"3892900.0","3025400.0","139800.0","727700.0"
409.0,"3899700.0","3031500.0","140000.0","728200.0"
410.0,"3906800.0","3038100.0","140300.0","728400.0"
411.0,"3921200.0","3049800.0","140500.0","730900.0"
412.0,"3934300.0","3061900.0","140700.0","731700.0"
413.0,"3946400.0","3072600.0","140900.0","732900.0"
414.0,"3959000.0","3084000.0","140900.0","734100.0"
415.0,"3968200.0","3092300.0","140900.0","735000.0"
416.0,"3975600.0","3099000.0","140900.0","735700.0"
417.0,"3984100.0","3106700.0","141200.0","736200.0"
418.0,"3991300.0","3113000.0","141500.0","736800.0"
419.0,"3998800.0","3119800.0","141500.0","737500.0"
420.0,"4004300.0","3125200.0","141600.0","737500.0"
421.0,"4017700.0","3134900.0","141700.0","741100.0"
422.0,"4030500.0","3146700.0","142000.0","741800.0"
423.0,"4041700.0","3156200.0","142100.0","743400.0"
424.0,"4052400.0","3165000.0","142200.0","745200.0"
425.0,"4061700.0","3172700.0","142300.0","746700.0"
426.0,"4071000.0","3181000.0","142400.0","747600.0"
427.0,"4079300.0","3187200.0","142800.0","749300.0"
428.0,"4086700.0","3194100.0","142900.0","749700.0"
429.0,"4093300.0","3199900.0","142900.0","750500.0"
430.0,"4101100.0","3206800.0","143100.0","751200.0"
431.0,"4114700.0","3217200.0","143700.0","753800.0"
432.0,"4125700.0","3227300.0","143900.0","754500.0"
433.0,"4137300.0","3236200.0","144200.0","756900.0"
434.0,"4146500.0","3243800.0","144500.0","758200.0"
435.0,"4155500.0","3251700.0","144500.0","759300.0"
436.0,"4166000.0","3261200.0","144700.0","760100.0"
437.0,"4174900.0","3268900.0","144900.0","761100.0"
438.0,"4183700.0","3277100.0","145000.0","761600.0"
439.0,"4193200.0","3285900.0","145000.0","762300.0"
440.0,"4199800.0","3292100.0","145000.0","762700.0"
441.0,"4215900.0","3304400.0","145200.0","766300.0"
442.0,"4230300.0","3318300.0","145300.0","766700.0"
443.0,"4241600.0","3327200.0","145700.0","768700.0"
444.0,"4253300.0","3337400.0","145800.0","770100.0"
445.0,"4262900.0","3345300.0","146000.0","771600.0"
446.0,"4273600.0","3355300.0","146100.0","772200.0"
447.0,"4281100.0","3362200.0","146200.0","772700.0"
448.0,"4287800.0","3368600.0","146300.0","772900.0"
449.0,"4294600.0","3374500.0","146400.0","773700.0"
450.0,"4301500.0","3381100.0","146400.0","774000.0"
451.0,"4316500.0","3392600.0","146600.0","777300.0"
452.0,"4328700.0","3404100.0","146600.0","778000.0"
453.0,"4339900.0","3413300.0","146700.0","779900.0"
454.0,"4349000.0","3421200.0","146800.0","781000.0"
455.0,"4359700.0","3430100.0","146900.0","782700.0"
456.0,"4370200.0","3439700.0","146900.0","783600.0"
457.0,"4378400.0","3447400.0","147000.0","784000.0"
458.0,"4386800.0","3454800.0","147200.0","784800.0"
459.0,"4393400.0","3461000.0","147300.0","785100.0"
460.0,"4398600.0","3465800.0","147300.0","785500.0"
461.0,"4412700.0","3478400.0","147300.0","787000.0"
462.0,"4427400.0","3490000.0","147700.0","789700.0"
463.0,"4439900.0","3501900.0","148000.0","790000.0"
464.0,"4448500.0","3508800.0","148100.0","791600.0"
465.0,"4459600.0","3518300.0","148200.0","793100.0"
466.0,"4469100.0","3526600.0","148400.0","794100.0"
467.0,"4478400.0","3534600.0","148500.0","795300.0"
468.0,"4485700.0","3541700.0","148500.0","795500.0"
469.0,"4494800.0","3549900.0","148600.0","796300.0"
470.0,"4500800.0","3555600.0","148600.0","796600.0"
471.0,"4507700.0","3562100.0","148700.0","796900.0"
472.0,"4523000.0","3573900.0","149100.0","800000.0"
473.0,"4537200.0","3587100.0","149400.0","800700.0"
474.0,"4549900.0","3598000.0","149600.0","802300.0"
475.0,"4562100.0","3608100.0","149700.0","804300.0"
476.0,"4573600.0","3618300.0","149900.0","805400.0"
477.0,"4583300.0","3626900.0","150000.0","806400.0"
478.0,"4594900.0","3637800.0","150100.0","807000.0"
479.0,"4602900.0","3644900.0","150300.0","807700.0"
480.0,"4610800.0","3652400.0","150400.0","808000.0"
481.0,"4626500.0","3667000.0","150400.0","809100.0"
482.0,"4640300.0","3678200.0","150700.0","811400.0"
483.0,"4653000.0","3689800.0","150700.0","812500.0"
484.0,"4664300.0","3699400.0","150800.0","814100.0"
485.0,"4677100.0","3711200.0","150800.0","815100.0"
486.0,"4687900.0","3720800.0","151000.0","816100.0"
487.0,"4697600.0","3730100.0","151100.0","816400.0"
488.0,"4705800.0","3738100.0","151100.0","816600.0"
489.0,"4713200.0","3744800.0","151200.0","817200.0"
490.0,"4721600.0","3752500.0","151300.0","817800.0"
491.0,"4735700.0","3763800.0","151400.0","820500.0"
492.0,"4749100.0","3776100.0","151700.0","821300.0"
493.0,"4761900.0","3787000.0","152000.0","822900.0"
494.0,"4771900.0","3795700.0","152000.0","824200.0"
495.0,"4783900.0","3806700.0","152200.0","825000.0"
496.0,"4794400.0","3816300.0","152400.0","825700.0"
497.0,"4803100.0","3823900.0","152600.0","826600.0"
498.0,"4811600.0","3831400.0","152600.0","827600.0"
499.0,"4820500.0","3839200.0","152900.0","828400.0"
500.0,"4828500.0","3846400.0","153000.0","829100.0"
501.0,"4843700.0","3858100.0","153400.0","832200.0"
502.0,"4858100.0","3871700.0","153500.0","832900.0"
503.0,"4870400.0","3881900.0","153600.0","834900.0"
504.0,"4882100.0","3892200.0","153700.0","836200.0"
505.0,"4893300.0","3901900.0","153900.0","837500.0"
506.0,"4903600.0","3910900.0","154000.0","838700.0"
507.0,"4913500.0","3919700.0","154000.0","839800.0"
508.0,"4923300.0","3929000.0","154000.0","840300.0"
509.0,"4932300.0","3937500.0","154100.0","840700.0"
510.0,"4940400.0","3945100.0","154200.0","841100.0"
511.0,"4956800.0","3957600.0","154400.0","844800.0"
512.0,"4972100.0","3971600.0","154900.0","845600.0"
513.0,"4984700.0","3982000.0","155100.0","847600.0"
