"tick","run","random_seed","Gamma end-point (D+R+T growth rate)"
150.0,1,3912,"4.201077210656832E-10"
151.0,1,3912,"4.0697520006677854E-10"
152.0,1,3912,"4.144719049975253E-10"
153.0,1,3912,"4.153275081781002E-10"
154.0,1,3912,"4.080128458148492E-10"
155.0,1,3912,"3.9506260803939477E-10"
156.0,1,3912,"3.8771135983321863E-10"
157.0,1,3912,"3.7951161422405033E-10"
158.0,1,3912,"3.752196466759821E-10"
159.0,1,3912,"3.688478839135174E-10"
160.0,1,3912,"3.6341053002788454E-10"
161.0,1,3912,"3.6936100784878287E-10"
162.0,1,3912,"3.659378120657765E-10"
163.0,1,3912,"3.5885413745593555E-10"
164.0,1,3912,"3.5450487010797266E-10"
165.0,1,3912,"3.4682957638130725E-10"
166.0,1,3912,"3.4254299500794227E-10"
167.0,1,3912,"3.3442985170357067E-10"
168.0,1,3912,"3.2854611313309873E-10"
169.0,1,3912,"3.191004605302916E-10"
170.0,1,3912,"3.1367610277673287E-10"
171.0,1,3912,"3.0562550478156636E-10"
172.0,1,3912,"3.1162785358056944E-10"
173.0,1,3912,"3.057006210037102E-10"
174.0,1,3912,"3.0149895023760295E-10"
175.0,1,3912,"2.9565055271652377E-10"
176.0,1,3912,"2.9256945173530073E-10"
177.0,1,3912,"2.88532071764395E-10"
178.0,1,3912,"2.842770814208092E-10"
179.0,1,3912,"2.7747656623282146E-10"
180.0,1,3912,"2.7376214896709363E-10"
181.0,1,3912,"2.686331883945012E-10"
182.0,1,3912,"2.695694681631392E-10"
183.0,1,3912,"2.636929823038686E-10"
184.0,1,3912,"2.6124987982560844E-10"
185.0,1,3912,"2.5803423269010417E-10"
186.0,1,3912,"2.5416314108233394E-10"
187.0,1,3912,"2.4974277915867174E-10"
188.0,1,3912,"2.452393592826248E-10"
189.0,1,3912,"2.417477685543237E-10"
190.0,1,3912,"2.393798528251591E-10"
191.0,1,3912,"2.3564624841212936E-10"
192.0,1,3912,"2.3607606121751825E-10"
193.0,1,3912,"2.3079720739323323E-10"
194.0,1,3912,"2.282453864605582E-10"
195.0,1,3912,"2.2542277662603922E-10"
196.0,1,3912,"2.2348963728863737E-10"
197.0,1,3912,"2.1968027155900154E-10"
198.0,1,3912,"2.175072486361895E-10"
199.0,1,3912,"2.1345581512946162E-10"
200.0,1,3912,"2.1044539618079067E-10"
201.0,1,3912,"2.114052746556824E-10"
202.0,1,3912,"2.0762579580991192E-10"
203.0,1,3912,"2.0417151792578103E-10"
204.0,1,3912,"2.0127759796170128E-10"
205.0,1,3912,"1.9813106770839664E-10"
206.0,1,3912,"1.952858263609967E-10"
207.0,1,3912,"1.913712888353309E-10"
208.0,1,3912,"1.8869995187951828E-10"
209.0,1,3912,"1.8470208285086715E-10"
210.0,1,3912,"1.8273285363491575E-10"
211.0,1,3912,"1.7953815578553533E-10"
212.0,1,3912,"1.7955516536585634E-10"
213.0,1,3912,"1.777341305990647E-10"
214.0,1,3912,"1.7562452460757986E-10"
215.0,1,3912,"1.7308006964259342E-10"
216.0,1,3912,"1.7161619100480972E-10"
217.0,1,3912,"1.6874205175130556E-10"
218.0,1,3912,"1.6690632644976176E-10"
219.0,1,3912,"1.647126473068081E-10"
220.0,1,3912,"1.628018198012135E-10"
221.0,1,3912,"1.6203758583163858E-10"
222.0,1,3912,"1.6006462351712034E-10"
223.0,1,3912,"1.586410313447673E-10"
224.0,1,3912,"1.5647382580343273E-10"
225.0,1,3912,"1.5428677302792103E-10"
226.0,1,3912,"1.528918200209484E-10"
227.0,1,3912,"1.5049134949480986E-10"
228.0,1,3912,"1.4920289870755243E-10"
229.0,1,3912,"1.47220481523301E-10"
230.0,1,3912,"1.4491724405858317E-10"
231.0,1,3912,"1.4421852543409024E-10"
232.0,1,3912,"1.415837177335466E-10"
233.0,1,3912,"1.402716402909041E-10"
234.0,1,3912,"1.389228424376429E-10"
235.0,1,3912,"1.3785959687929147E-10"
236.0,1,3912,"1.364929384631401E-10"
237.0,1,3912,"1.3485670513571378E-10"
238.0,1,3912,"1.335209131324962E-10"
239.0,1,3912,"1.3220991542575543E-10"
240.0,1,3912,"1.3111616175678352E-10"
241.0,1,3912,"1.29585293294166E-10"
242.0,1,3912,"1.2740205343980613E-10"
243.0,1,3912,"1.2672392433183091E-10"
244.0,1,3912,"1.257798317910691E-10"
245.0,1,3912,"1.246319716947025E-10"
246.0,1,3912,"1.2352420839152224E-10"
247.0,1,3912,"1.2211140949924309E-10"
248.0,1,3912,"1.2095814367277232E-10"
249.0,1,3912,"1.195731484291499E-10"
250.0,1,3912,"1.183171453127756E-10"
251.0,1,3912,"1.1767216265339815E-10"
252.0,1,3912,"1.1682755958945608E-10"
253.0,1,3912,"1.1519210380145745E-10"
254.0,1,3912,"1.1420809810170195E-10"
255.0,1,3912,"1.1313980923901544E-10"
256.0,1,3912,"1.1200053144566556E-10"
257.0,1,3912,"1.1084454016996258E-10"
258.0,1,3912,"1.0990424630329857E-10"
259.0,1,3912,"1.0898487150233046E-10"
260.0,1,3912,"1.0814229549150842E-10"
261.0,1,3912,"1.0718728894508031E-10"
262.0,1,3912,"1.0669669158680016E-10"
263.0,1,3912,"1.0529785593736626E-10"
264.0,1,3912,"1.0445390004287101E-10"
265.0,1,3912,"1.0384124987618467E-10"
266.0,1,3912,"1.0295938886217332E-10"
267.0,1,3912,"1.0228632857724534E-10"
268.0,1,3912,"1.0160918334815161E-10"
269.0,1,3912,"1.0088575432204427E-10"
270.0,1,3912,"1.0028013483745135E-10"
271.0,1,3912,"9.9803966200562E-11"
272.0,1,3912,"9.882466718776957E-11"
273.0,1,3912,"9.839498297601792E-11"
274.0,1,3912,"9.765222588561386E-11"
275.0,1,3912,"9.693031267492684E-11"
276.0,1,3912,"9.636008988411714E-11"
277.0,1,3912,"9.568815255374744E-11"
278.0,1,3912,"9.500916173704371E-11"
279.0,1,3912,"9.439931058776674E-11"
280.0,1,3912,"9.387928336028995E-11"
281.0,1,3912,"9.334300075090634E-11"
282.0,1,3912,"9.291532036802368E-11"
283.0,1,3912,"9.197113629277286E-11"
284.0,1,3912,"9.167618837648721E-11"
285.0,1,3912,"9.11605201096189E-11"
286.0,1,3912,"9.06476821272269E-11"
287.0,1,3912,"9.015916512507612E-11"
288.0,1,3912,"8.979391761264474E-11"
289.0,1,3912,"8.936770422889713E-11"
290.0,1,3912,"8.893694173298303E-11"
291.0,1,3912,"8.790321414703938E-11"
292.0,1,3912,"8.780577342964482E-11"
293.0,1,3912,"8.739892421008693E-11"
294.0,1,3912,"8.70232855872657E-11"
295.0,1,3912,"8.648967755057227E-11"
296.0,1,3912,"8.615585267650663E-11"
297.0,1,3912,"8.568461673379938E-11"
298.0,1,3912,"8.521162141309261E-11"
299.0,1,3912,"8.481652170131459E-11"
300.0,1,3912,"8.444919006869933E-11"
301.0,1,3912,"8.42047938562576E-11"
302.0,1,3912,"8.388266413631691E-11"
303.0,1,3912,"8.339504858934455E-11"
304.0,1,3912,"8.301245243557157E-11"
305.0,1,3912,"8.267559176181285E-11"
306.0,1,3912,"8.227846715371429E-11"
307.0,1,3912,"8.185231332032195E-11"
308.0,1,3912,"8.144612933241982E-11"
309.0,1,3912,"8.103737116404362E-11"
310.0,1,3912,"8.065341380505547E-11"
311.0,1,3912,"8.033038693450417E-11"
312.0,1,3912,"8.013670528690683E-11"
313.0,1,3912,"7.956745499369099E-11"
314.0,1,3912,"7.929567852188178E-11"
315.0,1,3912,"7.896429581764274E-11"
316.0,1,3912,"7.862522435104594E-11"
317.0,1,3912,"7.831329574179515E-11"
318.0,1,3912,"7.797543765145725E-11"
319.0,1,3912,"7.760401659860687E-11"
320.0,1,3912,"7.72718290099756E-11"
321.0,1,3912,"7.734648113834825E-11"
322.0,1,3912,"7.684893412320077E-11"
323.0,1,3912,"7.6555471929023E-11"
324.0,1,3912,"7.627616147541052E-11"
325.0,1,3912,"7.596161024728767E-11"
326.0,1,3912,"7.565284269668221E-11"
327.0,1,3912,"7.536908164515468E-11"
328.0,1,3912,"7.492213945247931E-11"
329.0,1,3912,"7.46724430978555E-11"
330.0,1,3912,"7.438432854696749E-11"
331.0,1,3912,"7.429871303198526E-11"
332.0,1,3912,"7.386025687953282E-11"
333.0,1,3912,"7.359341964465921E-11"
334.0,1,3912,"7.32479181275301E-11"
335.0,1,3912,"7.289991317412544E-11"
336.0,1,3912,"7.259232317039659E-11"
337.0,1,3912,"7.226460230365405E-11"
338.0,1,3912,"7.197309802755827E-11"
339.0,1,3912,"7.166683757066586E-11"
340.0,1,3912,"7.13644207561048E-11"
341.0,1,3912,"7.096756722313441E-11"
342.0,1,3912,"7.080805089769396E-11"
343.0,1,3912,"7.043120139924896E-11"
344.0,1,3912,"7.021178765700927E-11"
345.0,1,3912,"6.988514997324998E-11"
346.0,1,3912,"6.95922710233574E-11"
347.0,1,3912,"6.930653770371493E-11"
348.0,1,3912,"6.904991670006047E-11"
349.0,1,3912,"6.875170503785612E-11"
350.0,1,3912,"6.848793798492378E-11"
351.0,1,3912,"6.829964525544504E-11"
352.0,1,3912,"6.795606490602839E-11"
353.0,1,3912,"6.77042650365739E-11"
354.0,1,3912,"6.740655375996247E-11"
355.0,1,3912,"6.71458409728689E-11"
356.0,1,3912,"6.682209721829352E-11"
357.0,1,3912,"6.653443326743102E-11"
358.0,1,3912,"6.62394421645437E-11"
359.0,1,3912,"6.599419236197155E-11"
360.0,1,3912,"6.571866006257985E-11"
361.0,1,3912,"6.551680250304605E-11"
362.0,1,3912,"6.51996097224517E-11"
363.0,1,3912,"6.494162241609928E-11"
364.0,1,3912,"6.466780379722887E-11"
365.0,1,3912,"6.435534654126372E-11"
366.0,1,3912,"6.407581072839139E-11"
367.0,1,3912,"6.381850700777413E-11"
368.0,1,3912,"6.355639258648116E-11"
369.0,1,3912,"6.329079155739975E-11"
370.0,1,3912,"6.305895488187547E-11"
371.0,1,3912,"6.289543971046662E-11"
372.0,1,3912,"6.25803233451096E-11"
373.0,1,3912,"6.23094933712495E-11"
374.0,1,3912,"6.205165036695989E-11"
375.0,1,3912,"6.172937266777001E-11"
376.0,1,3912,"6.147864657949093E-11"
377.0,1,3912,"6.12636334053953E-11"
378.0,1,3912,"6.101336939171684E-11"
379.0,1,3912,"6.077460112267702E-11"
380.0,1,3912,"6.056604367501245E-11"
381.0,1,3912,"6.032210803809408E-11"
382.0,1,3912,"6.002460923191338E-11"
383.0,1,3912,"5.980261031849083E-11"
384.0,1,3912,"5.955482946179011E-11"
385.0,1,3912,"5.931875610883159E-11"
386.0,1,3912,"5.909789002160511E-11"
387.0,1,3912,"5.884851242413818E-11"
388.0,1,3912,"5.865100502174998E-11"
389.0,1,3912,"5.843285953966335E-11"
390.0,1,3912,"5.820407954763093E-11"
391.0,1,3912,"5.797341007584913E-11"
392.0,1,3912,"5.779994497240339E-11"
393.0,1,3912,"5.754142319949759E-11"
394.0,1,3912,"5.7330543585528056E-11"
395.0,1,3912,"5.712387055571752E-11"
396.0,1,3912,"5.691067623748127E-11"
397.0,1,3912,"5.667196432043418E-11"
398.0,1,3912,"5.647193421300835E-11"
399.0,1,3912,"5.6288936540465123E-11"
400.0,1,3912,"5.607955435721927E-11"
401.0,1,3912,"5.592766795454867E-11"
402.0,1,3912,"5.5688938314292597E-11"
403.0,1,3912,"5.54845675897925E-11"
404.0,1,3912,"5.527743622148496E-11"
405.0,1,3912,"5.506297101256682E-11"
406.0,1,3912,"5.48618508510551E-11"
407.0,1,3912,"5.4644838234817634E-11"
408.0,1,3912,"5.448366959173114E-11"
409.0,1,3912,"5.428882610256833E-11"
410.0,1,3912,"5.409905108515798E-11"
411.0,1,3912,"5.392519857321706E-11"
412.0,1,3912,"5.372267452924781E-11"
413.0,1,3912,"5.347031843602595E-11"
414.0,1,3912,"5.3245821189689635E-11"
415.0,1,3912,"5.3057679653040805E-11"
416.0,1,3912,"5.285713474264646E-11"
417.0,1,3912,"5.265680848963443E-11"
418.0,1,3912,"5.246467031038557E-11"
419.0,1,3912,"5.227560362574918E-11"
420.0,1,3912,"5.207921759799834E-11"
421.0,1,3912,"5.1875454047041457E-11"
422.0,1,3912,"5.1718605493734633E-11"
423.0,1,3912,"5.149803846538573E-11"
424.0,1,3912,"5.1339383089199855E-11"
425.0,1,3912,"5.1140206299214246E-11"
426.0,1,3912,"5.0968874308326134E-11"
427.0,1,3912,"5.0807942218519286E-11"
428.0,1,3912,"5.0628012610753083E-11"
429.0,1,3912,"5.046873717066419E-11"
430.0,1,3912,"5.0306695505536314E-11"
431.0,1,3912,"5.010088495629483E-11"
432.0,1,3912,"4.9979707614242755E-11"
433.0,1,3912,"4.9774325919144435E-11"
434.0,1,3912,"4.9644601712555225E-11"
435.0,1,3912,"4.945898093416765E-11"
436.0,1,3912,"4.928859824256285E-11"
437.0,1,3912,"4.913192738426821E-11"
438.0,1,3912,"4.89605739618929E-11"
439.0,1,3912,"4.881274012313007E-11"
440.0,1,3912,"4.8656414231507614E-11"
441.0,1,3912,"4.8514176107900285E-11"
442.0,1,3912,"4.831645224105192E-11"
443.0,1,3912,"4.81716201565541E-11"
444.0,1,3912,"4.8002975991085734E-11"
445.0,1,3912,"4.7867207644257344E-11"
446.0,1,3912,"4.772927656214566E-11"
447.0,1,3912,"4.757726657431639E-11"
448.0,1,3912,"4.7403891557715325E-11"
449.0,1,3912,"4.723325094097785E-11"
450.0,1,3912,"4.707057540642972E-11"
451.0,1,3912,"4.6916866941010596E-11"
452.0,1,3912,"4.679731427858597E-11"
453.0,1,3912,"4.6623273626439994E-11"
454.0,1,3912,"4.6434304870938194E-11"
455.0,1,3912,"4.6274628087977335E-11"
456.0,1,3912,"4.612818089725859E-11"
457.0,1,3912,"4.600172640337542E-11"
458.0,1,3912,"4.5873157652724744E-11"
459.0,1,3912,"4.571445232021067E-11"
460.0,1,3912,"4.5565972163420476E-11"
461.0,1,3912,"4.5389123485173594E-11"
462.0,1,3912,"4.526628830183147E-11"
463.0,1,3912,"4.5104321650525424E-11"
464.0,1,3912,"4.496417803681386E-11"
465.0,1,3912,"4.48092948988525E-11"
466.0,1,3912,"4.4665309549856854E-11"
467.0,1,3912,"4.449807080329572E-11"
468.0,1,3912,"4.4356429277854054E-11"
469.0,1,3912,"4.420191656908136E-11"
470.0,1,3912,"4.406042397787223E-11"
471.0,1,3912,"4.3991736921252266E-11"
472.0,1,3912,"4.3790160657603643E-11"
473.0,1,3912,"4.3661304392681026E-11"
474.0,1,3912,"4.3517682367754815E-11"
475.0,1,3912,"4.3371188416922806E-11"
476.0,1,3912,"4.32219571835748E-11"
477.0,1,3912,"4.305905322056763E-11"
478.0,1,3912,"4.291988177486927E-11"
479.0,1,3912,"4.2778363041359204E-11"
480.0,1,3912,"4.264157270643889E-11"
481.0,1,3912,"4.2482436392970395E-11"
482.0,1,3912,"4.2372778767121E-11"
483.0,1,3912,"4.219440753175302E-11"
484.0,1,3912,"4.208017639730326E-11"
485.0,1,3912,"4.193953933576623E-11"
486.0,1,3912,"4.1833503669096444E-11"
487.0,1,3912,"4.169312941298394E-11"
488.0,1,3912,"4.155678592998261E-11"
489.0,1,3912,"4.143377014408861E-11"
490.0,1,3912,"4.1303065987138965E-11"
491.0,1,3912,"4.1130953295172557E-11"
492.0,1,3912,"4.10109811335456E-11"
493.0,1,3912,"4.083440760400846E-11"
494.0,1,3912,"4.0718992644486435E-11"
495.0,1,3912,"4.0595712277805843E-11"
496.0,1,3912,"4.0468896402615855E-11"
497.0,1,3912,"4.034574069220392E-11"
498.0,1,3912,"4.022262392590621E-11"
499.0,1,3912,"4.01024947506615E-11"
500.0,1,3912,"3.99808076462359E-11"
501.0,1,3912,"3.985684982928902E-11"
502.0,1,3912,"3.9694064857321194E-11"
503.0,1,3912,"3.9589079041553916E-11"
504.0,1,3912,"3.947054331493848E-11"
505.0,1,3912,"3.9356037315857315E-11"
506.0,1,3912,"3.924628742801803E-11"
507.0,1,3912,"3.9143797140808805E-11"
508.0,1,3912,"3.902910731964402E-11"
509.0,1,3912,"3.88971888699726E-11"
510.0,1,3912,"3.877505322856715E-11"
511.0,1,3912,"3.870083421896428E-11"
512.0,1,3912,"3.8528429287257305E-11"
513.0,1,3912,"3.841946501450168E-11"
514.0,1,3912,"3.8313529225184945E-11"
515.0,1,3912,"3.818461916087387E-11"
516.0,1,3912,"3.8071695147182366E-11"
517.0,1,3912,"3.795337065478392E-11"
518.0,1,3912,"3.784969594209414E-11"
519.0,1,3912,"3.77472499704206E-11"
520.0,1,3912,"3.7647324170307945E-11"
521.0,1,3912,"3.7491131677737586E-11"
522.0,1,3912,"3.7394494156743594E-11"
523.0,1,3912,"3.7251583240603585E-11"
524.0,1,3912,"3.715930497250481E-11"
525.0,1,3912,"3.704920772012081E-11"
526.0,1,3912,"3.6963530889328117E-11"
527.0,1,3912,"3.685827748074665E-11"
528.0,1,3912,"3.674846073496776E-11"
529.0,1,3912,"3.6644635737406025E-11"
530.0,1,3912,"3.653662274639663E-11"
531.0,1,3912,"3.643849427748517E-11"
532.0,1,3912,"3.634258103353106E-11"
533.0,1,3912,"3.621842113156661E-11"
534.0,1,3912,"3.610957588306712E-11"
535.0,1,3912,"3.600698344522793E-11"
536.0,1,3912,"3.5901812966612606E-11"
537.0,1,3912,"3.57886725770646E-11"
538.0,1,3912,"3.568473107452574E-11"
539.0,1,3912,"3.5575789891795355E-11"
540.0,1,3912,"3.5459412835221334E-11"
541.0,1,3912,"3.529888940634727E-11"
542.0,1,3912,"3.520737078183115E-11"
543.0,1,3912,"3.5066162529875605E-11"
544.0,1,3912,"3.496886516811595E-11"
545.0,1,3912,"3.4878024245247326E-11"
546.0,1,3912,"3.478613173616248E-11"
547.0,1,3912,"3.468659084848303E-11"
548.0,1,3912,"3.459223123739547E-11"
549.0,1,3912,"3.4498601882827486E-11"
550.0,1,3912,"3.440244651024264E-11"
551.0,1,3912,"3.4314574505456875E-11"
552.0,1,3912,"3.419665055587465E-11"
553.0,1,3912,"3.404209016207254E-11"
554.0,1,3912,"3.3952147029809827E-11"
555.0,1,3912,"3.385696288542582E-11"
556.0,1,3912,"3.374908767587309E-11"
557.0,1,3912,"3.3670841570856785E-11"
558.0,1,3912,"3.357424858300528E-11"
559.0,1,3912,"3.348302192333559E-11"
560.0,1,3912,"3.33983417519091E-11"
561.0,1,3912,"3.330689619625945E-11"
562.0,1,3912,"3.320110174763794E-11"
563.0,1,3912,"3.307601902774877E-11"
564.0,1,3912,"3.297811888020144E-11"
565.0,1,3912,"3.2880972929814656E-11"
566.0,1,3912,"3.2789104452801314E-11"
567.0,1,3912,"3.270424602232436E-11"
568.0,1,3912,"3.2613527188703697E-11"
569.0,1,3912,"3.2520874989805854E-11"
570.0,1,3912,"3.242417875918177E-11"
571.0,1,3912,"3.233204483258326E-11"
572.0,1,3912,"3.2197136234715533E-11"
573.0,1,3912,"3.211469269834846E-11"
574.0,1,3912,"3.2029066469730475E-11"
575.0,1,3912,"3.19325169896892E-11"
576.0,1,3912,"3.184975626374854E-11"
577.0,1,3912,"3.17634189940989E-11"
578.0,1,3912,"3.167887006904537E-11"
579.0,1,3912,"3.1594557845500664E-11"
580.0,1,3912,"3.152274711167673E-11"
581.0,1,3912,"3.1390334673100084E-11"
582.0,1,3912,"3.131932123271027E-11"
583.0,1,3912,"3.1248937299095703E-11"
584.0,1,3912,"3.116532407928036E-11"
585.0,1,3912,"3.106705274855592E-11"
586.0,1,3912,"3.0977108914378823E-11"
587.0,1,3912,"3.088612639134372E-11"
588.0,1,3912,"3.081336372062444E-11"
589.0,1,3912,"3.0729338067241725E-11"
590.0,1,3912,"3.064930114607998E-11"
591.0,1,3912,"3.056403200386402E-11"
592.0,1,3912,"3.050244507708864E-11"
593.0,1,3912,"3.0399240065448023E-11"
594.0,1,3912,"3.031784954062777E-11"
595.0,1,3912,"3.0223029912052876E-11"
596.0,1,3912,"3.012497878664E-11"
597.0,1,3912,"3.003109236039081E-11"
598.0,1,3912,"2.994920155980814E-11"
599.0,1,3912,"2.986393176962526E-11"
600.0,1,3912,"2.978315635906053E-11"
