"tick","Population (D+R+T)","Population (R)","Population (D)","Population (T)"
46.0,"97400.0","90100.0","6200.0","1100.0"
47.0,"100600.0","93100.0","6400.0","1100.0"
48.0,"102300.0","94700.0","6500.0","1100.0"
49.0,"104600.0","96900.0","6600.0","1100.0"
50.0,"107300.0","99600.0","6600.0","1100.0"
51.0,"109000.0","100900.0","6900.0","1200.0"
52.0,"110400.0","102100.0","7100.0","1200.0"
53.0,"113600.0","105000.0","7300.0","1300.0"
54.0,"115400.0","106500.0","7600.0","1300.0"
55.0,"117900.0","108700.0","7800.0","1400.0"
56.0,"119600.0","110200.0","8000.0","1400.0"
57.0,"122500.0","112800.0","8300.0","1400.0"
58.0,"124500.0","114700.0","8400.0","1400.0"
59.0,"128400.0","118300.0","8700.0","1400.0"
60.0,"129800.0","119600.0","8800.0","1400.0"
61.0,"132800.0","122400.0","9000.0","1400.0"
62.0,"134800.0","123700.0","9300.0","1800.0"
63.0,"137800.0","126500.0","9400.0","1900.0"
64.0,"139700.0","128200.0","9600.0","1900.0"
65.0,"143600.0","131900.0","9800.0","1900.0"
66.0,"145200.0","133300.0","9900.0","2000.0"
67.0,"148500.0","136100.0","10400.0","2000.0"
68.0,"150200.0","137700.0","10500.0","2000.0"
69.0,"153600.0","140800.0","10700.0","2100.0"
70.0,"155600.0","142500.0","10900.0","2200.0"
71.0,"160600.0","147300.0","11000.0","2300.0"
72.0,"162900.0","149100.0","11200.0","2600.0"
73.0,"166900.0","152700.0","11500.0","2700.0"
74.0,"168900.0","154600.0","11600.0","2700.0"
75.0,"172100.0","157500.0","11800.0","2800.0"
76.0,"175400.0","160200.0","12200.0","3000.0"
77.0,"179900.0","164300.0","12500.0","3100.0"
78.0,"182400.0","166600.0","12700.0","3100.0"
79.0,"186000.0","169600.0","13200.0","3200.0"
80.0,"189500.0","172600.0","13400.0","3500.0"
81.0,"194000.0","176900.0","13500.0","3600.0"
82.0,"196800.0","179500.0","13600.0","3700.0"
83.0,"203800.0","185300.0","13800.0","4700.0"
84.0,"207500.0","188300.0","14100.0","5100.0"
85.0,"211800.0","192100.0","14500.0","5200.0"
86.0,"215300.0","194900.0","15100.0","5300.0"
87.0,"220300.0","199500.0","15400.0","5400.0"
88.0,"223300.0","202000.0","15800.0","5500.0"
89.0,"228300.0","206300.0","16300.0","5700.0"
90.0,"231900.0","209500.0","16600.0","5800.0"
91.0,"237200.0","213900.0","17100.0","6200.0"
92.0,"242600.0","218600.0","17600.0","6400.0"
93.0,"247400.0","222500.0","18200.0","6700.0"
94.0,"251200.0","225800.0","18400.0","7000.0"
95.0,"258000.0","232400.0","18600.0","7000.0"
96.0,"261100.0","235500.0","18600.0","7000.0"
97.0,"266800.0","240800.0","18900.0","7100.0"
98.0,"272400.0","246300.0","19000.0","7100.0"
99.0,"277000.0","250800.0","19100.0","7100.0"
100.0,"279900.0","253400.0","19200.0","7300.0"
101.0,"287300.0","260100.0","19800.0","7400.0"
102.0,"290800.0","262200.0","20200.0","8400.0"
103.0,"296300.0","266700.0","20900.0","8700.0"
104.0,"303200.0","272200.0","21800.0","9200.0"
105.0,"308500.0","276200.0","22700.0","9600.0"
106.0,"314300.0","281500.0","23100.0","9700.0"
107.0,"323200.0","289400.0","23400.0","10400.0"
108.0,"327900.0","293800.0","23600.0","10500.0"
109.0,"334800.0","299800.0","24100.0","10900.0"
110.0,"340700.0","304800.0","24500.0","11400.0"
111.0,"348000.0","311100.0","25200.0","11700.0"
112.0,"352900.0","313000.0","25700.0","14200.0"
113.0,"362200.0","320300.0","27100.0","14800.0"
114.0,"368700.0","326000.0","27600.0","15100.0"
115.0,"376800.0","332900.0","28300.0","15600.0"
116.0,"384500.0","339800.0","28800.0","15900.0"
117.0,"391800.0","346000.0","29400.0","16400.0"
118.0,"396500.0","350100.0","29900.0","16500.0"
119.0,"407000.0","359700.0","30300.0","17000.0"
120.0,"414800.0","366100.0","31200.0","17500.0"
121.0,"422500.0","370600.0","31300.0","20600.0"
122.0,"431800.0","378400.0","32000.0","21400.0"
123.0,"441800.0","386400.0","33000.0","22400.0"
124.0,"450600.0","393300.0","34400.0","22900.0"
125.0,"461900.0","403100.0","35100.0","23700.0"
126.0,"469900.0","410200.0","35300.0","24400.0"
127.0,"478200.0","417500.0","35700.0","25000.0"
128.0,"486300.0","424300.0","36100.0","25900.0"
129.0,"496800.0","433200.0","37100.0","26500.0"
130.0,"503300.0","438500.0","37500.0","27300.0"
131.0,"518300.0","449400.0","38500.0","30400.0"
132.0,"527200.0","456800.0","39200.0","31200.0"
133.0,"536300.0","464200.0","39800.0","32300.0"
134.0,"546000.0","472900.0","40400.0","32700.0"
135.0,"557200.0","481700.0","41700.0","33800.0"
136.0,"566500.0","489100.0","42300.0","35100.0"
137.0,"580000.0","500000.0","43500.0","36500.0"
138.0,"591300.0","509800.0","44200.0","37300.0"
139.0,"604700.0","521400.0","45000.0","38300.0"
140.0,"615600.0","530300.0","45800.0","39500.0"
141.0,"627900.0","540200.0","47000.0","40700.0"
142.0,"638200.0","544800.0","48200.0","45200.0"
143.0,"655600.0","559200.0","49400.0","47000.0"
144.0,"666400.0","567400.0","50300.0","48700.0"
145.0,"678800.0","578100.0","51200.0","49500.0"
146.0,"692200.0","589700.0","52100.0","50400.0"
147.0,"705800.0","602100.0","52600.0","51100.0"
148.0,"717500.0","611400.0","53800.0","52300.0"
149.0,"733100.0","624900.0","54900.0","53300.0"
150.0,"744800.0","634800.0","55900.0","54100.0"
151.0,"762600.0","649900.0","57000.0","55700.0"
152.0,"778800.0","658600.0","58000.0","62200.0"
153.0,"795800.0","671700.0","59600.0","64500.0"
154.0,"811500.0","683900.0","61000.0","66600.0"
155.0,"828900.0","697900.0","62200.0","68800.0"
156.0,"843300.0","709400.0","63300.0","70600.0"
157.0,"857900.0","721700.0","64100.0","72100.0"
158.0,"871500.0","733900.0","64900.0","72700.0"
159.0,"889800.0","749500.0","65600.0","74700.0"
160.0,"905400.0","762600.0","66700.0","76100.0"
161.0,"926100.0","775400.0","68100.0","82600.0"
162.0,"943100.0","789600.0","69400.0","84100.0"
163.0,"962300.0","803300.0","71200.0","87800.0"
164.0,"982200.0","819800.0","72300.0","90100.0"
165.0,"1003000.0","836900.0","73300.0","92800.0"
166.0,"1018100.0","850100.0","74100.0","93900.0"
167.0,"1043600.0","872700.0","75500.0","95400.0"
168.0,"1062100.0","886500.0","77300.0","98300.0"
169.0,"1082300.0","902700.0","79100.0","100500.0"
170.0,"1099100.0","917000.0","80400.0","101700.0"
171.0,"1119100.0","925700.0","82200.0","111200.0"
172.0,"1140600.0","943200.0","83900.0","113500.0"
173.0,"1170400.0","965900.0","85500.0","119000.0"
174.0,"1194800.0","985800.0","87200.0","121800.0"
175.0,"1220800.0","1004700.0","89600.0","126500.0"
176.0,"1240400.0","1020300.0","91500.0","128600.0"
177.0,"1262900.0","1037200.0","93100.0","132600.0"
178.0,"1284500.0","1054900.0","95100.0","134500.0"
179.0,"1313500.0","1077300.0","96600.0","139600.0"
180.0,"1333100.0","1093300.0","98300.0","141500.0"
181.0,"1364000.0","1107500.0","101200.0","155300.0"
182.0,"1390600.0","1129100.0","103800.0","157700.0"
183.0,"1418900.0","1149700.0","105600.0","163600.0"
184.0,"1440200.0","1166400.0","107100.0","166700.0"
185.0,"1470400.0","1189800.0","109200.0","171400.0"
186.0,"1495100.0","1209100.0","110900.0","175100.0"
187.0,"1524000.0","1232200.0","112700.0","179100.0"
188.0,"1555900.0","1258200.0","114900.0","182800.0"
189.0,"1584800.0","1281900.0","116800.0","186100.0"
190.0,"1609200.0","1301700.0","118700.0","188800.0"
191.0,"1640000.0","1326800.0","120200.0","193000.0"
192.0,"1669400.0","1340300.0","122700.0","206400.0"
193.0,"1701700.0","1366900.0","124500.0","210300.0"
194.0,"1735600.0","1391500.0","126200.0","217900.0"
195.0,"1771000.0","1418600.0","128400.0","224000.0"
196.0,"1796000.0","1436500.0","130400.0","229100.0"
197.0,"1827300.0","1461800.0","132400.0","233100.0"
198.0,"1858600.0","1488000.0","134500.0","236100.0"
199.0,"1892400.0","1513900.0","136700.0","241800.0"
200.0,"1920600.0","1535500.0","139800.0","245300.0"
201.0,"1953000.0","1560400.0","142000.0","250600.0"
202.0,"1990800.0","1578500.0","144700.0","267600.0"
203.0,"2035100.0","1614100.0","147700.0","273300.0"
204.0,"2070100.0","1637100.0","150500.0","282500.0"
205.0,"2106400.0","1662200.0","153200.0","291000.0"
206.0,"2140100.0","1686800.0","155200.0","298100.0"
207.0,"2175600.0","1715100.0","157900.0","302600.0"
208.0,"2205700.0","1737200.0","159600.0","308900.0"
209.0,"2245100.0","1769600.0","161900.0","313600.0"
210.0,"2272400.0","1791000.0","163400.0","318000.0"
211.0,"2303600.0","1815900.0","166600.0","321100.0"
212.0,"2350800.0","1839900.0","169800.0","341100.0"
213.0,"2396000.0","1876300.0","171600.0","348100.0"
214.0,"2437600.0","1900600.0","175100.0","361900.0"
215.0,"2485400.0","1935700.0","178700.0","371000.0"
216.0,"2520900.0","1961700.0","181600.0","377600.0"
217.0,"2556900.0","1988800.0","183800.0","384300.0"
218.0,"2589700.0","2014500.0","185800.0","389400.0"
219.0,"2626700.0","2043500.0","188600.0","394600.0"
220.0,"2660100.0","2068200.0","191000.0","400900.0"
221.0,"2695100.0","2097100.0","193400.0","404600.0"
222.0,"2742900.0","2117300.0","197800.0","427800.0"
223.0,"2790800.0","2154700.0","200900.0","435200.0"
224.0,"2832000.0","2178000.0","203800.0","450200.0"
225.0,"2874200.0","2206100.0","206800.0","461300.0"
226.0,"2909300.0","2229600.0","209500.0","470200.0"
227.0,"2954500.0","2261500.0","212100.0","480900.0"
228.0,"2989700.0","2288300.0","214400.0","487000.0"
229.0,"3022900.0","2314500.0","216700.0","491700.0"
230.0,"3051900.0","2336100.0","218000.0","497800.0"
231.0,"3106400.0","2362800.0","221700.0","521900.0"
232.0,"3157300.0","2401400.0","226200.0","529700.0"
233.0,"3207500.0","2433100.0","229700.0","544700.0"
234.0,"3250800.0","2461700.0","231900.0","557200.0"
235.0,"3288900.0","2487300.0","235200.0","566400.0"
236.0,"3322100.0","2512700.0","236900.0","572500.0"
237.0,"3355200.0","2536300.0","239800.0","579100.0"
238.0,"3385800.0","2560900.0","241900.0","583000.0"
239.0,"3418800.0","2587100.0","243300.0","588400.0"
240.0,"3443700.0","2605600.0","244800.0","593300.0"
241.0,"3498400.0","2647100.0","249200.0","602100.0"
242.0,"3546800.0","2668100.0","252300.0","626400.0"
243.0,"3595800.0","2706700.0","255000.0","634100.0"
244.0,"3640700.0","2732600.0","258400.0","649700.0"
245.0,"3681000.0","2758000.0","261200.0","661800.0"
246.0,"3716800.0","2783200.0","263200.0","670400.0"
247.0,"3750400.0","2808200.0","264400.0","677800.0"
248.0,"3778900.0","2829000.0","266100.0","683800.0"
249.0,"3801500.0","2845700.0","267600.0","688200.0"
250.0,"3820000.0","2859300.0","268400.0","692300.0"
251.0,"3842900.0","2877400.0","269200.0","696300.0"
252.0,"3903500.0","2909100.0","273900.0","720500.0"
253.0,"3957400.0","2950300.0","278600.0","728500.0"
254.0,"4003000.0","2977500.0","281000.0","744500.0"
255.0,"4051300.0","3009400.0","283800.0","758100.0"
256.0,"4083400.0","3030700.0","285600.0","767100.0"
257.0,"4113700.0","3052700.0","287000.0","774000.0"
258.0,"4139400.0","3073500.0","288300.0","777600.0"
259.0,"4163300.0","3091300.0","289600.0","782400.0"
260.0,"4183000.0","3105600.0","290800.0","786600.0"
261.0,"4201000.0","3120300.0","291900.0","788800.0"
262.0,"4257600.0","3147500.0","296000.0","814100.0"
263.0,"4313400.0","3191800.0","298800.0","822800.0"
264.0,"4358900.0","3215100.0","301900.0","841900.0"
265.0,"4396300.0","3236900.0","304700.0","854700.0"
266.0,"4425500.0","3254700.0","306900.0","863900.0"
267.0,"4453200.0","3272900.0","309000.0","871300.0"
268.0,"4473300.0","3286200.0","310100.0","877000.0"
269.0,"4495200.0","3302700.0","311200.0","881300.0"
270.0,"4510300.0","3315300.0","311800.0","883200.0"
271.0,"4564400.0","3338300.0","315900.0","910200.0"
272.0,"4610300.0","3373600.0","318300.0","918400.0"
273.0,"4650500.0","3394800.0","319900.0","935800.0"
274.0,"4687600.0","3417200.0","322600.0","947800.0"
275.0,"4717300.0","3436600.0","324300.0","956400.0"
276.0,"4742800.0","3454800.0","325800.0","962200.0"
277.0,"4762800.0","3468300.0","326700.0","967800.0"
278.0,"4780200.0","3480900.0","327200.0","972100.0"
279.0,"4797300.0","3493900.0","328000.0","975400.0"
280.0,"4811300.0","3505300.0","328500.0","977500.0"
281.0,"4821700.0","3498900.0","328800.0","994000.0"
282.0,"4867300.0","3533300.0","331800.0","1002200.0"
283.0,"4909100.0","3559000.0","334200.0","1015900.0"
284.0,"4942000.0","3580500.0","336200.0","1025300.0"
285.0,"4969400.0","3599300.0","337500.0","1032600.0"
286.0,"4992600.0","3616500.0","338900.0","1037200.0"
287.0,"5015700.0","3633100.0","339700.0","1042900.0"
288.0,"5033400.0","3645800.0","340600.0","1047000.0"
289.0,"5046700.0","3656100.0","341100.0","1049500.0"
290.0,"5061100.0","3668500.0","341700.0","1050900.0"
291.0,"5070900.0","3676400.0","341900.0","1052600.0"
292.0,"5106200.0","3705800.0","343500.0","1056900.0"
293.0,"5140000.0","3719000.0","345200.0","1075800.0"
294.0,"5164900.0","3731600.0","346600.0","1086700.0"
295.0,"5189600.0","3746700.0","347500.0","1095400.0"
296.0,"5210200.0","3759200.0","348500.0","1102500.0"
297.0,"5227900.0","3771900.0","349000.0","1107000.0"
298.0,"5241500.0","3781900.0","349400.0","1110200.0"
299.0,"5254800.0","3791500.0","349800.0","1113500.0"
300.0,"5267100.0","3801100.0","350000.0","1116000.0"
301.0,"5297700.0","3825200.0","351000.0","1121500.0"
302.0,"5325700.0","3833800.0","352400.0","1139500.0"
303.0,"5349600.0","3847100.0","353600.0","1148900.0"
304.0,"5368000.0","3857700.0","354700.0","1155600.0"
305.0,"5384500.0","3868600.0","355100.0","1160800.0"
306.0,"5400800.0","3880000.0","355600.0","1165200.0"
307.0,"5413100.0","3889000.0","356500.0","1167600.0"
308.0,"5424200.0","3897800.0","357100.0","1169300.0"
309.0,"5435400.0","3906300.0","357300.0","1171800.0"
310.0,"5445100.0","3914200.0","357500.0","1173400.0"
311.0,"5472000.0","3936700.0","358500.0","1176800.0"
312.0,"5495400.0","3943800.0","359400.0","1192200.0"
313.0,"5514700.0","3952200.0","360100.0","1202400.0"
314.0,"5531600.0","3961800.0","361200.0","1208600.0"
315.0,"5547200.0","3971400.0","362500.0","1213300.0"
316.0,"5559400.0","3980000.0","362900.0","1216500.0"
317.0,"5572500.0","3989600.0","363600.0","1219300.0"
318.0,"5584500.0","3999100.0","363800.0","1221600.0"
319.0,"5595600.0","4008300.0","364300.0","1223000.0"
320.0,"5604600.0","4015300.0","364600.0","1224700.0"
321.0,"5612100.0","4021400.0","364700.0","1226000.0"
322.0,"5634900.0","4028900.0","365400.0","1240600.0"
323.0,"5655400.0","4041200.0","365800.0","1248400.0"
324.0,"5672600.0","4051800.0","366400.0","1254400.0"
325.0,"5687200.0","4061100.0","367100.0","1259000.0"
326.0,"5702700.0","4072400.0","367900.0","1262400.0"
327.0,"5715400.0","4082600.0","368300.0","1264500.0"
328.0,"5725600.0","4091500.0","368300.0","1265800.0"
329.0,"5737200.0","4102000.0","368400.0","1266800.0"
330.0,"5746000.0","4109800.0","368600.0","1267600.0"
331.0,"5767900.0","4118900.0","369300.0","1279700.0"
332.0,"5789700.0","4138500.0","370000.0","1281200.0"
333.0,"5803500.0","4146400.0","370300.0","1286800.0"
334.0,"5818300.0","4156700.0","370500.0","1291100.0"
335.0,"5833200.0","4167900.0","371100.0","1294200.0"
336.0,"5845300.0","4177700.0","371300.0","1296300.0"
337.0,"5856400.0","4186200.0","371900.0","1298300.0"
338.0,"5865300.0","4192900.0","372200.0","1300200.0"
339.0,"5875200.0","4201100.0","372400.0","1301700.0"
340.0,"5883600.0","4208800.0","372800.0","1302000.0"
341.0,"5892200.0","4216000.0","373100.0","1303100.0"
342.0,"5910200.0","4226300.0","373400.0","1310500.0"
343.0,"5928600.0","4243600.0","374000.0","1311000.0"
344.0,"5944400.0","4255700.0","374400.0","1314300.0"
345.0,"5956900.0","4265500.0","374800.0","1316600.0"
346.0,"5967900.0","4274400.0","374900.0","1318600.0"
347.0,"5981200.0","4286200.0","375200.0","1319800.0"
348.0,"5991900.0","4295300.0","375600.0","1321000.0"
349.0,"6000200.0","4302400.0","375900.0","1321900.0"
350.0,"6009700.0","4310800.0","376100.0","1322800.0"
351.0,"6017700.0","4318200.0","376100.0","1323400.0"
352.0,"6035700.0","4335500.0","376300.0","1323900.0"
353.0,"6055400.0","4349400.0","376900.0","1329100.0"
354.0,"6070000.0","4360200.0","377300.0","1332500.0"
355.0,"6084500.0","4372500.0","377500.0","1334500.0"
356.0,"6097700.0","4383200.0","377900.0","1336600.0"
357.0,"6108300.0","4392000.0","378500.0","1337800.0"
358.0,"6121400.0","4403700.0","379000.0","1338700.0"
359.0,"6129000.0","4410400.0","379400.0","1339200.0"
360.0,"6138300.0","4418800.0","379600.0","1339900.0"
361.0,"6145700.0","4425500.0","379700.0","1340500.0"
362.0,"6162800.0","4437700.0","380300.0","1344800.0"
363.0,"6178400.0","4450500.0","381200.0","1346700.0"
364.0,"6195400.0","4464700.0","382100.0","1348600.0"
365.0,"6210600.0","4478200.0","382600.0","1349800.0"
366.0,"6221700.0","4487800.0","382900.0","1351000.0"
367.0,"6232200.0","4497100.0","383400.0","1351700.0"
368.0,"6241500.0","4505200.0","383700.0","1352600.0"
369.0,"6251600.0","4514400.0","383900.0","1353300.0"
370.0,"6260100.0","4522000.0","384200.0","1353900.0"
371.0,"6269200.0","4530100.0","384600.0","1354500.0"
372.0,"6288400.0","4548500.0","384900.0","1355000.0"
373.0,"6307400.0","4562800.0","385900.0","1358700.0"
374.0,"6323000.0","4576100.0","386600.0","1360300.0"
375.0,"6335100.0","4586600.0","386900.0","1361600.0"
376.0,"6348000.0","4597600.0","387400.0","1363000.0"
377.0,"6357500.0","4605400.0","388000.0","1364100.0"
378.0,"6367000.0","4613300.0","388400.0","1365300.0"
379.0,"6376500.0","4621800.0","388600.0","1366100.0"
380.0,"6383400.0","4628000.0","388900.0","1366500.0"
381.0,"6401100.0","4642100.0","389400.0","1369600.0"
382.0,"6416500.0","4655500.0","389800.0","1371200.0"
383.0,"6432000.0","4668600.0","390400.0","1373000.0"
384.0,"6446000.0","4680600.0","390900.0","1374500.0"
385.0,"6458900.0","4691800.0","391500.0","1375600.0"
386.0,"6467900.0","4699800.0","392000.0","1376100.0"
387.0,"6478600.0","4710200.0","392200.0","1376200.0"
388.0,"6488200.0","4719300.0","392400.0","1376500.0"
389.0,"6497300.0","4727000.0","392900.0","1377400.0"
390.0,"6504800.0","4733500.0","393100.0","1378200.0"
391.0,"6513000.0","4741100.0","393200.0","1378700.0"
392.0,"6531700.0","4757100.0","393700.0","1380900.0"
393.0,"6548000.0","4772200.0","394300.0","1381500.0"
394.0,"6562800.0","4785400.0","394700.0","1382700.0"
395.0,"6576300.0","4797300.0","395100.0","1383900.0"
396.0,"6586900.0","4806400.0","395500.0","1385000.0"
397.0,"6598300.0","4816900.0","395800.0","1385600.0"
398.0,"6608800.0","4826200.0","396200.0","1386400.0"
399.0,"6618300.0","4834300.0","396700.0","1387300.0"
400.0,"6629300.0","4844600.0","397000.0","1387700.0"
401.0,"6648500.0","4862100.0","397700.0","1388700.0"
402.0,"6662700.0","4873600.0","398100.0","1391000.0"
403.0,"6677700.0","4887400.0","398900.0","1391400.0"
404.0,"6692200.0","4899600.0","399500.0","1393100.0"
405.0,"6703700.0","4909800.0","399600.0","1394300.0"
406.0,"6715100.0","4920300.0","399900.0","1394900.0"
407.0,"6725400.0","4929600.0","400300.0","1395500.0"
408.0,"6734300.0","4938200.0","400500.0","1395600.0"
409.0,"6745000.0","4948100.0","401000.0","1395900.0"
410.0,"6752900.0","4954600.0","401600.0","1396700.0"
411.0,"6770900.0","4971600.0","401900.0","1397400.0"
412.0,"6789300.0","4987300.0","402200.0","1399800.0"
413.0,"6805400.0","5002200.0","402700.0","1400500.0"
414.0,"6818800.0","5013400.0","403300.0","1402100.0"
415.0,"6832100.0","5024700.0","403400.0","1404000.0"
416.0,"6845600.0","5036500.0","403900.0","1405200.0"
417.0,"6852700.0","5042500.0","404100.0","1406100.0"
418.0,"6862700.0","5051700.0","404300.0","1406700.0"
419.0,"6871700.0","5060000.0","404700.0","1407000.0"
420.0,"6879600.0","5067200.0","405100.0","1407300.0"
421.0,"6888300.0","5075500.0","405400.0","1407400.0"
422.0,"6906900.0","5090600.0","405800.0","1410500.0"
423.0,"6922200.0","5105300.0","406000.0","1410900.0"
424.0,"6935300.0","5116400.0","406200.0","1412700.0"
425.0,"6952000.0","5131200.0","406800.0","1414000.0"
426.0,"6963300.0","5140000.0","407600.0","1415700.0"
427.0,"6972800.0","5148200.0","407800.0","1416800.0"
428.0,"6983900.0","5157700.0","408600.0","1417600.0"
429.0,"6993600.0","5166500.0","408800.0","1418300.0"
430.0,"7002600.0","5174400.0","409100.0","1419100.0"
431.0,"7019900.0","5190700.0","409500.0","1419700.0"
432.0,"7035800.0","5205400.0","410100.0","1420300.0"
433.0,"7050000.0","5215400.0","410500.0","1424100.0"
434.0,"7064700.0","5228000.0","410800.0","1425900.0"
435.0,"7077000.0","5238800.0","411200.0","1427000.0"
436.0,"7087400.0","5247300.0","411600.0","1428500.0"
437.0,"7100500.0","5258100.0","412200.0","1430200.0"
438.0,"7111800.0","5268100.0","412800.0","1430900.0"
439.0,"7123300.0","5278700.0","413200.0","1431400.0"
440.0,"7133400.0","5287900.0","413500.0","1432000.0"
441.0,"7139900.0","5293300.0","414100.0","1432500.0"
442.0,"7159800.0","5309600.0","414300.0","1435900.0"
443.0,"7175600.0","5323000.0","414600.0","1438000.0"
444.0,"7190900.0","5336100.0","415200.0","1439600.0"
445.0,"7203400.0","5346800.0","415900.0","1440700.0"
446.0,"7216300.0","5358200.0","416200.0","1441900.0"
447.0,"7227700.0","5368400.0","416500.0","1442800.0"
448.0,"7238300.0","5377600.0","416700.0","1444000.0"
449.0,"7247600.0","5386000.0","417000.0","1444600.0"
450.0,"7255100.0","5393000.0","417100.0","1445000.0"
451.0,"7264000.0","5400800.0","417600.0","1445600.0"
452.0,"7285100.0","5416800.0","418200.0","1450100.0"
453.0,"7303400.0","5432200.0","418300.0","1452900.0"
454.0,"7318300.0","5443900.0","419500.0","1454900.0"
455.0,"7333000.0","5457700.0","419900.0","1455400.0"
456.0,"7343200.0","5466000.0","420000.0","1457200.0"
457.0,"7357600.0","5479100.0","420500.0","1458000.0"
458.0,"7367300.0","5487800.0","420800.0","1458700.0"
459.0,"7376000.0","5495200.0","421200.0","1459600.0"
460.0,"7384400.0","5503000.0","421500.0","1459900.0"
461.0,"7392500.0","5507400.0","422000.0","1463100.0"
462.0,"7411300.0","5524800.0","422600.0","1463900.0"
463.0,"7427600.0","5538100.0","423100.0","1466400.0"
464.0,"7444000.0","5552600.0","423400.0","1468000.0"
465.0,"7457400.0","5564900.0","423500.0","1469000.0"
466.0,"7471300.0","5577200.0","424200.0","1469900.0"
467.0,"7482500.0","5587700.0","424800.0","1470000.0"
468.0,"7492500.0","5595900.0","425600.0","1471000.0"
469.0,"7502200.0","5604500.0","425800.0","1471900.0"
470.0,"7512700.0","5613900.0","426600.0","1472200.0"
471.0,"7531700.0","5627900.0","427400.0","1476400.0"
472.0,"7550200.0","5645000.0","428000.0","1477200.0"
473.0,"7564300.0","5656600.0","428700.0","1479000.0"
474.0,"7577700.0","5666900.0","429000.0","1481800.0"
475.0,"7590700.0","5677400.0","429500.0","1483800.0"
476.0,"7605000.0","5689400.0","430200.0","1485400.0"
477.0,"7614900.0","5698400.0","430400.0","1486100.0"
478.0,"7625700.0","5708600.0","430600.0","1486500.0"
479.0,"7636900.0","5718700.0","431000.0","1487200.0"
480.0,"7644600.0","5725800.0","431000.0","1487800.0"
481.0,"7652800.0","5730300.0","431200.0","1491300.0"
482.0,"7673400.0","5748800.0","431900.0","1492700.0"
483.0,"7690100.0","5762300.0","432500.0","1495300.0"
484.0,"7706800.0","5776600.0","433000.0","1497200.0"
485.0,"7721900.0","5789500.0","433500.0","1498900.0"
486.0,"7736200.0","5802200.0","434000.0","1500000.0"
487.0,"7748300.0","5812700.0","434500.0","1501100.0"
488.0,"7758400.0","5821400.0","435100.0","1501900.0"
489.0,"7767300.0","5829400.0","435500.0","1502400.0"
490.0,"7777700.0","5839200.0","435700.0","1502800.0"
491.0,"7788200.0","5845200.0","436100.0","1506900.0"
492.0,"7808000.0","5863700.0","436700.0","1507600.0"
493.0,"7827500.0","5880300.0","437000.0","1510200.0"
494.0,"7843400.0","5894600.0","437700.0","1511100.0"
495.0,"7860300.0","5909400.0","438600.0","1512300.0"
496.0,"7873000.0","5920500.0","438900.0","1513600.0"
497.0,"7886900.0","5932900.0","439500.0","1514500.0"
498.0,"7898500.0","5943100.0","439800.0","1515600.0"
499.0,"7908600.0","5952300.0","439900.0","1516400.0"
500.0,"7918300.0","5960800.0","440500.0","1517000.0"
501.0,"7935500.0","5972300.0","440900.0","1522300.0"
502.0,"7953100.0","5989000.0","441200.0","1522900.0"
