"tick","run","random_seed","Gamma end-point (D+R+T growth rate)"
104.0,1,930625508,"5.351421787835447E-10"
105.0,1,930625508,"5.223735214240976E-10"
106.0,1,930625508,"5.116007800324305E-10"
107.0,1,930625508,"5.046915430476344E-10"
108.0,1,930625508,"5.135604994400225E-10"
109.0,1,930625508,"5.049318993145739E-10"
110.0,1,930625508,"4.860824123400632E-10"
111.0,1,930625508,"5.252270610212976E-10"
112.0,1,930625508,"5.083335168177367E-10"
113.0,1,930625508,"5.061834510190131E-10"
114.0,1,930625508,"4.964210423108724E-10"
115.0,1,930625508,"4.86647468308466E-10"
116.0,1,930625508,"4.767628551255517E-10"
117.0,1,930625508,"4.595225513144804E-10"
118.0,1,930625508,"4.4666602128754454E-10"
119.0,1,930625508,"4.409796652701205E-10"
120.0,1,930625508,"4.337191371046652E-10"
121.0,1,930625508,"4.1200533962824557E-10"
122.0,1,930625508,"4.3774616593084453E-10"
123.0,1,930625508,"4.316628760553516E-10"
124.0,1,930625508,"4.2999102224548406E-10"
125.0,1,930625508,"4.233430790351643E-10"
126.0,1,930625508,"4.1760677421730886E-10"
127.0,1,930625508,"4.1397978666160017E-10"
128.0,1,930625508,"4.12132213975709E-10"
129.0,1,930625508,"4.0127494840068276E-10"
130.0,1,930625508,"3.986901390845569E-10"
131.0,1,930625508,"3.8334666670481186E-10"
132.0,1,930625508,"4.0305064142770653E-10"
133.0,1,930625508,"4.011321962074101E-10"
134.0,1,930625508,"4.012218527692848E-10"
135.0,1,930625508,"4.0037345826124396E-10"
136.0,1,930625508,"3.9659518961041037E-10"
137.0,1,930625508,"3.9157894532416646E-10"
138.0,1,930625508,"3.80891823162197E-10"
139.0,1,930625508,"3.764185905741822E-10"
140.0,1,930625508,"3.666621649222752E-10"
141.0,1,930625508,"3.7947539139582567E-10"
142.0,1,930625508,"3.6988864256336116E-10"
143.0,1,930625508,"3.603617123336397E-10"
144.0,1,930625508,"3.5175751603716933E-10"
145.0,1,930625508,"3.468970135879619E-10"
146.0,1,930625508,"3.417416052740717E-10"
147.0,1,930625508,"3.3655403589743324E-10"
148.0,1,930625508,"3.3083605626766987E-10"
149.0,1,930625508,"3.244446028268177E-10"
150.0,1,930625508,"3.161070511265397E-10"
151.0,1,930625508,"3.094145100535429E-10"
152.0,1,930625508,"3.143541946144719E-10"
153.0,1,930625508,"3.055552107887831E-10"
154.0,1,930625508,"3.036588189277092E-10"
155.0,1,930625508,"3.004224440755056E-10"
156.0,1,930625508,"2.9237014232880966E-10"
157.0,1,930625508,"2.839314478707137E-10"
158.0,1,930625508,"2.7999726440450614E-10"
159.0,1,930625508,"2.7448658282078227E-10"
160.0,1,930625508,"2.736818149597528E-10"
161.0,1,930625508,"2.7986177845979805E-10"
162.0,1,930625508,"2.7286593222375433E-10"
163.0,1,930625508,"2.7403383075179725E-10"
164.0,1,930625508,"2.7205331576822025E-10"
165.0,1,930625508,"2.662249649482652E-10"
166.0,1,930625508,"2.631559722430784E-10"
167.0,1,930625508,"2.586341702133364E-10"
168.0,1,930625508,"2.5653118799246767E-10"
169.0,1,930625508,"2.513811325706977E-10"
170.0,1,930625508,"2.4609506966499477E-10"
171.0,1,930625508,"2.426429687968264E-10"
172.0,1,930625508,"2.5059430695730765E-10"
173.0,1,930625508,"2.445366170860885E-10"
174.0,1,930625508,"2.416024232791272E-10"
175.0,1,930625508,"2.3864081162179523E-10"
176.0,1,930625508,"2.357033968267144E-10"
177.0,1,930625508,"2.319528536170419E-10"
178.0,1,930625508,"2.2861507676507931E-10"
179.0,1,930625508,"2.2485292942852933E-10"
180.0,1,930625508,"2.2095435183951076E-10"
181.0,1,930625508,"2.2747683125525572E-10"
182.0,1,930625508,"2.2285714283010155E-10"
183.0,1,930625508,"2.2051355991513609E-10"
184.0,1,930625508,"2.1793714395644282E-10"
185.0,1,930625508,"2.1301348979048938E-10"
186.0,1,930625508,"2.0916192778525815E-10"
187.0,1,930625508,"2.0622769638984594E-10"
188.0,1,930625508,"2.0304616192619536E-10"
189.0,1,930625508,"2.0047438861458476E-10"
190.0,1,930625508,"1.9746697001335412E-10"
191.0,1,930625508,"1.930080971286266E-10"
192.0,1,930625508,"1.967135425878559E-10"
193.0,1,930625508,"1.9279777209486555E-10"
194.0,1,930625508,"1.9234938557782936E-10"
195.0,1,930625508,"1.9104240770232612E-10"
196.0,1,930625508,"1.8915291419818614E-10"
197.0,1,930625508,"1.8611602461195223E-10"
198.0,1,930625508,"1.8408504567728342E-10"
199.0,1,930625508,"1.8015123172655832E-10"
200.0,1,930625508,"1.776113940698457E-10"
201.0,1,930625508,"1.7993148854541785E-10"
202.0,1,930625508,"1.7683035936778353E-10"
203.0,1,930625508,"1.7479281353297616E-10"
204.0,1,930625508,"1.727089149021047E-10"
205.0,1,930625508,"1.7056936714306948E-10"
206.0,1,930625508,"1.6814997929546078E-10"
207.0,1,930625508,"1.6535056410127782E-10"
208.0,1,930625508,"1.6359378005636573E-10"
209.0,1,930625508,"1.6073106197359616E-10"
210.0,1,930625508,"1.5912297731183065E-10"
211.0,1,930625508,"1.5571151171780166E-10"
212.0,1,930625508,"1.5784048395381663E-10"
213.0,1,930625508,"1.5455013263953027E-10"
214.0,1,930625508,"1.5428396853838025E-10"
215.0,1,930625508,"1.5258398608078186E-10"
216.0,1,930625508,"1.5139912486382838E-10"
217.0,1,930625508,"1.496814212327034E-10"
218.0,1,930625508,"1.4784086966072738E-10"
219.0,1,930625508,"1.4552735273215732E-10"
220.0,1,930625508,"1.4380637911791755E-10"
221.0,1,930625508,"1.4195878620642132E-10"
222.0,1,930625508,"1.4272373920433172E-10"
223.0,1,930625508,"1.3960003507805094E-10"
224.0,1,930625508,"1.3893842867968734E-10"
225.0,1,930625508,"1.3708691700351525E-10"
226.0,1,930625508,"1.3566902509034465E-10"
227.0,1,930625508,"1.3374251276371213E-10"
228.0,1,930625508,"1.3253929050564657E-10"
229.0,1,930625508,"1.3126177214376733E-10"
230.0,1,930625508,"1.301383552420845E-10"
231.0,1,930625508,"1.3084349893591604E-10"
232.0,1,930625508,"1.2864904087085823E-10"
233.0,1,930625508,"1.273496262085758E-10"
234.0,1,930625508,"1.2650530000044377E-10"
235.0,1,930625508,"1.2526558286728666E-10"
236.0,1,930625508,"1.242530102284819E-10"
237.0,1,930625508,"1.2276700066806816E-10"
238.0,1,930625508,"1.213282244259205E-10"
239.0,1,930625508,"1.1994839985415549E-10"
240.0,1,930625508,"1.1890277763566133E-10"
241.0,1,930625508,"1.1788098201871403E-10"
242.0,1,930625508,"1.1812441770864867E-10"
243.0,1,930625508,"1.163261174871107E-10"
244.0,1,930625508,"1.1564271158335947E-10"
245.0,1,930625508,"1.1450100647350446E-10"
246.0,1,930625508,"1.1376730486198596E-10"
247.0,1,930625508,"1.1262536069291096E-10"
248.0,1,930625508,"1.1195858063638578E-10"
249.0,1,930625508,"1.112802743751354E-10"
250.0,1,930625508,"1.1042655304101118E-10"
251.0,1,930625508,"1.103277616419531E-10"
252.0,1,930625508,"1.0871213101328735E-10"
253.0,1,930625508,"1.0798080920228991E-10"
254.0,1,930625508,"1.0735338930423771E-10"
255.0,1,930625508,"1.0646471663605277E-10"
256.0,1,930625508,"1.056166770253392E-10"
257.0,1,930625508,"1.0472352332198657E-10"
258.0,1,930625508,"1.0394528766297062E-10"
259.0,1,930625508,"1.0313104847893277E-10"
260.0,1,930625508,"1.0246596670319372E-10"
261.0,1,930625508,"1.0253578865027113E-10"
262.0,1,930625508,"1.0115724176091832E-10"
263.0,1,930625508,"1.0060185756662164E-10"
264.0,1,930625508,"1.0000068343829658E-10"
265.0,1,930625508,"9.914801936779422E-11"
266.0,1,930625508,"9.847576485340165E-11"
267.0,1,930625508,"9.782053603676692E-11"
268.0,1,930625508,"9.718476793586606E-11"
269.0,1,930625508,"9.662281537578828E-11"
270.0,1,930625508,"9.6110304954714E-11"
271.0,1,930625508,"9.65171837580748E-11"
272.0,1,930625508,"9.506373044590311E-11"
273.0,1,930625508,"9.459919547642475E-11"
274.0,1,930625508,"9.41202058242076E-11"
275.0,1,930625508,"9.339492715111316E-11"
276.0,1,930625508,"9.289126755619471E-11"
277.0,1,930625508,"9.233286211551695E-11"
278.0,1,930625508,"9.186726120845302E-11"
279.0,1,930625508,"9.144250164273271E-11"
280.0,1,930625508,"9.095164488052278E-11"
281.0,1,930625508,"9.087714617113783E-11"
282.0,1,930625508,"9.003044738955534E-11"
283.0,1,930625508,"8.982373696488092E-11"
284.0,1,930625508,"8.947378155886463E-11"
285.0,1,930625508,"8.897791666039718E-11"
286.0,1,930625508,"8.854341237784594E-11"
287.0,1,930625508,"8.8057866526114E-11"
288.0,1,930625508,"8.760934999427791E-11"
289.0,1,930625508,"8.712429497766811E-11"
290.0,1,930625508,"8.674943518173446E-11"
291.0,1,930625508,"8.658177491682643E-11"
292.0,1,930625508,"8.576570449040908E-11"
293.0,1,930625508,"8.553051306245603E-11"
294.0,1,930625508,"8.521574253104228E-11"
295.0,1,930625508,"8.477501929762411E-11"
296.0,1,930625508,"8.44599669752842E-11"
297.0,1,930625508,"8.407426529467184E-11"
298.0,1,930625508,"8.373970625751289E-11"
299.0,1,930625508,"8.333814448087392E-11"
300.0,1,930625508,"8.2990064525007E-11"
301.0,1,930625508,"8.257683405885537E-11"
302.0,1,930625508,"8.268491390259475E-11"
303.0,1,930625508,"8.203053876438745E-11"
304.0,1,930625508,"8.17526066785988E-11"
305.0,1,930625508,"8.144507574588283E-11"
306.0,1,930625508,"8.105556394669222E-11"
307.0,1,930625508,"8.075397866468962E-11"
308.0,1,930625508,"8.038320681968487E-11"
309.0,1,930625508,"8.002505663761218E-11"
310.0,1,930625508,"7.970651579048454E-11"
311.0,1,930625508,"7.960277148282795E-11"
312.0,1,930625508,"7.909445132074953E-11"
313.0,1,930625508,"7.890582226719311E-11"
314.0,1,930625508,"7.868199247121792E-11"
315.0,1,930625508,"7.835051835428158E-11"
316.0,1,930625508,"7.79875403904955E-11"
317.0,1,930625508,"7.763551309470359E-11"
318.0,1,930625508,"7.727942455974488E-11"
319.0,1,930625508,"7.689368059059751E-11"
320.0,1,930625508,"7.655380292443677E-11"
321.0,1,930625508,"7.658314278870606E-11"
322.0,1,930625508,"7.608236786606832E-11"
323.0,1,930625508,"7.581078330213602E-11"
324.0,1,930625508,"7.553982508246737E-11"
325.0,1,930625508,"7.523262821951339E-11"
326.0,1,930625508,"7.494955555530662E-11"
327.0,1,930625508,"7.458022894521261E-11"
328.0,1,930625508,"7.428567825636815E-11"
329.0,1,930625508,"7.399773277686743E-11"
330.0,1,930625508,"7.373962706579621E-11"
331.0,1,930625508,"7.369166935645246E-11"
332.0,1,930625508,"7.322228561756832E-11"
333.0,1,930625508,"7.301048243258868E-11"
334.0,1,930625508,"7.275559307364491E-11"
335.0,1,930625508,"7.246169633866803E-11"
336.0,1,930625508,"7.210532597979704E-11"
337.0,1,930625508,"7.178352492496744E-11"
338.0,1,930625508,"7.151009439411498E-11"
339.0,1,930625508,"7.12160444502665E-11"
340.0,1,930625508,"7.090808220372967E-11"
341.0,1,930625508,"7.077026373492942E-11"
342.0,1,930625508,"7.036391863880372E-11"
343.0,1,930625508,"7.008712023328815E-11"
344.0,1,930625508,"6.978466017768127E-11"
345.0,1,930625508,"6.953667719400773E-11"
346.0,1,930625508,"6.92424869124976E-11"
347.0,1,930625508,"6.893568307604097E-11"
348.0,1,930625508,"6.8650974015027E-11"
349.0,1,930625508,"6.836509223819404E-11"
350.0,1,930625508,"6.808718662758627E-11"
351.0,1,930625508,"6.789011178145328E-11"
352.0,1,930625508,"6.75375084532346E-11"
353.0,1,930625508,"6.73262752480276E-11"
354.0,1,930625508,"6.70292247005816E-11"
355.0,1,930625508,"6.674385231400548E-11"
356.0,1,930625508,"6.645974021248885E-11"
357.0,1,930625508,"6.622978146018194E-11"
358.0,1,930625508,"6.596403102584701E-11"
359.0,1,930625508,"6.570227604850136E-11"
360.0,1,930625508,"6.544707059967294E-11"
361.0,1,930625508,"6.506504334506982E-11"
362.0,1,930625508,"6.4903919912166E-11"
363.0,1,930625508,"6.458731516861243E-11"
364.0,1,930625508,"6.43084178035498E-11"
365.0,1,930625508,"6.409013288792317E-11"
366.0,1,930625508,"6.387025610763593E-11"
367.0,1,930625508,"6.358471469362523E-11"
368.0,1,930625508,"6.333386193817696E-11"
369.0,1,930625508,"6.307629983681999E-11"
370.0,1,930625508,"6.27921096466015E-11"
371.0,1,930625508,"6.253439037445068E-11"
372.0,1,930625508,"6.229068873566641E-11"
373.0,1,930625508,"6.19838593981046E-11"
374.0,1,930625508,"6.168449415424879E-11"
375.0,1,930625508,"6.140689612550102E-11"
376.0,1,930625508,"6.11671338982041E-11"
377.0,1,930625508,"6.094031359921708E-11"
378.0,1,930625508,"6.071531843539111E-11"
379.0,1,930625508,"6.050815183804283E-11"
380.0,1,930625508,"6.029654307919809E-11"
381.0,1,930625508,"6.006503481028301E-11"
382.0,1,930625508,"5.976921158433001E-11"
383.0,1,930625508,"5.94410743180434E-11"
384.0,1,930625508,"5.921687940091992E-11"
385.0,1,930625508,"5.901284592776064E-11"
386.0,1,930625508,"5.879994717736349E-11"
387.0,1,930625508,"5.857040584102334E-11"
388.0,1,930625508,"5.831859358871198E-11"
389.0,1,930625508,"5.8117400587254084E-11"
390.0,1,930625508,"5.792228677947116E-11"
391.0,1,930625508,"5.7809104422916004E-11"
392.0,1,930625508,"5.752413617134394E-11"
393.0,1,930625508,"5.7241595645014844E-11"
394.0,1,930625508,"5.700725235009771E-11"
395.0,1,930625508,"5.678708905255314E-11"
396.0,1,930625508,"5.6543760983375995E-11"
397.0,1,930625508,"5.632650691452491E-11"
398.0,1,930625508,"5.611086135607742E-11"
399.0,1,930625508,"5.5879991511037914E-11"
400.0,1,930625508,"5.5677022848254714E-11"
401.0,1,930625508,"5.551714297604415E-11"
402.0,1,930625508,"5.5208711830728935E-11"
403.0,1,930625508,"5.500078523486584E-11"
404.0,1,930625508,"5.47622207228182E-11"
405.0,1,930625508,"5.456547081902954E-11"
406.0,1,930625508,"5.4370916350969084E-11"
407.0,1,930625508,"5.417116631972372E-11"
408.0,1,930625508,"5.3989606541663674E-11"
409.0,1,930625508,"5.3785707279651915E-11"
410.0,1,930625508,"5.3607591685370224E-11"
411.0,1,930625508,"5.342871837968941E-11"
412.0,1,930625508,"5.3242444862622843E-11"
413.0,1,930625508,"5.294030631743791E-11"
414.0,1,930625508,"5.2739639188183636E-11"
415.0,1,930625508,"5.258529891247051E-11"
416.0,1,930625508,"5.243402332655864E-11"
417.0,1,930625508,"5.227344256043253E-11"
418.0,1,930625508,"5.2090061389216235E-11"
419.0,1,930625508,"5.191794097106426E-11"
420.0,1,930625508,"5.172721408068014E-11"
421.0,1,930625508,"5.155868215948389E-11"
422.0,1,930625508,"5.131248090275785E-11"
423.0,1,930625508,"5.117581006629845E-11"
424.0,1,930625508,"5.101433223938367E-11"
425.0,1,930625508,"5.086370163350408E-11"
426.0,1,930625508,"5.071753885690669E-11"
427.0,1,930625508,"5.0529261277271296E-11"
428.0,1,930625508,"5.036623981219756E-11"
429.0,1,930625508,"5.02257355390331E-11"
430.0,1,930625508,"5.0055892820510053E-11"
431.0,1,930625508,"4.990664208347858E-11"
432.0,1,930625508,"4.9715170550842784E-11"
433.0,1,930625508,"4.95512898276473E-11"
434.0,1,930625508,"4.9361452737751004E-11"
435.0,1,930625508,"4.916840926758946E-11"
436.0,1,930625508,"4.899959626009387E-11"
437.0,1,930625508,"4.8841901315848934E-11"
438.0,1,930625508,"4.864259105710215E-11"
439.0,1,930625508,"4.848917342921929E-11"
440.0,1,930625508,"4.83434284445668E-11"
441.0,1,930625508,"4.823086839561443E-11"
442.0,1,930625508,"4.801938360412562E-11"
443.0,1,930625508,"4.78720788103831E-11"
444.0,1,930625508,"4.770245599672523E-11"
445.0,1,930625508,"4.758089542358479E-11"
446.0,1,930625508,"4.7440613321748215E-11"
447.0,1,930625508,"4.7293267216077307E-11"
448.0,1,930625508,"4.709722832756676E-11"
449.0,1,930625508,"4.695347456644857E-11"
450.0,1,930625508,"4.6796892407617453E-11"
451.0,1,930625508,"4.668796759589588E-11"
452.0,1,930625508,"4.6501523027288774E-11"
453.0,1,930625508,"4.639729244577444E-11"
454.0,1,930625508,"4.625002012686872E-11"
455.0,1,930625508,"4.609567997704853E-11"
456.0,1,930625508,"4.5934731188708914E-11"
457.0,1,930625508,"4.580220028867858E-11"
458.0,1,930625508,"4.566298731656445E-11"
459.0,1,930625508,"4.5509378945985025E-11"
460.0,1,930625508,"4.5370638512970254E-11"
461.0,1,930625508,"4.5265679016613983E-11"
462.0,1,930625508,"4.5092243129338037E-11"
463.0,1,930625508,"4.497677154398382E-11"
464.0,1,930625508,"4.483434448526226E-11"
465.0,1,930625508,"4.471594646741589E-11"
466.0,1,930625508,"4.4554716524023467E-11"
467.0,1,930625508,"4.443755958211306E-11"
468.0,1,930625508,"4.429668930776428E-11"
469.0,1,930625508,"4.4162711648056105E-11"
470.0,1,930625508,"4.3993188250847296E-11"
471.0,1,930625508,"4.3864081910148703E-11"
472.0,1,930625508,"4.376379890109802E-11"
473.0,1,930625508,"4.361618054315261E-11"
474.0,1,930625508,"4.347472189552571E-11"
475.0,1,930625508,"4.336041174577001E-11"
476.0,1,930625508,"4.322759791224594E-11"
477.0,1,930625508,"4.310573519475663E-11"
478.0,1,930625508,"4.2964765269711225E-11"
479.0,1,930625508,"4.28447284646877E-11"
480.0,1,930625508,"4.270588655627249E-11"
481.0,1,930625508,"4.258358750046142E-11"
482.0,1,930625508,"4.2427792180635477E-11"
483.0,1,930625508,"4.226897171489249E-11"
484.0,1,930625508,"4.21429158275829E-11"
485.0,1,930625508,"4.2040644719555155E-11"
486.0,1,930625508,"4.1914910013254346E-11"
487.0,1,930625508,"4.1767630900922055E-11"
488.0,1,930625508,"4.1634611404180405E-11"
489.0,1,930625508,"4.150125828562756E-11"
490.0,1,930625508,"4.137533828274689E-11"
491.0,1,930625508,"4.12504126911119E-11"
492.0,1,930625508,"4.112252496156728E-11"
493.0,1,930625508,"4.0961922790408283E-11"
494.0,1,930625508,"4.082563533073749E-11"
495.0,1,930625508,"4.069764738289908E-11"
496.0,1,930625508,"4.0596631113798844E-11"
497.0,1,930625508,"4.0468777176502786E-11"
498.0,1,930625508,"4.032020433930993E-11"
499.0,1,930625508,"4.0205259845922935E-11"
500.0,1,930625508,"4.008809929166983E-11"
501.0,1,930625508,"3.997810238069394E-11"
502.0,1,930625508,"3.982660124792851E-11"
503.0,1,930625508,"3.971955019117512E-11"
504.0,1,930625508,"3.9599125033439846E-11"
505.0,1,930625508,"3.9464973717728016E-11"
506.0,1,930625508,"3.934578380938476E-11"
507.0,1,930625508,"3.922679283970622E-11"
508.0,1,930625508,"3.9105299939805306E-11"
509.0,1,930625508,"3.9005605568074944E-11"
510.0,1,930625508,"3.887285937064625E-11"
511.0,1,930625508,"3.882447961768584E-11"
512.0,1,930625508,"3.867738297402799E-11"
513.0,1,930625508,"3.8578297748338E-11"
514.0,1,930625508,"3.843399366938751E-11"
515.0,1,930625508,"3.832106111712051E-11"
516.0,1,930625508,"3.821183443593304E-11"
517.0,1,930625508,"3.808704848012733E-11"
518.0,1,930625508,"3.7981012564288284E-11"
519.0,1,930625508,"3.787244950056117E-11"
520.0,1,930625508,"3.776305819157743E-11"
521.0,1,930625508,"3.7646862097395165E-11"
522.0,1,930625508,"3.7515938172506136E-11"
523.0,1,930625508,"3.738437731397158E-11"
524.0,1,930625508,"3.727717759243679E-11"
525.0,1,930625508,"3.715248001752563E-11"
526.0,1,930625508,"3.703104949542772E-11"
527.0,1,930625508,"3.6937690403108824E-11"
528.0,1,930625508,"3.683298249244252E-11"
529.0,1,930625508,"3.671924400043048E-11"
530.0,1,930625508,"3.663591650525457E-11"
531.0,1,930625508,"3.656397303420098E-11"
532.0,1,930625508,"3.6408243625877526E-11"
533.0,1,930625508,"3.630611451001554E-11"
534.0,1,930625508,"3.620935822554555E-11"
535.0,1,930625508,"3.6115410283117415E-11"
536.0,1,930625508,"3.6019794083243786E-11"
537.0,1,930625508,"3.5908539046913314E-11"
538.0,1,930625508,"3.5807807903479576E-11"
539.0,1,930625508,"3.568971967552573E-11"
540.0,1,930625508,"3.557314015897138E-11"
541.0,1,930625508,"3.549915512952391E-11"
542.0,1,930625508,"3.53630237809532E-11"
543.0,1,930625508,"3.525913862387792E-11"
544.0,1,930625508,"3.51477690875053E-11"
545.0,1,930625508,"3.503829468109641E-11"
546.0,1,930625508,"3.49359689727569E-11"
547.0,1,930625508,"3.4819460965813105E-11"
548.0,1,930625508,"3.472350115657966E-11"
549.0,1,930625508,"3.461223959756284E-11"
550.0,1,930625508,"3.451359036514774E-11"
551.0,1,930625508,"3.444260657732234E-11"
552.0,1,930625508,"3.4278912572287455E-11"
553.0,1,930625508,"3.4210556871813975E-11"
554.0,1,930625508,"3.413948936170015E-11"
555.0,1,930625508,"3.4053834167443475E-11"
556.0,1,930625508,"3.39521417045564E-11"
557.0,1,930625508,"3.387098778796324E-11"
558.0,1,930625508,"3.376967762195671E-11"
559.0,1,930625508,"3.367153143508817E-11"
560.0,1,930625508,"3.359877541060057E-11"
561.0,1,930625508,"3.351382016759253E-11"
562.0,1,930625508,"3.3398047773978694E-11"
563.0,1,930625508,"3.3322443670521053E-11"
564.0,1,930625508,"3.322525649425607E-11"
565.0,1,930625508,"3.314445719171413E-11"
566.0,1,930625508,"3.304733655930231E-11"
567.0,1,930625508,"3.2932872507066446E-11"
568.0,1,930625508,"3.2841150083635325E-11"
569.0,1,930625508,"3.275046008285018E-11"
570.0,1,930625508,"3.268196161058168E-11"
571.0,1,930625508,"3.2572320366664905E-11"
572.0,1,930625508,"3.24931913126208E-11"
573.0,1,930625508,"3.238224536831064E-11"
574.0,1,930625508,"3.227142126091054E-11"
575.0,1,930625508,"3.217292003105996E-11"
576.0,1,930625508,"3.2082669698919787E-11"
577.0,1,930625508,"3.2015280679370325E-11"
578.0,1,930625508,"3.192575465106952E-11"
579.0,1,930625508,"3.18487006254674E-11"
580.0,1,930625508,"3.17494512504363E-11"
581.0,1,930625508,"3.1663200933143654E-11"
582.0,1,930625508,"3.154073777931376E-11"
583.0,1,930625508,"3.145700937185255E-11"
584.0,1,930625508,"3.1378872919757045E-11"
585.0,1,930625508,"3.130162598785954E-11"
586.0,1,930625508,"3.1211690041415526E-11"
587.0,1,930625508,"3.113246214553997E-11"
588.0,1,930625508,"3.104341439591729E-11"
589.0,1,930625508,"3.0960227981049665E-11"
590.0,1,930625508,"3.0877851576960055E-11"
591.0,1,930625508,"3.08214920463443E-11"
592.0,1,930625508,"3.0731110831660113E-11"
593.0,1,930625508,"3.065551023524227E-11"
594.0,1,930625508,"3.055022298059279E-11"
595.0,1,930625508,"3.0474718554196136E-11"
596.0,1,930625508,"3.03980424446174E-11"
