"tick","run","random_seed","gamma0(N)","gamma0(D)","gamma0(T)"
259.0,1,383639,"0.49744597249508843","0.49744597249508843","0.0"
260.0,1,383639,"0.5007806401249024","0.5007806401249024","0.0"
261.0,1,383639,"0.4975761101415552","0.4975761101415552","0.0"
262.0,1,383639,"0.517953488372093","0.517953488372093","0.0"
263.0,1,383639,"0.5064580680371111","0.5064580680371111","0.0"
264.0,1,383639,"0.4947574195841479","0.4947574195841479","0.0"
265.0,1,383639,"0.5050487465181058","0.5050487465181058","0.0"
266.0,1,383639,"0.49751329103069797","0.49751329103069797","0.0"
267.0,1,383639,"0.5050675675675675","0.5050675675675675","0.0"
268.0,1,383639,"0.5002509620210808","0.5002509620210808","0.0"
269.0,1,383639,"0.4960185799601858","0.4960185799601858","0.0"
270.0,1,383639,"0.5006574621959238","0.5006574621959238","0.0"
271.0,1,383639,"0.49738732854343565","0.49738732854343565","0.0"
272.0,1,383639,"0.5006489292667099","0.5006489292667099","0.0"
273.0,1,383639,"0.4824890556597874","0.4824890556597874","0.0"
274.0,1,383639,"0.49863677673432294","0.49863677673432294","0.0"
275.0,1,383639,"0.5069268583345747","0.5069268583345747","0.0"
276.0,1,383639,"0.5007357268981754","0.5007357268981754","0.0"
277.0,1,383639,"0.4945502107251853","0.4945502107251853","0.0"
278.0,1,383639,"0.5005743825387708","0.5005743825387708","0.0"
279.0,1,383639,"0.496369073045707","0.496369073045707","0.0"
280.0,1,383639,"0.5004237288135593","0.5004237288135593","0.0"
281.0,1,383639,"0.4974726200505476","0.4974726200505476","0.0"
282.0,1,383639,"0.5106644790812142","0.5106644790812142","0.0"
283.0,1,383639,"0.5030980603448276","0.5030980603448276","0.0"
284.0,1,383639,"0.49489863521929245","0.49489863521929245","0.0"
285.0,1,383639,"0.5020248203788373","0.5020248203788373","0.0"
286.0,1,383639,"0.4955512572533849","0.4955512572533849","0.0"
287.0,1,383639,"0.5004469416421913","0.5004469416421913","0.0"
288.0,1,383639,"0.4963272543059777","0.4963272543059777","0.0"
289.0,1,383639,"0.5004396432608968","0.5004396432608968","0.0"
290.0,1,383639,"0.4975024975024975","0.4975024975024975","0.0"
291.0,1,383639,"0.5004965243296922","0.5004965243296922","0.0"
292.0,1,383639,"0.48683892779521853","0.48683892779521853","0.0"
293.0,1,383639,"0.49840670364687834","0.49840670364687834","0.0"
294.0,1,383639,"0.5050657971352044","0.5050657971352044","0.0"
295.0,1,383639,"0.5006348839893802","0.5006348839893802","0.0"
296.0,1,383639,"0.4958838326091928","0.4958838326091928","0.0"
297.0,1,383639,"0.5009055920307901","0.5009055920307901","0.0"
298.0,1,383639,"0.497638326585695","0.497638326585695","0.0"
299.0,1,383639,"0.5009496145682046","0.5009496145682046","0.0"
300.0,1,383639,"0.4987209431653876","0.4987209431653876","0.0"
