"tick","run","random_seed","Gamma end-point (D+R+T growth rate)"
78.0,1,207372165,"7.650997849974615E-10"
79.0,1,207372165,"7.614074801188068E-10"
80.0,1,207372165,"7.409990341918161E-10"
81.0,1,207372165,"7.90426675430455E-10"
82.0,1,207372165,"7.712965724331294E-10"
83.0,1,207372165,"7.270778742870324E-10"
84.0,1,207372165,"7.069265331703287E-10"
85.0,1,207372165,"6.757111993452133E-10"
86.0,1,207372165,"6.690945453077662E-10"
87.0,1,207372165,"6.90168531862811E-10"
88.0,1,207372165,"6.660859815304607E-10"
89.0,1,207372165,"6.344068651161088E-10"
90.0,1,207372165,"6.303454306153399E-10"
91.0,1,207372165,"6.158288110000756E-10"
92.0,1,207372165,"6.594756883137972E-10"
93.0,1,207372165,"6.420235876559473E-10"
94.0,1,207372165,"6.245528260891171E-10"
95.0,1,207372165,"5.974502572544846E-10"
96.0,1,207372165,"6.04751620279719E-10"
97.0,1,207372165,"5.989927331365446E-10"
98.0,1,207372165,"5.861241143304239E-10"
99.0,1,207372165,"5.769599750581035E-10"
100.0,1,207372165,"5.634288626576145E-10"
101.0,1,207372165,"5.591687053267528E-10"
102.0,1,207372165,"6.006170557012853E-10"
103.0,1,207372165,"5.708367953082964E-10"
104.0,1,207372165,"5.753908496016673E-10"
105.0,1,207372165,"5.656235220141082E-10"
106.0,1,207372165,"5.645948770485231E-10"
107.0,1,207372165,"5.430332140986004E-10"
108.0,1,207372165,"5.361936153373328E-10"
109.0,1,207372165,"5.361649317227513E-10"
110.0,1,207372165,"5.232195515903069E-10"
111.0,1,207372165,"5.198046707162274E-10"
112.0,1,207372165,"5.539221433870552E-10"
113.0,1,207372165,"5.265506506458806E-10"
114.0,1,207372165,"5.186737280585146E-10"
115.0,1,207372165,"5.213644738291021E-10"
116.0,1,207372165,"5.110679663239486E-10"
117.0,1,207372165,"5.054592156498526E-10"
118.0,1,207372165,"4.985199737598449E-10"
119.0,1,207372165,"4.913002815376607E-10"
120.0,1,207372165,"4.847754432917553E-10"
121.0,1,207372165,"4.753916401057188E-10"
122.0,1,207372165,"4.968278414484931E-10"
123.0,1,207372165,"4.838920083305692E-10"
124.0,1,207372165,"4.692471460655085E-10"
125.0,1,207372165,"4.633158964151109E-10"
126.0,1,207372165,"4.5690598458329684E-10"
127.0,1,207372165,"4.4850469616943076E-10"
128.0,1,207372165,"4.3518706502849733E-10"
129.0,1,207372165,"4.2768648232994567E-10"
130.0,1,207372165,"4.1988831834247243E-10"
131.0,1,207372165,"4.0106865322988653E-10"
132.0,1,207372165,"3.9702656487550014E-10"
133.0,1,207372165,"4.1971316106348596E-10"
134.0,1,207372165,"4.178255383234322E-10"
135.0,1,207372165,"4.114252487151954E-10"
136.0,1,207372165,"4.056786336060488E-10"
137.0,1,207372165,"3.9706651163342577E-10"
138.0,1,207372165,"3.935441700270595E-10"
139.0,1,207372165,"3.8498300806625394E-10"
140.0,1,207372165,"3.7777709802494077E-10"
141.0,1,207372165,"3.9403150410214173E-10"
142.0,1,207372165,"3.900327656006581E-10"
143.0,1,207372165,"3.8848638648143456E-10"
144.0,1,207372165,"3.78628776312229E-10"
145.0,1,207372165,"3.7328269908272656E-10"
146.0,1,207372165,"3.664919221237382E-10"
147.0,1,207372165,"3.606363360109658E-10"
148.0,1,207372165,"3.580785644730151E-10"
149.0,1,207372165,"3.4718806662139304E-10"
150.0,1,207372165,"3.421827653468908E-10"
151.0,1,207372165,"3.305199399640379E-10"
152.0,1,207372165,"3.388521112298871E-10"
153.0,1,207372165,"3.304757112936525E-10"
154.0,1,207372165,"3.278076291436047E-10"
155.0,1,207372165,"3.2097279906951533E-10"
156.0,1,207372165,"3.1819059598324517E-10"
157.0,1,207372165,"3.142854838862967E-10"
158.0,1,207372165,"3.0816013605934486E-10"
159.0,1,207372165,"3.0150750550599644E-10"
160.0,1,207372165,"2.9704458299683676E-10"
161.0,1,207372165,"2.9217077652162895E-10"
162.0,1,207372165,"3.007401525564605E-10"
163.0,1,207372165,"2.942319925419554E-10"
164.0,1,207372165,"2.917127892108755E-10"
165.0,1,207372165,"2.864326675870543E-10"
166.0,1,207372165,"2.822341020863553E-10"
167.0,1,207372165,"2.7890110693865896E-10"
168.0,1,207372165,"2.741406041501261E-10"
169.0,1,207372165,"2.677745127276228E-10"
170.0,1,207372165,"2.611281478834785E-10"
171.0,1,207372165,"2.5527589449214345E-10"
172.0,1,207372165,"2.60013299758723E-10"
173.0,1,207372165,"2.552739414172367E-10"
174.0,1,207372165,"2.5251173195250834E-10"
175.0,1,207372165,"2.5076233176469674E-10"
176.0,1,207372165,"2.4595527415890744E-10"
177.0,1,207372165,"2.439735803205398E-10"
178.0,1,207372165,"2.4019008750191834E-10"
179.0,1,207372165,"2.3339697861006984E-10"
180.0,1,207372165,"2.2695089086458077E-10"
181.0,1,207372165,"2.3278604847483147E-10"
182.0,1,207372165,"2.2881741550824335E-10"
183.0,1,207372165,"2.2636166073743494E-10"
184.0,1,207372165,"2.2206303721025646E-10"
185.0,1,207372165,"2.178659917985653E-10"
186.0,1,207372165,"2.1617847552593495E-10"
187.0,1,207372165,"2.104272439285683E-10"
188.0,1,207372165,"2.0651288254138262E-10"
189.0,1,207372165,"2.029260755623322E-10"
190.0,1,207372165,"1.998454337580103E-10"
191.0,1,207372165,"1.979055280378955E-10"
192.0,1,207372165,"2.005702491174481E-10"
193.0,1,207372165,"1.965753628514708E-10"
194.0,1,207372165,"1.9525807087003404E-10"
195.0,1,207372165,"1.9339411877455722E-10"
196.0,1,207372165,"1.9150635338563835E-10"
197.0,1,207372165,"1.8756229946052597E-10"
198.0,1,207372165,"1.847605110822181E-10"
199.0,1,207372165,"1.8081814035893764E-10"
200.0,1,207372165,"1.7786607586136767E-10"
201.0,1,207372165,"1.748373662310898E-10"
202.0,1,207372165,"1.7596390569601392E-10"
203.0,1,207372165,"1.7177899095984818E-10"
204.0,1,207372165,"1.7015808246724721E-10"
205.0,1,207372165,"1.6839166651445696E-10"
206.0,1,207372165,"1.6569761183409424E-10"
207.0,1,207372165,"1.625815956828993E-10"
208.0,1,207372165,"1.6016912995310985E-10"
209.0,1,207372165,"1.5665687424698465E-10"
210.0,1,207372165,"1.551659507278264E-10"
211.0,1,207372165,"1.5271560361431656E-10"
212.0,1,207372165,"1.5370836505297178E-10"
213.0,1,207372165,"1.5074570310425128E-10"
214.0,1,207372165,"1.5043686680104252E-10"
215.0,1,207372165,"1.478239998324807E-10"
216.0,1,207372165,"1.46279589276395E-10"
217.0,1,207372165,"1.4446646381573515E-10"
218.0,1,207372165,"1.4261613976619868E-10"
219.0,1,207372165,"1.408862440593304E-10"
220.0,1,207372165,"1.3906707037035605E-10"
221.0,1,207372165,"1.3616638029576214E-10"
222.0,1,207372165,"1.3643041622363233E-10"
223.0,1,207372165,"1.3534895997004683E-10"
224.0,1,207372165,"1.3330166679347188E-10"
225.0,1,207372165,"1.317654282282719E-10"
226.0,1,207372165,"1.303832475165856E-10"
227.0,1,207372165,"1.284542267738835E-10"
228.0,1,207372165,"1.2680894913266623E-10"
229.0,1,207372165,"1.249840199176587E-10"
230.0,1,207372165,"1.2336465529950613E-10"
231.0,1,207372165,"1.220882178735246E-10"
232.0,1,207372165,"1.2207198641733474E-10"
233.0,1,207372165,"1.210446625952754E-10"
234.0,1,207372165,"1.199315126301268E-10"
235.0,1,207372165,"1.1833238475712327E-10"
236.0,1,207372165,"1.166906831243036E-10"
237.0,1,207372165,"1.1474394296356536E-10"
238.0,1,207372165,"1.1339516335939613E-10"
239.0,1,207372165,"1.1198033914558408E-10"
240.0,1,207372165,"1.1105112460618111E-10"
241.0,1,207372165,"1.1147399406750772E-10"
242.0,1,207372165,"1.0960206450210454E-10"
243.0,1,207372165,"1.0811569270242835E-10"
244.0,1,207372165,"1.0683362703169406E-10"
245.0,1,207372165,"1.0549738876832099E-10"
246.0,1,207372165,"1.0407125269795182E-10"
247.0,1,207372165,"1.03082205166737E-10"
248.0,1,207372165,"1.0217251805495262E-10"
249.0,1,207372165,"1.0099617175413015E-10"
250.0,1,207372165,"1.0028899986866989E-10"
251.0,1,207372165,"9.931441996416596E-11"
252.0,1,207372165,"9.897190386246491E-11"
253.0,1,207372165,"9.742631034874587E-11"
254.0,1,207372165,"9.652757348704023E-11"
255.0,1,207372165,"9.552354042225568E-11"
256.0,1,207372165,"9.461896895252517E-11"
257.0,1,207372165,"9.361224852151196E-11"
258.0,1,207372165,"9.288197821271429E-11"
259.0,1,207372165,"9.199043211087532E-11"
260.0,1,207372165,"9.135750689497595E-11"
261.0,1,207372165,"9.067160876188926E-11"
262.0,1,207372165,"9.030322144757004E-11"
263.0,1,207372165,"8.910405254613246E-11"
264.0,1,207372165,"8.841234322881922E-11"
265.0,1,207372165,"8.760011152666973E-11"
266.0,1,207372165,"8.684742086641911E-11"
267.0,1,207372165,"8.611860254053257E-11"
268.0,1,207372165,"8.55864871455045E-11"
269.0,1,207372165,"8.487171991059378E-11"
270.0,1,207372165,"8.426588291561223E-11"
271.0,1,207372165,"8.302242669259082E-11"
272.0,1,207372165,"8.290227337529409E-11"
273.0,1,207372165,"8.262498368239819E-11"
274.0,1,207372165,"8.216440672207103E-11"
275.0,1,207372165,"8.156172904879621E-11"
276.0,1,207372165,"8.099954584694618E-11"
277.0,1,207372165,"8.044527002992372E-11"
278.0,1,207372165,"7.998460549940995E-11"
279.0,1,207372165,"7.949463351023039E-11"
280.0,1,207372165,"7.89965028650094E-11"
281.0,1,207372165,"7.852483798584216E-11"
282.0,1,207372165,"7.834769007246272E-11"
283.0,1,207372165,"7.780761996247999E-11"
284.0,1,207372165,"7.722807612928537E-11"
285.0,1,207372165,"7.67006267068035E-11"
286.0,1,207372165,"7.606283165265461E-11"
287.0,1,207372165,"7.568286197844744E-11"
288.0,1,207372165,"7.524209166056942E-11"
289.0,1,207372165,"7.480621132089934E-11"
290.0,1,207372165,"7.438646233344637E-11"
291.0,1,207372165,"7.401026478414933E-11"
292.0,1,207372165,"7.391035181651689E-11"
293.0,1,207372165,"7.318555578915572E-11"
294.0,1,207372165,"7.293631320370259E-11"
295.0,1,207372165,"7.26016699430885E-11"
296.0,1,207372165,"7.217828766246693E-11"
297.0,1,207372165,"7.179801754574332E-11"
298.0,1,207372165,"7.140800362451634E-11"
299.0,1,207372165,"7.103395289388251E-11"
300.0,1,207372165,"7.066513391551316E-11"
301.0,1,207372165,"7.09054536872347E-11"
302.0,1,207372165,"7.025312162168581E-11"
303.0,1,207372165,"6.994838822896644E-11"
304.0,1,207372165,"6.965431992030946E-11"
305.0,1,207372165,"6.926370353524669E-11"
306.0,1,207372165,"6.891812872268808E-11"
307.0,1,207372165,"6.855968848048855E-11"
308.0,1,207372165,"6.818922070921945E-11"
309.0,1,207372165,"6.787688955520216E-11"
310.0,1,207372165,"6.748142696552725E-11"
311.0,1,207372165,"6.744809680480238E-11"
312.0,1,207372165,"6.692630363767388E-11"
313.0,1,207372165,"6.670921210415916E-11"
314.0,1,207372165,"6.641013934046788E-11"
315.0,1,207372165,"6.614254677468244E-11"
316.0,1,207372165,"6.582214853652179E-11"
317.0,1,207372165,"6.549989935715656E-11"
318.0,1,207372165,"6.516747209190277E-11"
319.0,1,207372165,"6.483360090282899E-11"
320.0,1,207372165,"6.46135277426249E-11"
321.0,1,207372165,"6.437676055851136E-11"
322.0,1,207372165,"6.387291528133311E-11"
323.0,1,207372165,"6.367744386524775E-11"
324.0,1,207372165,"6.340569591250084E-11"
325.0,1,207372165,"6.311136850358901E-11"
326.0,1,207372165,"6.280379721098028E-11"
327.0,1,207372165,"6.25624117887828E-11"
328.0,1,207372165,"6.230082134568516E-11"
329.0,1,207372165,"6.194866324426955E-11"
330.0,1,207372165,"6.166449151511654E-11"
331.0,1,207372165,"6.146872216255724E-11"
332.0,1,207372165,"6.105422214795966E-11"
333.0,1,207372165,"6.077162157786728E-11"
334.0,1,207372165,"6.048398869230946E-11"
335.0,1,207372165,"6.017247744073512E-11"
336.0,1,207372165,"5.988525708060212E-11"
337.0,1,207372165,"5.959481267650437E-11"
338.0,1,207372165,"5.929785430725111E-11"
339.0,1,207372165,"5.898066640714563E-11"
340.0,1,207372165,"5.869796441908488E-11"
341.0,1,207372165,"5.844851883186118E-11"
342.0,1,207372165,"5.820433951099789E-11"
343.0,1,207372165,"5.7768314457321556E-11"
344.0,1,207372165,"5.753677240024398E-11"
345.0,1,207372165,"5.7276795000357187E-11"
346.0,1,207372165,"5.699446211720847E-11"
347.0,1,207372165,"5.672884022150344E-11"
348.0,1,207372165,"5.64877442361932E-11"
349.0,1,207372165,"5.623843873810881E-11"
350.0,1,207372165,"5.597971830323682E-11"
351.0,1,207372165,"5.559218345462846E-11"
352.0,1,207372165,"5.5394922555385154E-11"
353.0,1,207372165,"5.503465749807653E-11"
354.0,1,207372165,"5.478406022009764E-11"
355.0,1,207372165,"5.4501591111144743E-11"
356.0,1,207372165,"5.424940456745192E-11"
357.0,1,207372165,"5.399821505814588E-11"
358.0,1,207372165,"5.372839488341291E-11"
359.0,1,207372165,"5.350369679096749E-11"
360.0,1,207372165,"5.3259980443170285E-11"
361.0,1,207372165,"5.3025588434869524E-11"
362.0,1,207372165,"5.274290220207829E-11"
363.0,1,207372165,"5.244771889627155E-11"
364.0,1,207372165,"5.216748176318404E-11"
365.0,1,207372165,"5.191356194192623E-11"
366.0,1,207372165,"5.167131939415582E-11"
367.0,1,207372165,"5.140072732210736E-11"
368.0,1,207372165,"5.1185257955951943E-11"
369.0,1,207372165,"5.0972519433339863E-11"
370.0,1,207372165,"5.0736635711908684E-11"
371.0,1,207372165,"5.053507173534498E-11"
372.0,1,207372165,"5.037098792609687E-11"
373.0,1,207372165,"5.003172389896235E-11"
374.0,1,207372165,"4.982870155133239E-11"
375.0,1,207372165,"4.956687799146433E-11"
376.0,1,207372165,"4.9293314335092506E-11"
377.0,1,207372165,"4.9082131465234025E-11"
378.0,1,207372165,"4.88387424236651E-11"
379.0,1,207372165,"4.8613395885018195E-11"
380.0,1,207372165,"4.843647354665118E-11"
381.0,1,207372165,"4.823586150128861E-11"
382.0,1,207372165,"4.804898256319882E-11"
383.0,1,207372165,"4.7737604075349085E-11"
384.0,1,207372165,"4.75140019342707E-11"
385.0,1,207372165,"4.731051743632258E-11"
386.0,1,207372165,"4.709710948396393E-11"
387.0,1,207372165,"4.6875734713879665E-11"
388.0,1,207372165,"4.6676724094181094E-11"
389.0,1,207372165,"4.647437375009269E-11"
390.0,1,207372165,"4.6281849371186794E-11"
391.0,1,207372165,"4.6108278874871766E-11"
392.0,1,207372165,"4.591543944316727E-11"
393.0,1,207372165,"4.5719467552941974E-11"
394.0,1,207372165,"4.550507519325658E-11"
395.0,1,207372165,"4.526957301774721E-11"
396.0,1,207372165,"4.505640394473655E-11"
397.0,1,207372165,"4.4830404844897997E-11"
398.0,1,207372165,"4.4633216544848696E-11"
399.0,1,207372165,"4.445561370946605E-11"
400.0,1,207372165,"4.4272059896094644E-11"
401.0,1,207372165,"4.4094921881144296E-11"
402.0,1,207372165,"4.3858983520973373E-11"
403.0,1,207372165,"4.363971404124234E-11"
404.0,1,207372165,"4.3417531775279824E-11"
405.0,1,207372165,"4.32176980917634E-11"
406.0,1,207372165,"4.300720069491203E-11"
407.0,1,207372165,"4.282973883717469E-11"
408.0,1,207372165,"4.265221211415944E-11"
409.0,1,207372165,"4.2487997078000476E-11"
410.0,1,207372165,"4.233150090474386E-11"
411.0,1,207372165,"4.2191319836281794E-11"
412.0,1,207372165,"4.200757032855878E-11"
413.0,1,207372165,"4.1808767108944754E-11"
414.0,1,207372165,"4.161434180948638E-11"
415.0,1,207372165,"4.1432982809220236E-11"
416.0,1,207372165,"4.125378736829025E-11"
417.0,1,207372165,"4.107148664071271E-11"
418.0,1,207372165,"4.091377835967242E-11"
419.0,1,207372165,"4.073789941471539E-11"
420.0,1,207372165,"4.0570463505294817E-11"
421.0,1,207372165,"4.0322877951362016E-11"
422.0,1,207372165,"4.020400654060496E-11"
423.0,1,207372165,"4.0029873883330893E-11"
424.0,1,207372165,"3.98715273405127E-11"
425.0,1,207372165,"3.969515055738812E-11"
426.0,1,207372165,"3.952307709461188E-11"
427.0,1,207372165,"3.930659284825409E-11"
428.0,1,207372165,"3.91357372326656E-11"
429.0,1,207372165,"3.900145461578305E-11"
430.0,1,207372165,"3.885030998911789E-11"
431.0,1,207372165,"3.8797065365146806E-11"
432.0,1,207372165,"3.857416662007048E-11"
433.0,1,207372165,"3.8417768341060137E-11"
434.0,1,207372165,"3.8275356311333125E-11"
435.0,1,207372165,"3.8119111592590514E-11"
436.0,1,207372165,"3.791783150997791E-11"
437.0,1,207372165,"3.777145984792183E-11"
438.0,1,207372165,"3.762028406739057E-11"
439.0,1,207372165,"3.745716753607282E-11"
440.0,1,207372165,"3.732107621094115E-11"
441.0,1,207372165,"3.716524112932296E-11"
442.0,1,207372165,"3.6987201045636795E-11"
443.0,1,207372165,"3.685071625440581E-11"
444.0,1,207372165,"3.671478838424921E-11"
445.0,1,207372165,"3.6581009311901115E-11"
446.0,1,207372165,"3.645023345874944E-11"
447.0,1,207372165,"3.631742617344789E-11"
448.0,1,207372165,"3.6183509655184225E-11"
449.0,1,207372165,"3.604938039901308E-11"
450.0,1,207372165,"3.593311008773481E-11"
451.0,1,207372165,"3.578916073843464E-11"
452.0,1,207372165,"3.5688638808160374E-11"
453.0,1,207372165,"3.551848158325814E-11"
454.0,1,207372165,"3.53577925302562E-11"
455.0,1,207372165,"3.523050443646443E-11"
456.0,1,207372165,"3.509059030146168E-11"
457.0,1,207372165,"3.4959060474611254E-11"
458.0,1,207372165,"3.482881790641477E-11"
459.0,1,207372165,"3.47131629132402E-11"
460.0,1,207372165,"3.458609763143038E-11"
461.0,1,207372165,"3.4454749833908314E-11"
462.0,1,207372165,"3.429171305206465E-11"
463.0,1,207372165,"3.4184543653179485E-11"
464.0,1,207372165,"3.404438092513744E-11"
465.0,1,207372165,"3.3908641211968735E-11"
466.0,1,207372165,"3.375644367430045E-11"
467.0,1,207372165,"3.361391727984356E-11"
468.0,1,207372165,"3.348057877905933E-11"
469.0,1,207372165,"3.3361739591602176E-11"
470.0,1,207372165,"3.325724570279364E-11"
471.0,1,207372165,"3.309061615650427E-11"
472.0,1,207372165,"3.300433695006951E-11"
473.0,1,207372165,"3.2866051420811936E-11"
474.0,1,207372165,"3.277247789227158E-11"
475.0,1,207372165,"3.2655399133375055E-11"
476.0,1,207372165,"3.254978479340841E-11"
477.0,1,207372165,"3.246074988754045E-11"
478.0,1,207372165,"3.2347221070808756E-11"
479.0,1,207372165,"3.224725260340401E-11"
480.0,1,207372165,"3.2134020299787396E-11"
481.0,1,207372165,"3.202631785120908E-11"
482.0,1,207372165,"3.194240382489744E-11"
483.0,1,207372165,"3.180576095661273E-11"
484.0,1,207372165,"3.16974931879219E-11"
485.0,1,207372165,"3.15820516355871E-11"
486.0,1,207372165,"3.145239911011973E-11"
487.0,1,207372165,"3.1353852022846044E-11"
488.0,1,207372165,"3.123549741502384E-11"
489.0,1,207372165,"3.112031378066064E-11"
490.0,1,207372165,"3.101200970032858E-11"
491.0,1,207372165,"3.091508498764078E-11"
492.0,1,207372165,"3.082934276266805E-11"
493.0,1,207372165,"3.0706998514945944E-11"
494.0,1,207372165,"3.0614643753295564E-11"
495.0,1,207372165,"3.0496215143904234E-11"
496.0,1,207372165,"3.039090100167062E-11"
497.0,1,207372165,"3.0279641403896917E-11"
498.0,1,207372165,"3.017141206841319E-11"
499.0,1,207372165,"3.0061568534088825E-11"
500.0,1,207372165,"2.997667206310464E-11"
501.0,1,207372165,"2.9857821926416214E-11"
502.0,1,207372165,"2.970590800657228E-11"
503.0,1,207372165,"2.959899142030066E-11"
504.0,1,207372165,"2.950659666385024E-11"
505.0,1,207372165,"2.9399454360746226E-11"
506.0,1,207372165,"2.9298701227343306E-11"
507.0,1,207372165,"2.9206502844157395E-11"
508.0,1,207372165,"2.9104889966986686E-11"
509.0,1,207372165,"2.9002515021389748E-11"
510.0,1,207372165,"2.8900051267790975E-11"
511.0,1,207372165,"2.8788415994656677E-11"
512.0,1,207372165,"2.871441152158757E-11"
513.0,1,207372165,"2.8577964444644557E-11"
514.0,1,207372165,"2.8491821336116358E-11"
515.0,1,207372165,"2.8365441862629124E-11"
516.0,1,207372165,"2.82911757908468E-11"
517.0,1,207372165,"2.820375992146239E-11"
518.0,1,207372165,"2.808240360165495E-11"
519.0,1,207372165,"2.799582864226861E-11"
520.0,1,207372165,"2.7895750534458336E-11"
521.0,1,207372165,"2.777720769963338E-11"
522.0,1,207372165,"2.769220987840368E-11"
523.0,1,207372165,"2.757027183558205E-11"
524.0,1,207372165,"2.7504313134988697E-11"
525.0,1,207372165,"2.743254433380924E-11"
526.0,1,207372165,"2.7343012149110802E-11"
527.0,1,207372165,"2.726036730005968E-11"
528.0,1,207372165,"2.7172131696568226E-11"
529.0,1,207372165,"2.709516301700592E-11"
530.0,1,207372165,"2.7016111481333256E-11"
531.0,1,207372165,"2.6884589872291432E-11"
532.0,1,207372165,"2.6801751344662745E-11"
533.0,1,207372165,"2.6680922904491518E-11"
534.0,1,207372165,"2.6613365233184263E-11"
535.0,1,207372165,"2.6517582258648168E-11"
536.0,1,207372165,"2.642935313373318E-11"
537.0,1,207372165,"2.6333717309683437E-11"
538.0,1,207372165,"2.6263216866499858E-11"
539.0,1,207372165,"2.617603767233117E-11"
540.0,1,207372165,"2.6100531425313703E-11"
541.0,1,207372165,"2.6024720375870972E-11"
542.0,1,207372165,"2.5907766227941393E-11"
543.0,1,207372165,"2.5809751999779723E-11"
544.0,1,207372165,"2.5730086604808963E-11"
545.0,1,207372165,"2.5649657516838424E-11"
546.0,1,207372165,"2.555294471541579E-11"
547.0,1,207372165,"2.5453484553989974E-11"
548.0,1,207372165,"2.537390966327499E-11"
549.0,1,207372165,"2.5290297385496985E-11"
550.0,1,207372165,"2.5209568829787613E-11"
551.0,1,207372165,"2.517342346107141E-11"
552.0,1,207372165,"2.5041456685692902E-11"
553.0,1,207372165,"2.4944887579980608E-11"
554.0,1,207372165,"2.4867551677852904E-11"
555.0,1,207372165,"2.4783717356337557E-11"
556.0,1,207372165,"2.4673212057101522E-11"
557.0,1,207372165,"2.460146463215267E-11"
558.0,1,207372165,"2.4515269546816503E-11"
559.0,1,207372165,"2.442703340144176E-11"
560.0,1,207372165,"2.4342377940978433E-11"
561.0,1,207372165,"2.4228354848755295E-11"
562.0,1,207372165,"2.4163598653255294E-11"
563.0,1,207372165,"2.405534875618486E-11"
564.0,1,207372165,"2.3975888549861002E-11"
565.0,1,207372165,"2.3918134751337377E-11"
566.0,1,207372165,"2.384188368375834E-11"
567.0,1,207372165,"2.3782180168522772E-11"
568.0,1,207372165,"2.3703925880009695E-11"
569.0,1,207372165,"2.362813263678184E-11"
570.0,1,207372165,"2.3549392724323473E-11"
571.0,1,207372165,"2.3479831570551125E-11"
572.0,1,207372165,"2.3401425986411866E-11"
573.0,1,207372165,"2.331425358021401E-11"
574.0,1,207372165,"2.3244682891891912E-11"
575.0,1,207372165,"2.3146456295607317E-11"
576.0,1,207372165,"2.30714500666687E-11"
577.0,1,207372165,"2.299878801530345E-11"
578.0,1,207372165,"2.292072892198848E-11"
579.0,1,207372165,"2.2839414284665613E-11"
580.0,1,207372165,"2.2768806477413732E-11"
581.0,1,207372165,"2.2672601343904408E-11"
582.0,1,207372165,"2.2606978183065542E-11"
583.0,1,207372165,"2.2521990750640067E-11"
584.0,1,207372165,"2.2446757839336642E-11"
585.0,1,207372165,"2.2368436121397458E-11"
586.0,1,207372165,"2.22879271375721E-11"
587.0,1,207372165,"2.2206950013056504E-11"
588.0,1,207372165,"2.214610137192076E-11"
589.0,1,207372165,"2.206874645648911E-11"
590.0,1,207372165,"2.2008993872257646E-11"
591.0,1,207372165,"2.1904809838476265E-11"
592.0,1,207372165,"2.1846942397313547E-11"
593.0,1,207372165,"2.176038697665741E-11"
594.0,1,207372165,"2.1693511596898482E-11"
595.0,1,207372165,"2.1618579381221067E-11"
596.0,1,207372165,"2.1542312211087598E-11"
597.0,1,207372165,"2.1483959934174012E-11"
598.0,1,207372165,"2.141274447607714E-11"
599.0,1,207372165,"2.1353069822550463E-11"
600.0,1,207372165,"2.1287809925157765E-11"
