"tick","run","random_seed","Donor density"
381.0,1,383639,"0.10349395337239746"
382.0,1,383639,"0.10365190365190365"
383.0,1,383639,"0.10377811884718541"
384.0,1,383639,"0.10385311451066528"
385.0,1,383639,"0.10400814902844444"
386.0,1,383639,"0.10405238828967643"
387.0,1,383639,"0.10416538485202732"
388.0,1,383639,"0.10423898018737521"
389.0,1,383639,"0.10434369152427989"
390.0,1,383639,"0.10437220417917764"
391.0,1,383639,"0.10449907448484756"
392.0,1,383639,"0.10466411363532338"
393.0,1,383639,"0.1047929255262477"
394.0,1,383639,"0.10484189423164546"
395.0,1,383639,"0.10488429539151652"
396.0,1,383639,"0.1049813181660036"
397.0,1,383639,"0.10513045053750453"
398.0,1,383639,"0.1051703346397347"
399.0,1,383639,"0.10525444392600732"
400.0,1,383639,"0.10531379180759114"
401.0,1,383639,"0.10559527556694695"
402.0,1,383639,"0.10582026402738948"
403.0,1,383639,"0.10598239594211548"
404.0,1,383639,"0.10613976334003125"
405.0,1,383639,"0.106245822502785"
406.0,1,383639,"0.10642397652150713"
407.0,1,383639,"0.10639872143956434"
408.0,1,383639,"0.10651377231351224"
409.0,1,383639,"0.10660647369508129"
410.0,1,383639,"0.10665134235110364"
411.0,1,383639,"0.10669650086116796"
412.0,1,383639,"0.10696097568134787"
413.0,1,383639,"0.1071031211571119"
414.0,1,383639,"0.1071433789687468"
415.0,1,383639,"0.10719493700419971"
416.0,1,383639,"0.10728683073072054"
417.0,1,383639,"0.10740428745715448"
418.0,1,383639,"0.1075484011311725"
419.0,1,383639,"0.10757531865585168"
420.0,1,383639,"0.1075701245533583"
421.0,1,383639,"0.10781951198395405"
422.0,1,383639,"0.10795250089960418"
423.0,1,383639,"0.10807123366365072"
424.0,1,383639,"0.10824520677499785"
425.0,1,383639,"0.10848854175607243"
426.0,1,383639,"0.10871582554072381"
427.0,1,383639,"0.108798836894394"
428.0,1,383639,"0.10883579285907416"
429.0,1,383639,"0.1089208817134005"
430.0,1,383639,"0.10909090909090909"
431.0,1,383639,"0.10913755953731005"
432.0,1,383639,"0.10922920318950405"
433.0,1,383639,"0.10958768848828516"
434.0,1,383639,"0.10975197770333042"
435.0,1,383639,"0.10981383912890762"
436.0,1,383639,"0.10989750564349911"
437.0,1,383639,"0.11007530584250161"
438.0,1,383639,"0.11014687181207115"
439.0,1,383639,"0.11026292285363402"
440.0,1,383639,"0.11037087624914634"
441.0,1,383639,"0.11041510064311368"
442.0,1,383639,"0.11061129854082496"
443.0,1,383639,"0.1106814685460064"
444.0,1,383639,"0.11093280949548329"
445.0,1,383639,"0.11114639129714507"
446.0,1,383639,"0.11130096873320564"
447.0,1,383639,"0.11146268985252036"
448.0,1,383639,"0.11152625722880809"
449.0,1,383639,"0.11169804072224357"
450.0,1,383639,"0.11171561305176028"
451.0,1,383639,"0.11177879679693381"
452.0,1,383639,"0.11202741633784356"
453.0,1,383639,"0.11221292941400823"
454.0,1,383639,"0.1123361792375877"
455.0,1,383639,"0.11242756130993581"
456.0,1,383639,"0.11258179453483803"
457.0,1,383639,"0.1126470986067902"
458.0,1,383639,"0.11275463338196358"
459.0,1,383639,"0.11280183461486577"
460.0,1,383639,"0.112890625"
461.0,1,383639,"0.1131312316912575"
462.0,1,383639,"0.11321589446589446"
463.0,1,383639,"0.11343599074210337"
464.0,1,383639,"0.11368097749883155"
465.0,1,383639,"0.11378905833422204"
466.0,1,383639,"0.11382481732394553"
467.0,1,383639,"0.113956517116734"
468.0,1,383639,"0.11407641367961462"
469.0,1,383639,"0.11415506958250497"
470.0,1,383639,"0.1142429698670762"
471.0,1,383639,"0.11455169681764162"
472.0,1,383639,"0.11476144057749559"
473.0,1,383639,"0.1148819228948614"
474.0,1,383639,"0.11494343386618369"
475.0,1,383639,"0.11504842281835219"
476.0,1,383639,"0.11513700243385412"
477.0,1,383639,"0.11522983249274832"
478.0,1,383639,"0.11529681854349556"
479.0,1,383639,"0.11538962561550686"
480.0,1,383639,"0.11545667447306791"
481.0,1,383639,"0.11556058124723803"
482.0,1,383639,"0.11570622933817333"
483.0,1,383639,"0.11586272911896724"
484.0,1,383639,"0.11595961682460172"
485.0,1,383639,"0.11599917530024226"
486.0,1,383639,"0.11612289007822149"
487.0,1,383639,"0.11635434193457235"
488.0,1,383639,"0.11646128002256902"
489.0,1,383639,"0.1165072168645381"
490.0,1,383639,"0.11652981352160233"
491.0,1,383639,"0.11672685049316711"
492.0,1,383639,"0.11687187257286188"
493.0,1,383639,"0.11699072309060872"
494.0,1,383639,"0.11713140334407429"
495.0,1,383639,"0.11727613452188007"
496.0,1,383639,"0.11742845586004652"
497.0,1,383639,"0.11756243453680451"
498.0,1,383639,"0.11769672833593789"
499.0,1,383639,"0.11776107943460584"
500.0,1,383639,"0.11786374322676356"
501.0,1,383639,"0.11805790668221545"
502.0,1,383639,"0.11816430679941962"
503.0,1,383639,"0.1182438756536172"
504.0,1,383639,"0.11831533315893718"
505.0,1,383639,"0.11839176232107547"
506.0,1,383639,"0.11842480974313772"
507.0,1,383639,"0.11859931825224666"
508.0,1,383639,"0.11876052292760225"
509.0,1,383639,"0.11884186972270643"
510.0,1,383639,"0.11893206880796256"
511.0,1,383639,"0.1192428944386976"
512.0,1,383639,"0.11951300416477266"
513.0,1,383639,"0.11968662261074262"
514.0,1,383639,"0.11983117200880841"
515.0,1,383639,"0.12001612430372324"
516.0,1,383639,"0.12013561140989525"
517.0,1,383639,"0.12030294912695128"
518.0,1,383639,"0.12037881274541984"
519.0,1,383639,"0.12035789294776074"
520.0,1,383639,"0.12039237559414104"
521.0,1,383639,"0.12058161759369027"
522.0,1,383639,"0.12060495600429698"
523.0,1,383639,"0.12067117165949963"
524.0,1,383639,"0.1208059339047642"
525.0,1,383639,"0.12091393462295397"
526.0,1,383639,"0.12096706561717524"
527.0,1,383639,"0.12108851674641148"
528.0,1,383639,"0.12123275398674073"
529.0,1,383639,"0.1212645392186102"
530.0,1,383639,"0.12126518942101501"
531.0,1,383639,"0.12151387321014794"
532.0,1,383639,"0.12166182658685473"
533.0,1,383639,"0.12183984194773391"
534.0,1,383639,"0.12202753441802253"
535.0,1,383639,"0.12209035086685445"
536.0,1,383639,"0.12212366476871676"
537.0,1,383639,"0.12232649369868806"
538.0,1,383639,"0.12252366374608537"
539.0,1,383639,"0.12259719570335836"
540.0,1,383639,"0.12263974355974637"
541.0,1,383639,"0.12281500151695489"
542.0,1,383639,"0.12294079981372606"
543.0,1,383639,"0.12309926235697276"
544.0,1,383639,"0.12322747457882594"
545.0,1,383639,"0.12331350813450279"
546.0,1,383639,"0.12345493611810641"
547.0,1,383639,"0.12356116352563955"
548.0,1,383639,"0.12369851653920574"
549.0,1,383639,"0.12388006486710294"
550.0,1,383639,"0.1239848838144247"
551.0,1,383639,"0.1242596093257719"
552.0,1,383639,"0.1245086388152482"
553.0,1,383639,"0.12475195584243778"
554.0,1,383639,"0.12491607396870555"
555.0,1,383639,"0.12506248579868212"
556.0,1,383639,"0.1251502846902434"
557.0,1,383639,"0.1253014776651758"
558.0,1,383639,"0.12538018836991055"
559.0,1,383639,"0.12543892332531698"
560.0,1,383639,"0.12547918639787128"
561.0,1,383639,"0.1256705239364394"
562.0,1,383639,"0.125814592563513"
563.0,1,383639,"0.125952788690776"
564.0,1,383639,"0.12617260787992496"
565.0,1,383639,"0.12627073301230604"
566.0,1,383639,"0.1264144015843523"
567.0,1,383639,"0.12649130212614695"
568.0,1,383639,"0.12668152732031362"
569.0,1,383639,"0.12679036278039324"
570.0,1,383639,"0.1268158835179182"
571.0,1,383639,"0.12711443609520343"
572.0,1,383639,"0.12721948856818907"
573.0,1,383639,"0.12735740254604966"
574.0,1,383639,"0.1274375472711528"
575.0,1,383639,"0.12754901102748117"
576.0,1,383639,"0.12764679545280813"
577.0,1,383639,"0.12776281499089512"
578.0,1,383639,"0.12788102470305168"
579.0,1,383639,"0.12793807484072972"
580.0,1,383639,"0.1279442266552282"
581.0,1,383639,"0.12807849762817597"
582.0,1,383639,"0.12828684398159151"
583.0,1,383639,"0.12845361936075028"
584.0,1,383639,"0.1285220927605461"
585.0,1,383639,"0.12859305709162364"
586.0,1,383639,"0.1286823035032803"
587.0,1,383639,"0.12874911691036373"
588.0,1,383639,"0.12877678619141772"
589.0,1,383639,"0.12886388865169499"
590.0,1,383639,"0.1289724209247039"
591.0,1,383639,"0.12910643190189275"
592.0,1,383639,"0.12936855068155761"
593.0,1,383639,"0.12970981504811713"
594.0,1,383639,"0.12988316325452662"
595.0,1,383639,"0.13005070470046276"
596.0,1,383639,"0.13020422335153561"
597.0,1,383639,"0.13034482034261466"
598.0,1,383639,"0.13046077053753066"
599.0,1,383639,"0.13054950577986263"
600.0,1,383639,"0.13071751926313918"
