"tick","run","random_seed","Sim (T/(R+T))","Exp (T/(R+T))"
243.0,1,383639,"0.1543470286133529","0.11500283240000003"
245.0,1,383639,"0.15729496919303704","0.11656335000000001"
247.0,1,383639,"0.15936231543031942","0.1181206836"
249.0,1,383639,"0.16047879894501926","0.11967450679999998"
251.0,1,383639,"0.16155965126515776","0.12122449320000003"
253.0,1,383639,"0.16731441896618732","0.12277031640000004"
255.0,1,383639,"0.1700242619196903","0.12431165000000004"
257.0,1,383639,"0.17165362798075112","0.12584816760000003"
259.0,1,383639,"0.17266282558479143","0.12737954279999997"
261.0,1,383639,"0.17847372397800995","0.1289054492"
263.0,1,383639,"0.17836996196748092","0.13042556040000003"
265.0,1,383639,"0.18126979339466143","0.13193955000000002"
267.0,1,383639,"0.18344680216667494","0.13344709159999998"
269.0,1,383639,"0.18492593596726886","0.13494785880000001"
271.0,1,383639,"0.18580294802172226","0.1364415252"
273.0,1,383639,"0.19077113657479094","0.1379277644"
275.0,1,383639,"0.1930797799821353","0.13940625"
277.0,1,383639,"0.1947734624066274","0.14087665559999998"
279.0,1,383639,"0.1958474791565625","0.14233865480000002"
281.0,1,383639,"0.1998437284552098","0.1437919212"
283.0,1,383639,"0.199552431112819","0.1452361284"
285.0,1,383639,"0.2014065639651708","0.14667095"
287.0,1,383639,"0.20279240607160243","0.1480960596"
289.0,1,383639,"0.20385317469044845","0.1495111308"
291.0,1,383639,"0.20467580228536403","0.1509158372"
293.0,1,383639,"0.21119592875318066","0.15230985240000003"
295.0,1,383639,"0.2111723019125683","0.15369285"
297.0,1,383639,"0.21262162677802982","0.1550645036"
299.0,1,383639,"0.21369018722164765","0.1564244868"
301.0,1,383639,"0.21393440907473682","0.15777247319999999"
303.0,1,383639,"0.21928824590129956","0.15910813640000002"
305.0,1,383639,"0.21896157882822628","0.16043115"
307.0,1,383639,"0.21941334206701738","0.16174118760000003"
309.0,1,383639,"0.22002895654479088","0.1630379228"
311.0,1,383639,"0.22032348518714187","0.1643210292"
313.0,1,383639,"0.22252453796077956","0.16559018039999998"
315.0,1,383639,"0.2239843014757414","0.16684505"
317.0,1,383639,"0.22463898018125686","0.16808531159999998"
319.0,1,383639,"0.22502877098297552","0.16931063879999997"
321.0,1,383639,"0.22747085856294746","0.17052070519999998"
323.0,1,383639,"0.2269103445574034","0.1717151844"
325.0,1,383639,"0.22784045517429513","0.17289375"
327.0,1,383639,"0.2283536348824579","0.17405607560000003"
329.0,1,383639,"0.22853332817965716","0.17520183479999998"
331.0,1,383639,"0.22827194922588712","0.1763307012"
333.0,1,383639,"0.23001625083644012","0.1774423484"
335.0,1,383639,"0.23091123629719854","0.17853645"
337.0,1,383639,"0.23138630760477907","0.17961267960000005"
339.0,1,383639,"0.2316183419649945","0.18067071080000002"
341.0,1,383639,"0.2316204192429498","0.18171021720000002"
343.0,1,383639,"0.23257730414099226","0.18273087240000002"
345.0,1,383639,"0.23310905261588355","0.18373235"
347.0,1,383639,"0.2330598150967215","0.18471432359999995"
349.0,1,383639,"0.23310079384171278","0.1856764668"
351.0,1,383639,"0.23284309202635123","0.18661845320000003"
353.0,1,383639,"0.23449743994421096","0.18753995639999999"
355.0,1,383639,"0.23382293836091927","0.18844065"
357.0,1,383639,"0.2336802270577105","0.18932020760000007"
359.0,1,383639,"0.23364350365493097","0.19017830280000003"
361.0,1,383639,"0.23363488330016283","0.19101460920000002"
363.0,1,383639,"0.23464008779662845","0.1918288004000001"
365.0,1,383639,"0.23503179009581804","0.19262055"
367.0,1,383639,"0.23508108397409594","0.1933895316000001"
369.0,1,383639,"0.23496976165065814","0.19413541880000001"
371.0,1,383639,"0.23489028046335883","0.19485788520000002"
373.0,1,383639,"0.23540722185962004","0.19555660440000006"
375.0,1,383639,"0.23568568216945343","0.19623125000000002"
377.0,1,383639,"0.23575841369292427","0.19688149559999996"
379.0,1,383639,"0.23571291465266023","0.19750701480000005"
381.0,1,383639,"0.23635857944964972","0.1981074812"
383.0,1,383639,"0.23589752460689511","0.19868256840000004"
385.0,1,383639,"0.23584938161022495","0.19923195"
387.0,1,383639,"0.23595467032967032","0.1997552996000001"
389.0,1,383639,"0.2358249850158404","0.20025229080000007"
391.0,1,383639,"0.23659844887081896","0.20072259720000007"
393.0,1,383639,"0.23602421109902066","0.20116589240000005"
395.0,1,383639,"0.2362103409745031","0.20158185000000006"
397.0,1,383639,"0.23636302282812263","0.20197014359999999"
399.0,1,383639,"0.23639942132355415","0.20233044680000006"
401.0,1,383639,"0.23609062877061268","0.20266243320000005"
403.0,1,383639,"0.2364249240730234","0.20296577640000008"
405.0,1,383639,"0.23637239912251545","0.20324015000000006"
407.0,1,383639,"0.23641241347332162","0.2034852276000001"
409.0,1,383639,"0.2364753286214413","0.20370068279999998"
411.0,1,383639,"0.23640887892820064","0.2038861892"
413.0,1,383639,"0.23685073452256034","0.2040414204"
415.0,1,383639,"0.23707635769701918","0.2041660500000001"
417.0,1,383639,"0.23655564052915046","0.20425975159999998"
419.0,1,383639,"0.2367519841591872","0.20432219880000002"
421.0,1,383639,"0.23749373271442203","0.20435306520000007"
423.0,1,383639,"0.23703405522904758","0.2043520244"
425.0,1,383639,"0.23742819550078623","0.20431875"
427.0,1,383639,"0.23750879662209712","0.20425291560000014"
429.0,1,383639,"0.23764334359399672","0.20415419479999997"
431.0,1,383639,"0.2376004455406158","0.2040222612000001"
433.0,1,383639,"0.23848298586908306","0.2038567884"
435.0,1,383639,"0.23892422544547737","0.20365745000000002"
437.0,1,383639,"0.2386989210104124","0.20342391960000006"
439.0,1,383639,"0.2386636342247667","0.20315587080000008"
441.0,1,383639,"0.23874127624949143","0.20285297719999995"
443.0,1,383639,"0.24051303629591533","0.20251491240000008"
445.0,1,383639,"0.24073930263260077","0.20214135"
447.0,1,383639,"0.24037717152324034","0.2017319636"
449.0,1,383639,"0.2405356563643946","0.20128642679999997"
451.0,1,383639,"0.24062630029743098","0.2008044132000001"
453.0,1,383639,"0.24154596784092303","0.2002855964"
455.0,1,383639,"0.24189972323735837","0.1997296500000001"
457.0,1,383639,"0.24214200786561385","0.19913624760000004"
459.0,1,383639,"0.24194136966305801","0.19850506280000002"
461.0,1,383639,"0.2418066940408188","0.1978357692"
463.0,1,383639,"0.2433301140822116","0.1971280404000001"
465.0,1,383639,"0.24347172081829122","0.19638155000000002"
467.0,1,383639,"0.24347187017233363","0.19559597160000008"
469.0,1,383639,"0.24351781199036462","0.19477097880000005"
471.0,1,383639,"0.24442621728431885","0.1939062452000001"
473.0,1,383639,"0.24418034613384831","0.1930014444"
475.0,1,383639,"0.24447636535955455","0.19205625000000015"
477.0,1,383639,"0.2446725245514288","0.19107033559999997"
479.0,1,383639,"0.244801790657949","0.1900433748"
481.0,1,383639,"0.2448013872764413","0.18897504119999986"
483.0,1,383639,"0.24564740307242136","0.1878650084000001"
485.0,1,383639,"0.24598408209673187","0.1867129500000001"
487.0,1,383639,"0.24614087618826128","0.1855185396000002"
489.0,1,383639,"0.24623101008929607","0.18428145080000002"
491.0,1,383639,"0.24733108937780796","0.1830013572"
493.0,1,383639,"0.24692015428012204","0.18167793240000008"
495.0,1,383639,"0.24739650572338412","0.18031085000000013"
497.0,1,383639,"0.247543867175769","0.17889978360000014"
499.0,1,383639,"0.24794201988786327","0.17744440679999995"
501.0,1,383639,"0.24787442773054283","0.1759443932000001"
503.0,1,383639,"0.24994338768115942","0.1743994164"
505.0,1,383639,"0.25018690665951954","0.17280914999999997"
507.0,1,383639,"0.25025665546289394","0.17117326760000018"
509.0,1,383639,"0.2504208990403502","0.16949144279999995"
511.0,1,383639,"0.2501223416898533","0.16776334920000002"
513.0,1,383639,"0.25197420648737484","0.16598866040000015"
515.0,1,383639,"0.25209955718430294","0.1641670500000001"
517.0,1,383639,"0.2523738338454724","0.16229819160000014"
519.0,1,383639,"0.25243937783789006","0.16038175880000005"
521.0,1,383639,"0.25240034113730775","0.15841742520000013"
523.0,1,383639,"0.25342118601115055","0.15640486440000012"
525.0,1,383639,"0.25405427541771325","0.1543437500000001"
527.0,1,383639,"0.2544061406970889","0.15223375559999996"
529.0,1,383639,"0.25461580233505293","0.15007455479999998"
531.0,1,383639,"0.2560700131206969","0.14786582120000014"
533.0,1,383639,"0.2556109389734609","0.14560722839999984"
535.0,1,383639,"0.2563634410911825","0.14329845000000008"
537.0,1,383639,"0.25676471375424886","0.14093915960000025"
539.0,1,383639,"0.25703910390772067","0.13852903080000023"
541.0,1,383639,"0.2582177111462892","0.1360677372000001"
543.0,1,383639,"0.2578555532005087","0.13355495240000015"
545.0,1,383639,"0.2585626608592358","0.13099035000000003"
547.0,1,383639,"0.2588927344747266","0.12837360359999983"
549.0,1,383639,"0.25913673597983616","0.12570438679999985"
551.0,1,383639,"0.25917398186789464","0.12298237320000016"
553.0,1,383639,"0.26053135627451235","0.12020723639999997"
555.0,1,383639,"0.26120604581104245","0.11737865000000003"
557.0,1,383639,"0.2615956193607684","0.11449628759999997"
559.0,1,383639,"0.26172555803715514","0.1115598228000001"
561.0,1,383639,"0.26169161907701805","0.10856892920000005"
563.0,1,383639,"0.262914585734409","0.10552328039999992"
565.0,1,383639,"0.26333180240865484","0.10242255"
567.0,1,383639,"0.2636357855916577","0.09926641160000016"
569.0,1,383639,"0.2638242271245354","0.09605453880000003"
571.0,1,383639,"0.26494494798184737","0.09278660520000015"
573.0,1,383639,"0.26465109253851576","0.08946228439999993"
575.0,1,383639,"0.2652196265783897","0.08608125000000011"
577.0,1,383639,"0.2653890389038904","0.08264317560000012"
579.0,1,383639,"0.2656518812177425","0.07914773480000004"
581.0,1,383639,"0.2668430466537487","0.07559460119999994"
583.0,1,383639,"0.26658338383900854","0.07198344839999993"
585.0,1,383639,"0.26720473168627934","0.06831395000000007"
587.0,1,383639,"0.267587291446544","0.0645857796"
589.0,1,383639,"0.26779391043313117","0.06079861080000004"
591.0,1,383639,"0.26784011734506785","0.05695211720000004"
593.0,1,383639,"0.26908338908825497","0.053045972400000085"
595.0,1,383639,"0.2697452923927005","0.049079850000000036"
597.0,1,383639,"0.2694960084058986","0.045053423599999975"
599.0,1,383639,"0.2701117587552387","0.04096636679999999"
