"tick","Population (D+R+T)","Population (R)","Population (D)","Population (T)"
502.0,"8058900.0","6230400.0","279600.0","1548900.0"
503.0,"8077200.0","6242400.0","280000.0","1554800.0"
504.0,"8093500.0","6253600.0","280500.0","1559400.0"
505.0,"8108300.0","6264900.0","281000.0","1562400.0"
506.0,"8122700.0","6275900.0","281300.0","1565500.0"
507.0,"8136600.0","6286600.0","281600.0","1568400.0"
508.0,"8148500.0","6295700.0","282000.0","1570800.0"
509.0,"8158400.0","6302900.0","282200.0","1573300.0"
510.0,"8168000.0","6310400.0","282800.0","1574800.0"
511.0,"8177800.0","6313600.0","283000.0","1581200.0"
512.0,"8196900.0","6330100.0","283300.0","1583500.0"
513.0,"8216000.0","6343400.0","283500.0","1589100.0"
514.0,"8233400.0","6357100.0","284100.0","1592200.0"
515.0,"8248200.0","6369300.0","284200.0","1594700.0"
516.0,"8261400.0","6380200.0","284300.0","1596900.0"
517.0,"8275200.0","6391200.0","284700.0","1599300.0"
518.0,"8286000.0","6399300.0","285000.0","1601700.0"
519.0,"8297300.0","6408500.0","285200.0","1603600.0"
520.0,"8309200.0","6418200.0","285400.0","1605600.0"
521.0,"8321100.0","6428500.0","285600.0","1607000.0"
522.0,"8343900.0","6444000.0","286400.0","1613500.0"
523.0,"8363800.0","6460900.0","286600.0","1616300.0"
524.0,"8380900.0","6472400.0","287100.0","1621400.0"
525.0,"8398500.0","6486800.0","287400.0","1624300.0"
526.0,"8414600.0","6500000.0","287700.0","1626900.0"
527.0,"8428200.0","6510300.0","287800.0","1630100.0"
528.0,"8439600.0","6519100.0","288100.0","1632400.0"
529.0,"8452000.0","6529900.0","288300.0","1633800.0"
530.0,"8461800.0","6537500.0","288300.0","1636000.0"
531.0,"8484900.0","6551200.0","288600.0","1645100.0"
532.0,"8506300.0","6569500.0","289200.0","1647600.0"
533.0,"8524800.0","6582900.0","289500.0","1652400.0"
534.0,"8538900.0","6593000.0","289800.0","1656100.0"
535.0,"8554600.0","6605000.0","289900.0","1659700.0"
536.0,"8567000.0","6614500.0","290100.0","1662400.0"
537.0,"8581900.0","6627600.0","290200.0","1664100.0"
538.0,"8594300.0","6637100.0","290500.0","1666700.0"
539.0,"8606900.0","6647800.0","290900.0","1668200.0"
540.0,"8617900.0","6656300.0","291500.0","1670100.0"
541.0,"8638100.0","6669100.0","291700.0","1677300.0"
542.0,"8660300.0","6687300.0","292200.0","1680800.0"
543.0,"8679400.0","6702200.0","292400.0","1684800.0"
544.0,"8695700.0","6714400.0","292900.0","1688400.0"
545.0,"8710900.0","6726300.0","293300.0","1691300.0"
546.0,"8725300.0","6737600.0","293600.0","1694100.0"
547.0,"8740100.0","6750000.0","294000.0","1696100.0"
548.0,"8753000.0","6760900.0","294100.0","1698000.0"
549.0,"8765700.0","6771000.0","294600.0","1700100.0"
550.0,"8778200.0","6780900.0","294900.0","1702400.0"
551.0,"8800900.0","6794800.0","295200.0","1710900.0"
552.0,"8823100.0","6814100.0","296100.0","1712900.0"
553.0,"8840500.0","6826000.0","296100.0","1718400.0"
554.0,"8858000.0","6837700.0","296200.0","1724100.0"
555.0,"8873100.0","6849300.0","296300.0","1727500.0"
556.0,"8889000.0","6861400.0","296700.0","1730900.0"
557.0,"8906000.0","6874400.0","296700.0","1734900.0"
558.0,"8919200.0","6884800.0","297100.0","1737300.0"
559.0,"8931900.0","6895700.0","297300.0","1738900.0"
560.0,"8942300.0","6902600.0","297500.0","1742200.0"
561.0,"8963900.0","6915800.0","298100.0","1750000.0"
562.0,"8986100.0","6935300.0","298200.0","1752600.0"
563.0,"9004900.0","6948000.0","298400.0","1758500.0"
564.0,"9021300.0","6959200.0","299000.0","1763100.0"
565.0,"9040500.0","6973300.0","299100.0","1768100.0"
566.0,"9055000.0","6983900.0","299600.0","1771500.0"
567.0,"9069400.0","6996300.0","300100.0","1773000.0"
568.0,"9083300.0","7007700.0","300300.0","1775300.0"
569.0,"9094900.0","7017000.0","300600.0","1777300.0"
570.0,"9106900.0","7025900.0","300600.0","1780400.0"
571.0,"9132400.0","7046800.0","300800.0","1784800.0"
572.0,"9152500.0","7059900.0","301200.0","1791400.0"
573.0,"9172500.0","7076400.0","301600.0","1794500.0"
574.0,"9193000.0","7090500.0","302500.0","1800000.0"
575.0,"9211200.0","7103500.0","303100.0","1804600.0"
576.0,"9228300.0","7116600.0","303400.0","1808300.0"
577.0,"9242000.0","7126700.0","303400.0","1811900.0"
578.0,"9255700.0","7136500.0","303900.0","1815300.0"
579.0,"9268900.0","7146300.0","304100.0","1818500.0"
580.0,"9280000.0","7155600.0","304600.0","1819800.0"
581.0,"9306300.0","7173800.0","305000.0","1827500.0"
582.0,"9330600.0","7194300.0","305500.0","1830800.0"
583.0,"9350900.0","7207900.0","306000.0","1837000.0"
584.0,"9369000.0","7220600.0","306300.0","1842100.0"
585.0,"9385400.0","7232700.0","306500.0","1846200.0"
586.0,"9402200.0","7246000.0","306800.0","1849400.0"
587.0,"9416500.0","7256500.0","307100.0","1852900.0"
588.0,"9431700.0","7268200.0","307500.0","1856000.0"
589.0,"9445900.0","7280300.0","307600.0","1858000.0"
590.0,"9457500.0","7289000.0","308000.0","1860500.0"
591.0,"9480400.0","7303000.0","308200.0","1869200.0"
592.0,"9503100.0","7321500.0","308300.0","1873300.0"
593.0,"9525000.0","7337200.0","308500.0","1879300.0"
594.0,"9544400.0","7352100.0","309200.0","1883100.0"
595.0,"9562800.0","7366200.0","309300.0","1887300.0"
596.0,"9578200.0","7378000.0","309500.0","1890700.0"
597.0,"9596300.0","7392700.0","309800.0","1893800.0"
598.0,"9611900.0","7404600.0","310000.0","1897300.0"
599.0,"9626200.0","7415800.0","310000.0","1900400.0"
600.0,"9639800.0","7426900.0","310500.0","1902400.0"
