"tick","run","random_seed","Generation Time G(D+T+R)","Generation Time G(D)","Generation Time G(R)","Generation Time G(T)"
0.0,1,664279,"0.0","0.0","0.0","0.0"
1.0,1,664279,"116.64070510922214","17.79042251873658","0.0","0.0"
2.0,1,664279,"0.0","18.132630436972942","0.0","0.0"
3.0,1,664279,"0.0","18.47069142096346","0.0","0.0"
4.0,1,664279,"0.0","18.80482507535335","0.0","0.0"
5.0,1,664279,"0.0","19.13523202502021","0.0","0.0"
6.0,1,664279,"0.0","19.462096139931365","0.0","0.0"
7.0,1,664279,"0.0","19.785586435470993","0.0","0.0"
8.0,1,664279,"0.0","20.105858704263657","0.0","0.0"
9.0,1,664279,"0.0","22.619091042296613","0.0","0.0"
10.0,1,664279,"0.0","25.13232338032957","0.0","0.0"
11.0,1,664279,"0.0","27.645555718362527","0.0","0.0"
12.0,1,664279,"0.0","30.158788056395483","0.0","0.0"
13.0,1,664279,"0.0","32.67202039442844","0.0","0.0"
14.0,1,664279,"0.0","35.1852527324614","0.0","0.0"
15.0,1,664279,"0.0","37.69848507049436","0.0","0.0"
16.0,1,664279,"117.13385662107532","40.21171740852731","0.0","0.0"
17.0,1,664279,"111.73492947758406","42.72494974656027","0.0","0.0"
18.0,1,664279,"105.83460988994771","45.23818208459323","0.0","0.0"
19.0,1,664279,"105.42489894203544","47.75141442262618","118.95593666119592","0.0"
20.0,1,664279,"107.95087049095582","50.26464676065914","0.0","0.0"
21.0,1,664279,"99.88667809201246","43.54836040941911","112.62344549897391","0.0"
22.0,1,664279,"96.7198268440901","42.09751045504446","108.7659065996103","0.0"
23.0,1,664279,"88.02206731509295","44.01103365754648","96.44069659466177","0.0"
24.0,1,664279,"87.85039246580658","45.9245568600485","95.53938127043295","0.0"
25.0,1,664279,"86.30252010960393","44.494780040151916","93.87274450809413","0.0"
26.0,1,664279,"80.15244491109782","46.27457124175799","85.69070033161827","0.0"
27.0,1,664279,"75.83620302582635","48.05436244336407","80.64270094029737","0.0"
28.0,1,664279,"73.60362393163392","43.93458190797302","78.61896711047979","0.0"
29.0,1,664279,"71.71230674701549","40.9035626001624","76.8877827731522","0.0"
30.0,1,664279,"68.40425002019714","38.59792398867858","73.29991000342812","0.0"
31.0,1,664279,"65.9735558394422","38.262544566745106","71.06270484293327","0.0"
32.0,1,664279,"64.45335831970198","37.986737714057526","69.16021544365813","0.0"
33.0,1,664279,"61.741118166731404","34.21656889311502","66.6538200119694","0.0"
34.0,1,664279,"59.89478904950204","33.27527930719491","64.5429909101785","0.0"
35.0,1,664279,"56.55940612189817","33.345750484891155","60.334938144795125","0.0"
36.0,1,664279,"55.84495024534066","34.298486213030905","59.40334195053682","0.0"
37.0,1,664279,"54.21043743286079","34.35761298256199","57.3619587135229","0.0"
38.0,1,664279,"53.59777168297143","35.286197117225825","56.413641454017025","0.0"
39.0,1,664279,"53.313102399225095","35.33577296565754","56.030604141011224","0.0"
40.0,1,664279,"52.366326387232654","35.39839152040788","54.86362696062473","0.0"
41.0,1,664279,"50.91285230461923","35.47269869886535","53.23224305687497","0.0"
42.0,1,664279,"50.14242551625092","35.55751230686012","52.28315138181242","0.0"
43.0,1,664279,"49.117273199136235","34.94203170324761","51.24886994048595","0.0"
44.0,1,664279,"49.13216531782296","35.068224898638846","51.218521042046","0.0"
45.0,1,664279,"48.05709618758405","35.20062404643572","50.095353753985684","0.0"
46.0,1,664279,"48.1351025893971","35.33866026428526","50.13608139741679","0.0"
47.0,1,664279,"46.90748333551761","34.88738353077369","48.73268902958806","0.0"
48.0,1,664279,"46.78414660629093","35.051539132767196","48.54044843307338","0.0"
49.0,1,664279,"46.32021157189296","35.2190383014845","47.955549589780894","0.0"
50.0,1,664279,"45.6880500933358","35.93779418518827","47.11794135560312","0.0"
51.0,1,664279,"45.6618376263152","35.05154709482595","47.233071097990546","0.0"
52.0,1,664279,"45.80703023634453","34.76050793784498","47.41514352174617","0.0"
53.0,1,664279,"45.06237605062879","34.51052399249432","46.62062996050017","0.0"
54.0,1,664279,"45.049623857691465","33.88803388527241","46.665781991390986","0.0"
55.0,1,664279,"44.737468809594425","33.72763679304099","46.3560525365364","0.0"
56.0,1,664279,"44.8031584956469","33.59338354549081","46.430245784310884","0.0"
57.0,1,664279,"44.383948053777175","33.14424298059316","45.98513035683004","0.0"
58.0,1,664279,"44.36089484900293","33.3924491877503","45.905310880687935","0.0"
59.0,1,664279,"43.649915238512484","33.0123210566603","45.115285959272484","0.0"
60.0,1,664279,"43.8851374430654","33.26696961973893","45.33694481684163","0.0"
