"tick","run","random_seed","Sim (T/(R+T))","Exp (T/(R+T))"
215.0,1,930625508,"0.11535523300229182","0.09300404999999998"
217.0,1,930625508,"0.11644906574935501","0.09457487160000003"
219.0,1,930625508,"0.11713698942724576","0.09614707880000002"
221.0,1,930625508,"0.11787848420740081","0.09772034520000002"
223.0,1,930625508,"0.12258849636708544","0.09929434440000001"
225.0,1,930625508,"0.12621629135390602","0.10086875000000002"
227.0,1,930625508,"0.12681968989098788","0.10244323560000002"
229.0,1,930625508,"0.12846773391667496","0.10401747479999998"
231.0,1,930625508,"0.13346677858849357","0.10559114119999999"
233.0,1,930625508,"0.13517146519115947","0.10716390840000001"
235.0,1,930625508,"0.13756162882707407","0.10873545000000003"
237.0,1,930625508,"0.13854039395655154","0.1103054396"
239.0,1,930625508,"0.1390366516630619","0.11187355080000003"
241.0,1,930625508,"0.13934733143235692","0.1134394572"
243.0,1,930625508,"0.1438455529516795","0.11500283240000003"
245.0,1,930625508,"0.147219430030699","0.11656335000000001"
247.0,1,930625508,"0.1491529945311458","0.1181206836"
249.0,1,930625508,"0.15050316613678763","0.11967450679999998"
251.0,1,930625508,"0.15517684556857905","0.12122449320000003"
253.0,1,930625508,"0.15713927227101632","0.12277031640000004"
255.0,1,930625508,"0.15906179166256038","0.12431165000000004"
257.0,1,930625508,"0.1597717892692401","0.12584816760000003"
259.0,1,930625508,"0.16013558996057314","0.12737954279999997"
261.0,1,930625508,"0.16394294351029662","0.1289054492"
263.0,1,930625508,"0.16543837357052096","0.13042556040000003"
265.0,1,930625508,"0.16714074411195812","0.13193955000000002"
267.0,1,930625508,"0.16767449702146792","0.13344709159999998"
269.0,1,930625508,"0.16762193626084435","0.13494785880000001"
271.0,1,930625508,"0.17075279304841284","0.1364415252"
273.0,1,930625508,"0.17271820232517787","0.1379277644"
275.0,1,930625508,"0.1742689808481532","0.13940625"
277.0,1,930625508,"0.1750465549348231","0.14087665559999998"
279.0,1,930625508,"0.17552230022279205","0.14233865480000002"
281.0,1,930625508,"0.17814042217890763","0.1437919212"
283.0,1,930625508,"0.17951129741335242","0.1452361284"
285.0,1,930625508,"0.18120370745132958","0.14667095"
287.0,1,930625508,"0.18197340404162146","0.1480960596"
289.0,1,930625508,"0.18177092704772185","0.1495111308"
291.0,1,930625508,"0.18457883796892013","0.1509158372"
293.0,1,930625508,"0.18555368404559522","0.15230985240000003"
295.0,1,930625508,"0.186899716141074","0.15369285"
297.0,1,930625508,"0.18751450003866676","0.1550645036"
299.0,1,930625508,"0.18788135430100283","0.1564244868"
301.0,1,930625508,"0.187700093936315","0.15777247319999999"
303.0,1,930625508,"0.18992726513094174","0.15910813640000002"
305.0,1,930625508,"0.19161247761756667","0.16043115"
307.0,1,930625508,"0.19218509768627892","0.16174118760000003"
309.0,1,930625508,"0.1921863036211179","0.1630379228"
311.0,1,930625508,"0.19407278193256258","0.1643210292"
313.0,1,930625508,"0.19470298763293215","0.16559018039999998"
315.0,1,930625508,"0.19544421639055856","0.16684505"
317.0,1,930625508,"0.1954601853879279","0.16808531159999998"
319.0,1,930625508,"0.19532897128316976","0.16931063879999997"
321.0,1,930625508,"0.1968282736746715","0.17052070519999998"
323.0,1,930625508,"0.1968502519798416","0.1717151844"
325.0,1,930625508,"0.19756909637691536","0.17289375"
327.0,1,930625508,"0.19731565156943479","0.17405607560000003"
329.0,1,930625508,"0.1973667845276381","0.17520183479999998"
331.0,1,930625508,"0.19888699844038","0.1763307012"
333.0,1,930625508,"0.19912283791876564","0.1774423484"
335.0,1,930625508,"0.19964936886395512","0.17853645"
337.0,1,930625508,"0.19960888392233553","0.17961267960000005"
339.0,1,930625508,"0.19956838789397657","0.18067071080000002"
341.0,1,930625508,"0.2002915350709749","0.18171021720000002"
343.0,1,930625508,"0.2002761477390404","0.18273087240000002"
345.0,1,930625508,"0.20057734934790453","0.18373235"
347.0,1,930625508,"0.2005202539660808","0.18471432359999995"
349.0,1,930625508,"0.20035817840695888","0.1856764668"
351.0,1,930625508,"0.20113401011781482","0.18661845320000003"
353.0,1,930625508,"0.20117543741133553","0.18753995639999999"
355.0,1,930625508,"0.20118701346739076","0.18844065"
357.0,1,930625508,"0.20102186112739762","0.18932020760000007"
359.0,1,930625508,"0.20071157732974762","0.19017830280000003"
361.0,1,930625508,"0.20015963549894408","0.19101460920000002"
363.0,1,930625508,"0.20044001852709586","0.1918288004000001"
365.0,1,930625508,"0.2005007989720442","0.19262055"
367.0,1,930625508,"0.20044002232949135","0.1933895316000001"
369.0,1,930625508,"0.20016694217581302","0.19413541880000001"
371.0,1,930625508,"0.19996407928681056","0.19485788520000002"
373.0,1,930625508,"0.19992857954453228","0.19555660440000006"
375.0,1,930625508,"0.19992887394523293","0.19623125000000002"
377.0,1,930625508,"0.19971336092368638","0.19688149559999996"
379.0,1,930625508,"0.1995729514513229","0.19750701480000005"
381.0,1,930625508,"0.19933060021779514","0.1981074812"
383.0,1,930625508,"0.1990887511749056","0.19868256840000004"
385.0,1,930625508,"0.19918112135591068","0.19923195"
387.0,1,930625508,"0.19885195610234352","0.1997552996000001"
389.0,1,930625508,"0.19856478195725888","0.20025229080000007"
391.0,1,930625508,"0.19896169275544717","0.20072259720000007"
393.0,1,930625508,"0.1987417249636133","0.20116589240000005"
395.0,1,930625508,"0.1986097473543118","0.20158185000000006"
397.0,1,930625508,"0.19824882789455708","0.20197014359999999"
399.0,1,930625508,"0.1979758275429827","0.20233044680000006"
401.0,1,930625508,"0.19821833145816314","0.20266243320000005"
403.0,1,930625508,"0.19785309001686857","0.20296577640000008"
405.0,1,930625508,"0.19766110441061968","0.20324015000000006"
407.0,1,930625508,"0.1974779050487534","0.2034852276000001"
409.0,1,930625508,"0.19727065959059895","0.20370068279999998"
411.0,1,930625508,"0.1970205686630369","0.2038861892"
413.0,1,930625508,"0.19714006171445775","0.2040414204"
415.0,1,930625508,"0.19738164149783302","0.2041660500000001"
417.0,1,930625508,"0.1974649866224235","0.20425975159999998"
419.0,1,930625508,"0.1973974481278321","0.20432219880000002"
421.0,1,930625508,"0.19726161805369727","0.20435306520000007"
423.0,1,930625508,"0.19747003994673767","0.2043520244"
425.0,1,930625508,"0.197742444113703","0.20431875"
427.0,1,930625508,"0.19773521722527393","0.20425291560000014"
429.0,1,930625508,"0.19768310364523073","0.20415419479999997"
431.0,1,930625508,"0.19793703130927023","0.2040222612000001"
433.0,1,930625508,"0.19818250442760502","0.2038567884"
435.0,1,930625508,"0.19801478780512508","0.20365745000000002"
437.0,1,930625508,"0.19779411764705881","0.20342391960000006"
439.0,1,930625508,"0.1976115885379243","0.20315587080000008"
441.0,1,930625508,"0.19793038300795787","0.20285297719999995"
443.0,1,930625508,"0.19787688800227984","0.20251491240000008"
445.0,1,930625508,"0.1980803907370334","0.20214135"
447.0,1,930625508,"0.19813203141583527","0.2017319636"
449.0,1,930625508,"0.1979791422644332","0.20128642679999997"
451.0,1,930625508,"0.1982876182710287","0.2008044132000001"
453.0,1,930625508,"0.19846313196349588","0.2002855964"
455.0,1,930625508,"0.19866395180185206","0.1997296500000001"
457.0,1,930625508,"0.1986654618753041","0.19913624760000004"
459.0,1,930625508,"0.19846957871827217","0.19850506280000002"
461.0,1,930625508,"0.19894463476627253","0.1978357692"
463.0,1,930625508,"0.19898197826386022","0.1971280404000001"
465.0,1,930625508,"0.1991665981303287","0.19638155000000002"
467.0,1,930625508,"0.19925952237827205","0.19559597160000008"
469.0,1,930625508,"0.19916622389340743","0.19477097880000005"
471.0,1,930625508,"0.19893737005883871","0.1939062452000001"
473.0,1,930625508,"0.199158618077537","0.1930014444"
475.0,1,930625508,"0.19941779760380587","0.19205625000000015"
477.0,1,930625508,"0.19951632406287786","0.19107033559999997"
479.0,1,930625508,"0.199461494152791","0.1900433748"
481.0,1,930625508,"0.19923555983214392","0.18897504119999986"
483.0,1,930625508,"0.1992844698027637","0.1878650084000001"
485.0,1,930625508,"0.19961586860056957","0.1867129500000001"
487.0,1,930625508,"0.19950634882922838","0.1855185396000002"
489.0,1,930625508,"0.19946566995248938","0.18428145080000002"
491.0,1,930625508,"0.19934112952973448","0.1830013572"
493.0,1,930625508,"0.19938898608246078","0.18167793240000008"
495.0,1,930625508,"0.19946428107039763","0.18031085000000013"
497.0,1,930625508,"0.19955952843632596","0.17889978360000014"
499.0,1,930625508,"0.19942644551232366","0.17744440679999995"
501.0,1,930625508,"0.19929916776171705","0.1759443932000001"
503.0,1,930625508,"0.19940491458472273","0.1743994164"
505.0,1,930625508,"0.19960906059560768","0.17280914999999997"
507.0,1,930625508,"0.19966900063653722","0.17117326760000018"
509.0,1,930625508,"0.19975368832685814","0.16949144279999995"
511.0,1,930625508,"0.20028373106348482","0.16776334920000002"
513.0,1,930625508,"0.2003277655215884","0.16598866040000015"
515.0,1,930625508,"0.20023857358111502","0.1641670500000001"
517.0,1,930625508,"0.20015017833677493","0.16229819160000014"
519.0,1,930625508,"0.20014727724316972","0.16038175880000005"
521.0,1,930625508,"0.19998755522369485","0.15841742520000013"
523.0,1,930625508,"0.20010647253998912","0.15640486440000012"
525.0,1,930625508,"0.20025643870745027","0.1543437500000001"
527.0,1,930625508,"0.20024814505429708","0.15223375559999996"
529.0,1,930625508,"0.20012984308585569","0.15007455479999998"
531.0,1,930625508,"0.20071251662335443","0.14786582120000014"
533.0,1,930625508,"0.20064842810826564","0.14560722839999984"
535.0,1,930625508,"0.20081793652522173","0.14329845000000008"
537.0,1,930625508,"0.20069467057418863","0.14093915960000025"
539.0,1,930625508,"0.2006012506012506","0.13852903080000023"
541.0,1,930625508,"0.20096089331927539","0.1360677372000001"
543.0,1,930625508,"0.20088231787289854","0.13355495240000015"
545.0,1,930625508,"0.2009242539441171","0.13099035000000003"
547.0,1,930625508,"0.20081457714211293","0.12837360359999983"
549.0,1,930625508,"0.20069412472996423","0.12570438679999985"
551.0,1,930625508,"0.20114746581704035","0.12298237320000016"
553.0,1,930625508,"0.20111418004775058","0.12020723639999997"
555.0,1,930625508,"0.20141544632030595","0.11737865000000003"
557.0,1,930625508,"0.2015146411438793","0.11449628759999997"
559.0,1,930625508,"0.2013874412248396","0.1115598228000001"
561.0,1,930625508,"0.20194327125020195","0.10856892920000005"
563.0,1,930625508,"0.2019755355194395","0.10552328039999992"
565.0,1,930625508,"0.20226737135927883","0.10242255"
567.0,1,930625508,"0.20218261434778145","0.09926641160000016"
569.0,1,930625508,"0.20209681270823146","0.09605453880000003"
571.0,1,930625508,"0.2020924860727388","0.09278660520000015"
573.0,1,930625508,"0.20229063567394515","0.08946228439999993"
575.0,1,930625508,"0.20257967467810195","0.08608125000000011"
577.0,1,930625508,"0.20270512160741055","0.08264317560000012"
579.0,1,930625508,"0.20284892022131001","0.07914773480000004"
581.0,1,930625508,"0.20302622954462132","0.07559460119999994"
583.0,1,930625508,"0.20309787836239207","0.07198344839999993"
585.0,1,930625508,"0.20335062617718005","0.06831395000000007"
587.0,1,930625508,"0.2034052736733484","0.0645857796"
589.0,1,930625508,"0.20332009235853496","0.06079861080000004"
591.0,1,930625508,"0.20378971239179258","0.05695211720000004"
593.0,1,930625508,"0.2039060380838713","0.053045972400000085"
595.0,1,930625508,"0.20395526017182689","0.049079850000000036"
597.0,1,930625508,"0.20393043665535993","0.045053423599999975"
599.0,1,930625508,"0.2039887507782143","0.04096636679999999"
