"tick","Population (D+R+T)","Population (R)","Population (D)","Population (T)"
492.0,"7853900.0","5221800.0","917900.0","1714200.0"
493.0,"7869000.0","5232700.0","920600.0","1715700.0"
494.0,"7882600.0","5236400.0","923300.0","1722900.0"
495.0,"7897600.0","5246700.0","926200.0","1724700.0"
496.0,"7911200.0","5252400.0","929000.0","1729800.0"
497.0,"7924300.0","5261700.0","931600.0","1731000.0"
498.0,"7934800.0","5264600.0","933900.0","1736300.0"
499.0,"7944900.0","5271400.0","935600.0","1737900.0"
500.0,"7954100.0","5276100.0","937500.0","1740500.0"
501.0,"7974900.0","5290000.0","941500.0","1743400.0"
502.0,"7994800.0","5292700.0","944700.0","1757400.0"
503.0,"8013100.0","5299600.0","947500.0","1766000.0"
504.0,"8027700.0","5309400.0","949800.0","1768500.0"
505.0,"8041100.0","5315500.0","952000.0","1773600.0"
506.0,"8054900.0","5325300.0","953900.0","1775700.0"
507.0,"8067500.0","5331200.0","956800.0","1779500.0"
508.0,"8077600.0","5337700.0","959300.0","1780600.0"
509.0,"8088900.0","5342700.0","961300.0","1784900.0"
510.0,"8097900.0","5349000.0","963100.0","1785800.0"
511.0,"8120400.0","5363200.0","968300.0","1788900.0"
512.0,"8139700.0","5365500.0","972800.0","1801400.0"
513.0,"8156300.0","5370900.0","976200.0","1809200.0"
514.0,"8174000.0","5382700.0","979500.0","1811800.0"
515.0,"8186400.0","5387800.0","982500.0","1816100.0"
516.0,"8199900.0","5397000.0","985100.0","1817800.0"
517.0,"8212600.0","5401300.0","988000.0","1823300.0"
518.0,"8225700.0","5410400.0","990200.0","1825100.0"
519.0,"8237100.0","5416600.0","991400.0","1829100.0"
520.0,"8247200.0","5424000.0","992900.0","1830300.0"
521.0,"8266600.0","5434900.0","996800.0","1834900.0"
522.0,"8284900.0","5447800.0","999200.0","1837900.0"
523.0,"8301900.0","5450100.0","1001800.0","1850000.0"
524.0,"8318300.0","5454100.0","1004900.0","1859300.0"
525.0,"8333200.0","5464500.0","1007600.0","1861100.0"
526.0,"8346900.0","5473600.0","1009700.0","1863600.0"
527.0,"8360000.0","5478400.0","1012300.0","1869300.0"
528.0,"8371500.0","5485400.0","1014900.0","1871200.0"
529.0,"8382500.0","5490500.0","1016500.0","1875500.0"
530.0,"8394000.0","5499000.0","1017900.0","1877100.0"
531.0,"8415500.0","5499800.0","1022600.0","1893100.0"
532.0,"8436500.0","5514800.0","1026400.0","1895300.0"
533.0,"8452900.0","5525600.0","1029900.0","1897400.0"
534.0,"8469400.0","5529200.0","1033500.0","1906700.0"
535.0,"8484700.0","5539200.0","1035900.0","1909600.0"
536.0,"8500400.0","5545200.0","1038100.0","1917100.0"
537.0,"8514100.0","5553900.0","1041500.0","1918700.0"
538.0,"8525700.0","5560400.0","1044600.0","1920700.0"
539.0,"8536900.0","5565000.0","1046600.0","1925300.0"
540.0,"8547800.0","5572800.0","1048300.0","1926700.0"
541.0,"8569800.0","5576200.0","1052500.0","1941100.0"
542.0,"8589500.0","5589100.0","1056000.0","1944400.0"
543.0,"8608500.0","5602300.0","1059700.0","1946500.0"
544.0,"8624700.0","5605900.0","1062800.0","1956000.0"
545.0,"8642200.0","5617500.0","1065700.0","1959000.0"
546.0,"8656600.0","5622100.0","1068700.0","1965800.0"
547.0,"8670200.0","5631600.0","1071300.0","1967300.0"
548.0,"8682400.0","5636000.0","1074000.0","1972400.0"
549.0,"8694700.0","5643600.0","1077100.0","1974000.0"
550.0,"8705900.0","5648900.0","1079400.0","1977600.0"
551.0,"8728500.0","5662800.0","1084600.0","1981100.0"
552.0,"8751200.0","5665100.0","1089600.0","1996500.0"
553.0,"8768600.0","5675200.0","1093900.0","1999500.0"
554.0,"8787500.0","5686700.0","1097700.0","2003100.0"
555.0,"8802000.0","5689600.0","1100800.0","2011600.0"
556.0,"8816600.0","5699300.0","1103400.0","2013900.0"
557.0,"8831500.0","5704100.0","1106600.0","2020800.0"
558.0,"8844300.0","5713500.0","1108900.0","2021900.0"
559.0,"8856900.0","5718600.0","1111000.0","2027300.0"
560.0,"8869200.0","5726500.0","1112900.0","2029800.0"
561.0,"8892300.0","5740200.0","1117500.0","2034600.0"
562.0,"8915500.0","5755500.0","1121700.0","2038300.0"
563.0,"8934300.0","5755900.0","1125300.0","2053100.0"
564.0,"8954400.0","5762400.0","1129800.0","2062200.0"
565.0,"8971200.0","5774300.0","1132800.0","2064100.0"
566.0,"8987900.0","5784800.0","1136200.0","2066900.0"
567.0,"9002200.0","5790400.0","1138700.0","2073100.0"
568.0,"9017100.0","5799200.0","1142300.0","2075600.0"
569.0,"9027500.0","5803200.0","1144600.0","2079700.0"
570.0,"9038300.0","5810800.0","1146200.0","2081300.0"
571.0,"9062700.0","5814800.0","1152000.0","2095900.0"
572.0,"9084300.0","5829600.0","1155700.0","2099000.0"
573.0,"9104300.0","5842200.0","1159500.0","2102600.0"
574.0,"9122900.0","5847900.0","1162600.0","2112400.0"
575.0,"9140800.0","5859800.0","1165900.0","2115100.0"
576.0,"9157300.0","5867300.0","1168900.0","2121100.0"
577.0,"9170900.0","5876300.0","1171700.0","2122900.0"
578.0,"9185100.0","5882400.0","1174600.0","2128100.0"
579.0,"9198200.0","5890500.0","1176800.0","2130900.0"
580.0,"9208700.0","5898600.0","1178200.0","2131900.0"
581.0,"9233400.0","5902500.0","1182600.0","2148300.0"
582.0,"9256600.0","5917000.0","1187500.0","2152100.0"
583.0,"9276500.0","5929600.0","1191600.0","2155300.0"
584.0,"9294900.0","5934500.0","1194600.0","2165800.0"
585.0,"9313100.0","5947000.0","1197600.0","2168500.0"
586.0,"9328400.0","5952000.0","1200400.0","2176000.0"
587.0,"9342200.0","5961400.0","1202800.0","2178000.0"
588.0,"9356500.0","5967300.0","1204900.0","2184300.0"
589.0,"9368800.0","5975900.0","1207300.0","2185600.0"
590.0,"9380300.0","5981200.0","1209800.0","2189300.0"
591.0,"9393800.0","5989800.0","1212800.0","2191200.0"
592.0,"9419600.0","5993400.0","1218600.0","2207600.0"
593.0,"9445700.0","6008500.0","1225200.0","2212000.0"
594.0,"9466200.0","6020700.0","1229500.0","2216000.0"
595.0,"9486300.0","6026500.0","1233700.0","2226100.0"
596.0,"9504300.0","6037500.0","1237500.0","2229300.0"
597.0,"9520900.0","6048500.0","1241000.0","2231400.0"
598.0,"9536200.0","6053500.0","1244100.0","2238600.0"
599.0,"9550400.0","6060700.0","1246800.0","2242900.0"
600.0,"9564900.0","6069600.0","1250300.0","2245000.0"
