"tick","run","random_seed","Sim (T/(R+T))","Exp (T/(R+T))"
541.0,1,1008711,"0.22031443938767067","0.1360677372000001"
543.0,1,1008711,"0.220363196125908","0.13355495240000015"
545.0,1,1008711,"0.2205791966448534","0.13099035000000003"
547.0,1,1008711,"0.22045399951957723","0.12837360359999983"
549.0,1,1008711,"0.22046338981021374","0.12570438679999985"
551.0,1,1008711,"0.22004219660758348","0.12298237320000016"
553.0,1,1008711,"0.22074300834134244","0.12020723639999997"
555.0,1,1008711,"0.22098820860606347","0.11737865000000003"
557.0,1,1008711,"0.2211418481459682","0.11449628759999997"
559.0,1,1008711,"0.2211660329531052","0.1115598228000001"
561.0,1,1008711,"0.22152335301338633","0.10856892920000005"
563.0,1,1008711,"0.2216081629803721","0.10552328039999992"
565.0,1,1008711,"0.22175998887549828","0.10242255"
567.0,1,1008711,"0.22181423490831834","0.09926641160000016"
569.0,1,1008711,"0.22186917178973545","0.09605453880000003"
571.0,1,1008711,"0.22166084879661951","0.09278660520000015"
573.0,1,1008711,"0.22178419206289351","0.08946228439999993"
575.0,1,1008711,"0.22202884702884704","0.08608125000000011"
577.0,1,1008711,"0.22197797217060236","0.08264317560000012"
579.0,1,1008711,"0.22196488691054522","0.07914773480000004"
581.0,1,1008711,"0.22222597306147251","0.07559460119999994"
583.0,1,1008711,"0.22228195135062492","0.07198344839999993"
585.0,1,1008711,"0.22250976017847182","0.06831395000000007"
587.0,1,1008711,"0.2225322055374629","0.0645857796"
589.0,1,1008711,"0.22257056764301858","0.06079861080000004"
591.0,1,1008711,"0.22242204912063906","0.05695211720000004"
593.0,1,1008711,"0.2226968266168881","0.053045972400000085"
595.0,1,1008711,"0.22307414658689445","0.049079850000000036"
597.0,1,1008711,"0.2232077671595602","0.045053423599999975"
599.0,1,1008711,"0.22313098069883888","0.04096636679999999"
