"tick","run","random_seed","Relative contribution of horizontal transfer","Relative contribution of vertical transfer","Relative contribution of transconjugants re-transfers"
111.0,1,510102448,"0.5483870967741935","0.45161290322580644","0.0"
112.0,1,510102448,"0.5555555555555556","0.4444444444444444","0.0"
113.0,1,510102448,"0.5384615384615384","0.46153846153846156","0.0"
114.0,1,510102448,"0.5733333333333334","0.4266666666666667","0.0"
115.0,1,510102448,"0.5949367088607594","0.4050632911392405","0.0"
116.0,1,510102448,"0.5925925925925926","0.4074074074074074","0.0"
117.0,1,510102448,"0.5783132530120482","0.42168674698795183","0.0"
118.0,1,510102448,"0.5632183908045977","0.4367816091954023","0.0"
119.0,1,510102448,"0.5632183908045977","0.4367816091954023","0.0"
120.0,1,510102448,"0.5444444444444444","0.45555555555555555","0.0"
121.0,1,510102448,"0.5384615384615384","0.46153846153846156","0.0"
122.0,1,510102448,"0.5612244897959183","0.4387755102040816","0.0"
123.0,1,510102448,"0.56","0.44","0.0"
124.0,1,510102448,"0.5490196078431373","0.45098039215686275","0.0"
125.0,1,510102448,"0.5436893203883495","0.4563106796116505","0.0"
126.0,1,510102448,"0.5315315315315315","0.46846846846846846","0.0"
127.0,1,510102448,"0.5398230088495575","0.46017699115044247","0.0"
128.0,1,510102448,"0.5391304347826087","0.4608695652173913","0.0"
129.0,1,510102448,"0.5423728813559322","0.4576271186440678","0.0"
130.0,1,510102448,"0.5245901639344263","0.47540983606557374","0.0"
131.0,1,510102448,"0.512","0.488","0.0"
132.0,1,510102448,"0.49230769230769234","0.5076923076923077","0.0"
133.0,1,510102448,"0.47761194029850745","0.5223880597014925","0.0"
134.0,1,510102448,"0.49333333333333335","0.5066666666666667","0.0"
135.0,1,510102448,"0.5064935064935064","0.4935064935064935","0.0"
136.0,1,510102448,"0.5","0.5","0.0"
137.0,1,510102448,"0.49056603773584906","0.5094339622641509","0.0"
138.0,1,510102448,"0.484472049689441","0.515527950310559","0.0"
139.0,1,510102448,"0.47560975609756095","0.524390243902439","0.0"
140.0,1,510102448,"0.46745562130177515","0.5325443786982249","0.0"
141.0,1,510102448,"0.46511627906976744","0.5348837209302325","0.0"
142.0,1,510102448,"0.5076923076923077","0.49230769230769234","0.0"
143.0,1,510102448,"0.5172413793103449","0.4827586206896552","0.0"
144.0,1,510102448,"0.5047169811320755","0.49528301886792453","0.0"
145.0,1,510102448,"0.5","0.5","0.0"
146.0,1,510102448,"0.49327354260089684","0.5067264573991032","0.0"
147.0,1,510102448,"0.4889867841409692","0.5110132158590308","0.0"
148.0,1,510102448,"0.48484848484848486","0.5151515151515151","0.0"
149.0,1,510102448,"0.4810126582278481","0.5189873417721519","0.0"
150.0,1,510102448,"0.4581673306772908","0.5418326693227091","0.0"
151.0,1,510102448,"0.45136186770428016","0.5486381322957199","0.0"
152.0,1,510102448,"0.4461538461538462","0.5538461538461539","0.0"
153.0,1,510102448,"0.4444444444444444","0.5555555555555556","0.0"
154.0,1,510102448,"0.4722222222222222","0.5277777777777778","0.0"
155.0,1,510102448,"0.4831081081081081","0.5168918918918919","0.0"
156.0,1,510102448,"0.4723127035830619","0.5276872964169381","0.0"
157.0,1,510102448,"0.4651898734177215","0.5348101265822784","0.0"
158.0,1,510102448,"0.46200607902735563","0.5379939209726444","0.0"
159.0,1,510102448,"0.45808383233532934","0.5419161676646707","0.0"
160.0,1,510102448,"0.4563953488372093","0.5436046511627907","0.0"
161.0,1,510102448,"0.45042492917847027","0.5495750708215298","0.0"
162.0,1,510102448,"0.4426229508196721","0.5573770491803278","0.0"
163.0,1,510102448,"0.46464646464646464","0.5353535353535354","0.0"
164.0,1,510102448,"0.4583333333333333","0.5416666666666666","0.0"
165.0,1,510102448,"0.45215311004784686","0.5478468899521531","0.0"
166.0,1,510102448,"0.45308924485125857","0.5469107551487414","0.0"
167.0,1,510102448,"0.44742729306487694","0.5525727069351231","0.0"
168.0,1,510102448,"0.4444444444444444","0.5555555555555556","0.0"
169.0,1,510102448,"0.43982494529540483","0.5601750547045952","0.0"
170.0,1,510102448,"0.4334763948497854","0.5665236051502146","0.0"
171.0,1,510102448,"0.43157894736842106","0.5684210526315789","0.0"
172.0,1,510102448,"0.46110056925996207","0.538899430740038","0.0"
173.0,1,510102448,"0.45251396648044695","0.547486033519553","0.0"
174.0,1,510102448,"0.4638447971781305","0.5361552028218695","0.0"
175.0,1,510102448,"0.4648370497427101","0.5351629502572899","0.0"
176.0,1,510102448,"0.45348837209302323","0.5465116279069767","0.0"
177.0,1,510102448,"0.45499181669394434","0.5450081833060556","0.0"
178.0,1,510102448,"0.4512","0.5488","0.0"
179.0,1,510102448,"0.4492063492063492","0.5507936507936508","0.0"
180.0,1,510102448,"0.4387596899224806","0.5612403100775194","0.0"
181.0,1,510102448,"0.43202416918429004","0.56797583081571","0.0"
182.0,1,510102448,"0.4270986745213549","0.572901325478645","0.0"
183.0,1,510102448,"0.4486111111111111","0.5513888888888889","0.0"
184.0,1,510102448,"0.4388586956521739","0.561141304347826","0.0"
185.0,1,510102448,"0.44198174706649285","0.5580182529335072","0.0"
186.0,1,510102448,"0.43631778058007564","0.5636822194199244","0.0"
187.0,1,510102448,"0.4349442379182156","0.5650557620817844","0.0"
188.0,1,510102448,"0.4306569343065693","0.5693430656934306","0.0"
189.0,1,510102448,"0.4221165279429251","0.5778834720570749","0.0"
190.0,1,510102448,"0.413953488372093","0.586046511627907","0.0"
191.0,1,510102448,"0.41008018327605955","0.5899198167239404","0.0"
192.0,1,510102448,"0.40497737556561086","0.5950226244343891","0.0"
193.0,1,510102448,"0.42629904559915166","0.5737009544008483","0.0"
194.0,1,510102448,"0.4157187176835574","0.5842812823164426","0.0"
195.0,1,510102448,"0.4241516966067864","0.5758483033932136","0.0"
196.0,1,510102448,"0.423712342079689","0.576287657920311","0.0"
197.0,1,510102448,"0.42125237191650855","0.5787476280834914","0.0"
198.0,1,510102448,"0.41497227356746763","0.5850277264325323","0.0"
199.0,1,510102448,"0.4099547511312217","0.5900452488687783","0.0"
200.0,1,510102448,"0.4069767441860465","0.5930232558139535","0.0"
201.0,1,510102448,"0.4035242290748899","0.5964757709251102","0.0"
202.0,1,510102448,"0.40086206896551724","0.5991379310344828","0.0"
203.0,1,510102448,"0.4159869494290375","0.5840130505709625","0.0"
204.0,1,510102448,"0.408","0.592","0.0"
205.0,1,510102448,"0.41190108191653785","0.5880989180834622","0.0"
206.0,1,510102448,"0.41273408239700377","0.5872659176029963","0.0"
207.0,1,510102448,"0.40939104915627295","0.5906089508437271","0.0"
208.0,1,510102448,"0.4054834054834055","0.5945165945165946","0.0"
209.0,1,510102448,"0.3994314143567875","0.6005685856432125","0.0"
210.0,1,510102448,"0.4001396648044693","0.5998603351955307","0.0"
211.0,1,510102448,"0.3994509265614276","0.6005490734385724","0.0"
212.0,1,510102448,"0.39541160593792174","0.6045883940620783","0.0"
213.0,1,510102448,"0.4134185303514377","0.5865814696485623","0.0"
214.0,1,510102448,"0.40513462742642453","0.5948653725735754","0.0"
215.0,1,510102448,"0.4095354523227384","0.5904645476772616","0.0"
216.0,1,510102448,"0.4080047789725209","0.5919952210274791","0.0"
217.0,1,510102448,"0.40621336459554513","0.5937866354044549","0.0"
218.0,1,510102448,"0.4028818443804035","0.5971181556195966","0.0"
219.0,1,510102448,"0.3992049971607041","0.6007950028392959","0.0"
220.0,1,510102448,"0.39329608938547483","0.6067039106145251","0.0"
221.0,1,510102448,"0.390944229707344","0.609055770292656","0.0"
222.0,1,510102448,"0.4065469904963041","0.5934530095036958","0.0"
223.0,1,510102448,"0.40083289953149404","0.599167100468506","0.0"
224.0,1,510102448,"0.403420523138833","0.596579476861167","0.0"
225.0,1,510102448,"0.4034313725490196","0.5965686274509804","0.0"
226.0,1,510102448,"0.4009615384615385","0.5990384615384615","0.0"
227.0,1,510102448,"0.3980075901328273","0.6019924098671727","0.0"
228.0,1,510102448,"0.3953161592505855","0.6046838407494145","0.0"
229.0,1,510102448,"0.3928736695974086","0.6071263304025913","0.0"
230.0,1,510102448,"0.38784833257195067","0.6121516674280494","0.0"
231.0,1,510102448,"0.38793879387938796","0.6120612061206121","0.0"
232.0,1,510102448,"0.40390326686465844","0.5960967331353415","0.0"
233.0,1,510102448,"0.3994964330675619","0.6005035669324381","0.0"
234.0,1,510102448,"0.40381493506493504","0.596185064935065","0.0"
235.0,1,510102448,"0.40545886075949367","0.5945411392405063","0.0"
236.0,1,510102448,"0.4061526479750779","0.5938473520249221","0.0"
237.0,1,510102448,"0.40707964601769914","0.5929203539823009","0.0"
238.0,1,510102448,"0.4013657056145675","0.5986342943854325","0.0"
239.0,1,510102448,"0.39932508436445446","0.6006749156355455","0.0"
240.0,1,510102448,"0.39674315321983716","0.6032568467801629","0.0"
241.0,1,510102448,"0.3958180484225972","0.6041819515774028","0.0"
242.0,1,510102448,"0.39293517844136927","0.6070648215586307","0.0"
243.0,1,510102448,"0.4042031523642732","0.5957968476357268","0.0"
244.0,1,510102448,"0.3971094287680661","0.6028905712319339","0.0"
245.0,1,510102448,"0.4040843655841982","0.5959156344158018","0.0"
246.0,1,510102448,"0.40517523747133966","0.5948247625286603","0.0"
247.0,1,510102448,"0.40399484536082475","0.5960051546391752","0.0"
248.0,1,510102448,"0.40559440559440557","0.5944055944055944","0.0"
249.0,1,510102448,"0.40511525102620777","0.5948847489737923","0.0"
250.0,1,510102448,"0.4050156739811912","0.5949843260188088","0.0"
251.0,1,510102448,"0.4044803982576229","0.5955196017423771","0.0"
252.0,1,510102448,"0.41742013261000604","0.582579867389994","0.0"
253.0,1,510102448,"0.41110121697833185","0.5888987830216682","0.0"
254.0,1,510102448,"0.41577886553412036","0.5842211344658796","0.0"
255.0,1,510102448,"0.41800733841377363","0.5819926615862263","0.0"
256.0,1,510102448,"0.4185205784204672","0.5814794215795328","0.0"
257.0,1,510102448,"0.4170785282811642","0.5829214717188358","0.0"
258.0,1,510102448,"0.4157150625339859","0.5842849374660142","0.0"
259.0,1,510102448,"0.41370010787486516","0.5862998921251349","0.0"
260.0,1,510102448,"0.41310770883695946","0.5868922911630405","0.0"
261.0,1,510102448,"0.41245656241646617","0.5875434375835338","0.0"
262.0,1,510102448,"0.42229199372056514","0.5777080062794349","0.0"
263.0,1,510102448,"0.4214431934493347","0.5785568065506653","0.0"
264.0,1,510102448,"0.4159090909090909","0.5840909090909091","0.0"
265.0,1,510102448,"0.41650049850448656","0.5834995014955134","0.0"
266.0,1,510102448,"0.4152709359605911","0.5847290640394088","0.0"
267.0,1,510102448,"0.41402825133950316","0.5859717486604968","0.0"
268.0,1,510102448,"0.4128174123337364","0.5871825876662636","0.0"
269.0,1,510102448,"0.4114533205004812","0.5885466794995188","0.0"
270.0,1,510102448,"0.41063727839003356","0.5893627216099665","0.0"
271.0,1,510102448,"0.40993788819875776","0.5900621118012422","0.0"
272.0,1,510102448,"0.4059546313799622","0.5940453686200378","0.0"
273.0,1,510102448,"0.4150034411562285","0.5849965588437716","0.0"
274.0,1,510102448,"0.4110429447852761","0.588957055214724","0.0"
275.0,1,510102448,"0.4141866189304095","0.5858133810695905","0.0"
276.0,1,510102448,"0.41528971139017407","0.584710288609826","0.0"
277.0,1,510102448,"0.41641204714098645","0.5835879528590135","0.0"
278.0,1,510102448,"0.41708324277331016","0.5829167572266899","0.0"
279.0,1,510102448,"0.41626898047722344","0.5837310195227766","0.0"
280.0,1,510102448,"0.4161812297734628","0.5838187702265372","0.0"
281.0,1,510102448,"0.41664874166487414","0.5833512583351258","0.0"
282.0,1,510102448,"0.4163449163449163","0.5836550836550837","0.0"
283.0,1,510102448,"0.4220643543669035","0.5779356456330965","0.0"
284.0,1,510102448,"0.4196094723722476","0.5803905276277523","0.0"
285.0,1,510102448,"0.4213978274236524","0.5786021725763476","0.0"
286.0,1,510102448,"0.42242952747921314","0.5775704725207869","0.0"
287.0,1,510102448,"0.4227053140096618","0.5772946859903382","0.0"
288.0,1,510102448,"0.4233459924045573","0.5766540075954427","0.0"
289.0,1,510102448,"0.42357384217849336","0.5764261578215066","0.0"
290.0,1,510102448,"0.42382271468144045","0.5761772853185596","0.0"
291.0,1,510102448,"0.4236753988575931","0.5763246011424069","0.0"
292.0,1,510102448,"0.43081942045672617","0.5691805795432738","0.0"
293.0,1,510102448,"0.4285987017945781","0.571401298205422","0.0"
294.0,1,510102448,"0.43273205561818867","0.5672679443818114","0.0"
295.0,1,510102448,"0.4342814649563116","0.5657185350436884","0.0"
296.0,1,510102448,"0.4356838793263002","0.5643161206736999","0.0"
297.0,1,510102448,"0.4358785648574057","0.5641214351425943","0.0"
298.0,1,510102448,"0.43645699614890887","0.5635430038510911","0.0"
299.0,1,510102448,"0.4367921081476069","0.5632078918523932","0.0"
300.0,1,510102448,"0.4376252048807139","0.5623747951192861","0.0"
301.0,1,510102448,"0.43738623953403716","0.5626137604659629","0.0"
302.0,1,510102448,"0.437738592983094","0.562261407016906","0.0"
303.0,1,510102448,"0.4428979300499643","0.5571020699500356","0.0"
304.0,1,510102448,"0.441166014930679","0.558833985069321","0.0"
305.0,1,510102448,"0.4444444444444444","0.5555555555555556","0.0"
306.0,1,510102448,"0.4460356269647223","0.5539643730352777","0.0"
307.0,1,510102448,"0.4470894874022589","0.552910512597741","0.0"
308.0,1,510102448,"0.44788245462402765","0.5521175453759724","0.0"
309.0,1,510102448,"0.4490605068091708","0.5509394931908291","0.0"
310.0,1,510102448,"0.4492429456297316","0.5507570543702685","0.0"
311.0,1,510102448,"0.4490462278742052","0.5509537721257948","0.0"
312.0,1,510102448,"0.45436002039775625","0.5456399796022438","0.0"
313.0,1,510102448,"0.45297407219115404","0.547025927808846","0.0"
314.0,1,510102448,"0.45517125587642715","0.5448287441235729","0.0"
315.0,1,510102448,"0.4569425901201602","0.5430574098798397","0.0"
316.0,1,510102448,"0.4577932868062479","0.5422067131937521","0.0"
317.0,1,510102448,"0.45846459956889407","0.5415354004311059","0.0"
318.0,1,510102448,"0.4595533498759305","0.5404466501240694","0.0"
319.0,1,510102448,"0.45976253298153036","0.5402374670184696","0.0"
320.0,1,510102448,"0.459904495307097","0.540095504692903","0.0"
321.0,1,510102448,"0.45929945732609767","0.5407005426739023","0.0"
322.0,1,510102448,"0.4594283837056505","0.5405716162943496","0.0"
323.0,1,510102448,"0.46369985382491474","0.5363001461750853","0.0"
324.0,1,510102448,"0.4627228525121556","0.5372771474878444","0.0"
325.0,1,510102448,"0.4647978089254068","0.5352021910745932","0.0"
326.0,1,510102448,"0.46667734700416535","0.5333226529958347","0.0"
327.0,1,510102448,"0.4676775738228252","0.5323224261771747","0.0"
328.0,1,510102448,"0.46847133757961784","0.5315286624203822","0.0"
329.0,1,510102448,"0.4690828167223017","0.5309171832776983","0.0"
330.0,1,510102448,"0.46946867565424266","0.5305313243457573","0.0"
331.0,1,510102448,"0.46968497704606615","0.5303150229539338","0.0"
332.0,1,510102448,"0.4721830434101238","0.5278169565898762","0.0"
333.0,1,510102448,"0.4717394708000626","0.5282605291999374","0.0"
334.0,1,510102448,"0.4733312538989395","0.5266687461010605","0.0"
335.0,1,510102448,"0.47386434349719975","0.5261356565028003","0.0"
336.0,1,510102448,"0.47494181536074476","0.5250581846392552","0.0"
337.0,1,510102448,"0.47535647861128333","0.5246435213887167","0.0"
338.0,1,510102448,"0.47561542034370646","0.5243845796562936","0.0"
339.0,1,510102448,"0.4761978361669243","0.5238021638330758","0.0"
340.0,1,510102448,"0.4763007565230817","0.5236992434769183","0.0"
341.0,1,510102448,"0.47624922887106724","0.5237507711289328","0.0"
342.0,1,510102448,"0.475808936825886","0.524191063174114","0.0"
343.0,1,510102448,"0.4786063569682152","0.5213936430317848","0.0"
344.0,1,510102448,"0.4801641586867305","0.5198358413132695","0.0"
345.0,1,510102448,"0.48131336056892116","0.5186866394310788","0.0"
346.0,1,510102448,"0.48174411587205795","0.5182558841279421","0.0"
347.0,1,510102448,"0.4820891029500301","0.5179108970499698","0.0"
348.0,1,510102448,"0.4822663059813646","0.5177336940186354","0.0"
349.0,1,510102448,"0.4823653009155035","0.5176346990844964","0.0"
350.0,1,510102448,"0.48207589620518976","0.5179241037948102","0.0"
351.0,1,510102448,"0.48200899550224885","0.5179910044977512","0.0"
352.0,1,510102448,"0.4847356664184661","0.5152643335815339","0.0"
353.0,1,510102448,"0.4856761169660086","0.5143238830339913","0.0"
354.0,1,510102448,"0.4860823215872076","0.5139176784127925","0.0"
355.0,1,510102448,"0.4868498817966903","0.5131501182033097","0.0"
356.0,1,510102448,"0.4863468634686347","0.5136531365313654","0.0"
357.0,1,510102448,"0.4866696126086316","0.5133303873913684","0.0"
358.0,1,510102448,"0.48675691583284286","0.5132430841671571","0.0"
359.0,1,510102448,"0.4869079140923801","0.5130920859076199","0.0"
360.0,1,510102448,"0.4870626286386357","0.5129373713613643","0.0"
361.0,1,510102448,"0.4869271445358402","0.5130728554641598","0.0"
362.0,1,510102448,"0.4864983856765483","0.5135016143234518","0.0"
363.0,1,510102448,"0.4878690441391406","0.5121309558608594","0.0"
364.0,1,510102448,"0.4878690441391406","0.5121309558608594","0.0"
365.0,1,510102448,"0.48892773892773894","0.5110722610722611","0.0"
366.0,1,510102448,"0.4888727272727273","0.5111272727272728","0.0"
367.0,1,510102448,"0.4890988372093023","0.5109011627906976","0.0"
368.0,1,510102448,"0.48925355794365377","0.5107464420563462","0.0"
369.0,1,510102448,"0.4895531050493326","0.5104468949506674","0.0"
370.0,1,510102448,"0.4896301667875272","0.5103698332124728","0.0"
371.0,1,510102448,"0.4890658942795076","0.5109341057204924","0.0"
372.0,1,510102448,"0.4898283076035204","0.5101716923964796","0.0"
373.0,1,510102448,"0.4894752018454441","0.510524798154556","0.0"
374.0,1,510102448,"0.48977534562211983","0.5102246543778802","0.0"
375.0,1,510102448,"0.4900776531492666","0.5099223468507333","0.0"
376.0,1,510102448,"0.48993963782696176","0.5100603621730382","0.0"
377.0,1,510102448,"0.4896611143021252","0.5103388856978748","0.0"
378.0,1,510102448,"0.48945026553753407","0.5105497344624659","0.0"
379.0,1,510102448,"0.48945631903600634","0.5105436809639937","0.0"
380.0,1,510102448,"0.4892488532110092","0.5107511467889908","0.0"
381.0,1,510102448,"0.4891818312079094","0.5108181687920905","0.0"
382.0,1,510102448,"0.4901512988866686","0.5098487011133315","0.0"
383.0,1,510102448,"0.4897318881916714","0.5102681118083285","0.0"
384.0,1,510102448,"0.489749430523918","0.510250569476082","0.0"
385.0,1,510102448,"0.49011801507180436","0.5098819849281957","0.0"
386.0,1,510102448,"0.4900652852682373","0.5099347147317627","0.0"
387.0,1,510102448,"0.49000991922913417","0.5099900807708658","0.0"
388.0,1,510102448,"0.4898074745186863","0.5101925254813137","0.0"
389.0,1,510102448,"0.4896746817538897","0.5103253182461103","0.0"
390.0,1,510102448,"0.4895421141888072","0.5104578858111928","0.0"
391.0,1,510102448,"0.48968635207685784","0.5103136479231422","0.0"
392.0,1,510102448,"0.4892715979672501","0.5107284020327498","0.0"
393.0,1,510102448,"0.48995645455822445","0.5100435454417755","0.0"
394.0,1,510102448,"0.48947516138085884","0.5105248386191412","0.0"
395.0,1,510102448,"0.49026746954208095","0.5097325304579191","0.0"
396.0,1,510102448,"0.4905001397038279","0.5094998602961721","0.0"
397.0,1,510102448,"0.4906476828587381","0.5093523171412618","0.0"
398.0,1,510102448,"0.49057920446615494","0.5094207955338451","0.0"
399.0,1,510102448,"0.4905897114178168","0.5094102885821832","0.0"
400.0,1,510102448,"0.49017969076473045","0.5098203092352696","0.0"
401.0,1,510102448,"0.49025612472160357","0.5097438752783965","0.0"
402.0,1,510102448,"0.48977889027951604","0.510221109720484","0.0"
403.0,1,510102448,"0.49092420673410003","0.5090757932658999","0.0"
404.0,1,510102448,"0.4903127594796568","0.5096872405203432","0.0"
405.0,1,510102448,"0.49060773480662984","0.5093922651933702","0.0"
406.0,1,510102448,"0.49090157154673286","0.5090984284532671","0.0"
407.0,1,510102448,"0.4911894273127753","0.5088105726872246","0.0"
408.0,1,510102448,"0.49133663366336633","0.5086633663366337","0.0"
409.0,1,510102448,"0.49113645733131783","0.5088635426686822","0.0"
410.0,1,510102448,"0.49121120571271626","0.5087887942872837","0.0"
411.0,1,510102448,"0.4912136188907194","0.5087863811092806","0.0"
412.0,1,510102448,"0.4918593514844712","0.5081406485155288","0.0"
413.0,1,510102448,"0.4913215798824655","0.5086784201175345","0.0"
414.0,1,510102448,"0.4916086778550962","0.5083913221449038","0.0"
415.0,1,510102448,"0.49148617354583846","0.5085138264541615","0.0"
416.0,1,510102448,"0.4915646258503401","0.5084353741496599","0.0"
417.0,1,510102448,"0.49177653935027865","0.5082234606497213","0.0"
418.0,1,510102448,"0.4917142080956262","0.5082857919043738","0.0"
419.0,1,510102448,"0.49185667752442996","0.50814332247557","0.0"
420.0,1,510102448,"0.4917966101694915","0.5082033898305085","0.0"
421.0,1,510102448,"0.4917966101694915","0.5082033898305085","0.0"
422.0,1,510102448,"0.4922412629874511","0.5077587370125489","0.0"
423.0,1,510102448,"0.491776759234295","0.508223240765705","0.0"
424.0,1,510102448,"0.49219800914716166","0.5078019908528383","0.0"
425.0,1,510102448,"0.4924852388620505","0.5075147611379496","0.0"
426.0,1,510102448,"0.49270121869559397","0.5072987813044061","0.0"
427.0,1,510102448,"0.49291064740502943","0.5070893525949706","0.0"
428.0,1,510102448,"0.4932603763512612","0.5067396236487388","0.0"
429.0,1,510102448,"0.49299719887955185","0.5070028011204482","0.0"
430.0,1,510102448,"0.49300466355762823","0.5069953364423717","0.0"
