"tick","run","random_seed","Donor density"
88.0,1,930625508,"0.041882556131260795"
89.0,1,930625508,"0.04112463281577843"
90.0,1,930625508,"0.04056291390728477"
91.0,1,930625508,"0.04080808080808081"
92.0,1,930625508,"0.04110671936758893"
93.0,1,930625508,"0.04106935296396746"
94.0,1,930625508,"0.040519877675840976"
95.0,1,930625508,"0.04016362960208256"
96.0,1,930625508,"0.04041146216017634"
97.0,1,930625508,"0.040345821325648415"
98.0,1,930625508,"0.039858906525573196"
99.0,1,930625508,"0.0398061613014884"
100.0,1,930625508,"0.04023184452778725"
101.0,1,930625508,"0.04094540612516644"
102.0,1,930625508,"0.04091653027823241"
103.0,1,930625508,"0.04049744897959184"
104.0,1,930625508,"0.04046062869592281"
105.0,1,930625508,"0.04025814382298709"
106.0,1,930625508,"0.040339702760084924"
107.0,1,930625508,"0.03981126511353583"
108.0,1,930625508,"0.03953488372093023"
109.0,1,930625508,"0.04021677124928694"
110.0,1,930625508,"0.04098820887142055"
111.0,1,930625508,"0.04048140043763676"
112.0,1,930625508,"0.04022526146419952"
113.0,1,930625508,"0.03973856209150327"
114.0,1,930625508,"0.040339157245632064"
115.0,1,930625508,"0.04005037783375315"
116.0,1,930625508,"0.039723661485319514"
117.0,1,930625508,"0.040261945185544504"
118.0,1,930625508,"0.04011461318051576"
119.0,1,930625508,"0.040740740740740744"
120.0,1,930625508,"0.04042941982640475"
121.0,1,930625508,"0.041285427359964294"
122.0,1,930625508,"0.040865384615384616"
123.0,1,930625508,"0.04108709608388615"
124.0,1,930625508,"0.040893760539629"
125.0,1,930625508,"0.040320921621065625"
126.0,1,930625508,"0.04042854255104104"
127.0,1,930625508,"0.0401980198019802"
128.0,1,930625508,"0.040390243902439026"
129.0,1,930625508,"0.040268456375838924"
130.0,1,930625508,"0.04003777148253069"
131.0,1,930625508,"0.040543019629425796"
132.0,1,930625508,"0.04074274382549126"
133.0,1,930625508,"0.04053814834483979"
134.0,1,930625508,"0.03981994459833795"
135.0,1,930625508,"0.039708128287799085"
136.0,1,930625508,"0.03951975987993997"
137.0,1,930625508,"0.039177277179236046"
138.0,1,930625508,"0.039518072289156624"
139.0,1,930625508,"0.03928012519561815"
140.0,1,930625508,"0.03950199815554872"
141.0,1,930625508,"0.03951138591464334"
142.0,1,930625508,"0.03962738429690966"
143.0,1,930625508,"0.0403214234466925"
144.0,1,930625508,"0.04013519222644698"
145.0,1,930625508,"0.03989472226070093"
146.0,1,930625508,"0.03960261295590637"
147.0,1,930625508,"0.039631705364291434"
148.0,1,930625508,"0.039857932123125495"
149.0,1,930625508,"0.03979460847240052"
150.0,1,930625508,"0.039868371092266805"
151.0,1,930625508,"0.04008936328658309"
152.0,1,930625508,"0.04030593662741289"
153.0,1,930625508,"0.04053732762719924"
154.0,1,930625508,"0.04037339556592765"
155.0,1,930625508,"0.040314314998291766"
156.0,1,930625508,"0.04056476916181085"
157.0,1,930625508,"0.04087253497851713"
158.0,1,930625508,"0.040654813529921945"
159.0,1,930625508,"0.04112347641759406"
160.0,1,930625508,"0.04097418208424793"
161.0,1,930625508,"0.041143440530883105"
162.0,1,930625508,"0.04127334806185981"
163.0,1,930625508,"0.041153884020872306"
164.0,1,930625508,"0.04080061585835258"
165.0,1,930625508,"0.04118367731599284"
166.0,1,930625508,"0.04090529635469808"
167.0,1,930625508,"0.04067612763264937"
168.0,1,930625508,"0.04023090586145648"
169.0,1,930625508,"0.040745255093156886"
170.0,1,930625508,"0.040428265524625265"
171.0,1,930625508,"0.04019846943066185"
172.0,1,930625508,"0.040578512396694216"
173.0,1,930625508,"0.04052086703332255"
174.0,1,930625508,"0.04080336588076526"
175.0,1,930625508,"0.04074333255578882"
176.0,1,930625508,"0.04066839615443309"
177.0,1,930625508,"0.04085310904175428"
178.0,1,930625508,"0.040756054341405785"
179.0,1,930625508,"0.04114632209629683"
180.0,1,930625508,"0.04117772562406657"
181.0,1,930625508,"0.040940583665756876"
182.0,1,930625508,"0.04085977200933938"
183.0,1,930625508,"0.040687525177924"
184.0,1,930625508,"0.041007383966244725"
185.0,1,930625508,"0.041413226349165264"
186.0,1,930625508,"0.04155794565009865"
187.0,1,930625508,"0.041341410104290266"
188.0,1,930625508,"0.04121182386851466"
189.0,1,930625508,"0.04120233720860189"
190.0,1,930625508,"0.04116251482799525"
191.0,1,930625508,"0.04142183954854849"
192.0,1,930625508,"0.041202354420252586"
193.0,1,930625508,"0.04107442641298265"
194.0,1,930625508,"0.04096517685769125"
195.0,1,930625508,"0.040681427343078246"
196.0,1,930625508,"0.040857369674517065"
197.0,1,930625508,"0.040935975926118084"
198.0,1,930625508,"0.04078186562963721"
199.0,1,930625508,"0.04131857070961248"
200.0,1,930625508,"0.04116102828272822"
201.0,1,930625508,"0.04117274013366506"
202.0,1,930625508,"0.04122773415054587"
203.0,1,930625508,"0.041559172569069845"
204.0,1,930625508,"0.041360845681576885"
205.0,1,930625508,"0.04144700963461189"
206.0,1,930625508,"0.041422762411189064"
207.0,1,930625508,"0.04141050412787634"
208.0,1,930625508,"0.041455490578297595"
209.0,1,930625508,"0.04162942152981739"
210.0,1,930625508,"0.041777104632083804"
211.0,1,930625508,"0.04179030662710188"
212.0,1,930625508,"0.04177122966081114"
213.0,1,930625508,"0.04193497098338501"
214.0,1,930625508,"0.0420174648549164"
215.0,1,930625508,"0.04213364144040054"
216.0,1,930625508,"0.04186752704498007"
217.0,1,930625508,"0.041693200973965165"
218.0,1,930625508,"0.041640471876040086"
219.0,1,930625508,"0.041798768266462595"
220.0,1,930625508,"0.04169068895935428"
221.0,1,930625508,"0.04185633001422475"
222.0,1,930625508,"0.041956574944932"
223.0,1,930625508,"0.04210237597284602"
224.0,1,930625508,"0.04207010559697716"
225.0,1,930625508,"0.042396006655574046"
226.0,1,930625508,"0.0422840621611854"
227.0,1,930625508,"0.042280007781596525"
228.0,1,930625508,"0.04231768744585967"
229.0,1,930625508,"0.0423728813559322"
230.0,1,930625508,"0.04226680923328511"
231.0,1,930625508,"0.04212023750618506"
232.0,1,930625508,"0.04210430176271806"
233.0,1,930625508,"0.04218815497934008"
234.0,1,930625508,"0.041968162083936326"
235.0,1,930625508,"0.041984955390984895"
236.0,1,930625508,"0.04182290164407269"
237.0,1,930625508,"0.041940272940101636"
238.0,1,930625508,"0.04204841081325642"
239.0,1,930625508,"0.042080801859058714"
240.0,1,930625508,"0.04207218730882598"
241.0,1,930625508,"0.041996633646974424"
242.0,1,930625508,"0.04190414156217771"
243.0,1,930625508,"0.04188607628772286"
244.0,1,930625508,"0.041758995462699164"
245.0,1,930625508,"0.04190634842135402"
246.0,1,930625508,"0.041961107958941556"
247.0,1,930625508,"0.04203935599284436"
248.0,1,930625508,"0.041928614885418776"
249.0,1,930625508,"0.041817724068479355"
250.0,1,930625508,"0.04184404267040617"
251.0,1,930625508,"0.04189139268562985"
252.0,1,930625508,"0.0418773089636399"
253.0,1,930625508,"0.04204427991057477"
254.0,1,930625508,"0.04197219312446434"
255.0,1,930625508,"0.04194500177032928"
256.0,1,930625508,"0.04192641199906257"
257.0,1,930625508,"0.04191477484183104"
258.0,1,930625508,"0.04195593816532445"
259.0,1,930625508,"0.04200829111008752"
260.0,1,930625508,"0.041956277383983664"
261.0,1,930625508,"0.041795840782059696"
262.0,1,930625508,"0.04176645701367594"
263.0,1,930625508,"0.0417312375470445"
264.0,1,930625508,"0.04169412591713897"
265.0,1,930625508,"0.04179931097640748"
266.0,1,930625508,"0.04169735303036867"
267.0,1,930625508,"0.04164332801930286"
268.0,1,930625508,"0.04161480018886552"
269.0,1,930625508,"0.04151257989354652"
270.0,1,930625508,"0.04148201806715528"
271.0,1,930625508,"0.04145507086246095"
272.0,1,930625508,"0.04162903530696688"
273.0,1,930625508,"0.04161643038290442"
274.0,1,930625508,"0.04154718927282104"
275.0,1,930625508,"0.04152752453340436"
276.0,1,930625508,"0.04142638818135507"
277.0,1,930625508,"0.04142155868392227"
278.0,1,930625508,"0.041380286245653757"
279.0,1,930625508,"0.041307326509228665"
280.0,1,930625508,"0.041237113402061855"
281.0,1,930625508,"0.041022887709041736"
282.0,1,930625508,"0.04090774543660582"
283.0,1,930625508,"0.04083393806264342"
284.0,1,930625508,"0.04078249336870027"
285.0,1,930625508,"0.040784237600698825"
286.0,1,930625508,"0.04076265614727153"
287.0,1,930625508,"0.04077228409572623"
288.0,1,930625508,"0.04074259138255756"
289.0,1,930625508,"0.04071573779295002"
290.0,1,930625508,"0.04068665913918818"
291.0,1,930625508,"0.04071478759566266"
292.0,1,930625508,"0.04078626862289696"
293.0,1,930625508,"0.040695926649631745"
294.0,1,930625508,"0.04068266027920207"
295.0,1,930625508,"0.040714698696309004"
296.0,1,930625508,"0.04065010413567391"
297.0,1,930625508,"0.04062024706013281"
298.0,1,930625508,"0.04060105851437877"
299.0,1,930625508,"0.040590201473656995"
300.0,1,930625508,"0.04053530940662501"
301.0,1,930625508,"0.04048635126186447"
302.0,1,930625508,"0.04040348564733451"
303.0,1,930625508,"0.04040164741043117"
304.0,1,930625508,"0.04043777338149083"
305.0,1,930625508,"0.04035379662120609"
306.0,1,930625508,"0.040367965367965365"
307.0,1,930625508,"0.04030661820275668"
308.0,1,930625508,"0.040298829107104375"
309.0,1,930625508,"0.04025594608642661"
310.0,1,930625508,"0.0402097276403851"
311.0,1,930625508,"0.040183103859786615"
312.0,1,930625508,"0.040132770066385035"
313.0,1,930625508,"0.04007289197126782"
314.0,1,930625508,"0.0399901215403341"
315.0,1,930625508,"0.039921178105811354"
316.0,1,930625508,"0.03990239449476862"
317.0,1,930625508,"0.03987386124737211"
318.0,1,930625508,"0.03984614039688784"
319.0,1,930625508,"0.039857601563590674"
320.0,1,930625508,"0.03985570387926528"
321.0,1,930625508,"0.03983363497146039"
322.0,1,930625508,"0.03978977676790453"
323.0,1,930625508,"0.03970133259588295"
324.0,1,930625508,"0.03964081970321091"
325.0,1,930625508,"0.03962591758496794"
326.0,1,930625508,"0.0395581020345147"
327.0,1,930625508,"0.039496661530559835"
328.0,1,930625508,"0.03946806146693332"
329.0,1,930625508,"0.03944224467504096"
330.0,1,930625508,"0.03943263378624887"
331.0,1,930625508,"0.03946069251983249"
332.0,1,930625508,"0.03945225005090613"
333.0,1,930625508,"0.03937327625590092"
334.0,1,930625508,"0.039346420674172475"
335.0,1,930625508,"0.03931013574965473"
336.0,1,930625508,"0.03933924850440277"
337.0,1,930625508,"0.039318303811057435"
338.0,1,930625508,"0.03929055921217907"
339.0,1,930625508,"0.039259618439313124"
340.0,1,930625508,"0.03925136903966876"
341.0,1,930625508,"0.03926243310381621"
342.0,1,930625508,"0.03922318474302911"
343.0,1,930625508,"0.03921731199734682"
344.0,1,930625508,"0.039228338379576774"
345.0,1,930625508,"0.039161947530915155"
346.0,1,930625508,"0.03915171288743882"
347.0,1,930625508,"0.039120568308886404"
348.0,1,930625508,"0.039095967305135655"
349.0,1,930625508,"0.039072999639427015"
350.0,1,930625508,"0.039058153614556404"
351.0,1,930625508,"0.03903815722931859"
352.0,1,930625508,"0.038988511732352654"
353.0,1,930625508,"0.038922252881025805"
354.0,1,930625508,"0.038917500728792145"
355.0,1,930625508,"0.03887982159882359"
356.0,1,930625508,"0.03883182016093919"
357.0,1,930625508,"0.03877429431750479"
358.0,1,930625508,"0.03875283410249401"
359.0,1,930625508,"0.038713510388901376"
360.0,1,930625508,"0.038677399698534363"
361.0,1,930625508,"0.038638616235572465"
362.0,1,930625508,"0.0385743900494339"
363.0,1,930625508,"0.03850619502807246"
364.0,1,930625508,"0.03849389653475562"
365.0,1,930625508,"0.03842924804764847"
366.0,1,930625508,"0.03837396831420169"
367.0,1,930625508,"0.03839717073478796"
368.0,1,930625508,"0.03836272794615979"
369.0,1,930625508,"0.03834107185016133"
370.0,1,930625508,"0.03838596601537325"
371.0,1,930625508,"0.03840356716699114"
372.0,1,930625508,"0.038365213035719874"
373.0,1,930625508,"0.038292226038089294"
374.0,1,930625508,"0.038315369758893526"
375.0,1,930625508,"0.03834973340173172"
376.0,1,930625508,"0.03829206230993608"
377.0,1,930625508,"0.03823875604014373"
378.0,1,930625508,"0.03820996149623467"
379.0,1,930625508,"0.038156858506153586"
380.0,1,930625508,"0.038127554561579395"
381.0,1,930625508,"0.03810961520687637"
382.0,1,930625508,"0.03815844048112816"
383.0,1,930625508,"0.03813974869751762"
384.0,1,930625508,"0.0381051408299948"
385.0,1,930625508,"0.03807226708596028"
386.0,1,930625508,"0.03800438863830306"
387.0,1,930625508,"0.03795658192992865"
388.0,1,930625508,"0.03796314582162335"
389.0,1,930625508,"0.037933388968970486"
390.0,1,930625508,"0.037901979207710726"
391.0,1,930625508,"0.037870646464952244"
392.0,1,930625508,"0.03784607952658434"
393.0,1,930625508,"0.037869662109257365"
394.0,1,930625508,"0.037833370896251224"
395.0,1,930625508,"0.03780630454995351"
396.0,1,930625508,"0.037777079310912544"
397.0,1,930625508,"0.03772091008231375"
398.0,1,930625508,"0.037688292319164804"
399.0,1,930625508,"0.03769173492181683"
400.0,1,930625508,"0.03766654770402094"
401.0,1,930625508,"0.037601234091785576"
402.0,1,930625508,"0.03761245265151515"
403.0,1,930625508,"0.037547598665761434"
404.0,1,930625508,"0.03751196172248804"
405.0,1,930625508,"0.03745775165319618"
406.0,1,930625508,"0.037414018157018614"
407.0,1,930625508,"0.037369492319632165"
408.0,1,930625508,"0.0373229244331389"
409.0,1,930625508,"0.037296547697248376"
410.0,1,930625508,"0.03726273434994314"
411.0,1,930625508,"0.037218242180674474"
412.0,1,930625508,"0.03721457207599791"
413.0,1,930625508,"0.037285532112218876"
414.0,1,930625508,"0.03731073479009096"
415.0,1,930625508,"0.03724932503645525"
416.0,1,930625508,"0.037205748799930806"
417.0,1,930625508,"0.03714524207011686"
418.0,1,930625508,"0.037170125912723506"
419.0,1,930625508,"0.03711571030800585"
420.0,1,930625508,"0.03710178988549892"
421.0,1,930625508,"0.037090055398886296"
422.0,1,930625508,"0.03708516593362655"
423.0,1,930625508,"0.037042313719903124"
424.0,1,930625508,"0.03699280616451989"
425.0,1,930625508,"0.036954516426594766"
426.0,1,930625508,"0.036902146956706586"
427.0,1,930625508,"0.03689139106571986"
428.0,1,930625508,"0.03684820066662901"
429.0,1,930625508,"0.036803498377768376"
430.0,1,930625508,"0.036789674655845345"
431.0,1,930625508,"0.03674972244473488"
432.0,1,930625508,"0.03669917605515386"
433.0,1,930625508,"0.03668069753457607"
434.0,1,930625508,"0.03666522388684883"
435.0,1,930625508,"0.03668650600058542"
436.0,1,930625508,"0.036615564397206535"
437.0,1,930625508,"0.036573000152792634"
438.0,1,930625508,"0.03659432850308535"
439.0,1,930625508,"0.03653859466943579"
440.0,1,930625508,"0.03649614847391058"
441.0,1,930625508,"0.03640977547305125"
442.0,1,930625508,"0.036378646119977986"
443.0,1,930625508,"0.036346409985307644"
444.0,1,930625508,"0.036346691519105315"
445.0,1,930625508,"0.03628750872295883"
446.0,1,930625508,"0.03625782125194677"
447.0,1,930625508,"0.036211129296235677"
448.0,1,930625508,"0.036251225623706286"
449.0,1,930625508,"0.0362194657526794"
450.0,1,930625508,"0.036203336412541434"
451.0,1,930625508,"0.03614017019892677"
452.0,1,930625508,"0.036113627452305945"
453.0,1,930625508,"0.03603858867975444"
454.0,1,930625508,"0.036041374851847864"
455.0,1,930625508,"0.03601629404568248"
456.0,1,930625508,"0.03602781282718999"
457.0,1,930625508,"0.035969391173829725"
458.0,1,930625508,"0.03592982643953485"
459.0,1,930625508,"0.0359109376670587"
460.0,1,930625508,"0.03588066475338717"
461.0,1,930625508,"0.03586601851235267"
462.0,1,930625508,"0.0358172853288678"
463.0,1,930625508,"0.035775398941462054"
464.0,1,930625508,"0.03574454564710866"
465.0,1,930625508,"0.035701539885004296"
466.0,1,930625508,"0.0357241834378093"
467.0,1,930625508,"0.035663939501732474"
468.0,1,930625508,"0.035654610759535306"
469.0,1,930625508,"0.03561856211898255"
470.0,1,930625508,"0.0356505537185745"
471.0,1,930625508,"0.03560570320280967"
472.0,1,930625508,"0.03555875237036553"
473.0,1,930625508,"0.0354752430034575"
474.0,1,930625508,"0.035488240043757974"
475.0,1,930625508,"0.03542365390115176"
476.0,1,930625508,"0.03542223722125594"
477.0,1,930625508,"0.035381026438569205"
478.0,1,930625508,"0.03536627974688458"
479.0,1,930625508,"0.03532984428506816"
480.0,1,930625508,"0.03532524522457409"
481.0,1,930625508,"0.035287443755398835"
482.0,1,930625508,"0.03528307466793535"
483.0,1,930625508,"0.03524686922603162"
484.0,1,930625508,"0.035210365931730304"
485.0,1,930625508,"0.03515834675254965"
486.0,1,930625508,"0.03512554863733796"
487.0,1,930625508,"0.03510023179398355"
488.0,1,930625508,"0.03509753554261299"
489.0,1,930625508,"0.03508749650775912"
490.0,1,930625508,"0.035081044060573774"
491.0,1,930625508,"0.03504394741508143"
492.0,1,930625508,"0.034980489221715684"
493.0,1,930625508,"0.034951113799012196"
494.0,1,930625508,"0.034925384392954575"
495.0,1,930625508,"0.0348990425037961"
496.0,1,930625508,"0.034839582576450395"
497.0,1,930625508,"0.03481131367694501"
498.0,1,930625508,"0.03480649188514357"
499.0,1,930625508,"0.0347991970375173"
500.0,1,930625508,"0.03478293357244265"
501.0,1,930625508,"0.03473232605857116"
502.0,1,930625508,"0.034694561292484084"
503.0,1,930625508,"0.03466547813598772"
504.0,1,930625508,"0.0346574411564836"
505.0,1,930625508,"0.034655846478300015"
506.0,1,930625508,"0.034631341795215875"
507.0,1,930625508,"0.034609050463338495"
508.0,1,930625508,"0.03460759649015156"
509.0,1,930625508,"0.03459011570896254"
510.0,1,930625508,"0.034622918707149855"
511.0,1,930625508,"0.0346058842231407"
512.0,1,930625508,"0.03456184655174517"
513.0,1,930625508,"0.03450584225900682"
514.0,1,930625508,"0.034505793475356476"
515.0,1,930625508,"0.03445600252176233"
516.0,1,930625508,"0.034413053477618805"
517.0,1,930625508,"0.03440400232018562"
518.0,1,930625508,"0.03439536567704562"
519.0,1,930625508,"0.03437262724018657"
520.0,1,930625508,"0.03434747027391325"
521.0,1,930625508,"0.034322385261563976"
522.0,1,930625508,"0.034324476563717204"
523.0,1,930625508,"0.03426672086850475"
524.0,1,930625508,"0.03425646410290064"
525.0,1,930625508,"0.03422039649937489"
526.0,1,930625508,"0.034190573526965036"
527.0,1,930625508,"0.03414726750670369"
528.0,1,930625508,"0.03413668894260392"
529.0,1,930625508,"0.034110269758637006"
530.0,1,930625508,"0.034070765085442815"
531.0,1,930625508,"0.03401336491885585"
532.0,1,930625508,"0.03399833064904835"
533.0,1,930625508,"0.03395974099099099"
534.0,1,930625508,"0.033938797737413484"
535.0,1,930625508,"0.03388820050031562"
536.0,1,930625508,"0.033862495622738416"
537.0,1,930625508,"0.033815355573940505"
538.0,1,930625508,"0.033801473069359926"
539.0,1,930625508,"0.03379846402305127"
540.0,1,930625508,"0.03382494575244549"
541.0,1,930625508,"0.03376900012734282"
542.0,1,930625508,"0.033740170663833814"
543.0,1,930625508,"0.033688964674977534"
544.0,1,930625508,"0.03368331474176892"
545.0,1,930625508,"0.033670458850405816"
546.0,1,930625508,"0.033649272804373485"
547.0,1,930625508,"0.03363805906110914"
548.0,1,930625508,"0.033599908602764766"
549.0,1,930625508,"0.03360826859235429"
550.0,1,930625508,"0.03359458658950582"
551.0,1,930625508,"0.03354202411117045"
552.0,1,930625508,"0.033559633235484124"
553.0,1,930625508,"0.0334935806798258"
554.0,1,930625508,"0.033438699480695416"
555.0,1,930625508,"0.03339306443069502"
556.0,1,930625508,"0.03337833277084037"
557.0,1,930625508,"0.03331461935773636"
558.0,1,930625508,"0.03331016234639878"
559.0,1,930625508,"0.03328519128069056"
560.0,1,930625508,"0.033268845822663075"
561.0,1,930625508,"0.033255614185789664"
562.0,1,930625508,"0.0331845850814035"
563.0,1,930625508,"0.03313751402014459"
564.0,1,930625508,"0.03314378193830157"
565.0,1,930625508,"0.03308445329351253"
566.0,1,930625508,"0.03308669243511872"
567.0,1,930625508,"0.03308928925838534"
568.0,1,930625508,"0.03306067178228177"
569.0,1,930625508,"0.03305149039571628"
570.0,1,930625508,"0.033007939035237015"
571.0,1,930625508,"0.032937672462879417"
572.0,1,930625508,"0.03290904124556132"
573.0,1,930625508,"0.03288089397656037"
574.0,1,930625508,"0.0329054715544436"
575.0,1,930625508,"0.03290559319089804"
576.0,1,930625508,"0.032877127965063986"
577.0,1,930625508,"0.03282839212291712"
578.0,1,930625508,"0.03283382132091576"
579.0,1,930625508,"0.03280863964440225"
580.0,1,930625508,"0.032823275862068964"
581.0,1,930625508,"0.03277349752318322"
582.0,1,930625508,"0.03274173150708422"
583.0,1,930625508,"0.032724122811707966"
584.0,1,930625508,"0.03269292347102146"
585.0,1,930625508,"0.03265710571739084"
586.0,1,930625508,"0.03263066090914892"
587.0,1,930625508,"0.03261296660117878"
588.0,1,930625508,"0.03260281815579376"
589.0,1,930625508,"0.03256439301707619"
590.0,1,930625508,"0.03256674596880783"
591.0,1,930625508,"0.03250917682798194"
592.0,1,930625508,"0.032442045227346866"
593.0,1,930625508,"0.032388451443569555"
594.0,1,930625508,"0.03239595993462135"
595.0,1,930625508,"0.032344083322876145"
596.0,1,930625508,"0.03231296068154768"
597.0,1,930625508,"0.03228327584589894"
598.0,1,930625508,"0.03225168801173545"
599.0,1,930625508,"0.032203777191415095"
600.0,1,930625508,"0.032210211830120954"
