"tick","run","random_seed","Generation Time G(D+T+R)","Generation Time G(D)","Generation Time G(R)","Generation Time G(T)"
197.0,1,510102448,"37.8187558661573","40.67226951397819","39.0514928545011","90.64722899018902"
198.0,1,510102448,"37.853589289579666","40.748027940283286","39.08894634612335","89.86089568480313"
199.0,1,510102448,"37.86191222407446","40.60390821388404","39.08842422409019","89.63285557729344"
200.0,1,510102448,"37.897076468478886","40.531939089485896","39.12388754120112","89.21416703388748"
201.0,1,510102448,"37.94135926418609","40.437990622372844","39.181901953685774","88.42855443696963"
202.0,1,510102448,"37.94635196763442","40.40902031570174","39.2386707348771","85.87235550662187"
203.0,1,510102448,"37.919521451796584","40.194006101521374","39.20865291040299","85.29006397316972"
204.0,1,510102448,"37.94850851360076","40.36502307036081","39.25587219961034","83.96121830936863"
205.0,1,510102448,"37.96659794247638","40.48214115728128","39.28676714573748","82.848425850045"
206.0,1,510102448,"37.98633400433277","40.49369675244898","39.30807022061956","82.2635610080272"
207.0,1,510102448,"38.00676011468653","40.45686346205748","39.32608543115484","81.87874186519487"
208.0,1,510102448,"38.05247363595396","40.525191815936836","39.36915487063431","81.57884574642917"
209.0,1,510102448,"38.06946413573879","40.42232619096817","39.387315632598416","81.16750616224704"
210.0,1,510102448,"38.11610566667047","40.51870344987129","39.43404540951333","80.77772502018628"
211.0,1,510102448,"38.16673537086107","40.49697671332463","39.490863639493426","80.40824076448673"
212.0,1,510102448,"38.17112568264609","40.595069988161576","39.54360915740358","78.4543776440002"
213.0,1,510102448,"38.16895006779246","40.6244748929061","39.535477492173875","77.98723236217157"
214.0,1,510102448,"38.20686920822235","40.633489077009536","39.58660021099982","77.37377606101049"
215.0,1,510102448,"38.2141580946794","40.47161182399042","39.6040876559314","76.82129706004659"
216.0,1,510102448,"38.24463986905014","40.426666095405594","39.639699042356675","76.43742535840005"
217.0,1,510102448,"38.29116170702805","40.306369736145555","39.69641340697005","76.14039482361692"
218.0,1,510102448,"38.34787156877877","40.31308602698674","39.75714232160894","75.92337586697533"
219.0,1,510102448,"38.38404947495971","40.361244317745694","39.79166634804014","75.65485296113454"
220.0,1,510102448,"38.442504583337616","40.449030056537765","39.84553496124038","75.56395716937676"
221.0,1,510102448,"38.49359330151348","40.48050542954529","39.94909330760436","74.26913815474695"
222.0,1,510102448,"38.50534680910965","40.53242728770196","39.94785794858283","74.10002569876522"
223.0,1,510102448,"38.49287258626423","40.5127290522462","39.95326660737273","73.23278786942628"
224.0,1,510102448,"38.51675653175673","40.53245426714456","39.98998818373731","72.67796435210423"
225.0,1,510102448,"38.54723882575041","40.554452666322774","40.024134119644096","72.34914937085645"
226.0,1,510102448,"38.591611100501154","40.5615046639381","40.066724419441705","72.2256311341193"
227.0,1,510102448,"38.637362707764595","40.62175988955192","40.107490549979225","72.12478494627383"
228.0,1,510102448,"38.69862347009006","40.73320310371025","40.16520982252756","72.04540821921742"
229.0,1,510102448,"38.751034329966494","40.82802619853601","40.21353090263573","71.941969448733"
230.0,1,510102448,"38.827413972616476","40.90660915632947","40.29798308004928","71.7726017123265"
231.0,1,510102448,"38.8161051215248","40.80836274192388","40.35459014682923","70.23204889741119"
232.0,1,510102448,"38.85032553024718","40.84260831793628","40.37827922398843","70.20050748921159"
233.0,1,510102448,"38.864614038170686","40.771511681726665","40.42217271260437","69.49572124566234"
234.0,1,510102448,"38.90519053449659","40.810736468968635","40.48164519189365","69.03725242724411"
235.0,1,510102448,"38.954881545221305","40.89573571894456","40.53245103336412","68.8750925232767"
236.0,1,510102448,"39.027990335712396","41.01055120104481","40.60629794238053","68.8213022972926"
237.0,1,510102448,"39.086604050911525","41.02342731580873","40.66990557695759","68.7070054893441"
238.0,1,510102448,"39.160986380354764","41.10997266228896","40.74647384449402","68.66336608449812"
239.0,1,510102448,"39.215398107340995","41.09810463833689","40.803784602971255","68.58215159503554"
240.0,1,510102448,"39.307684050058484","41.2279907854822","40.896994423784534","68.6195527602058"
241.0,1,510102448,"39.40277402115701","41.371753381374745","40.99044721633699","68.69968646350961"
242.0,1,510102448,"39.43003103810769","41.418216790451744","41.05863365901622","67.90484995911855"
243.0,1,510102448,"39.43561639935882","41.37141734389363","41.06114344120634","67.70338120531716"
244.0,1,510102448,"39.473616655471055","41.40837392751152","41.122724604631216","67.24381873648727"
245.0,1,510102448,"39.52172629576315","41.44682027669924","41.18710198285784","66.94156373525747"
246.0,1,510102448,"39.580968052056015","41.49952114443253","41.25548630215771","66.78155763193249"
247.0,1,510102448,"39.65567192900821","41.553254931869986","41.33871969057075","66.7042254795488"
248.0,1,510102448,"39.740231060625554","41.607988259195245","41.42168469264084","66.80227019214347"
249.0,1,510102448,"39.8316122526991","41.688434352030974","41.51391628574403","66.88479296484707"
250.0,1,510102448,"39.92689506327451","41.781595597393746","41.61142653673727","66.9601942143438"
251.0,1,510102448,"40.02508473309558","41.9117468520398","41.76140195870599","66.41613524056287"
252.0,1,510102448,"40.04380141442376","41.90811881092855","41.775160579656486","66.2972365380622"
253.0,1,510102448,"40.06938910207156","41.9665461988459","41.827179365364245","65.80597208375791"
254.0,1,510102448,"40.12560201794392","42.04936587039147","41.89838215352436","65.57825902391258"
255.0,1,510102448,"40.1878618999204","42.097544801951116","41.9689462273264","65.47670201928148"
256.0,1,510102448,"40.26069241535828","42.158306963631766","42.04901071416156","65.42743223983899"
257.0,1,510102448,"40.339532788384545","42.18581194943207","42.13301198731257","65.44721333873181"
258.0,1,510102448,"40.433111459391036","42.282138927050184","42.23024805391761","65.5076523339864"
259.0,1,510102448,"40.53146489545519","42.36744728927634","42.32587142467256","65.66509075438346"
260.0,1,510102448,"40.62907015439516","42.46413919275588","42.421651165789726","65.80330185209017"
261.0,1,510102448,"40.739275017906785","42.54995500729533","42.572009884261675","65.54710327550623"
262.0,1,510102448,"40.763159947667816","42.59248834850505","42.60678919629316","65.27545072650138"
263.0,1,510102448,"40.796032222805536","42.60416567200208","42.63565363208867","65.21678451305726"
264.0,1,510102448,"40.856626252195454","42.70226639098567","42.69836276325473","65.16264173841824"
265.0,1,510102448,"40.92067609125501","42.77943692987027","42.764522626983855","65.13543524834037"
266.0,1,510102448,"40.99785851383276","42.85701727001701","42.84770333111021","65.12277392991642"
267.0,1,510102448,"41.09368165832717","42.966053988044386","42.94587793175083","65.20657233687608"
268.0,1,510102448,"41.19813363566043","43.075099004510044","43.05174761459137","65.33494939484997"
269.0,1,510102448,"41.306854179548246","43.215109734938686","43.160349904196366","65.47986414564181"
270.0,1,510102448,"41.42442761061556","43.37576070049607","43.277035387204066","65.65752648336445"
271.0,1,510102448,"41.457405724150966","43.35137823032447","43.30350747272971","65.65064423549478"
272.0,1,510102448,"41.50261959661913","43.42034357720965","43.384490081955875","65.22333279412338"
273.0,1,510102448,"41.56590021659459","43.49979961278235","43.44495904683887","65.24810451634781"
274.0,1,510102448,"41.65295368330237","43.569726228579285","43.552605021398385","65.14496516992061"
275.0,1,510102448,"41.7325149335174","43.659746485404376","43.64943154404318","65.03828650111217"
276.0,1,510102448,"41.831635540271996","43.79885290383404","43.75714140809228","65.06684191570986"
277.0,1,510102448,"41.93951164617418","43.91825850821411","43.86588383029036","65.2114170996842"
278.0,1,510102448,"42.048818817297175","44.03760492643731","43.971570197863414","65.40371423633516"
279.0,1,510102448,"42.16604012104868","44.17642522555183","44.09557086886448","65.5195006664599"
280.0,1,510102448,"42.28283844409947","44.305380155737254","44.21390999375276","65.68766126135709"
281.0,1,510102448,"42.40821686684453","44.43425002564476","44.34385396712277","65.86042626250652"
282.0,1,510102448,"42.44943822244134","44.45649067820016","44.41664101405163","65.51709770647854"
283.0,1,510102448,"42.50648474253369","44.51834402953432","44.46100121449656","65.62196867367439"
284.0,1,510102448,"42.582677711386765","44.60914319993144","44.54918454319308","65.56163343491386"
285.0,1,510102448,"42.6678535493651","44.634624820025415","44.64688667769372","65.56252349591699"
286.0,1,510102448,"42.76700759159766","44.73540240596236","44.75298600438048","65.63081186706361"
287.0,1,510102448,"42.871014638039156","44.82701719328375","44.86543602092608","65.70857710145378"
288.0,1,510102448,"42.975025808940835","44.94632080915701","44.97299654439365","65.81699785018259"
289.0,1,510102448,"43.08860284246379","45.028936944874985","45.09364614504449","65.94700972361959"
290.0,1,510102448,"43.21066205471123","45.14818547486838","45.22440986903689","66.0770811780284"
291.0,1,510102448,"43.26711531372131","45.20396214646866","45.318810080357174","65.74563114379873"
292.0,1,510102448,"43.3500306236669","45.34122831801667","45.39463348300066","65.86135069375314"
293.0,1,510102448,"43.435826834591495","45.47841751837345","45.501751509937606","65.74876977413668"
294.0,1,510102448,"43.53241208818188","45.5794616082093","45.6131513893528","65.74790793480346"
295.0,1,510102448,"43.632691750255916","45.689515203030844","45.713625818235194","65.87754351498218"
296.0,1,510102448,"43.74057734778145","45.82642308039589","45.82736782424693","65.9761668841086"
297.0,1,510102448,"43.85929877696187","45.95427924769594","45.95050321613808","66.12921330425048"
298.0,1,510102448,"43.97104776357521","46.09102894604296","46.064617253922826","66.27058662780013"
299.0,1,510102448,"44.09259984158604","46.21872418444872","46.191383182730306","66.42732334552255"
300.0,1,510102448,"44.211783580342896","46.36430371473733","46.30726530482736","66.637899297181"
301.0,1,510102448,"44.34107171600705","46.5098346578092","46.43951688947255","66.8329348370529"
302.0,1,510102448,"44.42282137221475","46.6103110324849","46.551052697357136","66.66145895349656"
303.0,1,510102448,"44.5086749010636","46.684080577048064","46.63179770768361","66.79939573197676"
304.0,1,510102448,"44.60275290999831","46.75821897830065","46.74289523949994","66.78857465960117"
305.0,1,510102448,"44.706869557706696","46.85905737921008","46.855817463495505","66.86808198091266"
306.0,1,510102448,"44.82317849873859","46.97748053573039","46.981179056598364","66.9810008245622"
307.0,1,510102448,"44.936861100306864","47.095846013803495","47.10323295361455","67.09046316857912"
308.0,1,510102448,"45.05978480296555","47.23168200062149","47.23122019192639","67.25082406482288"
309.0,1,510102448,"45.18167713121398","47.376233834549225","47.35497816313505","67.42919745652962"
310.0,1,510102448,"45.30991195940169","47.52955497964485","47.48558411614047","67.62195913612199"
311.0,1,510102448,"45.434550303468","47.665198925227386","47.63830049591478","67.60889739701129"
312.0,1,510102448,"45.52106142229311","47.77431582277464","47.71617212931012","67.7617927668813"
313.0,1,510102448,"45.614696946711","47.89219968695089","47.82085395138163","67.78324148204939"
314.0,1,510102448,"45.719156393330906","48.00125914434628","47.93285369303513","67.8728577096995"
315.0,1,510102448,"45.82897265918776","48.09284430115026","48.048925064991565","67.99780788385264"
316.0,1,510102448,"45.94127317746168","48.21932827011017","48.160850437432394","68.16816604725825"
317.0,1,510102448,"46.056674697912044","48.3283374858551","48.27864745462838","68.33490226093454"
318.0,1,510102448,"46.17359238213165","48.47207961164717","48.39911143221624","68.48407302593611"
319.0,1,510102448,"46.29390786575385","48.58964815711778","48.52132618310163","68.66799943313991"
320.0,1,510102448,"46.4191882920832","48.73325036746297","48.648912359332655","68.8552955660214"
321.0,1,510102448,"46.53937144488688","48.85937235229241","48.76963178582703","69.04597225251982"
322.0,1,510102448,"46.63252552551585","48.98542353689535","48.87944157317613","69.02127411996581"
323.0,1,510102448,"46.733229799373916","49.128826001638366","48.973928293271854","69.1907937312149"
324.0,1,510102448,"46.84856970409115","49.254729337480875","49.10123959154688","69.27784510005604"
325.0,1,510102448,"46.96540969724856","49.38056274490633","49.22982857523176","69.37212998427111"
326.0,1,510102448,"47.084056577315735","49.53250293796758","49.354302916791106","69.50737742667926"
327.0,1,510102448,"47.203574220650204","49.640732650275346","49.478709181066584","69.66967988126456"
328.0,1,510102448,"47.326136697356","49.783800806281384","49.60394517521232","69.84541326501645"
329.0,1,510102448,"47.448324109418486","49.90934641083445","49.73090740445238","70.01086100936328"
330.0,1,510102448,"47.568272832435134","50.04355444618301","49.853315537037304","70.1829610804175"
331.0,1,510102448,"47.66336452273197","50.16023236371576","49.964019843472556","70.18000743983967"
332.0,1,510102448,"47.7739286353121","50.28557326734618","50.070680209225856","70.37193415363679"
333.0,1,510102448,"47.87613247233049","50.402136647724305","50.174219730893185","70.50023263591771"
334.0,1,510102448,"47.9881654835058","50.50128705287291","50.28885736472897","70.65851393010063"
