"tick","run","random_seed","Relative contribution of horizontal transfer","Relative contribution of vertical transfer","Relative contribution of transconjugants re-transfers"
283.0,1,1008711,"0.4329968329374505","0.5670031670625495","0.0"
284.0,1,1008711,"0.43650716304453757","0.5634928369554625","0.0"
285.0,1,1008711,"0.43804840420403046","0.5619515957959695","0.0"
286.0,1,1008711,"0.43901504263677305","0.560984957363227","0.0"
287.0,1,1008711,"0.4395311159820833","0.5604688840179167","0.0"
288.0,1,1008711,"0.44038352003037784","0.5596164799696222","0.0"
289.0,1,1008711,"0.44089275581615284","0.5591072441838472","0.0"
290.0,1,1008711,"0.44124858543945683","0.5587514145605432","0.0"
291.0,1,1008711,"0.44170740880030085","0.5582925911996991","0.0"
292.0,1,1008711,"0.44939346235762573","0.5506065376423743","0.0"
293.0,1,1008711,"0.44658139320879725","0.5534186067912027","0.0"
294.0,1,1008711,"0.4487167860705541","0.5512832139294459","0.0"
295.0,1,1008711,"0.45086757169828284","0.5491324283017172","0.0"
296.0,1,1008711,"0.45108889682256337","0.5489111031774366","0.0"
297.0,1,1008711,"0.4517216897408591","0.548278310259141","0.0"
298.0,1,1008711,"0.45166136443973137","0.5483386355602686","0.0"
299.0,1,1008711,"0.4519908386187456","0.5480091613812544","0.0"
300.0,1,1008711,"0.4521005449112322","0.5478994550887678","0.0"
301.0,1,1008711,"0.45237468176630674","0.5476253182336933","0.0"
302.0,1,1008711,"0.4518589968432129","0.548141003156787","0.0"
303.0,1,1008711,"0.45668679896462466","0.5433132010353753","0.0"
304.0,1,1008711,"0.45845076436928855","0.5415492356307114","0.0"
305.0,1,1008711,"0.4594089673913043","0.5405910326086957","0.0"
306.0,1,1008711,"0.4603550295857988","0.5396449704142012","0.0"
307.0,1,1008711,"0.46067699562142134","0.5393230043785786","0.0"
308.0,1,1008711,"0.4611573024271437","0.5388426975728563","0.0"
309.0,1,1008711,"0.4614353906707981","0.5385646093292019","0.0"
310.0,1,1008711,"0.46149987459242536","0.5385001254075746","0.0"
311.0,1,1008711,"0.4613458006344966","0.5386541993655034","0.0"
312.0,1,1008711,"0.46027123720775437","0.5397287627922456","0.0"
313.0,1,1008711,"0.46483155299917833","0.5351684470008217","0.0"
314.0,1,1008711,"0.4671449535300832","0.5328550464699169","0.0"
315.0,1,1008711,"0.4687474665585732","0.5312525334414269","0.0"
316.0,1,1008711,"0.46977645064966506","0.5302235493503349","0.0"
317.0,1,1008711,"0.46939762922344974","0.5306023707765503","0.0"
318.0,1,1008711,"0.47023379127500603","0.529766208724994","0.0"
319.0,1,1008711,"0.47065426555484285","0.5293457344451572","0.0"
320.0,1,1008711,"0.47062119756644255","0.5293788024335575","0.0"
321.0,1,1008711,"0.4707763652354681","0.5292236347645318","0.0"
322.0,1,1008711,"0.4706822176066464","0.5293177823933536","0.0"
323.0,1,1008711,"0.4747410862518776","0.5252589137481224","0.0"
324.0,1,1008711,"0.4739916331202147","0.5260083668797852","0.0"
325.0,1,1008711,"0.4758804612126441","0.5241195387873558","0.0"
326.0,1,1008711,"0.4769675202998126","0.5230324797001874","0.0"
327.0,1,1008711,"0.47801043045068886","0.5219895695493111","0.0"
328.0,1,1008711,"0.47847001318954147","0.5215299868104585","0.0"
329.0,1,1008711,"0.47901502245624905","0.520984977543751","0.0"
330.0,1,1008711,"0.47939379880924765","0.5206062011907523","0.0"
331.0,1,1008711,"0.4798424467099166","0.5201575532900834","0.0"
332.0,1,1008711,"0.4791024059222702","0.5208975940777298","0.0"
333.0,1,1008711,"0.4822998700206438","0.5177001299793562","0.0"
334.0,1,1008711,"0.48171057655593735","0.5182894234440626","0.0"
335.0,1,1008711,"0.4833953947868379","0.5166046052131621","0.0"
336.0,1,1008711,"0.48447910357359175","0.5155208964264082","0.0"
337.0,1,1008711,"0.4852441693712733","0.5147558306287267","0.0"
338.0,1,1008711,"0.48561313648689364","0.5143868635131064","0.0"
339.0,1,1008711,"0.4860087257409358","0.5139912742590642","0.0"
340.0,1,1008711,"0.48602134375469713","0.5139786562453029","0.0"
341.0,1,1008711,"0.48596517562293606","0.5140348243770639","0.0"
342.0,1,1008711,"0.4879755788846698","0.5120244211153302","0.0"
343.0,1,1008711,"0.48735871505056516","0.5126412849494348","0.0"
344.0,1,1008711,"0.48870454040441447","0.5112954595955855","0.0"
345.0,1,1008711,"0.4891857975935632","0.5108142024064368","0.0"
346.0,1,1008711,"0.4894620486366986","0.5105379513633014","0.0"
347.0,1,1008711,"0.48991905813097864","0.5100809418690213","0.0"
348.0,1,1008711,"0.4901499558953249","0.509850044104675","0.0"
349.0,1,1008711,"0.4901989574921078","0.5098010425078923","0.0"
350.0,1,1008711,"0.4901327855623212","0.5098672144376788","0.0"
351.0,1,1008711,"0.4901011878574571","0.5098988121425428","0.0"
352.0,1,1008711,"0.48995895631779535","0.5100410436822046","0.0"
353.0,1,1008711,"0.49121143607322587","0.5087885639267741","0.0"
354.0,1,1008711,"0.4907103825136612","0.5092896174863388","0.0"
355.0,1,1008711,"0.4910610465116279","0.5089389534883721","0.0"
356.0,1,1008711,"0.4913374411018485","0.5086625588981515","0.0"
357.0,1,1008711,"0.4914236085981038","0.5085763914018963","0.0"
358.0,1,1008711,"0.49142981123888047","0.5085701887611196","0.0"
359.0,1,1008711,"0.49140421843397863","0.5085957815660214","0.0"
360.0,1,1008711,"0.491305288981889","0.5086947110181109","0.0"
361.0,1,1008711,"0.49131155815127264","0.5086884418487274","0.0"
362.0,1,1008711,"0.49135197463245894","0.5086480253675411","0.0"
363.0,1,1008711,"0.49075073778161665","0.5092492622183834","0.0"
364.0,1,1008711,"0.49143676101755646","0.5085632389824436","0.0"
365.0,1,1008711,"0.4917387883556255","0.5082612116443745","0.0"
366.0,1,1008711,"0.49164285714285716","0.5083571428571428","0.0"
367.0,1,1008711,"0.4918652775795633","0.5081347224204367","0.0"
368.0,1,1008711,"0.4920521776320479","0.5079478223679521","0.0"
369.0,1,1008711,"0.49205783887741295","0.507942161122587","0.0"
370.0,1,1008711,"0.4918872758326217","0.5081127241673783","0.0"
371.0,1,1008711,"0.4918918918918919","0.5081081081081081","0.0"
372.0,1,1008711,"0.491790461297889","0.508209538702111","0.0"
373.0,1,1008711,"0.4927043490579402","0.5072956509420598","0.0"
374.0,1,1008711,"0.49307420494699644","0.5069257950530035","0.0"
375.0,1,1008711,"0.49298455897905946","0.5070154410209405","0.0"
376.0,1,1008711,"0.49317286036036034","0.5068271396396397","0.0"
377.0,1,1008711,"0.4927913355369576","0.5072086644630424","0.0"
378.0,1,1008711,"0.4930111680831636","0.5069888319168364","0.0"
379.0,1,1008711,"0.49298245614035086","0.5070175438596491","0.0"
380.0,1,1008711,"0.4928155884208313","0.5071844115791687","0.0"
381.0,1,1008711,"0.49257703081232496","0.507422969187675","0.0"
382.0,1,1008711,"0.49364702597039933","0.5063529740296007","0.0"
383.0,1,1008711,"0.49302747176126066","0.5069725282387394","0.0"
384.0,1,1008711,"0.4934983658994507","0.5065016341005494","0.0"
385.0,1,1008711,"0.49361554476058295","0.5063844552394171","0.0"
386.0,1,1008711,"0.4937980735915737","0.5062019264084263","0.0"
387.0,1,1008711,"0.49384253493842534","0.5061574650615747","0.0"
388.0,1,1008711,"0.49405666897028333","0.5059433310297167","0.0"
389.0,1,1008711,"0.49405995303218675","0.5059400469678133","0.0"
390.0,1,1008711,"0.4938586806513939","0.5061413193486062","0.0"
391.0,1,1008711,"0.49362112957727056","0.5063788704227294","0.0"
392.0,1,1008711,"0.49405375678834124","0.5059462432116587","0.0"
393.0,1,1008711,"0.4935787377240574","0.5064212622759426","0.0"
394.0,1,1008711,"0.4937281513469052","0.5062718486530948","0.0"
395.0,1,1008711,"0.493808579051789","0.506191420948211","0.0"
396.0,1,1008711,"0.4939199344172701","0.5060800655827299","0.0"
397.0,1,1008711,"0.49372185068923163","0.5062781493107684","0.0"
398.0,1,1008711,"0.4935215493726132","0.5064784506273868","0.0"
399.0,1,1008711,"0.493321521057653","0.506678478942347","0.0"
400.0,1,1008711,"0.4932588860138908","0.5067411139861092","0.0"
401.0,1,1008711,"0.4930928887376659","0.5069071112623341","0.0"
402.0,1,1008711,"0.49275756545392724","0.5072424345460728","0.0"
403.0,1,1008711,"0.493185978710421","0.506814021289579","0.0"
404.0,1,1008711,"0.4927850416638439","0.507214958336156","0.0"
405.0,1,1008711,"0.4930348931566135","0.5069651068433866","0.0"
406.0,1,1008711,"0.4932478055367995","0.5067521944632005","0.0"
407.0,1,1008711,"0.49315530379661476","0.5068446962033852","0.0"
408.0,1,1008711,"0.49279364224137934","0.5072063577586207","0.0"
409.0,1,1008711,"0.4928989701824056","0.5071010298175944","0.0"
410.0,1,1008711,"0.4927701930190329","0.5072298069809671","0.0"
411.0,1,1008711,"0.4927740807958594","0.5072259192041406","0.0"
412.0,1,1008711,"0.49320115212003485","0.5067988478799652","0.0"
413.0,1,1008711,"0.4926731348277016","0.5073268651722984","0.0"
414.0,1,1008711,"0.4928909952606635","0.5071090047393365","0.0"
415.0,1,1008711,"0.49293427542994267","0.5070657245700573","0.0"
416.0,1,1008711,"0.4929080375574349","0.507091962442565","0.0"
417.0,1,1008711,"0.49288090485695274","0.5071190951430472","0.0"
418.0,1,1008711,"0.49262164318000534","0.5073783568199947","0.0"
419.0,1,1008711,"0.4925601169124485","0.5074398830875515","0.0"
420.0,1,1008711,"0.49246798062247","0.50753201937753","0.0"
