"tick","run","random_seed","Gamma end-point (D+R+T growth rate)"
129.0,1,510102448,"9.127112739909949E-10"
130.0,1,510102448,"9.063010396299383E-10"
131.0,1,510102448,"9.102227098597185E-10"
132.0,1,510102448,"9.066096143919042E-10"
133.0,1,510102448,"9.357763182427884E-10"
134.0,1,510102448,"9.275135223200172E-10"
135.0,1,510102448,"8.925403821187118E-10"
136.0,1,510102448,"8.871418104419103E-10"
137.0,1,510102448,"8.707978456030103E-10"
138.0,1,510102448,"8.540045649911437E-10"
139.0,1,510102448,"8.371331986167218E-10"
140.0,1,510102448,"8.242269487619338E-10"
141.0,1,510102448,"8.650245541738101E-10"
142.0,1,510102448,"8.577469924469541E-10"
143.0,1,510102448,"8.354820747404773E-10"
144.0,1,510102448,"8.271065517296016E-10"
145.0,1,510102448,"8.196788801204027E-10"
146.0,1,510102448,"7.959978490482626E-10"
147.0,1,510102448,"7.753979299757347E-10"
148.0,1,510102448,"7.676005211403494E-10"
149.0,1,510102448,"7.67000489824816E-10"
150.0,1,510102448,"7.653374543596158E-10"
151.0,1,510102448,"7.318289586004926E-10"
152.0,1,510102448,"7.04797988848048E-10"
153.0,1,510102448,"7.29936981326722E-10"
154.0,1,510102448,"7.235503194341005E-10"
155.0,1,510102448,"7.143296420331546E-10"
156.0,1,510102448,"7.063860888605217E-10"
157.0,1,510102448,"7.065290814020936E-10"
158.0,1,510102448,"6.925442736685838E-10"
159.0,1,510102448,"6.815072603056101E-10"
160.0,1,510102448,"6.762254978046723E-10"
161.0,1,510102448,"6.709731155952686E-10"
162.0,1,510102448,"6.83253015253366E-10"
163.0,1,510102448,"6.695182795558443E-10"
164.0,1,510102448,"6.595307196147593E-10"
165.0,1,510102448,"6.575425514902302E-10"
166.0,1,510102448,"6.543124654866554E-10"
167.0,1,510102448,"6.36971750221462E-10"
168.0,1,510102448,"6.263920531857259E-10"
169.0,1,510102448,"6.182910505161748E-10"
170.0,1,510102448,"6.082446168684768E-10"
171.0,1,510102448,"6.289205747976001E-10"
172.0,1,510102448,"6.147431773192798E-10"
173.0,1,510102448,"6.168696969074993E-10"
174.0,1,510102448,"6.108613876142363E-10"
175.0,1,510102448,"5.986823153571065E-10"
176.0,1,510102448,"5.85557867920669E-10"
177.0,1,510102448,"5.800177564196518E-10"
178.0,1,510102448,"5.681725435590785E-10"
179.0,1,510102448,"5.566740053929861E-10"
180.0,1,510102448,"5.515496318411673E-10"
181.0,1,510102448,"5.431637568501172E-10"
182.0,1,510102448,"5.45676422176489E-10"
183.0,1,510102448,"5.345809911230225E-10"
184.0,1,510102448,"5.3061878348763E-10"
185.0,1,510102448,"5.228132393121058E-10"
186.0,1,510102448,"5.120762987498637E-10"
187.0,1,510102448,"5.036872659156732E-10"
188.0,1,510102448,"4.946109676688589E-10"
189.0,1,510102448,"4.881564472414297E-10"
190.0,1,510102448,"4.814134097007351E-10"
191.0,1,510102448,"4.723042741061396E-10"
192.0,1,510102448,"4.761285395923323E-10"
193.0,1,510102448,"4.670770741577148E-10"
194.0,1,510102448,"4.669725185913659E-10"
195.0,1,510102448,"4.5917104205733183E-10"
196.0,1,510102448,"4.547333843655316E-10"
197.0,1,510102448,"4.501590581209203E-10"
198.0,1,510102448,"4.4531126736544304E-10"
199.0,1,510102448,"4.332216915148436E-10"
200.0,1,510102448,"4.244814095809379E-10"
201.0,1,510102448,"4.174887736706858E-10"
202.0,1,510102448,"4.186036284693489E-10"
203.0,1,510102448,"4.0657097654755403E-10"
204.0,1,510102448,"4.069704980057655E-10"
205.0,1,510102448,"4.0522605041599646E-10"
206.0,1,510102448,"3.9931492099910993E-10"
207.0,1,510102448,"3.9179654185174366E-10"
208.0,1,510102448,"3.866179020990911E-10"
209.0,1,510102448,"3.783637645415152E-10"
210.0,1,510102448,"3.7437912611000595E-10"
211.0,1,510102448,"3.68638180249476E-10"
212.0,1,510102448,"3.7139452613616017E-10"
213.0,1,510102448,"3.655189389648425E-10"
214.0,1,510102448,"3.6151546053049497E-10"
215.0,1,510102448,"3.537375287090832E-10"
216.0,1,510102448,"3.477829597728689E-10"
217.0,1,510102448,"3.408789865306943E-10"
218.0,1,510102448,"3.359182804710722E-10"
219.0,1,510102448,"3.313229670329852E-10"
220.0,1,510102448,"3.271595633145681E-10"
221.0,1,510102448,"3.2827836682480953E-10"
222.0,1,510102448,"3.2275926012457975E-10"
223.0,1,510102448,"3.193092822959458E-10"
224.0,1,510102448,"3.159676044642693E-10"
225.0,1,510102448,"3.117459092509431E-10"
226.0,1,510102448,"3.0672181299101597E-10"
227.0,1,510102448,"3.024358237213803E-10"
228.0,1,510102448,"2.992351580695484E-10"
229.0,1,510102448,"2.9575171144095065E-10"
230.0,1,510102448,"2.931238639775763E-10"
231.0,1,510102448,"2.931532376555547E-10"
232.0,1,510102448,"2.8819360559997457E-10"
233.0,1,510102448,"2.850851644333633E-10"
234.0,1,510102448,"2.8286124635147866E-10"
235.0,1,510102448,"2.799008213445217E-10"
236.0,1,510102448,"2.773973227966173E-10"
237.0,1,510102448,"2.736434449894083E-10"
238.0,1,510102448,"2.7087675012284754E-10"
239.0,1,510102448,"2.6667225837220477E-10"
240.0,1,510102448,"2.645513268372884E-10"
241.0,1,510102448,"2.624672051456134E-10"
242.0,1,510102448,"2.6222693496985436E-10"
243.0,1,510102448,"2.5727199155639704E-10"
244.0,1,510102448,"2.555576775492569E-10"
245.0,1,510102448,"2.533290289319006E-10"
246.0,1,510102448,"2.508202775650371E-10"
247.0,1,510102448,"2.4830559682100644E-10"
248.0,1,510102448,"2.4514642662642483E-10"
249.0,1,510102448,"2.425593530242156E-10"
250.0,1,510102448,"2.402763694402778E-10"
251.0,1,510102448,"2.4175860754459377E-10"
252.0,1,510102448,"2.377248478924144E-10"
253.0,1,510102448,"2.365512267784022E-10"
254.0,1,510102448,"2.3498741359959015E-10"
255.0,1,510102448,"2.3257366518728728E-10"
256.0,1,510102448,"2.3029335608714489E-10"
257.0,1,510102448,"2.2749209844222628E-10"
258.0,1,510102448,"2.2553035929067512E-10"
259.0,1,510102448,"2.2309006226984493E-10"
260.0,1,510102448,"2.2087762594220027E-10"
261.0,1,510102448,"2.2090277422806217E-10"
262.0,1,510102448,"2.187230698287415E-10"
263.0,1,510102448,"2.153947722340944E-10"
264.0,1,510102448,"2.1349820783531202E-10"
265.0,1,510102448,"2.1137563822580376E-10"
266.0,1,510102448,"2.0949415355363121E-10"
267.0,1,510102448,"2.0782790968341478E-10"
268.0,1,510102448,"2.061401346353905E-10"
269.0,1,510102448,"2.047523021214964E-10"
270.0,1,510102448,"2.035801834169564E-10"
271.0,1,510102448,"2.000107829534459E-10"
272.0,1,510102448,"1.9958954117256176E-10"
273.0,1,510102448,"1.9743977355822817E-10"
274.0,1,510102448,"1.9633540816954636E-10"
275.0,1,510102448,"1.952880064150816E-10"
276.0,1,510102448,"1.9439098269804143E-10"
277.0,1,510102448,"1.9295440403632977E-10"
278.0,1,510102448,"1.9133429751950173E-10"
279.0,1,510102448,"1.904042608348043E-10"
280.0,1,510102448,"1.8915041500305574E-10"
281.0,1,510102448,"1.8805039738467947E-10"
282.0,1,510102448,"1.869564557127376E-10"
283.0,1,510102448,"1.8440382974579192E-10"
284.0,1,510102448,"1.8322684359080645E-10"
285.0,1,510102448,"1.8145536548754004E-10"
286.0,1,510102448,"1.8022096476521888E-10"
287.0,1,510102448,"1.7897761669505103E-10"
288.0,1,510102448,"1.7781532698594158E-10"
289.0,1,510102448,"1.7646993525188436E-10"
290.0,1,510102448,"1.7555623282027705E-10"
291.0,1,510102448,"1.7510465135688756E-10"
292.0,1,510102448,"1.7371720363759272E-10"
293.0,1,510102448,"1.7341124868554777E-10"
294.0,1,510102448,"1.7254763746785513E-10"
295.0,1,510102448,"1.712422142558619E-10"
296.0,1,510102448,"1.7040386906729223E-10"
297.0,1,510102448,"1.6945742177844495E-10"
298.0,1,510102448,"1.6851395956978903E-10"
299.0,1,510102448,"1.6761651149726717E-10"
300.0,1,510102448,"1.6657760540729938E-10"
301.0,1,510102448,"1.6578142761175029E-10"
302.0,1,510102448,"1.6546835338851319E-10"
303.0,1,510102448,"1.637473916108977E-10"
304.0,1,510102448,"1.6280779642780207E-10"
305.0,1,510102448,"1.6183523752099967E-10"
306.0,1,510102448,"1.6104091588623354E-10"
307.0,1,510102448,"1.6022656205590654E-10"
308.0,1,510102448,"1.594659121804265E-10"
309.0,1,510102448,"1.5867659080567011E-10"
310.0,1,510102448,"1.5798867574166658E-10"
311.0,1,510102448,"1.579745428387576E-10"
312.0,1,510102448,"1.5654268884164127E-10"
313.0,1,510102448,"1.5581513538872487E-10"
314.0,1,510102448,"1.5493502923135984E-10"
315.0,1,510102448,"1.5390077517778075E-10"
316.0,1,510102448,"1.5294209837411792E-10"
317.0,1,510102448,"1.51950927033724E-10"
318.0,1,510102448,"1.5126212235700185E-10"
319.0,1,510102448,"1.5034415145889413E-10"
320.0,1,510102448,"1.49643472096572E-10"
321.0,1,510102448,"1.487633119760266E-10"
322.0,1,510102448,"1.4831610249728707E-10"
323.0,1,510102448,"1.4734870374213933E-10"
324.0,1,510102448,"1.468077726674553E-10"
325.0,1,510102448,"1.4626541505685375E-10"
326.0,1,510102448,"1.4574422248749564E-10"
327.0,1,510102448,"1.4490203150415826E-10"
328.0,1,510102448,"1.4424876158903262E-10"
329.0,1,510102448,"1.4353920241831653E-10"
330.0,1,510102448,"1.4282754613003786E-10"
331.0,1,510102448,"1.4232069214165563E-10"
332.0,1,510102448,"1.4137687589969863E-10"
333.0,1,510102448,"1.4051065963411093E-10"
334.0,1,510102448,"1.3958806781892582E-10"
335.0,1,510102448,"1.3898884191198984E-10"
336.0,1,510102448,"1.3822626038595292E-10"
337.0,1,510102448,"1.3749783082594893E-10"
338.0,1,510102448,"1.3686809032853312E-10"
339.0,1,510102448,"1.3620572289328768E-10"
340.0,1,510102448,"1.3561453450260373E-10"
341.0,1,510102448,"1.3496171482766546E-10"
342.0,1,510102448,"1.3451870232339924E-10"
343.0,1,510102448,"1.3388658705901917E-10"
344.0,1,510102448,"1.3327659264478527E-10"
345.0,1,510102448,"1.3263167922318952E-10"
346.0,1,510102448,"1.3207177289686593E-10"
347.0,1,510102448,"1.314706122074555E-10"
348.0,1,510102448,"1.3086694654502966E-10"
349.0,1,510102448,"1.3016735623396636E-10"
350.0,1,510102448,"1.2963437552601087E-10"
351.0,1,510102448,"1.2904953247396262E-10"
352.0,1,510102448,"1.284420372447276E-10"
353.0,1,510102448,"1.2771983019167922E-10"
354.0,1,510102448,"1.270971227872452E-10"
355.0,1,510102448,"1.2629021218255763E-10"
356.0,1,510102448,"1.257762264076296E-10"
357.0,1,510102448,"1.2524888012266947E-10"
358.0,1,510102448,"1.2458326794309356E-10"
359.0,1,510102448,"1.239931614493647E-10"
360.0,1,510102448,"1.23535267215087E-10"
361.0,1,510102448,"1.2255164063315454E-10"
362.0,1,510102448,"1.2206227142294025E-10"
363.0,1,510102448,"1.2137077082571574E-10"
364.0,1,510102448,"1.209453396456354E-10"
365.0,1,510102448,"1.2035565710185088E-10"
366.0,1,510102448,"1.196750223757016E-10"
367.0,1,510102448,"1.1899658428497077E-10"
368.0,1,510102448,"1.1851685428367195E-10"
369.0,1,510102448,"1.179411322059129E-10"
370.0,1,510102448,"1.1748889756716836E-10"
371.0,1,510102448,"1.1695354141646568E-10"
372.0,1,510102448,"1.1622871153282253E-10"
373.0,1,510102448,"1.1563427434699576E-10"
374.0,1,510102448,"1.1514336273863318E-10"
375.0,1,510102448,"1.1450100800675648E-10"
376.0,1,510102448,"1.1396199341976292E-10"
377.0,1,510102448,"1.1330600878591873E-10"
378.0,1,510102448,"1.1281664135786158E-10"
379.0,1,510102448,"1.1231010385356681E-10"
380.0,1,510102448,"1.118534097460373E-10"
381.0,1,510102448,"1.1122477406847673E-10"
382.0,1,510102448,"1.1048523746398125E-10"
383.0,1,510102448,"1.0988329774551585E-10"
384.0,1,510102448,"1.092678213322806E-10"
385.0,1,510102448,"1.0874134497954654E-10"
386.0,1,510102448,"1.0822500687507681E-10"
387.0,1,510102448,"1.077358746864259E-10"
388.0,1,510102448,"1.073145335416888E-10"
389.0,1,510102448,"1.0681624585371278E-10"
390.0,1,510102448,"1.0632684465597285E-10"
391.0,1,510102448,"1.0588046423546726E-10"
392.0,1,510102448,"1.0539752725561037E-10"
393.0,1,510102448,"1.0473596611849284E-10"
394.0,1,510102448,"1.042225860861573E-10"
395.0,1,510102448,"1.0375896932689731E-10"
396.0,1,510102448,"1.033033503780905E-10"
397.0,1,510102448,"1.0265915991391267E-10"
398.0,1,510102448,"1.0220838301509865E-10"
399.0,1,510102448,"1.0175562437385342E-10"
400.0,1,510102448,"1.0129107725301217E-10"
401.0,1,510102448,"1.0090848420669592E-10"
402.0,1,510102448,"1.0054417345149752E-10"
403.0,1,510102448,"1.000571771541507E-10"
404.0,1,510102448,"9.966106420936399E-11"
405.0,1,510102448,"9.91712057912077E-11"
406.0,1,510102448,"9.873713262838079E-11"
407.0,1,510102448,"9.836031893246998E-11"
408.0,1,510102448,"9.794605052810416E-11"
409.0,1,510102448,"9.752674147996824E-11"
410.0,1,510102448,"9.705387831054792E-11"
411.0,1,510102448,"9.660584802010144E-11"
412.0,1,510102448,"9.607273875629789E-11"
413.0,1,510102448,"9.559425443073725E-11"
414.0,1,510102448,"9.516324904922771E-11"
415.0,1,510102448,"9.4790555106263E-11"
416.0,1,510102448,"9.444646588355304E-11"
417.0,1,510102448,"9.398540224509946E-11"
418.0,1,510102448,"9.356266303729075E-11"
419.0,1,510102448,"9.322332382518397E-11"
420.0,1,510102448,"9.285591030769982E-11"
421.0,1,510102448,"9.255896035047353E-11"
422.0,1,510102448,"9.20336111834785E-11"
423.0,1,510102448,"9.16573259952068E-11"
424.0,1,510102448,"9.130687562445148E-11"
425.0,1,510102448,"9.096845818391729E-11"
426.0,1,510102448,"9.059380206256232E-11"
427.0,1,510102448,"9.021561213836307E-11"
428.0,1,510102448,"8.985303397968637E-11"
429.0,1,510102448,"8.955952826305901E-11"
430.0,1,510102448,"8.91863409707976E-11"
431.0,1,510102448,"8.871628133796048E-11"
432.0,1,510102448,"8.828477446586703E-11"
433.0,1,510102448,"8.792368831070105E-11"
434.0,1,510102448,"8.754518393246746E-11"
435.0,1,510102448,"8.723463609404305E-11"
436.0,1,510102448,"8.682993660205701E-11"
437.0,1,510102448,"8.64707976433777E-11"
438.0,1,510102448,"8.611034953074943E-11"
439.0,1,510102448,"8.577482046632401E-11"
440.0,1,510102448,"8.547854831536978E-11"
441.0,1,510102448,"8.514471853416358E-11"
442.0,1,510102448,"8.468306698004535E-11"
443.0,1,510102448,"8.430373179664747E-11"
444.0,1,510102448,"8.395567624480711E-11"
445.0,1,510102448,"8.363050278516024E-11"
446.0,1,510102448,"8.325978802022706E-11"
447.0,1,510102448,"8.294348604871987E-11"
448.0,1,510102448,"8.262655165275155E-11"
449.0,1,510102448,"8.23430978955781E-11"
450.0,1,510102448,"8.205450574681788E-11"
451.0,1,510102448,"8.174500374420573E-11"
452.0,1,510102448,"8.138921788568234E-11"
453.0,1,510102448,"8.109598818059173E-11"
454.0,1,510102448,"8.079741345028354E-11"
455.0,1,510102448,"8.050540573487918E-11"
456.0,1,510102448,"8.01979846505129E-11"
457.0,1,510102448,"7.988271762081113E-11"
458.0,1,510102448,"7.95651338010847E-11"
459.0,1,510102448,"7.927513826435857E-11"
460.0,1,510102448,"7.903712219514903E-11"
461.0,1,510102448,"7.871036032169137E-11"
462.0,1,510102448,"7.835166973509523E-11"
463.0,1,510102448,"7.792954512517853E-11"
464.0,1,510102448,"7.768278772842874E-11"
465.0,1,510102448,"7.739197046305207E-11"
466.0,1,510102448,"7.708206765372477E-11"
467.0,1,510102448,"7.680832913023416E-11"
468.0,1,510102448,"7.653868793372403E-11"
469.0,1,510102448,"7.625125417191925E-11"
470.0,1,510102448,"7.600997126612249E-11"
471.0,1,510102448,"7.57351769991989E-11"
472.0,1,510102448,"7.54076783661129E-11"
473.0,1,510102448,"7.500290902000874E-11"
474.0,1,510102448,"7.468802872273008E-11"
475.0,1,510102448,"7.442221220126426E-11"
476.0,1,510102448,"7.410530531870696E-11"
477.0,1,510102448,"7.383258181373536E-11"
478.0,1,510102448,"7.351439329998943E-11"
479.0,1,510102448,"7.323616404212922E-11"
480.0,1,510102448,"7.296201151158989E-11"
481.0,1,510102448,"7.263293465976216E-11"
482.0,1,510102448,"7.233053351699767E-11"
483.0,1,510102448,"7.204908584633634E-11"
484.0,1,510102448,"7.179283734831968E-11"
485.0,1,510102448,"7.15088944823024E-11"
486.0,1,510102448,"7.121649273068588E-11"
487.0,1,510102448,"7.092894415276837E-11"
488.0,1,510102448,"7.067853134595717E-11"
489.0,1,510102448,"7.043940681378713E-11"
490.0,1,510102448,"7.018779889694044E-11"
491.0,1,510102448,"6.995234793586959E-11"
492.0,1,510102448,"6.96070697613802E-11"
493.0,1,510102448,"6.93072336848222E-11"
494.0,1,510102448,"6.908928734007997E-11"
495.0,1,510102448,"6.878752711227704E-11"
496.0,1,510102448,"6.85032917913942E-11"
497.0,1,510102448,"6.825297058027518E-11"
498.0,1,510102448,"6.804719783826269E-11"
499.0,1,510102448,"6.777456678278084E-11"
500.0,1,510102448,"6.754694354819683E-11"
501.0,1,510102448,"6.727461510616129E-11"
502.0,1,510102448,"6.696802800478965E-11"
503.0,1,510102448,"6.674376666901244E-11"
504.0,1,510102448,"6.64995794478555E-11"
505.0,1,510102448,"6.624553579591027E-11"
506.0,1,510102448,"6.60175799131227E-11"
507.0,1,510102448,"6.580917310888213E-11"
508.0,1,510102448,"6.557900940281374E-11"
509.0,1,510102448,"6.533865574185039E-11"
510.0,1,510102448,"6.511058861258464E-11"
511.0,1,510102448,"6.489680151561422E-11"
512.0,1,510102448,"6.453252022671408E-11"
513.0,1,510102448,"6.430073100755173E-11"
514.0,1,510102448,"6.407186453013414E-11"
515.0,1,510102448,"6.382230533377291E-11"
516.0,1,510102448,"6.361433277261485E-11"
517.0,1,510102448,"6.33701624491126E-11"
518.0,1,510102448,"6.317864452267615E-11"
519.0,1,510102448,"6.296819318536334E-11"
520.0,1,510102448,"6.277616072364996E-11"
521.0,1,510102448,"6.268485071279092E-11"
522.0,1,510102448,"6.234076830509848E-11"
523.0,1,510102448,"6.211912777743842E-11"
524.0,1,510102448,"6.185894557702587E-11"
525.0,1,510102448,"6.164098908548107E-11"
526.0,1,510102448,"6.139494468256746E-11"
527.0,1,510102448,"6.120811777164975E-11"
528.0,1,510102448,"6.100277630904123E-11"
529.0,1,510102448,"6.080633225176959E-11"
530.0,1,510102448,"6.061830639370182E-11"
531.0,1,510102448,"6.047800791146113E-11"
532.0,1,510102448,"6.012330204791496E-11"
533.0,1,510102448,"5.986733069242783E-11"
534.0,1,510102448,"5.96085947867084E-11"
535.0,1,510102448,"5.9427999649776E-11"
536.0,1,510102448,"5.923783741190736E-11"
537.0,1,510102448,"5.902967812258682E-11"
538.0,1,510102448,"5.881869214894994E-11"
539.0,1,510102448,"5.861464191791755E-11"
540.0,1,510102448,"5.843817672922185E-11"
541.0,1,510102448,"5.822115489806508E-11"
542.0,1,510102448,"5.792059066366416E-11"
543.0,1,510102448,"5.7720220603982545E-11"
544.0,1,510102448,"5.745168633227474E-11"
545.0,1,510102448,"5.724184429244096E-11"
546.0,1,510102448,"5.70269938092195E-11"
547.0,1,510102448,"5.681147938274885E-11"
548.0,1,510102448,"5.658721508699042E-11"
549.0,1,510102448,"5.644702199026356E-11"
550.0,1,510102448,"5.626925781926614E-11"
551.0,1,510102448,"5.5976379798143866E-11"
552.0,1,510102448,"5.580647458595414E-11"
553.0,1,510102448,"5.554614506818058E-11"
554.0,1,510102448,"5.537505957167437E-11"
555.0,1,510102448,"5.521281521102718E-11"
556.0,1,510102448,"5.4998450911013824E-11"
557.0,1,510102448,"5.481839806636531E-11"
558.0,1,510102448,"5.465477903683873E-11"
559.0,1,510102448,"5.450067129493162E-11"
560.0,1,510102448,"5.4316107584730066E-11"
561.0,1,510102448,"5.4144391663463916E-11"
562.0,1,510102448,"5.3863303763976416E-11"
563.0,1,510102448,"5.366559098300854E-11"
564.0,1,510102448,"5.344218110924515E-11"
565.0,1,510102448,"5.324675065991554E-11"
566.0,1,510102448,"5.307981349809526E-11"
567.0,1,510102448,"5.290641279416573E-11"
568.0,1,510102448,"5.272334668608746E-11"
569.0,1,510102448,"5.255738345280975E-11"
570.0,1,510102448,"5.239600977332113E-11"
571.0,1,510102448,"5.229724632873731E-11"
572.0,1,510102448,"5.2028421310881474E-11"
573.0,1,510102448,"5.180381939440552E-11"
574.0,1,510102448,"5.1609536386593665E-11"
575.0,1,510102448,"5.1405911103160594E-11"
576.0,1,510102448,"5.12422452192531E-11"
577.0,1,510102448,"5.102007904893362E-11"
578.0,1,510102448,"5.0880637296662926E-11"
579.0,1,510102448,"5.071442178996838E-11"
580.0,1,510102448,"5.051903145728932E-11"
581.0,1,510102448,"5.036833174097612E-11"
582.0,1,510102448,"5.0171249482489E-11"
583.0,1,510102448,"4.9995424363901544E-11"
584.0,1,510102448,"4.977023668702457E-11"
585.0,1,510102448,"4.9582194411734745E-11"
586.0,1,510102448,"4.943159033521226E-11"
587.0,1,510102448,"4.92412871503162E-11"
588.0,1,510102448,"4.904790943554955E-11"
589.0,1,510102448,"4.887656930136516E-11"
590.0,1,510102448,"4.8731903415013156E-11"
591.0,1,510102448,"4.8611560441584104E-11"
592.0,1,510102448,"4.837919813745189E-11"
593.0,1,510102448,"4.818642959564503E-11"
594.0,1,510102448,"4.800473011868642E-11"
595.0,1,510102448,"4.782000390465412E-11"
596.0,1,510102448,"4.76562495990132E-11"
597.0,1,510102448,"4.745103738274095E-11"
598.0,1,510102448,"4.7308927344343673E-11"
599.0,1,510102448,"4.7144227791088404E-11"
600.0,1,510102448,"4.69885604965118E-11"
