"tick","run","random_seed","gamma0(N)","gamma0(D)","gamma0(T)"
115.0,1,510102448,"0.7580645161290323","0.7580645161290323","0.0"
116.0,1,510102448,"0.7619047619047619","0.7619047619047619","0.0"
117.0,1,510102448,"0.7619047619047619","0.7619047619047619","0.0"
118.0,1,510102448,"0.765625","0.765625","0.0"
119.0,1,510102448,"0.765625","0.765625","0.0"
120.0,1,510102448,"0.765625","0.765625","0.0"
121.0,1,510102448,"0.765625","0.765625","0.0"
122.0,1,510102448,"0.7857142857142857","0.7857142857142857","0.0"
123.0,1,510102448,"0.7887323943661971","0.7887323943661971","0.0"
124.0,1,510102448,"0.7887323943661971","0.7887323943661971","0.0"
125.0,1,510102448,"0.7887323943661971","0.7887323943661971","0.0"
126.0,1,510102448,"0.7972972972972973","0.7972972972972973","0.0"
127.0,1,510102448,"0.8026315789473685","0.8026315789473685","0.0"
128.0,1,510102448,"0.8051948051948052","0.8051948051948052","0.0"
129.0,1,510102448,"0.810126582278481","0.810126582278481","0.0"
130.0,1,510102448,"0.810126582278481","0.810126582278481","0.0"
131.0,1,510102448,"0.810126582278481","0.810126582278481","0.0"
132.0,1,510102448,"0.810126582278481","0.810126582278481","0.0"
133.0,1,510102448,"0.7032967032967034","0.7032967032967034","0.0"
134.0,1,510102448,"0.7326732673267327","0.7326732673267327","0.0"
135.0,1,510102448,"0.7428571428571429","0.7428571428571429","0.0"
136.0,1,510102448,"0.7428571428571429","0.7428571428571429","0.0"
137.0,1,510102448,"0.7428571428571429","0.7428571428571429","0.0"
138.0,1,510102448,"0.7428571428571429","0.7428571428571429","0.0"
139.0,1,510102448,"0.7428571428571429","0.7428571428571429","0.0"
140.0,1,510102448,"0.7452830188679245","0.7452830188679245","0.0"
141.0,1,510102448,"0.7476635514018691","0.7476635514018691","0.0"
142.0,1,510102448,"0.7857142857142857","0.7857142857142857","0.0"
143.0,1,510102448,"0.7954545454545454","0.7954545454545454","0.0"
144.0,1,510102448,"0.7985074626865671","0.7985074626865671","0.0"
145.0,1,510102448,"0.8014705882352942","0.8014705882352942","0.0"
146.0,1,510102448,"0.8029197080291971","0.8029197080291971","0.0"
147.0,1,510102448,"0.8043478260869565","0.8043478260869565","0.0"
148.0,1,510102448,"0.8057553956834532","0.8057553956834532","0.0"
149.0,1,510102448,"0.8085106382978723","0.8085106382978723","0.0"
150.0,1,510102448,"0.8098591549295775","0.8098591549295775","0.0"
151.0,1,510102448,"0.8111888111888111","0.8111888111888111","0.0"
152.0,1,510102448,"0.8111888111888111","0.8111888111888111","0.0"
153.0,1,510102448,"0.6987951807228916","0.6987951807228916","0.0"
154.0,1,510102448,"0.7311827956989247","0.7311827956989247","0.0"
155.0,1,510102448,"0.7409326424870466","0.7409326424870466","0.0"
156.0,1,510102448,"0.7435897435897436","0.7435897435897436","0.0"
157.0,1,510102448,"0.7461928934010152","0.7461928934010152","0.0"
158.0,1,510102448,"0.7524752475247525","0.7524752475247525","0.0"
159.0,1,510102448,"0.7536945812807881","0.7536945812807881","0.0"
160.0,1,510102448,"0.7584541062801933","0.7584541062801933","0.0"
161.0,1,510102448,"0.7607655502392344","0.7607655502392344","0.0"
162.0,1,510102448,"0.7641509433962265","0.7641509433962265","0.0"
163.0,1,510102448,"0.7863247863247863","0.7863247863247863","0.0"
164.0,1,510102448,"0.7890295358649789","0.7890295358649789","0.0"
165.0,1,510102448,"0.7907949790794979","0.7907949790794979","0.0"
166.0,1,510102448,"0.7983870967741935","0.7983870967741935","0.0"
167.0,1,510102448,"0.8","0.8","0.0"
168.0,1,510102448,"0.8","0.8","0.0"
169.0,1,510102448,"0.8007968127490039","0.8007968127490039","0.0"
170.0,1,510102448,"0.8015873015873016","0.8015873015873016","0.0"
171.0,1,510102448,"0.803921568627451","0.803921568627451","0.0"
172.0,1,510102448,"0.8293515358361775","0.8293515358361775","0.0"
173.0,1,510102448,"0.7714285714285715","0.7714285714285715","0.0"
174.0,1,510102448,"0.7850746268656716","0.7850746268656716","0.0"
175.0,1,510102448,"0.7900874635568513","0.7900874635568513","0.0"
176.0,1,510102448,"0.7913043478260869","0.7913043478260869","0.0"
177.0,1,510102448,"0.7942857142857143","0.7942857142857143","0.0"
178.0,1,510102448,"0.7966101694915254","0.7966101694915254","0.0"
179.0,1,510102448,"0.7971830985915493","0.7971830985915493","0.0"
180.0,1,510102448,"0.7971830985915493","0.7971830985915493","0.0"
181.0,1,510102448,"0.7988826815642458","0.7988826815642458","0.0"
182.0,1,510102448,"0.8011049723756906","0.8011049723756906","0.0"
183.0,1,510102448,"0.8177215189873418","0.8177215189873418","0.0"
184.0,1,510102448,"0.7916666666666666","0.7916666666666666","0.0"
185.0,1,510102448,"0.7995283018867925","0.7995283018867925","0.0"
186.0,1,510102448,"0.802784222737819","0.802784222737819","0.0"
187.0,1,510102448,"0.805045871559633","0.805045871559633","0.0"
188.0,1,510102448,"0.806378132118451","0.806378132118451","0.0"
189.0,1,510102448,"0.8068181818181818","0.8068181818181818","0.0"
190.0,1,510102448,"0.8072562358276644","0.8072562358276644","0.0"
191.0,1,510102448,"0.8081264108352144","0.8081264108352144","0.0"
192.0,1,510102448,"0.8081264108352144","0.8081264108352144","0.0"
193.0,1,510102448,"0.8254620123203286","0.8254620123203286","0.0"
194.0,1,510102448,"0.78515625","0.78515625","0.0"
195.0,1,510102448,"0.794392523364486","0.794392523364486","0.0"
196.0,1,510102448,"0.7985347985347986","0.7985347985347986","0.0"
197.0,1,510102448,"0.8014440433212996","0.8014440433212996","0.0"
198.0,1,510102448,"0.8032200357781754","0.8032200357781754","0.0"
199.0,1,510102448,"0.8046181172291297","0.8046181172291297","0.0"
200.0,1,510102448,"0.8053097345132744","0.8053097345132744","0.0"
201.0,1,510102448,"0.8063380281690141","0.8063380281690141","0.0"
202.0,1,510102448,"0.808695652173913","0.808695652173913","0.0"
203.0,1,510102448,"0.8225806451612904","0.8225806451612904","0.0"
204.0,1,510102448,"0.7956318252730109","0.7956318252730109","0.0"
205.0,1,510102448,"0.802710843373494","0.802710843373494","0.0"
206.0,1,510102448,"0.8079178885630498","0.8079178885630498","0.0"
207.0,1,510102448,"0.8098693759071117","0.8098693759071117","0.0"
208.0,1,510102448,"0.810966810966811","0.810966810966811","0.0"
209.0,1,510102448,"0.7982954545454546","0.7982954545454546","0.0"
210.0,1,510102448,"0.8013986013986014","0.8013986013986014","0.0"
211.0,1,510102448,"0.8038674033149171","0.8038674033149171","0.0"
212.0,1,510102448,"0.804945054945055","0.804945054945055","0.0"
213.0,1,510102448,"0.8200253485424588","0.8200253485424588","0.0"
214.0,1,510102448,"0.7938650306748466","0.7938650306748466","0.0"
215.0,1,510102448,"0.7995226730310262","0.7995226730310262","0.0"
216.0,1,510102448,"0.8025851938895417","0.8025851938895417","0.0"
217.0,1,510102448,"0.8048780487804879","0.8048780487804879","0.0"
218.0,1,510102448,"0.8062283737024222","0.8062283737024222","0.0"
219.0,1,510102448,"0.8071182548794489","0.8071182548794489","0.0"
220.0,1,510102448,"0.8073394495412844","0.8073394495412844","0.0"
221.0,1,510102448,"0.8082191780821918","0.8082191780821918","0.0"
222.0,1,510102448,"0.8208955223880597","0.8208955223880597","0.0"
223.0,1,510102448,"0.7946336429308566","0.7946336429308566","0.0"
224.0,1,510102448,"0.8011988011988012","0.8011988011988012","0.0"
225.0,1,510102448,"0.8052837573385518","0.8052837573385518","0.0"
226.0,1,510102448,"0.8073572120038722","0.8073572120038722","0.0"
227.0,1,510102448,"0.8082851637764933","0.8082851637764933","0.0"
228.0,1,510102448,"0.8092042186001918","0.8092042186001918","0.0"
229.0,1,510102448,"0.8101145038167938","0.8101145038167938","0.0"
230.0,1,510102448,"0.804739336492891","0.804739336492891","0.0"
231.0,1,510102448,"0.8071161048689138","0.8071161048689138","0.0"
232.0,1,510102448,"0.8221070811744386","0.8221070811744386","0.0"
233.0,1,510102448,"0.7953216374269005","0.7953216374269005","0.0"
234.0,1,510102448,"0.8024193548387096","0.8024193548387096","0.0"
235.0,1,510102448,"0.8070866141732284","0.8070866141732284","0.0"
236.0,1,510102448,"0.8097826086956522","0.8097826086956522","0.0"
237.0,1,510102448,"0.8119723714504988","0.8119723714504988","0.0"
238.0,1,510102448,"0.8070175438596491","0.8070175438596491","0.0"
239.0,1,510102448,"0.8080424886191199","0.8080424886191199","0.0"
240.0,1,510102448,"0.8090566037735849","0.8090566037735849","0.0"
241.0,1,510102448,"0.81006006006006","0.81006006006006","0.0"
