"tick","run","random_seed","Sim (T/(R+T))","Exp (T/(R+T))"
0.0,1,3912,"0.0","0.0019546068"
1.0,1,3912,"0.010482180293501049","0.0014545932"
3.0,1,3912,"0.01037344398340249","9.912164E-4"
5.0,1,3912,"0.01026694045174538","5.641499999999998E-4"
7.0,1,3912,"0.010080645161290322","1.7306759999999988E-4"
9.0,1,3912,"0.009940357852882704","-1.8235720000000036E-4"
11.0,1,3912,"0.009784735812133072","-5.024507999999999E-4"
13.0,1,3912,"0.009578544061302681","-7.875396000000004E-4"
15.0,1,3912,"0.011194029850746268","-0.00103795"
17.0,1,3912,"0.01092896174863388","-0.0012540084000000004"
19.0,1,3912,"0.01073345259391771","-0.0014360411999999997"
21.0,1,3912,"0.010452961672473868","-0.0015843748"
23.0,1,3912,"0.01011804384485666","-0.0016993355999999997"
25.0,1,3912,"0.009868421052631578","-0.0017812500000000003"
27.0,1,3912,"0.011128775834658187","-0.0018304444"
29.0,1,3912,"0.010736196319018405","-0.0018472452000000005"
31.0,1,3912,"0.010189228529839884","-0.0018319787999999996"
33.0,1,3912,"0.0110803324099723","-0.0017849716000000004"
35.0,1,3912,"0.010403120936280884","-0.0017065500000000005"
37.0,1,3912,"0.0136986301369863","-0.0015970403999999996"
39.0,1,3912,"0.012941176470588235","-0.0014567691999999995"
41.0,1,3912,"0.014656144306651634","-0.0012860628000000002"
43.0,1,3912,"0.015151515151515152","-0.001085247600000001"
45.0,1,3912,"0.01443298969072165","-8.546499999999991E-4"
47.0,1,3912,"0.013779527559055118","-5.945964000000006E-4"
49.0,1,3912,"0.015051740357478834","-3.0541320000000043E-4"
51.0,1,3912,"0.01634877384196185","1.2573199999999841E-5"
53.0,1,3912,"0.019113814074717638","3.590364E-4"
55.0,1,3912,"0.02074688796680498","7.336500000000004E-4"
57.0,1,3912,"0.021704180064308683","0.001136087599999999"
59.0,1,3912,"0.02244582043343653","0.0015660227999999977"
61.0,1,3912,"0.02318623784592371","0.0020231291999999994"
63.0,1,3912,"0.02264685067232838","0.0025070804"
65.0,1,3912,"0.02308214528173795","0.003017550000000001"
67.0,1,3912,"0.023011176857330704","0.0035542115999999974"
69.0,1,3912,"0.023462270133164237","0.0041167387999999985"
71.0,1,3912,"0.024271844660194174","0.004704805199999999"
73.0,1,3912,"0.024504084014002333","0.005318084400000003"
75.0,1,3912,"0.025755879059350503","0.00595625"
77.0,1,3912,"0.02785216925549009","0.0066189756"
79.0,1,3912,"0.028219599794766546","0.0073059348"
81.0,1,3912,"0.02929493545183714","0.008016801199999998"
83.0,1,3912,"0.030893536121673004","0.008751248399999998"
85.0,1,3912,"0.03133640552995392","0.009508949999999999"
87.0,1,3912,"0.032487761459724075","0.010289579599999998"
89.0,1,3912,"0.032188841201716736","0.011092810800000002"
91.0,1,3912,"0.03231151615575808","0.011918317199999999"
93.0,1,3912,"0.03561535417491096","0.0127657724"
95.0,1,3912,"0.03599848427434634","0.013634850000000004"
97.0,1,3912,"0.0380534211489206","0.014525223599999998"
99.0,1,3912,"0.037934668071654375","0.015436566800000003"
101.0,1,3912,"0.03818857722203447","0.016368553199999997"
103.0,1,3912,"0.04142204827136334","0.0173208564"
105.0,1,3912,"0.0434918648310388","0.018293150000000005"
107.0,1,3912,"0.04395933014354067","0.019285107600000004"
109.0,1,3912,"0.04418134565405717","0.020296402800000002"
111.0,1,3912,"0.0503179430467238","0.021326709200000002"
113.0,1,3912,"0.053106744556558685","0.022375700400000004"
115.0,1,3912,"0.05295629820051414","0.023443049999999997"
117.0,1,3912,"0.05478775913129319","0.02452843159999999"
119.0,1,3912,"0.05513666352497644","0.025631518800000003"
121.0,1,3912,"0.06070287539936102","0.026751985199999995"
123.0,1,3912,"0.06187363834422658","0.0278895044"
125.0,1,3912,"0.0629970699037254","0.029043749999999993"
127.0,1,3912,"0.06443768996960486","0.030214395600000006"
129.0,1,3912,"0.0649452269170579","0.03140111479999999"
131.0,1,3912,"0.06505888951205833","0.032603581199999995"
133.0,1,3912,"0.07219827586206896","0.0338214684"
135.0,1,3912,"0.0737803826926392","0.03505445"
137.0,1,3912,"0.07539616346955796","0.036302199599999994"
139.0,1,3912,"0.07573564881813796","0.0375643908"
141.0,1,3912,"0.0761609907120743","0.038840697199999996"
143.0,1,3912,"0.08128405242232366","0.04013079239999999"
145.0,1,3912,"0.08354646206308611","0.041434349999999995"
147.0,1,3912,"0.08546774414463772","0.042751043600000004"
149.0,1,3912,"0.08609358569926394","0.044080546799999995"
151.0,1,3912,"0.08513873052071455","0.0454225332"
153.0,1,3912,"0.092326431181486","0.046776676399999995"
