"tick","run","random_seed","Gamma end-point (D+R+T growth rate)"
117.0,1,664279,"3.7813891916359844E-10"
118.0,1,664279,"3.688714160731605E-10"
119.0,1,664279,"3.6397316070666164E-10"
120.0,1,664279,"3.567202513480108E-10"
121.0,1,664279,"3.976639154168211E-10"
122.0,1,664279,"3.9378606629660736E-10"
123.0,1,664279,"3.896345635817636E-10"
124.0,1,664279,"3.7638562493125874E-10"
125.0,1,664279,"3.712612322281143E-10"
126.0,1,664279,"3.705420488317835E-10"
127.0,1,664279,"3.668781624908646E-10"
128.0,1,664279,"3.667215265637405E-10"
129.0,1,664279,"3.5763518410154043E-10"
130.0,1,664279,"3.570607885890911E-10"
131.0,1,664279,"3.702764545622166E-10"
132.0,1,664279,"3.655616897943755E-10"
133.0,1,664279,"3.6404196394311105E-10"
134.0,1,664279,"3.560748761270871E-10"
135.0,1,664279,"3.494066561774551E-10"
136.0,1,664279,"3.4918274675084864E-10"
137.0,1,664279,"3.4423101148658807E-10"
138.0,1,664279,"3.3860964613419604E-10"
139.0,1,664279,"3.3305499529681766E-10"
140.0,1,664279,"3.29987477465928E-10"
141.0,1,664279,"3.244492886063214E-10"
142.0,1,664279,"3.390613917970844E-10"
143.0,1,664279,"3.3404746742010463E-10"
144.0,1,664279,"3.3245012726605246E-10"
145.0,1,664279,"3.255655383605441E-10"
146.0,1,664279,"3.190230730142671E-10"
147.0,1,664279,"3.1321273971070397E-10"
148.0,1,664279,"3.0792260497906895E-10"
149.0,1,664279,"3.009405945907635E-10"
150.0,1,664279,"2.9500489980053385E-10"
151.0,1,664279,"2.9020726224409765E-10"
152.0,1,664279,"3.045355029959412E-10"
153.0,1,664279,"3.0021617101738094E-10"
154.0,1,664279,"2.9625894029047047E-10"
155.0,1,664279,"2.927221664923878E-10"
156.0,1,664279,"2.8910578522432977E-10"
157.0,1,664279,"2.8540716721681415E-10"
158.0,1,664279,"2.7947656260129193E-10"
159.0,1,664279,"2.7663626521031935E-10"
160.0,1,664279,"2.7188674000591396E-10"
161.0,1,664279,"2.7803691841953406E-10"
162.0,1,664279,"2.7259334319838465E-10"
163.0,1,664279,"2.7065391189882084E-10"
164.0,1,664279,"2.669454574953783E-10"
165.0,1,664279,"2.6413094177252263E-10"
166.0,1,664279,"2.597702974216849E-10"
167.0,1,664279,"2.52930264639818E-10"
168.0,1,664279,"2.4959999311482806E-10"
169.0,1,664279,"2.4474298130945815E-10"
170.0,1,664279,"2.3986237935695025E-10"
171.0,1,664279,"2.47181703692041E-10"
172.0,1,664279,"2.424220040610234E-10"
173.0,1,664279,"2.4118203723710206E-10"
174.0,1,664279,"2.36792685951038E-10"
175.0,1,664279,"2.3372603361373504E-10"
176.0,1,664279,"2.291304309759094E-10"
177.0,1,664279,"2.2698002623481456E-10"
178.0,1,664279,"2.2193900898919493E-10"
179.0,1,664279,"2.2026828084962468E-10"
180.0,1,664279,"2.161515376630502E-10"
181.0,1,664279,"2.2132926942149752E-10"
182.0,1,664279,"2.1566666854070709E-10"
183.0,1,664279,"2.1415811583765682E-10"
184.0,1,664279,"2.113313912167685E-10"
185.0,1,664279,"2.0817015032392823E-10"
186.0,1,664279,"2.0532608586824448E-10"
187.0,1,664279,"2.0217787324715317E-10"
188.0,1,664279,"1.981505448970021E-10"
189.0,1,664279,"1.945722544081448E-10"
190.0,1,664279,"1.9115397457387494E-10"
191.0,1,664279,"1.8855325523958595E-10"
192.0,1,664279,"1.912575755225873E-10"
193.0,1,664279,"1.8797717363605182E-10"
194.0,1,664279,"1.8690992127688612E-10"
195.0,1,664279,"1.8438844060369244E-10"
196.0,1,664279,"1.8245109741873636E-10"
197.0,1,664279,"1.7939050840414928E-10"
198.0,1,664279,"1.7583526834529573E-10"
199.0,1,664279,"1.7345673449841903E-10"
200.0,1,664279,"1.6993212367248591E-10"
201.0,1,664279,"1.6760312614160304E-10"
202.0,1,664279,"1.6970823549570054E-10"
203.0,1,664279,"1.661152172739847E-10"
204.0,1,664279,"1.6482345526960884E-10"
205.0,1,664279,"1.6319334623076218E-10"
206.0,1,664279,"1.6160167055868534E-10"
207.0,1,664279,"1.586041688264089E-10"
208.0,1,664279,"1.5717866414683042E-10"
209.0,1,664279,"1.5433880685423392E-10"
210.0,1,664279,"1.526158046331936E-10"
211.0,1,664279,"1.4947762022284275E-10"
212.0,1,664279,"1.50601591618681E-10"
213.0,1,664279,"1.485057886546648E-10"
214.0,1,664279,"1.4778506311349465E-10"
215.0,1,664279,"1.453868015872673E-10"
216.0,1,664279,"1.4334286227094542E-10"
217.0,1,664279,"1.416165940980988E-10"
218.0,1,664279,"1.3977404028859334E-10"
219.0,1,664279,"1.3749262091233262E-10"
220.0,1,664279,"1.358361088038611E-10"
221.0,1,664279,"1.335647159365989E-10"
222.0,1,664279,"1.3421772534175975E-10"
223.0,1,664279,"1.319502316913597E-10"
224.0,1,664279,"1.3157288238498163E-10"
225.0,1,664279,"1.3033615572339296E-10"
226.0,1,664279,"1.2909014934834126E-10"
227.0,1,664279,"1.2778981311439706E-10"
228.0,1,664279,"1.2619974053064222E-10"
229.0,1,664279,"1.244857733905615E-10"
230.0,1,664279,"1.2347457507053335E-10"
231.0,1,664279,"1.2369596724863716E-10"
232.0,1,664279,"1.2128253521379578E-10"
233.0,1,664279,"1.2027164244880206E-10"
234.0,1,664279,"1.1946270949333308E-10"
235.0,1,664279,"1.1810618085172506E-10"
236.0,1,664279,"1.1690242827504992E-10"
237.0,1,664279,"1.1550714048171288E-10"
238.0,1,664279,"1.140561664781459E-10"
239.0,1,664279,"1.1290313908859466E-10"
240.0,1,664279,"1.1193479275406724E-10"
241.0,1,664279,"1.0992757676312386E-10"
242.0,1,664279,"1.102158057006358E-10"
243.0,1,664279,"1.0864705277930437E-10"
244.0,1,664279,"1.0794614683330508E-10"
245.0,1,664279,"1.0711244309468978E-10"
246.0,1,664279,"1.0619800329510743E-10"
247.0,1,664279,"1.0538206681759263E-10"
248.0,1,664279,"1.0447854326438117E-10"
249.0,1,664279,"1.0362152741533467E-10"
250.0,1,664279,"1.0297836948379836E-10"
251.0,1,664279,"1.0221941760481702E-10"
252.0,1,664279,"1.0170138995997713E-10"
253.0,1,664279,"9.988990541833333E-11"
254.0,1,664279,"9.939415147587109E-11"
255.0,1,664279,"9.855799442254978E-11"
256.0,1,664279,"9.788305906310984E-11"
257.0,1,664279,"9.714748978510854E-11"
258.0,1,664279,"9.627684704676675E-11"
259.0,1,664279,"9.555213321620887E-11"
260.0,1,664279,"9.489625593558142E-11"
261.0,1,664279,"9.414612605221406E-11"
262.0,1,664279,"9.386642254457431E-11"
263.0,1,664279,"9.256820512325124E-11"
264.0,1,664279,"9.219581725606275E-11"
265.0,1,664279,"9.158441481739456E-11"
266.0,1,664279,"9.097811438817381E-11"
267.0,1,664279,"9.030036955090195E-11"
268.0,1,664279,"8.979858381928599E-11"
269.0,1,664279,"8.917566005671776E-11"
270.0,1,664279,"8.86005017703511E-11"
271.0,1,664279,"8.841837808459971E-11"
272.0,1,664279,"8.743866441352366E-11"
273.0,1,664279,"8.722247340374128E-11"
274.0,1,664279,"8.66050135277428E-11"
275.0,1,664279,"8.604904407839876E-11"
276.0,1,664279,"8.543764119499145E-11"
277.0,1,664279,"8.498716323404029E-11"
278.0,1,664279,"8.455963295482529E-11"
279.0,1,664279,"8.405160217024847E-11"
280.0,1,664279,"8.357019942522213E-11"
281.0,1,664279,"8.394580536410065E-11"
282.0,1,664279,"8.297655509391307E-11"
283.0,1,664279,"8.243502813269292E-11"
284.0,1,664279,"8.186740821597271E-11"
285.0,1,664279,"8.136373623914181E-11"
286.0,1,664279,"8.078813074249658E-11"
287.0,1,664279,"8.033644830146055E-11"
288.0,1,664279,"7.988527465827327E-11"
289.0,1,664279,"7.947093210617218E-11"
290.0,1,664279,"7.898100000788995E-11"
291.0,1,664279,"7.862013870903968E-11"
292.0,1,664279,"7.785909837005998E-11"
293.0,1,664279,"7.778586165399901E-11"
294.0,1,664279,"7.750559347669263E-11"
295.0,1,664279,"7.717908817379223E-11"
296.0,1,664279,"7.683335080079273E-11"
297.0,1,664279,"7.64668109946286E-11"
298.0,1,664279,"7.611521561586586E-11"
299.0,1,664279,"7.577469319616256E-11"
300.0,1,664279,"7.543577915016502E-11"
301.0,1,664279,"7.489519215565697E-11"
302.0,1,664279,"7.487235823278128E-11"
303.0,1,664279,"7.45682696657701E-11"
304.0,1,664279,"7.424076445676431E-11"
305.0,1,664279,"7.394454864207082E-11"
306.0,1,664279,"7.361226268882494E-11"
307.0,1,664279,"7.32218426313823E-11"
308.0,1,664279,"7.284994178895139E-11"
309.0,1,664279,"7.254568111365257E-11"
310.0,1,664279,"7.222868979390633E-11"
311.0,1,664279,"7.169040338208104E-11"
312.0,1,664279,"7.165985913050059E-11"
313.0,1,664279,"7.150160539660735E-11"
314.0,1,664279,"7.119249352274335E-11"
315.0,1,664279,"7.083044941785686E-11"
316.0,1,664279,"7.053516307705139E-11"
317.0,1,664279,"7.019144110698965E-11"
318.0,1,664279,"6.98875524438147E-11"
319.0,1,664279,"6.95404834423587E-11"
320.0,1,664279,"6.924848007674678E-11"
321.0,1,664279,"6.897901485951896E-11"
322.0,1,664279,"6.89368245010246E-11"
323.0,1,664279,"6.871109734312236E-11"
324.0,1,664279,"6.844849144176721E-11"
325.0,1,664279,"6.816323208253569E-11"
326.0,1,664279,"6.78215528546073E-11"
327.0,1,664279,"6.750374268937165E-11"
328.0,1,664279,"6.722228904358604E-11"
329.0,1,664279,"6.690916885989547E-11"
330.0,1,664279,"6.661615101306473E-11"
331.0,1,664279,"6.650029817944295E-11"
332.0,1,664279,"6.604802455780193E-11"
333.0,1,664279,"6.584888265937914E-11"
334.0,1,664279,"6.560632080498351E-11"
335.0,1,664279,"6.529681976337953E-11"
336.0,1,664279,"6.501938945278127E-11"
337.0,1,664279,"6.472199025728054E-11"
338.0,1,664279,"6.44696555994814E-11"
339.0,1,664279,"6.420342488387347E-11"
340.0,1,664279,"6.39042870254565E-11"
341.0,1,664279,"6.363636474434198E-11"
342.0,1,664279,"6.345809213411356E-11"
343.0,1,664279,"6.305117214637037E-11"
344.0,1,664279,"6.277128370859458E-11"
345.0,1,664279,"6.249840976218955E-11"
346.0,1,664279,"6.225539906079152E-11"
347.0,1,664279,"6.195342583420677E-11"
348.0,1,664279,"6.167305048500752E-11"
349.0,1,664279,"6.141726354913923E-11"
350.0,1,664279,"6.115808078822823E-11"
351.0,1,664279,"6.09209623127161E-11"
352.0,1,664279,"6.056993504773792E-11"
353.0,1,664279,"6.030837891972549E-11"
354.0,1,664279,"6.006221127150288E-11"
355.0,1,664279,"5.979386997038666E-11"
356.0,1,664279,"5.952919421954141E-11"
357.0,1,664279,"5.925347375709331E-11"
358.0,1,664279,"5.89546162474653E-11"
359.0,1,664279,"5.870566195096927E-11"
360.0,1,664279,"5.846090267569454E-11"
361.0,1,664279,"5.823933949468721E-11"
362.0,1,664279,"5.799415291984315E-11"
363.0,1,664279,"5.7682274319666684E-11"
364.0,1,664279,"5.7360189477393676E-11"
365.0,1,664279,"5.706454611259295E-11"
366.0,1,664279,"5.682064154809801E-11"
367.0,1,664279,"5.655833268926804E-11"
368.0,1,664279,"5.632611059945963E-11"
369.0,1,664279,"5.608955159032195E-11"
370.0,1,664279,"5.58598061235394E-11"
371.0,1,664279,"5.5620093571430506E-11"
372.0,1,664279,"5.529839220116101E-11"
373.0,1,664279,"5.501725330882432E-11"
374.0,1,664279,"5.473402575228174E-11"
375.0,1,664279,"5.449937060944248E-11"
376.0,1,664279,"5.4249974651465024E-11"
377.0,1,664279,"5.4017420107697786E-11"
378.0,1,664279,"5.380068565225841E-11"
379.0,1,664279,"5.358762378096459E-11"
380.0,1,664279,"5.3381789847822646E-11"
381.0,1,664279,"5.3141275263140444E-11"
382.0,1,664279,"5.28917307786676E-11"
383.0,1,664279,"5.263625813739313E-11"
384.0,1,664279,"5.2393430544081385E-11"
385.0,1,664279,"5.214606946140427E-11"
386.0,1,664279,"5.192304813001725E-11"
387.0,1,664279,"5.1696080441203E-11"
388.0,1,664279,"5.1483687967667884E-11"
389.0,1,664279,"5.127317104070606E-11"
390.0,1,664279,"5.109081274822308E-11"
391.0,1,664279,"5.090300780380344E-11"
392.0,1,664279,"5.065222870666439E-11"
393.0,1,664279,"5.0380530975061184E-11"
394.0,1,664279,"5.014633797700435E-11"
395.0,1,664279,"4.992345549409521E-11"
396.0,1,664279,"4.972129735155896E-11"
397.0,1,664279,"4.9509110012027434E-11"
398.0,1,664279,"4.930378935847845E-11"
399.0,1,664279,"4.910380307029655E-11"
400.0,1,664279,"4.889421852118924E-11"
401.0,1,664279,"4.861890895428025E-11"
402.0,1,664279,"4.842454087509033E-11"
403.0,1,664279,"4.816496242046342E-11"
404.0,1,664279,"4.7948390910092927E-11"
405.0,1,664279,"4.7769664877266774E-11"
406.0,1,664279,"4.756999635274005E-11"
407.0,1,664279,"4.737402028929764E-11"
408.0,1,664279,"4.7188811343929794E-11"
409.0,1,664279,"4.698128191474958E-11"
410.0,1,664279,"4.679908683599231E-11"
411.0,1,664279,"4.656324220644215E-11"
412.0,1,664279,"4.636064339958521E-11"
413.0,1,664279,"4.613081746526643E-11"
414.0,1,664279,"4.5933282887347486E-11"
415.0,1,664279,"4.576825387817619E-11"
416.0,1,664279,"4.556953040601186E-11"
417.0,1,664279,"4.5422185677357974E-11"
418.0,1,664279,"4.525115329670057E-11"
419.0,1,664279,"4.507199962144924E-11"
420.0,1,664279,"4.490089104761923E-11"
421.0,1,664279,"4.472666374466719E-11"
422.0,1,664279,"4.4543814959605514E-11"
423.0,1,664279,"4.4341009123085573E-11"
424.0,1,664279,"4.417968039328083E-11"
425.0,1,664279,"4.396887778312473E-11"
426.0,1,664279,"4.3790696202500915E-11"
427.0,1,664279,"4.3641385198637965E-11"
428.0,1,664279,"4.344978392532283E-11"
429.0,1,664279,"4.329369891785208E-11"
430.0,1,664279,"4.313991763519066E-11"
431.0,1,664279,"4.292934855774916E-11"
432.0,1,664279,"4.271947464980664E-11"
433.0,1,664279,"4.258790714811021E-11"
434.0,1,664279,"4.242265625822323E-11"
435.0,1,664279,"4.225534986811435E-11"
436.0,1,664279,"4.2107127633863605E-11"
437.0,1,664279,"4.193886445602516E-11"
438.0,1,664279,"4.17642978130706E-11"
439.0,1,664279,"4.159496791065838E-11"
440.0,1,664279,"4.144068564563917E-11"
441.0,1,664279,"4.129265434812066E-11"
442.0,1,664279,"4.113812671724879E-11"
443.0,1,664279,"4.098063078686229E-11"
444.0,1,664279,"4.0805400003270556E-11"
445.0,1,664279,"4.063386221085148E-11"
446.0,1,664279,"4.047993911672199E-11"
447.0,1,664279,"4.03299925765607E-11"
448.0,1,664279,"4.0194466131628364E-11"
449.0,1,664279,"4.005241041981342E-11"
450.0,1,664279,"3.9925790001151595E-11"
451.0,1,664279,"3.977897313486953E-11"
452.0,1,664279,"3.962865167225699E-11"
453.0,1,664279,"3.9486758207980115E-11"
454.0,1,664279,"3.93051756834992E-11"
455.0,1,664279,"3.913428860692789E-11"
456.0,1,664279,"3.9020811900546836E-11"
457.0,1,664279,"3.885410370128045E-11"
458.0,1,664279,"3.871885421202451E-11"
459.0,1,664279,"3.858855880075995E-11"
460.0,1,664279,"3.845495570823709E-11"
461.0,1,664279,"3.836133398658901E-11"
462.0,1,664279,"3.81729342864606E-11"
463.0,1,664279,"3.8028752466279456E-11"
464.0,1,664279,"3.787882987705364E-11"
465.0,1,664279,"3.7743105506057905E-11"
466.0,1,664279,"3.75808093367628E-11"
467.0,1,664279,"3.742425179630123E-11"
468.0,1,664279,"3.7280410741872575E-11"
469.0,1,664279,"3.7160325344818424E-11"
470.0,1,664279,"3.70050429425662E-11"
471.0,1,664279,"3.68689959876081E-11"
472.0,1,664279,"3.669288922589164E-11"
473.0,1,664279,"3.654969122884715E-11"
474.0,1,664279,"3.644032132955644E-11"
475.0,1,664279,"3.631411887906741E-11"
476.0,1,664279,"3.616935166145711E-11"
477.0,1,664279,"3.6050928425788216E-11"
478.0,1,664279,"3.5924653520576026E-11"
479.0,1,664279,"3.5794255336146336E-11"
480.0,1,664279,"3.5693516915666277E-11"
481.0,1,664279,"3.5625323509473295E-11"
482.0,1,664279,"3.545370293422578E-11"
483.0,1,664279,"3.532124837440865E-11"
484.0,1,664279,"3.518327660670373E-11"
485.0,1,664279,"3.505035789708072E-11"
486.0,1,664279,"3.491332957067099E-11"
487.0,1,664279,"3.4786656887498034E-11"
488.0,1,664279,"3.466165130745377E-11"
489.0,1,664279,"3.454533631274562E-11"
490.0,1,664279,"3.4428789450305406E-11"
491.0,1,664279,"3.435607977900912E-11"
492.0,1,664279,"3.4190971619443984E-11"
493.0,1,664279,"3.4064305360371005E-11"
494.0,1,664279,"3.3916891354964E-11"
495.0,1,664279,"3.376347577260719E-11"
496.0,1,664279,"3.3650048488560435E-11"
497.0,1,664279,"3.351686489614573E-11"
498.0,1,664279,"3.3406564070700456E-11"
499.0,1,664279,"3.3305673558112604E-11"
500.0,1,664279,"3.318759616052823E-11"
501.0,1,664279,"3.310784619796388E-11"
502.0,1,664279,"3.296914280423518E-11"
503.0,1,664279,"3.285162161147891E-11"
504.0,1,664279,"3.2738139962378566E-11"
505.0,1,664279,"3.262716115158257E-11"
506.0,1,664279,"3.2498831839376836E-11"
507.0,1,664279,"3.2386064898241696E-11"
508.0,1,664279,"3.225258240356128E-11"
509.0,1,664279,"3.2157914427959086E-11"
510.0,1,664279,"3.206250784879657E-11"
511.0,1,664279,"3.195880992292815E-11"
512.0,1,664279,"3.1852416107489636E-11"
513.0,1,664279,"3.171975460652048E-11"
514.0,1,664279,"3.1586457961052894E-11"
515.0,1,664279,"3.148634443387243E-11"
516.0,1,664279,"3.138149899383822E-11"
517.0,1,664279,"3.125594397041998E-11"
518.0,1,664279,"3.114433916070742E-11"
519.0,1,664279,"3.103780456417644E-11"
520.0,1,664279,"3.0948172999992903E-11"
521.0,1,664279,"3.085053922344136E-11"
522.0,1,664279,"3.0688821425178975E-11"
523.0,1,664279,"3.0601549438535933E-11"
524.0,1,664279,"3.050004711658099E-11"
525.0,1,664279,"3.0375978259076374E-11"
526.0,1,664279,"3.026790989296988E-11"
527.0,1,664279,"3.016818944715442E-11"
528.0,1,664279,"3.007998165219048E-11"
529.0,1,664279,"2.9977075449091464E-11"
530.0,1,664279,"2.9888896042329684E-11"
531.0,1,664279,"2.980287998132354E-11"
532.0,1,664279,"2.9709378444867624E-11"
533.0,1,664279,"2.9597491143283314E-11"
534.0,1,664279,"2.949785156338118E-11"
535.0,1,664279,"2.93917522966378E-11"
536.0,1,664279,"2.9273551770638185E-11"
537.0,1,664279,"2.918204632088871E-11"
538.0,1,664279,"2.908324569253874E-11"
539.0,1,664279,"2.8973876765012066E-11"
540.0,1,664279,"2.887728279164649E-11"
541.0,1,664279,"2.8793659346704864E-11"
542.0,1,664279,"2.869942004003529E-11"
543.0,1,664279,"2.856862374682546E-11"
544.0,1,664279,"2.8467322414964455E-11"
545.0,1,664279,"2.8369145822794977E-11"
546.0,1,664279,"2.8272290509252384E-11"
547.0,1,664279,"2.8172998491765214E-11"
548.0,1,664279,"2.8088426894410366E-11"
549.0,1,664279,"2.8001071343360386E-11"
550.0,1,664279,"2.7911168477533684E-11"
551.0,1,664279,"2.7811468730907125E-11"
552.0,1,664279,"2.769084922232241E-11"
553.0,1,664279,"2.7605539958568836E-11"
554.0,1,664279,"2.751923687989821E-11"
555.0,1,664279,"2.7420832894710884E-11"
556.0,1,664279,"2.7317325060089113E-11"
557.0,1,664279,"2.7231575956985443E-11"
558.0,1,664279,"2.7150266335376023E-11"
559.0,1,664279,"2.706731374989249E-11"
560.0,1,664279,"2.698110563245495E-11"
561.0,1,664279,"2.6869001585286297E-11"
562.0,1,664279,"2.679879220533838E-11"
563.0,1,664279,"2.669492363261171E-11"
564.0,1,664279,"2.661251885170379E-11"
565.0,1,664279,"2.6537354407945846E-11"
566.0,1,664279,"2.644176374300094E-11"
567.0,1,664279,"2.6360794271267493E-11"
568.0,1,664279,"2.624949338962995E-11"
569.0,1,664279,"2.6175541100007178E-11"
570.0,1,664279,"2.6096194141942932E-11"
571.0,1,664279,"2.6025099868518302E-11"
572.0,1,664279,"2.595441507673703E-11"
573.0,1,664279,"2.586430110381753E-11"
574.0,1,664279,"2.5795129119680414E-11"
575.0,1,664279,"2.5705022352530518E-11"
576.0,1,664279,"2.5598189309600668E-11"
577.0,1,664279,"2.551282654793988E-11"
578.0,1,664279,"2.5426254397413577E-11"
579.0,1,664279,"2.5352060823257232E-11"
580.0,1,664279,"2.5284729398538697E-11"
581.0,1,664279,"2.5214706739291818E-11"
582.0,1,664279,"2.5144462093794256E-11"
583.0,1,664279,"2.5075179926340625E-11"
584.0,1,664279,"2.4979948060705563E-11"
585.0,1,664279,"2.4882109110105415E-11"
586.0,1,664279,"2.4793930583880615E-11"
587.0,1,664279,"2.4724348907140778E-11"
588.0,1,664279,"2.465218423787248E-11"
589.0,1,664279,"2.4574655192809213E-11"
590.0,1,664279,"2.4497943953544744E-11"
591.0,1,664279,"2.4419737439452313E-11"
592.0,1,664279,"2.4348779637290377E-11"
593.0,1,664279,"2.4241001006878825E-11"
594.0,1,664279,"2.4171612260289142E-11"
595.0,1,664279,"2.4097396205424152E-11"
596.0,1,664279,"2.4015887944429385E-11"
597.0,1,664279,"2.3933853302957807E-11"
598.0,1,664279,"2.3865460216473244E-11"
599.0,1,664279,"2.379314965449181E-11"
600.0,1,664279,"2.3715025624753087E-11"
