"tick","run","random_seed","Generation Time G(D+T+R)","Generation Time G(D)","Generation Time G(R)","Generation Time G(T)"
0.0,1,207372165,"0.0","0.0","0.0","0.0"
1.0,1,207372165,"0.0","0.0","0.0","0.0"
2.0,1,207372165,"0.0","0.0","0.0","0.0"
3.0,1,207372165,"0.0","0.0","0.0","0.0"
4.0,1,207372165,"0.0","0.0","0.0","0.0"
5.0,1,207372165,"0.0","0.0","0.0","0.0"
6.0,1,207372165,"0.0","0.0","0.0","0.0"
7.0,1,207372165,"0.0","0.0","0.0","0.0"
8.0,1,207372165,"0.0","0.0","0.0","0.0"
9.0,1,207372165,"0.0","0.0","0.0","0.0"
10.0,1,207372165,"0.0","0.0","0.0","0.0"
11.0,1,207372165,"0.0","0.0","0.0","0.0"
12.0,1,207372165,"0.0","0.0","0.0","0.0"
13.0,1,207372165,"0.0","0.0","0.0","0.0"
14.0,1,207372165,"0.0","0.0","0.0","0.0"
15.0,1,207372165,"0.0","0.0","0.0","0.0"
16.0,1,207372165,"0.0","0.0","0.0","0.0"
17.0,1,207372165,"0.0","79.92050657025173","0.0","0.0"
18.0,1,207372165,"0.0","84.62171283909008","0.0","0.0"
19.0,1,207372165,"0.0","72.7138816950768","0.0","0.0"
20.0,1,207372165,"0.0","76.54092810008083","0.0","0.0"
21.0,1,207372165,"0.0","80.36797450508487","0.0","0.0"
22.0,1,207372165,"0.0","84.19502091008891","0.0","0.0"
23.0,1,207372165,"119.29096724398633","88.02206731509295","0.0","0.0"
24.0,1,207372165,"116.91395724481917","91.849113720097","118.65371629048396","0.0"
25.0,1,207372165,"111.1045219896196","81.09206724971402","113.38212388928042","0.0"
26.0,1,207372165,"103.2927984866996","73.48932104603512","106.73725940696113","0.0"
27.0,1,207372165,"97.9827722585118","76.31583339395954","100.43845450159225","0.0"
28.0,1,207372165,"94.37559610354126","79.14234574188397","96.16806740886669","0.0"
29.0,1,207372165,"86.36984285672067","72.88373780295575","87.87213212404671","0.0"
30.0,1,207372165,"81.21649050456949","68.07685641480494","82.60121551298043","0.0"
31.0,1,207372165,"74.6697707960346","70.34608496196509","75.32621146462654","0.0"
32.0,1,207372165,"71.92830908099441","72.61531350912526","72.9830207351272","0.0"
33.0,1,207372165,"67.57426989239451","68.43313778623003","68.43313778623003","0.0"
34.0,1,207372165,"66.58792519790046","53.34913517396724","68.37886138054425","0.0"
35.0,1,207372165,"63.840408957796626","49.36636865536842","65.91921379727249","0.0"
36.0,1,207372165,"62.99050732545123","50.77683633123609","64.77912061972808","0.0"
37.0,1,207372165,"62.04853774507111","49.763245997842056","63.78264889592627","0.0"
38.0,1,207372165,"60.14672498516814","46.902473985042384","61.89812909412263","0.0"
39.0,1,207372165,"58.52234594795813","44.62759222122383","60.28293853796905","0.0"
40.0,1,207372165,"58.91360787541977","44.21252994859239","60.92704640936841","0.0"
41.0,1,207372165,"56.31231027858925","42.51149468538532","58.13125453651362","0.0"
42.0,1,207372165,"56.1024818835652","43.54836040941911","57.750597811670865","0.0"
43.0,1,207372165,"54.854331805057924","44.5852261334529","56.4772453154126","0.0"
44.0,1,207372165,"53.557500286888676","39.86600026894697","55.61108811036887","0.0"
45.0,1,207372165,"52.52960391394556","39.82319046045887","54.398197880895026","0.0"
46.0,1,207372165,"52.637672876315285","39.79863756458064","54.49755840731446","0.0"
47.0,1,207372165,"50.51545213090307","39.79054948624823","52.13489560246593","0.0"
48.0,1,207372165,"49.84517524479981","40.637156922125854","51.342716062397024","0.0"
49.0,1,207372165,"49.183826186018386","41.48376435800348","50.48478768894608","0.0"
50.0,1,207372165,"48.53495885899717","42.3303717938811","49.73059602373596","0.0"
51.0,1,207372165,"48.148499705600166","41.442874810828556","49.34386454618445","0.0"
52.0,1,207372165,"48.04554608568338","42.25548019927618","49.2704371759226","0.0"
53.0,1,207372165,"47.065892014093095","39.341092066617136","48.451122937053505","0.0"
54.0,1,207372165,"47.24554882079833","40.08337682259104","48.55878910894142","0.0"
55.0,1,207372165,"46.76284307140724","40.825661578564954","47.921354958329985","0.0"
56.0,1,207372165,"47.01113226475289","40.89346232156173","48.17048848478292","0.0"
57.0,1,207372165,"46.27285740217125","41.62370272016105","47.31039410026097","0.0"
58.0,1,207372165,"46.58220616806247","42.35394311876036","47.628139872289395","0.0"
59.0,1,207372165,"45.899482688129346","40.54982899205355","46.976253427099735","0.0"
60.0,1,207372165,"46.34138572471855","41.237114229207","47.441356438611656","0.0"
61.0,1,207372165,"45.89349761825073","40.23759416487554","47.26121363550056","0.0"
62.0,1,207372165,"45.907326598792956","39.37757666846723","47.36542410380148","0.0"
63.0,1,207372165,"45.42362657158328","40.012698872797344","46.76393962635622","0.0"
64.0,1,207372165,"45.50582925373621","40.1635957158784","46.814793124262145","0.0"
65.0,1,207372165,"44.89844032495507","40.791151898939006","46.0431718089932","0.0"
66.0,1,207372165,"44.8828800380955","40.47316415164919","46.02262107190736","0.0"
67.0,1,207372165,"44.19539031224034","39.76736604440397","45.30545603933589","0.0"
68.0,1,207372165,"44.27765342433234","39.540500397900615","45.55320999651034","0.0"
69.0,1,207372165,"44.22803948902076","38.60762971033154","45.60931553557823","0.0"
70.0,1,207372165,"44.404698334752624","38.81146455636208","45.79617081207106","0.0"
71.0,1,207372165,"44.14077806573756","38.344499126397245","45.50260478056195","0.0"
72.0,1,207372165,"44.20237961594192","38.55839167027072","45.67049424868418","0.0"
73.0,1,207372165,"44.10069146282924","38.15425660590471","45.5570171021334","0.0"
74.0,1,207372165,"44.107910114797946","37.79667797839791","45.568613791764314","0.0"
75.0,1,207372165,"43.89846812867682","37.480163532280116","45.32585242444198","0.0"
76.0,1,207372165,"44.12592729295085","37.979899046043855","45.539538759058075","0.0"
77.0,1,207372165,"43.569138039885495","37.9467213786767","44.988379772926194","0.0"
78.0,1,207372165,"43.74435365664945","38.178998976511714","45.16482552530276","0.0"
79.0,1,207372165,"43.450192031548006","37.671134878554824","44.90690249105699","0.0"
80.0,1,207372165,"43.46485414907834","37.44680561821405","44.937292558326625","0.0"
81.0,1,207372165,"43.43258551438437","37.688136276506484","44.974589375006595","0.0"
82.0,1,207372165,"43.37531264080526","38.15342190954978","44.83133958033045","0.0"
83.0,1,207372165,"42.943664683370436","37.73568888655688","44.332663650005436","0.0"
84.0,1,207372165,"43.016999546339314","37.97792308269661","44.367046346714304","0.0"
85.0,1,207372165,"42.890884545037714","37.809771846466916","44.206771542678396","0.0"
86.0,1,207372165,"42.72083257286756","37.85568809566244","44.012499393488454","0.0"
87.0,1,207372165,"42.541256705345","37.53201917593585","43.90595192183871","0.0"
88.0,1,207372165,"42.75815493235195","37.419038562393254","44.14190182549856","0.0"
89.0,1,207372165,"42.49346126227989","36.50569395738584","43.92397026863288","0.0"
90.0,1,207372165,"42.581604553180455","36.60401288683734","44.02145077606082","0.0"
91.0,1,207372165,"42.493200248025914","36.705077286921316","43.89453706042103","0.0"
92.0,1,207372165,"42.466980727123435","36.80873257708405","43.95815123422193","0.0"
93.0,1,207372165,"42.485755078474014","36.77106704043172","43.968692041685436","0.0"
94.0,1,207372165,"42.463851351120034","36.74296796271287","43.93021106004702","0.0"
95.0,1,207372165,"42.002590632033005","36.85853685576235","43.34564694336015","0.0"
96.0,1,207372165,"42.137940154233384","36.7127892385262","43.556102830471325","0.0"
97.0,1,207372165,"41.897492502592144","37.095214126427514","43.23236875692201","0.0"
98.0,1,207372165,"41.75021737700143","37.08796840036502","43.05597521731736","0.0"
99.0,1,207372165,"41.65744975884714","37.21253438205549","42.931530627300596","0.0"
100.0,1,207372165,"41.76358588050406","37.21598990512361","43.040399065165445","0.0"
101.0,1,207372165,"41.392313852759045","36.87714012926549","42.672445828916025","0.0"
102.0,1,207372165,"41.45848399697812","36.79188987324014","42.87576822482442","0.0"
103.0,1,207372165,"41.342770818120265","36.30420041545973","42.765318712836155","0.0"
104.0,1,207372165,"41.37054450074696","36.158937743303284","42.85264047012924","0.0"
105.0,1,207372165,"41.28452700745907","36.030371544748384","42.77084819650021","0.0"
106.0,1,207372165,"41.309641022747556","36.373517940412654","42.76459419946005","0.0"
107.0,1,207372165,"41.07247590678121","36.16653009327101","42.48946007325965","0.0"
108.0,1,207372165,"41.1929076401983","36.32678212722114","42.60633615156684","0.0"
109.0,1,207372165,"41.117215433703386","36.22974616228207","42.555735091846365","0.0"
110.0,1,207372165,"41.133628638106146","36.064135414478635","42.58768507856615","0.0"
111.0,1,207372165,"40.91829623928863","36.3919911909739","42.300069786057","0.0"
112.0,1,207372165,"40.98886047586857","36.47673006424878","42.48625613831058","0.0"
113.0,1,207372165,"40.88832356650142","36.17976892046559","42.36258623166492","0.0"
114.0,1,207372165,"40.841502699663884","36.34967600746587","42.281062808107244","0.0"
115.0,1,207372165,"40.64757255037588","36.37302951742525","42.085050192744674","0.0"
116.0,1,207372165,"40.582737502880605","36.260509760107595","42.0209289310362","0.0"
117.0,1,207372165,"40.64073443035154","36.36468089534301","42.07709076502872","0.0"
118.0,1,207372165,"40.6966575096469","36.60654233871504","42.10450423481457","0.0"
119.0,1,207372165,"40.50855082166923","36.37979966922605","41.92522100176669","0.0"
120.0,1,207372165,"40.625635327292834","36.49092868629264","42.044444861376974","0.0"
121.0,1,207372165,"40.611110732007376","36.66666666666667","41.99270283841855","0.0"
122.0,1,207372165,"40.6602218708484","36.654462298092646","42.145625850495044","0.0"
123.0,1,207372165,"40.5775879744434","36.58850400242999","42.042438018375975","0.0"
124.0,1,207372165,"40.595167042934314","36.64833963088096","42.027158213681574","0.0"
125.0,1,207372165,"40.3946281920934","36.48426308475028","41.82741862158246","0.0"
126.0,1,207372165,"40.42194735978867","36.33711680098782","41.885405428636226","0.0"
127.0,1,207372165,"40.24902648764045","36.36045183657688","41.676987026026815","0.0"
128.0,1,207372165,"40.20197864766492","36.49051499891854","41.577709874935444","0.0"
129.0,1,207372165,"40.189464294542695","36.469414379996095","41.563236495224025","0.0"
130.0,1,207372165,"40.171680505028746","36.503543346601965","41.53218595441167","0.0"
131.0,1,207372165,"40.0090430415049","36.21277277972488","41.346915059063434","0.0"
132.0,1,207372165,"40.01390781936206","36.35139106320447","41.33741035221421","0.0"
133.0,1,207372165,"40.027095198727466","36.490267645713544","41.44083557333319","0.0"
134.0,1,207372165,"39.9391118628702","36.365555249532605","41.379114026724864","0.0"
135.0,1,207372165,"39.86439278863385","36.37966848467792","41.29064357270995","0.0"
136.0,1,207372165,"39.91652722792802","36.357041569376115","41.356385844464995","0.0"
137.0,1,207372165,"39.85294798675542","36.30091573868165","41.28264727239686","0.0"
138.0,1,207372165,"39.9393888948128","36.36886409640011","41.38087958171461","0.0"
139.0,1,207372165,"39.88213864209232","36.1387624704412","41.34443020206669","0.0"
140.0,1,207372165,"39.8889592832122","36.17954662664048","41.33894479203529","0.0"
141.0,1,207372165,"39.82640223313403","36.258676243240515","41.35552214128743","0.0"
142.0,1,207372165,"39.81445940879506","36.30456427760367","41.34307299124099","0.0"
143.0,1,207372165,"39.699762085322654","36.31920202893979","41.23017101052566","0.0"
144.0,1,207372165,"39.69091331087479","36.20660938649002","41.22137483045377","0.0"
145.0,1,207372165,"39.65322757592851","36.13728794729644","41.19346469686977","0.0"
146.0,1,207372165,"39.605693197666106","36.16833903248632","41.12747075021883","0.0"
147.0,1,207372165,"39.54477588101024","36.11294588444155","41.06677251952674","0.0"
148.0,1,207372165,"39.5806344717382","36.239919015538746","41.10000017020039","0.0"
149.0,1,207372165,"39.46764308450316","35.99719939832832","40.987125582927064","0.0"
150.0,1,207372165,"39.53137401782621","36.1003680991441","41.04264218180782","0.0"
151.0,1,207372165,"39.44863613583336","35.99056799688903","40.93303833045329","0.0"
152.0,1,207372165,"39.36515883546517","36.01992285791824","40.90845934658042","0.0"
153.0,1,207372165,"39.34067569689622","36.077645905699214","40.8508755820446","0.0"
154.0,1,207372165,"39.32935044873669","36.21230858952919","40.8265264616254","0.0"
155.0,1,207372165,"39.22851114095179","36.22345793074264","40.69855912502399","0.0"
