"tick","run","random_seed","Donor density"
81.0,1,207372165,"0.06096897114861187"
82.0,1,207372165,"0.059893048128342244"
83.0,1,207372165,"0.060228452751817235"
84.0,1,207372165,"0.059907834101382486"
85.0,1,207372165,"0.060210737581535376"
86.0,1,207372165,"0.059891998036327936"
87.0,1,207372165,"0.06048967834853577"
88.0,1,207372165,"0.06137012369172217"
89.0,1,207372165,"0.06354359925788497"
90.0,1,207372165,"0.06361556064073226"
91.0,1,207372165,"0.06328545780969479"
92.0,1,207372165,"0.06307895897662108"
93.0,1,207372165,"0.0633955709943552"
94.0,1,207372165,"0.06359368331199317"
95.0,1,207372165,"0.062319438712340074"
96.0,1,207372165,"0.06323949408404733"
97.0,1,207372165,"0.061630218687872766"
98.0,1,207372165,"0.061430793157076204"
99.0,1,207372165,"0.06095238095238095"
100.0,1,207372165,"0.06132430398796087"
101.0,1,207372165,"0.06158892128279883"
102.0,1,207372165,"0.062163133309378366"
103.0,1,207372165,"0.06364275668073137"
104.0,1,207372165,"0.06438213914849429"
105.0,1,207372165,"0.06476771787046456"
106.0,1,207372165,"0.06375166889185581"
107.0,1,207372165,"0.06398181227671322"
108.0,1,207372165,"0.063884430176565"
109.0,1,207372165,"0.06417112299465241"
110.0,1,207372165,"0.06499535747446611"
111.0,1,207372165,"0.06327206990057246"
112.0,1,207372165,"0.06329866270430906"
113.0,1,207372165,"0.0642628671125327"
114.0,1,207372165,"0.06360524814603537"
115.0,1,207372165,"0.06305555555555556"
116.0,1,207372165,"0.06341861731083288"
117.0,1,207372165,"0.0633217064663268"
118.0,1,207372165,"0.06268183020364983"
119.0,1,207372165,"0.06309554468194695"
120.0,1,207372165,"0.06315253374076904"
121.0,1,207372165,"0.06253126563281641"
122.0,1,207372165,"0.06285432585654424"
123.0,1,207372165,"0.06296743063932449"
124.0,1,207372165,"0.06290054592926655"
125.0,1,207372165,"0.06301939058171745"
126.0,1,207372165,"0.06384912519881845"
127.0,1,207372165,"0.06327433628318584"
128.0,1,207372165,"0.06267620906527868"
129.0,1,207372165,"0.06283280085197018"
130.0,1,207372165,"0.06273525721455459"
131.0,1,207372165,"0.06353084911423336"
132.0,1,207372165,"0.06305044035228183"
133.0,1,207372165,"0.0625984251968504"
134.0,1,207372165,"0.06293302540415704"
135.0,1,207372165,"0.06270005648653737"
136.0,1,207372165,"0.06310319227913883"
137.0,1,207372165,"0.06322674418604651"
138.0,1,207372165,"0.06335247666905959"
139.0,1,207372165,"0.06432337434094904"
140.0,1,207372165,"0.06427090532135453"
141.0,1,207372165,"0.06375782174868933"
142.0,1,207372165,"0.06360013284623049"
143.0,1,207372165,"0.06317835736270858"
144.0,1,207372165,"0.06379255488386891"
145.0,1,207372165,"0.06408857009200063"
146.0,1,207372165,"0.06384603635252788"
147.0,1,207372165,"0.06397608370702541"
148.0,1,207372165,"0.06359487707934638"
149.0,1,207372165,"0.06445592879701406"
150.0,1,207372165,"0.06430594900849858"
151.0,1,207372165,"0.06462773318571824"
152.0,1,207372165,"0.06421522238745438"
153.0,1,207372165,"0.06390877751259613"
154.0,1,207372165,"0.06325654041390082"
155.0,1,207372165,"0.06284916201117319"
156.0,1,207372165,"0.06277354007752907"
157.0,1,207372165,"0.06247694010576805"
158.0,1,207372165,"0.06302165235272772"
159.0,1,207372165,"0.063970675180324"
160.0,1,207372165,"0.06361944638287974"
161.0,1,207372165,"0.06354439013299988"
162.0,1,207372165,"0.06282022722209846"
163.0,1,207372165,"0.06256824634199606"
164.0,1,207372165,"0.06234627312586889"
165.0,1,207372165,"0.0625131551252368"
166.0,1,207372165,"0.0625387636965061"
167.0,1,207372165,"0.06215372217185454"
168.0,1,207372165,"0.06213399503722084"
169.0,1,207372165,"0.06255472322210331"
170.0,1,207372165,"0.06318602653431325"
171.0,1,207372165,"0.06351883080382237"
172.0,1,207372165,"0.06341463414634146"
173.0,1,207372165,"0.06327744726879395"
174.0,1,207372165,"0.06359610274579273"
175.0,1,207372165,"0.06308654848800835"
176.0,1,207372165,"0.06325660699062234"
177.0,1,207372165,"0.06262002170827419"
178.0,1,207372165,"0.06263339353143983"
179.0,1,207372165,"0.06339156916172463"
180.0,1,207372165,"0.06400062977249468"
181.0,1,207372165,"0.06403712296983759"
182.0,1,207372165,"0.06374592586977942"
183.0,1,207372165,"0.0636168161933714"
184.0,1,207372165,"0.06371372463451887"
185.0,1,207372165,"0.06372514077981324"
186.0,1,207372165,"0.0632938039435829"
187.0,1,207372165,"0.06341463414634146"
188.0,1,207372165,"0.06373641212612248"
189.0,1,207372165,"0.06383824991713623"
190.0,1,207372165,"0.0639644931792964"
191.0,1,207372165,"0.06366777578704888"
192.0,1,207372165,"0.06315789473684211"
193.0,1,207372165,"0.06296114117068372"
194.0,1,207372165,"0.06290672451193059"
195.0,1,207372165,"0.0630028395646001"
196.0,1,207372165,"0.06294073081181888"
197.0,1,207372165,"0.06280027453671928"
198.0,1,207372165,"0.0628909551986475"
199.0,1,207372165,"0.06305957776058362"
200.0,1,207372165,"0.06345315904139434"
201.0,1,207372165,"0.06320397160091816"
202.0,1,207372165,"0.06320754716981132"
203.0,1,207372165,"0.06349938499384994"
204.0,1,207372165,"0.0636482939632546"
205.0,1,207372165,"0.06355195869122685"
206.0,1,207372165,"0.06393562545720556"
207.0,1,207372165,"0.06418983700862896"
208.0,1,207372165,"0.06436672967863895"
209.0,1,207372165,"0.06449965172974229"
210.0,1,207372165,"0.06404211490043488"
211.0,1,207372165,"0.06389992774566473"
212.0,1,207372165,"0.06374113475177305"
213.0,1,207372165,"0.06376862096001394"
214.0,1,207372165,"0.06370953930467546"
215.0,1,207372165,"0.06387979518173424"
216.0,1,207372165,"0.06379723807161168"
217.0,1,207372165,"0.06389997556406288"
218.0,1,207372165,"0.06385198860215917"
219.0,1,207372165,"0.06346260169022984"
220.0,1,207372165,"0.06324773001831573"
221.0,1,207372165,"0.06328339957199633"
222.0,1,207372165,"0.06320414601171699"
223.0,1,207372165,"0.06299328760050159"
224.0,1,207372165,"0.06324469630921244"
225.0,1,207372165,"0.06304145485787929"
226.0,1,207372165,"0.0629350860454433"
227.0,1,207372165,"0.06300557880055788"
228.0,1,207372165,"0.0629570856906306"
229.0,1,207372165,"0.06281312838689888"
230.0,1,207372165,"0.06266864543982731"
231.0,1,207372165,"0.062316519882572724"
232.0,1,207372165,"0.0622991671585022"
233.0,1,207372165,"0.0622584385467663"
234.0,1,207372165,"0.06202362804878049"
235.0,1,207372165,"0.06207522941526512"
236.0,1,207372165,"0.06206896551724138"
237.0,1,207372165,"0.06213758163950436"
238.0,1,207372165,"0.06222974811768619"
239.0,1,207372165,"0.062210119991621536"
240.0,1,207372165,"0.062026782267882066"
241.0,1,207372165,"0.061764359698681735"
242.0,1,207372165,"0.0617644507416939"
243.0,1,207372165,"0.0621404567978584"
244.0,1,207372165,"0.06216102290290853"
245.0,1,207372165,"0.06232483281072231"
246.0,1,207372165,"0.06235756061396524"
247.0,1,207372165,"0.06227733811971391"
248.0,1,207372165,"0.06213927396299693"
249.0,1,207372165,"0.06228920177739708"
250.0,1,207372165,"0.06197984524980723"
251.0,1,207372165,"0.06195531611472033"
252.0,1,207372165,"0.06211438835810793"
253.0,1,207372165,"0.06215487350712726"
254.0,1,207372165,"0.06227180527383367"
255.0,1,207372165,"0.0625"
256.0,1,207372165,"0.06241917835471998"
257.0,1,207372165,"0.06241673656683278"
258.0,1,207372165,"0.06228407615220641"
259.0,1,207372165,"0.062232177639267625"
260.0,1,207372165,"0.062035220308601605"
261.0,1,207372165,"0.06196802739131483"
262.0,1,207372165,"0.06185223923172007"
263.0,1,207372165,"0.06169158900443673"
264.0,1,207372165,"0.061790961502696674"
265.0,1,207372165,"0.061813155166455476"
266.0,1,207372165,"0.06190094933089329"
267.0,1,207372165,"0.06193583592915122"
268.0,1,207372165,"0.06180740874756886"
269.0,1,207372165,"0.06182390644326999"
270.0,1,207372165,"0.06177182290733106"
271.0,1,207372165,"0.06172047766475011"
272.0,1,207372165,"0.0616266100990662"
273.0,1,207372165,"0.06151710375046095"
274.0,1,207372165,"0.06136950904392765"
275.0,1,207372165,"0.06127031650983747"
276.0,1,207372165,"0.06125574272588055"
277.0,1,207372165,"0.06124912637397548"
278.0,1,207372165,"0.061170661715057396"
279.0,1,207372165,"0.06115236552580095"
280.0,1,207372165,"0.061155152887882216"
281.0,1,207372165,"0.06110669622317955"
282.0,1,207372165,"0.06106601507496066"
283.0,1,207372165,"0.06109252150350009"
284.0,1,207372165,"0.06110805468956945"
285.0,1,207372165,"0.06111167358509669"
286.0,1,207372165,"0.06103778337531486"
287.0,1,207372165,"0.06096166576397665"
288.0,1,207372165,"0.06092903277410066"
289.0,1,207372165,"0.060963696895994894"
290.0,1,207372165,"0.060929048679605476"
291.0,1,207372165,"0.06089044085552161"
292.0,1,207372165,"0.06069546062465581"
293.0,1,207372165,"0.06054809494066209"
294.0,1,207372165,"0.06052013129527842"
295.0,1,207372165,"0.06036415648677903"
296.0,1,207372165,"0.06036740352769006"
297.0,1,207372165,"0.06037692396269144"
298.0,1,207372165,"0.060296508847441414"
299.0,1,207372165,"0.060297288530158186"
300.0,1,207372165,"0.06028983299373489"
301.0,1,207372165,"0.06027944111776447"
302.0,1,207372165,"0.060208880243252945"
303.0,1,207372165,"0.060284221211323735"
304.0,1,207372165,"0.06019203054520953"
305.0,1,207372165,"0.06024118842146465"
306.0,1,207372165,"0.06016169500975746"
307.0,1,207372165,"0.06017016701577474"
308.0,1,207372165,"0.06009948776744272"
309.0,1,207372165,"0.060025095028969994"
310.0,1,207372165,"0.06004789095597716"
311.0,1,207372165,"0.060017959572635476"
312.0,1,207372165,"0.05993247559083858"
313.0,1,207372165,"0.059950904627693424"
314.0,1,207372165,"0.06002973384581913"
315.0,1,207372165,"0.059979747567899894"
316.0,1,207372165,"0.06005702530046558"
317.0,1,207372165,"0.06005762650819377"
318.0,1,207372165,"0.060046023299295266"
319.0,1,207372165,"0.060091150505992966"
320.0,1,207372165,"0.06001361909540535"
321.0,1,207372165,"0.06006707817461733"
322.0,1,207372165,"0.060103461148738734"
323.0,1,207372165,"0.06003935263148565"
324.0,1,207372165,"0.06005586592178771"
325.0,1,207372165,"0.06008500432075904"
326.0,1,207372165,"0.060061222335596916"
327.0,1,207372165,"0.059994028697377896"
328.0,1,207372165,"0.059934419330516055"
329.0,1,207372165,"0.059988096905195354"
330.0,1,207372165,"0.05997517786284895"
331.0,1,207372165,"0.05995437686105839"
332.0,1,207372165,"0.05988127885583365"
333.0,1,207372165,"0.0599456455884644"
334.0,1,207372165,"0.05995477065962332"
335.0,1,207372165,"0.05995798464028653"
336.0,1,207372165,"0.05995084305873051"
337.0,1,207372165,"0.059959855204240936"
338.0,1,207372165,"0.05994485073732166"
339.0,1,207372165,"0.06001436241151729"
340.0,1,207372165,"0.060052932638948175"
341.0,1,207372165,"0.06003138003956614"
342.0,1,207372165,"0.0600224382946896"
343.0,1,207372165,"0.060120682057018884"
344.0,1,207372165,"0.06003076767027877"
345.0,1,207372165,"0.05997234121496273"
346.0,1,207372165,"0.05994784218053335"
347.0,1,207372165,"0.0599217608837998"
348.0,1,207372165,"0.059885358004827034"
349.0,1,207372165,"0.05988384742840885"
350.0,1,207372165,"0.05991576695524284"
351.0,1,207372165,"0.05987475433862963"
352.0,1,207372165,"0.05983857038464094"
353.0,1,207372165,"0.05989164830431253"
354.0,1,207372165,"0.059884989093793375"
355.0,1,207372165,"0.05991953568130853"
356.0,1,207372165,"0.05988220971934327"
357.0,1,207372165,"0.059913283405597165"
358.0,1,207372165,"0.0599239269436338"
359.0,1,207372165,"0.05990896587857751"
360.0,1,207372165,"0.05987348600009807"
361.0,1,207372165,"0.05988853399387263"
362.0,1,207372165,"0.059868367595677256"
363.0,1,207372165,"0.0599127657159535"
364.0,1,207372165,"0.05983887666623528"
365.0,1,207372165,"0.059821471808364675"
366.0,1,207372165,"0.05978541049104266"
367.0,1,207372165,"0.05985558754000289"
368.0,1,207372165,"0.059827550217569324"
369.0,1,207372165,"0.05979794740218088"
370.0,1,207372165,"0.05978226064681396"
371.0,1,207372165,"0.05976974736168852"
372.0,1,207372165,"0.059609406137903546"
373.0,1,207372165,"0.05966518815281156"
374.0,1,207372165,"0.05964205248627551"
375.0,1,207372165,"0.0597175606358052"
376.0,1,207372165,"0.059802186690261015"
377.0,1,207372165,"0.059729733991390595"
378.0,1,207372165,"0.05979783984633309"
379.0,1,207372165,"0.0597868795775312"
380.0,1,207372165,"0.0597535128346024"
381.0,1,207372165,"0.05975789506695518"
382.0,1,207372165,"0.059690989272198416"
383.0,1,207372165,"0.05971615720524018"
384.0,1,207372165,"0.05974607916355489"
385.0,1,207372165,"0.05969569942555504"
386.0,1,207372165,"0.05963096658249028"
387.0,1,207372165,"0.059635936219242486"
388.0,1,207372165,"0.05968489341983318"
389.0,1,207372165,"0.0596980398809432"
390.0,1,207372165,"0.05969689502217841"
391.0,1,207372165,"0.059674168884513025"
392.0,1,207372165,"0.05962845352600979"
393.0,1,207372165,"0.0595267250352048"
394.0,1,207372165,"0.059469280566752165"
395.0,1,207372165,"0.05947502323243095"
396.0,1,207372165,"0.059473844282238446"
397.0,1,207372165,"0.05952362880087441"
398.0,1,207372165,"0.059540411083489966"
399.0,1,207372165,"0.05955372551394229"
400.0,1,207372165,"0.059538568534365455"
401.0,1,207372165,"0.05952434881087203"
402.0,1,207372165,"0.05959247601692746"
403.0,1,207372165,"0.05954294814970627"
404.0,1,207372165,"0.05956235011990408"
405.0,1,207372165,"0.05956441093759349"
406.0,1,207372165,"0.0595998805613616"
407.0,1,207372165,"0.0595802402885848"
408.0,1,207372165,"0.059606395331527076"
409.0,1,207372165,"0.05955884538779393"
410.0,1,207372165,"0.05948953850719691"
411.0,1,207372165,"0.05943734621883615"
412.0,1,207372165,"0.05942350332594235"
413.0,1,207372165,"0.05937877938703873"
414.0,1,207372165,"0.059378403037348794"
415.0,1,207372165,"0.05938339967392741"
416.0,1,207372165,"0.0593841642228739"
417.0,1,207372165,"0.05938492615308049"
418.0,1,207372165,"0.05931262238068796"
419.0,1,207372165,"0.05935999766529016"
420.0,1,207372165,"0.05938155747260434"
421.0,1,207372165,"0.05945113087970231"
422.0,1,207372165,"0.05938583385311652"
423.0,1,207372165,"0.05933270608670478"
424.0,1,207372165,"0.05933415180183433"
425.0,1,207372165,"0.05933229545061408"
426.0,1,207372165,"0.05930849915828549"
427.0,1,207372165,"0.05943608968558337"
428.0,1,207372165,"0.05947736790775056"
429.0,1,207372165,"0.059437704988470515"
430.0,1,207372165,"0.05945296406500343"
431.0,1,207372165,"0.05942956760309794"
432.0,1,207372165,"0.05947255880256593"
433.0,1,207372165,"0.05947199226195556"
434.0,1,207372165,"0.05941226575809199"
435.0,1,207372165,"0.059395278982119076"
436.0,1,207372165,"0.0594155981848768"
437.0,1,207372165,"0.059355639914762705"
438.0,1,207372165,"0.05935571150756743"
439.0,1,207372165,"0.059376407023863126"
440.0,1,207372165,"0.059345137717819"
441.0,1,207372165,"0.05943271952689257"
442.0,1,207372165,"0.059407463333473146"
443.0,1,207372165,"0.05937003041040091"
444.0,1,207372165,"0.059366644385026736"
445.0,1,207372165,"0.0593190885963327"
446.0,1,207372165,"0.05930439127296952"
447.0,1,207372165,"0.05929231750079694"
448.0,1,207372165,"0.059245215128911274"
449.0,1,207372165,"0.05922025512389956"
450.0,1,207372165,"0.05920117076942193"
451.0,1,207372165,"0.05921850871387602"
452.0,1,207372165,"0.05917387656290835"
453.0,1,207372165,"0.059194992037779365"
454.0,1,207372165,"0.05928523485336219"
455.0,1,207372165,"0.059222491146025624"
456.0,1,207372165,"0.05924500491320013"
457.0,1,207372165,"0.05923634579744903"
458.0,1,207372165,"0.059174012406137774"
459.0,1,207372165,"0.059164764699489183"
460.0,1,207372165,"0.05918669181400019"
461.0,1,207372165,"0.059196903463303065"
462.0,1,207372165,"0.05913724431242827"
463.0,1,207372165,"0.059077926277214914"
464.0,1,207372165,"0.0591035623512325"
465.0,1,207372165,"0.059104637895160746"
466.0,1,207372165,"0.059141873518104245"
467.0,1,207372165,"0.05917911545611384"
468.0,1,207372165,"0.05918092109655624"
469.0,1,207372165,"0.059154553940525406"
470.0,1,207372165,"0.05909296689835158"
471.0,1,207372165,"0.05909308256295824"
472.0,1,207372165,"0.0590987408880053"
473.0,1,207372165,"0.05906475295985184"
474.0,1,207372165,"0.05901150123463311"
475.0,1,207372165,"0.05894600898752026"
476.0,1,207372165,"0.05890711964316259"
477.0,1,207372165,"0.05885367391989908"
478.0,1,207372165,"0.05884900015745552"
479.0,1,207372165,"0.05880271538280083"
480.0,1,207372165,"0.05880350831260636"
481.0,1,207372165,"0.058801992755991996"
482.0,1,207372165,"0.058746038164055873"
483.0,1,207372165,"0.058710987323320404"
484.0,1,207372165,"0.058666147152412494"
485.0,1,207372165,"0.058677900194426445"
486.0,1,207372165,"0.05870026387954675"
487.0,1,207372165,"0.058651064269477166"
488.0,1,207372165,"0.05867860275527578"
489.0,1,207372165,"0.05866972358896417"
490.0,1,207372165,"0.05866162493086906"
491.0,1,207372165,"0.0586081527254975"
492.0,1,207372165,"0.05859810568678467"
493.0,1,207372165,"0.05856766369009544"
494.0,1,207372165,"0.05854492997842544"
495.0,1,207372165,"0.05858518933795423"
496.0,1,207372165,"0.05855941796720978"
497.0,1,207372165,"0.05852630509851717"
498.0,1,207372165,"0.058474640711732945"
499.0,1,207372165,"0.05843572449922178"
500.0,1,207372165,"0.058412425594297775"
501.0,1,207372165,"0.05847282444287587"
502.0,1,207372165,"0.05852314890512785"
503.0,1,207372165,"0.05854448251195361"
504.0,1,207372165,"0.0584949145748785"
505.0,1,207372165,"0.0584625"
506.0,1,207372165,"0.05848507919074423"
507.0,1,207372165,"0.05845110795383733"
508.0,1,207372165,"0.058466211085801065"
509.0,1,207372165,"0.05846455958935607"
510.0,1,207372165,"0.05848396067136757"
511.0,1,207372165,"0.058566769589425"
512.0,1,207372165,"0.05852011280985602"
513.0,1,207372165,"0.05853315397810714"
514.0,1,207372165,"0.05851352016943309"
515.0,1,207372165,"0.05856912926490644"
516.0,1,207372165,"0.058510377312202544"
517.0,1,207372165,"0.05851949833431315"
518.0,1,207372165,"0.05860631182519595"
519.0,1,207372165,"0.05858072709953961"
520.0,1,207372165,"0.05859470269742939"
521.0,1,207372165,"0.058560202418314965"
522.0,1,207372165,"0.05857725353138197"
523.0,1,207372165,"0.05854999455067269"
524.0,1,207372165,"0.05848865037348611"
525.0,1,207372165,"0.05843317527539484"
526.0,1,207372165,"0.058436630407285604"
527.0,1,207372165,"0.0584061004065334"
528.0,1,207372165,"0.05838557052621467"
529.0,1,207372165,"0.0583395303092091"
530.0,1,207372165,"0.058297897825956756"
531.0,1,207372165,"0.058319592802351425"
532.0,1,207372165,"0.05835448921943719"
533.0,1,207372165,"0.058354144369128315"
534.0,1,207372165,"0.058306130927651495"
535.0,1,207372165,"0.058273705160403734"
536.0,1,207372165,"0.05827252190985322"
537.0,1,207372165,"0.05829209820848637"
538.0,1,207372165,"0.05831485064414138"
539.0,1,207372165,"0.05830446973445489"
540.0,1,207372165,"0.058297441690790555"
541.0,1,207372165,"0.05829401685327324"
542.0,1,207372165,"0.05832269549228805"
543.0,1,207372165,"0.058323889193957305"
544.0,1,207372165,"0.058300199386681906"
545.0,1,207372165,"0.058255930348953607"
546.0,1,207372165,"0.058233025049960495"
547.0,1,207372165,"0.058242178890835064"
548.0,1,207372165,"0.05819811681317536"
549.0,1,207372165,"0.05818068276436303"
550.0,1,207372165,"0.058155651551202385"
551.0,1,207372165,"0.058168102702515656"
552.0,1,207372165,"0.05823879978830622"
553.0,1,207372165,"0.05824240129427558"
554.0,1,207372165,"0.05822529662375739"
555.0,1,207372165,"0.05820692493227101"
556.0,1,207372165,"0.05825242718446602"
557.0,1,207372165,"0.05819967192199034"
558.0,1,207372165,"0.05815989992039122"
559.0,1,207372165,"0.05816488757665228"
560.0,1,207372165,"0.058168415083640485"
561.0,1,207372165,"0.05815874021448934"
562.0,1,207372165,"0.058150426000112845"
563.0,1,207372165,"0.058153153153153156"
564.0,1,207372165,"0.05814162473040978"
565.0,1,207372165,"0.05811176028618528"
566.0,1,207372165,"0.05809072898828112"
567.0,1,207372165,"0.05802608491567665"
568.0,1,207372165,"0.058037806592719884"
569.0,1,207372165,"0.05799184437462397"
570.0,1,207372165,"0.05796166297684871"
571.0,1,207372165,"0.057927540579275405"
572.0,1,207372165,"0.057969569023792904"
573.0,1,207372165,"0.05789473684210526"
574.0,1,207372165,"0.05782470541506686"
575.0,1,207372165,"0.05785724509231836"
576.0,1,207372165,"0.05781109181632339"
577.0,1,207372165,"0.05777670499429474"
578.0,1,207372165,"0.05776497519194752"
579.0,1,207372165,"0.057765917889717626"
580.0,1,207372165,"0.05773031524006071"
581.0,1,207372165,"0.05772016774685475"
582.0,1,207372165,"0.057735139774665635"
583.0,1,207372165,"0.05769084817798402"
584.0,1,207372165,"0.05770333582194523"
585.0,1,207372165,"0.057704974678486974"
586.0,1,207372165,"0.0577215353605036"
587.0,1,207372165,"0.05770203242847767"
588.0,1,207372165,"0.05767577789238439"
589.0,1,207372165,"0.05768261154081337"
590.0,1,207372165,"0.057667581004628835"
591.0,1,207372165,"0.057650591466216435"
592.0,1,207372165,"0.05767959570974689"
593.0,1,207372165,"0.057635845283179436"
594.0,1,207372165,"0.057631257631257635"
595.0,1,207372165,"0.05756660840086869"
596.0,1,207372165,"0.0575715282623866"
597.0,1,207372165,"0.05753314753821468"
598.0,1,207372165,"0.05751596787453361"
599.0,1,207372165,"0.057486870217759674"
600.0,1,207372165,"0.05747041886467287"
