"Time","run","random_seed","gamma0","gamma0d","gamma0t","gammaI","Density","GammaEp","Rate","Plasmid","G","Gd","Gr","Gt","N","Nd","Nr","Nt","RCh","RCv","RCt","WetLabRateCurve"
"205.0",1,4745,"0.07081588890023487","0.07081588890023487","0.0","0.24100781928757603","0.057555507652511315","7.554959218767226E-11","0.08518857375216021","OriTR388","32.32622836858734","31.329826990115926","32.596795022918535","73.20345366590854","4175100.0","240300.0","3599600.0","335200.0","0.41378281622911695","0.586217183770883","0.0","0.08518214999999998"
"215.0",1,4745,"0.0648810814718427","0.0648810814718427","0.0","0.26311931984755205","0.05756620965681683","6.978383024041396E-11","0.09302430649679226","OriTR388","33.02374033478884","32.03017670808882","32.596795022918535","69.45844342200171","4697200.0","270400.0","4015000.0","411800.0","0.435891209324915","0.564108790675085","0.0","0.09300404999999998"
"225.0",1,4745,"0.06274987949074205","0.06274987949074205","0.0","0.2861021331609567","0.05786300286646239","6.626567580606411E-11","0.10088547568089302","OriTR388","34.005016669531024","32.962237357943565","32.596795022918535","67.82432637389212","5058500.0","292700.0","4285000.0","480800.0","0.4602745424292845","0.5397254575707154","0.0","0.10086875000000002"
"235.0",1,4745,"0.06436698136044541","0.06436698136044541","0.0","0.3091500988257179","0.057901400059577","6.352315849363858E-11","0.10851349749021778","OriTR388","35.06084138986742","33.994380558804764","36.00956862121286","66.99430488082702","5371200.0","311000.0","4511100.0","549100.0","0.4842469495538153","0.5157530504461847","0.0","0.10873545000000003"
"245.0",1,4745,"0.06884294997601291","0.06884294997601291","0.0","0.332140978432404","0.05775632783189192","6.117715411852426E-11","0.11638688451041239","OriTR388","36.12467960865191","35.05636740162085","37.16072107968913","66.43525194583079","5677300.0","327900.0","4726800.0","622600.0","0.5070671378091873","0.4929328621908127","0.0","0.11656335000000001"
"255.0",1,4745,"0.07512653210561619","0.07512653210561619","0.0","0.351765489673551","0.05790341656810648","5.862499279483671E-11","0.12432145698877199","OriTR388","37.16096958399287","36.055850741629655","37.16072107968913","66.0268105737845","6003100.0","347600.0","4952400.0","703100.0","0.5256720238941829","0.4743279761058171","0.0","0.12431165000000004"
"265.0",1,4745,"0.08118287877617245","0.08118287877617245","0.0","0.36487542321382066","0.05792427476088847","5.618989453819804E-11","0.1318152069943448","OriTR388","38.20088520620759","37.07407999725125","39.42028389814002","65.90574933940601","6325500.0","366400.0","5173600.0","785500.0","0.5350732017823042","0.4649267982176957","0.0","0.13193955000000002"
"275.0",1,4745,"0.08772384673790255","0.08772384673790255","0.0","0.3752079207920792","0.05790719271441838","5.373153316210831E-11","0.13926163825998475","OriTR388","39.205366792914774","38.06353719766009","40.5160005803099","65.83655114698482","6676200.0","386600.0","5413700.0","875900.0","0.5408151615481219","0.4591848384518781","0.0","0.13940625"
"285.0",1,4745,"0.0948005659735282","0.0948005659735282","0.0","0.3837175583587067","0.057773482468981396","5.14584720112143E-11","0.1467509351997104","OriTR388","40.19975982126343","39.05876443737369","41.60359541765247","65.85733532895522","7036100.0","406500.0","5656700.0","972900.0","0.5440435810463563","0.45595641895364375","0.0","0.14667095"
"295.0",1,4745,"0.10136030694105337","0.10136030694105337","0.0","0.38775101741276935","0.05790420052185434","4.9098720448533654E-11","0.15363641581998738","OriTR388","41.19407289547633","40.01863041216329","42.69058822120755","66.07414986949077","7396700.0","428300.0","5897800.0","1070600.0","0.5428731552400523","0.4571268447599477","0.0","0.15369285"
"305.0",1,4745,"0.10811271543274066","0.10811271543274066","0.0","0.39030094159640594","0.057626073099264895","4.696340333735572E-11","0.16044348679903994","OriTR388","42.162871283604915","41.00953666187263","42.69058822120755","66.30630152356517","7781200.0","448400.0","6156300.0","1176500.0","0.5390565235869104","0.4609434764130897","0.0","0.16043115"
"315.0",1,4745,"0.11489894772006012","0.11489894772006012","0.0","0.3915196357427433","0.05751060370854775","4.479133671103621E-11","0.16684823489741396","OriTR388","43.11715042209938","41.96505853259179","42.69058822120755","66.62488127491567","8181100.0","470500.0","6424100.0","1286500.0","0.5347065682083172","0.46529343179168287","0.0","0.16684505"
"325.0",1,4745,"0.12111709463453077","0.12111709463453077","0.0","0.3902142290399365","0.05754875431557339","4.271428385308598E-11","0.17290413603623672","OriTR388","44.080721351921525","42.90794312480655","42.69058822120755","67.06338180077417","8573600.0","493400.0","6683100.0","1397100.0","0.5280223319733734","0.4719776680266266","0.0","0.17289375"
"335.0",1,4745,"0.1270526247737264","0.1270526247737264","0.0","0.38758505078394634","0.05734806875542016","4.070455108605306E-11","0.17838271371956974","OriTR388","45.01795455408954","43.85972729781184","46.86129652651608","67.54289499923671","8994200.0","515800.0","6966000.0","1512400.0","0.5197699021422904","0.4802300978577096","0.0","0.17853645"
"345.0",1,4745,"0.1338276329426772","0.1338276329426772","0.0","0.38656042741341196","0.057235982970410555","3.8811450606801076E-11","0.1837991846663213","OriTR388","45.95343630439792","44.7975922092141","47.87961465185975","68.06109163235233","9418900.0","539100.0","7247700.0","1632100.0","0.5142454506464065","0.4857545493535935","0.0","0.18373235"
"355.0",1,4745,"0.13949601034471884","0.13949601034471884","0.0","0.3823148068113061","0.05721014272083156","3.692935945274149E-11","0.18844075023148646","OriTR388","46.88361178030995","45.717952157757075","47.87961465185975","68.6773268900104","9851400.0","563600.0","7537600.0","1750200.0","0.5054279510913039","0.49457204890869616","0.0","0.18844065"
"365.0",1,4745,"0.14425820534809386","0.14425820534809386","0.0","0.37651080454157004","0.05710231966026258","3.516919805775114E-11","0.1926989394704567","OriTR388","47.809840974625075","46.646751202933636","49.884691836666065","69.3420876764607","1.02903E7","587600.0","7833000.0","1869700.0","0.4948387441835589","0.5051612558164411","0.0","0.19262055"
"375.0",1,4745,"0.1489417540176297","0.1489417540176297","0.0","0.37046423223130975","0.05730512539272369","3.3293616469004E-11","0.19600264255499572","OriTR388","48.71306758168924","47.50697857540679","50.851478546198464","70.07327483792798","1.07582E7","616500.0","8153900.0","1987800.0","0.4853607002716571","0.5146392997283429","0.0","0.19623125000000002"
"385.0",1,4745,"0.1527378842510542","0.1527378842510542","0.0","0.3636859720605355","0.0571729092756672","3.1682892080738123E-11","0.19923987444692356","OriTR388","49.62493490164902","48.42570227453485","50.851478546198464","70.83356803648427","1.12186E7","641400.0","8469800.0","2107400.0","0.4743760083515232","0.5256239916484768","0.0","0.19923195"
"395.0",1,4745,"0.15577182122262415","0.15577182122262415","0.0","0.35628483400837746","0.05727045617877554","3.0030118975806275E-11","0.20140666122152645","OriTR388","50.53095430852555","49.30375110087968","52.781695241116054","71.6953360097925","1.16884E7","669400.0","8799700.0","2219300.0","0.46374983102780154","0.5362501689721985","0.0","0.20158185000000006"
"405.0",1,4745,"0.15861169806231173","0.15861169806231173","0.0","0.34911105980143153","0.057255198115298424","2.8468875828391317E-11","0.20324254667038172","OriTR388","51.42004619186772","50.18280250050047","52.781695241116054","72.55767244222791","1.21823E7","697500.0","9150600.0","2334200.0","0.453431582555051","0.546568417444949","0.0","0.20324015000000006"
"415.0",1,4745,"0.16012999154164625","0.16012999154164625","0.0","0.3408294115789141","0.05733423801558999","2.6947478964198457E-11","0.20416635280923326","OriTR388","52.31243220452338","51.050094288783285","52.781695241116054","73.51710178548454","1.26748E7","726700.0","9508700.0","2439400.0","0.442362876117078","0.5576371238829221","0.0","0.2041660500000001"
"425.0",1,4745,"0.1605863000822465","0.1605863000822465","0.0","0.33207799307538116","0.057353465880191606","2.549883810367885E-11","0.20432142511999485","OriTR388","53.202637082100324","51.92443109667015","52.781695241116054","74.54538122458717","1.31727E7","755500.0","9880100.0","2537100.0","0.43096448701273105","0.569035512987269","0.0","0.20431875"
"435.0",1,4745,"0.15965678944235542","0.15965678944235542","0.0","0.3218225981095081","0.05768163360696445","2.401420842235648E-11","0.20362562584285337","OriTR388","54.07904167931657","52.736193144448436","56.450743421462704","75.63516605751362","1.36924E7","789800.0","1.02753E7","2627300.0","0.4185665892741598","0.5814334107258402","0.0","0.20365745000000002"
"445.0",1,4745,"0.15851036380837705","0.15851036380837705","0.0","0.31339095933116057","0.05768797680376094","2.267650710787413E-11","0.20230777848313977","OriTR388","54.95944961595909","53.60245051321137","56.450743421462704","76.78934277050823","1.42092E7","819700.0","1.06807E7","2708800.0","0.40822504430005907","0.591774955699941","0.0","0.20214135"
"455.0",1,4745,"0.1561710000423687","0.1561710000423687","0.0","0.30363271918504076","0.05782075362947794","2.1381672474666855E-11","0.20073985577130685","OriTR388","55.827191409574425","54.436088761097125","56.450743421462704","77.95108295873972","1.47473E7","852700.0","1.11054E7","2789200.0","0.39645776566757496","0.603542234332425","0.0","0.1997296500000001"
"465.0",1,4745,"0.15354281509046225","0.15354281509046225","0.0","0.29444814272400477","0.05800653594771242","2.01551901320644E-11","0.19899392888117953","OriTR388","56.68740246107988","55.253519058513405","59.06450203819992","79.1230474683475","1.53E7","887500.0","1.15445E7","2868000.0","0.38556485355648534","0.6144351464435146","0.0","0.19638155000000002"
"475.0",1,4745,"0.1507360959651036","0.1507360959651036","0.0","0.28669950738916256","0.05808717806422319","1.8998732001893123E-11","0.19656402943204718","OriTR388","57.546834549172694","56.08683661988509","59.91246660333915","80.36603269263843","1.58572E7","921100.0","1.20002E7","2935900.0","0.3766477059845363","0.6233522940154638","0.0","0.19205625000000015"
"485.0",1,4745,"0.14774336637896482","0.14774336637896482","0.0","0.2789747212271053","0.058194036937386624","1.7931517138276015E-11","0.19440530513579546","OriTR388","58.399883915171074","56.90945952505534","60.75729413736078","81.57934051110888","1.64278E7","956000.0","1.2464E7","3007800.0","0.36764412527428686","0.6323558747257132","0.0","0.1867129500000001"
"495.0",1,4745,"0.14442441814904788","0.14442441814904788","0.0","0.27186900722820473","0.05845860457450941","1.6927170207315842E-11","0.19217833789680308","OriTR388","59.26000228548475","57.712358248320456","60.75729413736078","82.82540613429937","1.69898E7","993200.0","1.29224E7","3074200.0","0.35970333745364647","0.6402966625463535","0.0","0.18031085000000013"
"505.0",1,4745,"0.14085727023756447","0.14085727023756447","0.0","0.2650400268443507","0.05854493353498368","1.5985840219511004E-11","0.18978168312347132","OriTR388","60.10023345074035","58.525324148736885","60.75729413736078","84.05571965598503","1.75882E7","1029700.0","1.3416E7","3142500.0","0.3518854415274463","0.6481145584725537","0.0","0.17280914999999997"
"515.0",1,4745,"0.13746550309539793","0.13746550309539793","0.0","0.25858803170965555","0.058629613146747105","1.5101583592356817E-11","0.18730447775131903","OriTR388","60.934560907240275","59.33265258855404","60.75729413736078","85.2928542106024","1.82007E7","1067100.0","1.39244E7","3209200.0","0.34457185591424655","0.6554281440857535","0.0","0.1641670500000001"
"525.0",1,4745,"0.13392273222720116","0.13392273222720116","0.0","0.25280051209363996","0.05870926884821909","1.4302529825487362E-11","0.18493077110082148","OriTR388","61.78341532385396","60.154290552188385","60.75729413736078","86.55714907689358","1.87909E7","1103200.0","1.44167E7","3271000.0","0.33806175481504125","0.6619382451849587","0.0","0.1543437500000001"
"535.0",1,4745,"0.13052870144126916","0.13052870144126916","0.0","0.24702334413045907","0.058802622835980034","1.3536815700717894E-11","0.1825092351894924","OriTR388","62.61567843334626","60.957587599233804","64.91113146247544","87.80446266951746","1.94141E7","1141600.0","1.49376E7","3334900.0","0.3315841554469399","0.66841584455306","0.0","0.14329845000000008"
"545.0",1,4745,"0.12710637026138533","0.12710637026138533","0.0","0.24164681715871594","0.05884025155978036","1.2819455535037351E-11","0.17997361044136273","OriTR388","63.4426119939191","61.765012889778184","65.72066107318983","89.06347818776271","2.00509E7","1179800.0","1.54748E7","3396300.0","0.32558961222506844","0.6744103877749316","0.0","0.13099035000000003"
"555.0",1,4745,"0.12372033699191085","0.12372033699191085","0.0","0.2365246406570842","0.05898435424425541","1.2128529124965986E-11","0.1773060931163698","OriTR388","64.26402942442502","62.54876384407035","66.52351503158995","90.34061419055664","2.07021E7","1221100.0","1.60269E7","3454100.0","0.32014128137575637","0.6798587186242436","0.0","0.11737865000000003"
"565.0",1,4745,"0.12043652522436177","0.12043652522436177","0.0","0.23172188344753883","0.05889518241062184","1.1527165587151677E-11","0.1749835719548378","OriTR388","65.0917446939207","63.37833398047084","67.33484902486654","91.59491538949618","2.13447E7","1257100.0","1.65726E7","3515000.0","0.3145945945945946","0.6854054054054054","0.0","0.10242255"
"575.0",1,4745,"0.1171162583801989","0.1171162583801989","0.0","0.22720361619067186","0.05884009648449389","1.0940798797261839E-11","0.1723909916693213","OriTR388","65.90787370700068","64.19115664635538","68.13019312326799","92.87077868428523","2.20139E7","1295300.0","1.71469E7","3571700.0","0.3096004703642523","0.6903995296357477","0.0","0.08608125000000011"
"585.0",1,4745,"0.1139483121058489","0.1139483121058489","0.0","0.22263383599428216","0.05887096418829896","1.0389509943359674E-11","0.170004260758415","OriTR388","66.7207541467328","64.98585270086552","68.13019312326799","94.12774431220825","2.26937E7","1336000.0","1.77268E7","3630900.0","0.304552590266876","0.695447409733124","0.0","0.06831395000000007"
"595.0",1,4745,"0.11097173020763294","0.11097173020763294","0.0","0.2183606168914516","0.0587430116219881","9.890966981902668E-12","0.1677270413727914","OriTR388","67.53329181229707","65.80821885722487","69.72033385358368","95.37688555018981","2.33781E7","1373300.0","1.8314E7","3690800.0","0.29960984068494634","0.7003901593150537","0.0","0.049079850000000036"
"-1.0",2,456111,"0.0","0.0","0.0","0.0","0.05","0.0","0.0","OriTR388","0.0","0.0","0.0","0.0","50000.0","2500.0","47500.0","0.0","0.0","0.0","0.0","0.0019546068"
"5.0",2,456111,"0.5","0.5","0.0","0.038461538461538464","0.05","0.0","0.002105263157894737","OriTR388","0.0","0.0","0.0","0.0","50000.0","2500.0","47400.0","100.0","1.0","0.0","0.0","5.641499999999998E-4"
"15.0",2,456111,"0.2","0.2","0.0","0.037037037037037035","0.05078125","7.867410760963842E-10","0.00205761316872428","OriTR388","0.0","0.0","0.0","0.0","51200.0","2600.0","48500.0","100.0","1.0","0.0","0.0","-0.00103795"
"25.0",2,456111,"0.2","0.2","0.0","0.029411764705882353","0.0514820592823713","3.330403322520499E-10","0.001644736842105263","OriTR388","70.21870650539476","62.83080845082392","71.13715931835425","0.0","64100.0","3300.0","60700.0","100.0","1.0","0.0","0.0","-0.0017812500000000003"
"35.0",2,456111,"0.16666666666666666","0.16666666666666666","0.0","0.020833333333333332","0.04847207586933614","2.7392534855453183E-10","0.0022148394241417496","OriTR388","38.11069032813447","40.050403275457285","38.14701845455625","0.0","94900.0","4600.0","90100.0","200.0","0.5","0.5","0.0","-0.0017065500000000005"
"45.0",2,456111,"0.1","0.1","0.0","0.017241379310344827","0.0525328330206379","1.6532347307433584E-10","0.0019801980198019802","OriTR388","41.47473995842722","38.93344979143758","41.731162789295574","0.0","106600.0","5600.0","100800.0","200.0","0.5","0.5","0.0","-8.546499999999991E-4"
"55.0",2,456111,"0.1","0.1","0.0","0.014084507042253521","0.05191873589164785","9.701996520777136E-11","0.0015873015873015873","OriTR388","39.25679260640453","37.80068804343975","39.402311243866095","0.0","132900.0","6900.0","125800.0","200.0","0.5","0.5","0.0","7.336500000000004E-4"
"65.0",2,456111,"0.25","0.25","0.0","0.03225806451612903","0.049410443571027515","1.332588258857299E-10","0.0029533372711163615","OriTR388","35.70271332868957","36.039217088050506","35.76852518854741","0.0","178100.0","8800.0","168800.0","500.0","0.6","0.4","0.0","0.003017550000000001"
"75.0",2,456111,"0.4","0.4","0.0","0.04878048780487805","0.05193621867881549","1.402257536261151E-10","0.004324843825084094","OriTR388","35.37514058940975","34.48935551004221","35.52823169421683","0.0","219500.0","11400.0","207200.0","900.0","0.6666666666666666","0.3333333333333333","0.0","0.00595625"
"85.0",2,456111,"0.5714285714285714","0.5714285714285714","0.0","0.07407407407407407","0.05253490080822924","1.7787147342367844E-10","0.007367196587824738","OriTR388","35.000600174082464","34.008068141871135","35.20976566602844","0.0","272200.0","14300.0","256000.0","1900.0","0.631578947368421","0.3684210526315789","0.0","0.009508949999999999"
"95.0",2,456111,"0.75","0.75","0.0","0.1261682242990654","0.04965947786606129","2.1711633601833299E-10","0.011645267243953419","OriTR388","33.945332484057936","34.06454331309671","34.14387946812535","0.0","352400.0","17500.0","331000.0","3900.0","0.6923076923076923","0.3076923076923077","0.0","0.013634850000000004"
"105.0",2,456111,"0.8571428571428571","0.8571428571428571","0.0","0.16981132075471697","0.05361930294906166","2.363022893139338E-10","0.018413597733711047","OriTR388","33.42526615760404","32.392460196276666","33.77042025127557","0.0","447600.0","24000.0","415800.0","7800.0","0.6923076923076923","0.3076923076923077","0.0","0.018293150000000005"
"115.0",2,456111,"0.6779661016949152","0.6779661016949152","0.0","0.19138755980861244","0.0534156976744186","2.351215067673469E-10","0.02380038387715931","OriTR388","33.45320451442973","32.55628408056198","33.843904811059524","0.0","550400.0","29400.0","508600.0","12400.0","0.6451612903225806","0.3548387096774194","0.0","0.023443049999999997"
"125.0",2,456111,"0.5023041474654378","0.5023041474654378","0.0","0.18989547038327526","0.05316313648478047","2.1381417184572912E-10","0.028888888888888888","OriTR388","32.82223930239977","32.08165791694357","33.2305314929294","0.0","712900.0","37900.0","655500.0","19500.0","0.558974358974359","0.441025641025641","0.0","0.029043749999999993"
"135.0",2,456111,"0.3404710920770878","0.3404710920770878","0.0","0.2056921086675291","0.053279605999552275","1.9776921630789448E-10","0.03511468432253488","OriTR388","32.67301085982051","31.968545487052804","33.2305314929294","0.0","893400.0","47600.0","816100.0","29700.0","0.5353535353535354","0.46464646464646464","0.0","0.03505445"
"145.0",2,456111,"0.24565217391304348","0.24565217391304348","0.0","0.2144212523719165","0.054462529064568055","1.7804492784673162E-10","0.042088338219994324","OriTR388","32.55856452378333","31.68682032050571","33.0662245684523","0.0","1118200.0","60900.0","1012800.0","44500.0","0.5078651685393258","0.49213483146067416","0.0","0.041434349999999995"
"155.0",2,456111,"0.17728365384615385","0.17728365384615385","0.0","0.20892351274787535","0.05343243811794404","1.570009717668648E-10","0.04815171494184754","OriTR388","32.2775861123904","31.650420077481893","33.0662245684523","0.0","1426100.0","76200.0","1284900.0","65000.0","0.45384615384615384","0.5461538461538461","0.0","0.04814265"
"165.0",2,456111,"0.14159592529711376","0.14159592529711376","0.0","0.21673596673596673","0.05472830314479386","1.3524034094155842E-10","0.0551930876388644","OriTR388","32.12842645748798","31.33821272405758","33.0662245684523","0.0","1799800.0","98500.0","1607400.0","93900.0","0.4440894568690096","0.5559105431309904","0.0","0.05513855000000001"
"175.0",2,456111,"0.10840579710144928","0.10840579710144928","0.0","0.2178640776699029","0.05490230748828574","1.172239863002896E-10","0.06234798877455566","OriTR388","32.03162144532379","31.264519926093396","32.62688923762139","118.3351463713997","2262200.0","124200.0","2004700.0","133300.0","0.42085521380345087","0.5791447861965492","0.0","0.06238125"
"185.0",2,456111,"0.08631676514888194","0.08631676514888194","0.0","0.21488318430920103","0.05501256632225635","1.0039746919727616E-10","0.069850768321513","OriTR388","31.886599794821965","31.151423242912013","32.62688923762139","93.43466746262877","2864800.0","157600.0","2518100.0","189100.0","0.3939714436805923","0.6060285563194078","0.0","0.06982994999999999"
"195.0",2,456111,"0.07280190105854396","0.07280190105854396","0.0","0.21997389033942558","0.05573257308960814","8.523519055222864E-11","0.07701870708027468","OriTR388","31.86101677949333","31.07128543770168","32.5173741412898","80.00245660606589","3577800.0","199400.0","3118200.0","260200.0","0.38854727132974637","0.6114527286702537","0.0","0.07744384999999998"
"205.0",2,456111,"0.06925845932325414","0.06925845932325414","0.0","0.25236096537250785","0.055567449273293844","7.68461308340063E-11","0.08518247991335667","OriTR388","32.276085141278216","31.525083562558926","32.5173741412898","72.87116716509692","4203900.0","233600.0","3632100.0","338200.0","0.42667060910703725","0.5733293908929628","0.0","0.08518214999999998"
"215.0",2,456111,"0.06918035148372227","0.06918035148372227","0.0","0.28887218045112784","0.05509446910720796","7.192080519365485E-11","0.09262369496141624","OriTR388","33.07710565548098","32.384300046008185","33.842511246323795","69.74991910419502","4662900.0","256900.0","3997900.0","408100.0","0.470717961283999","0.529282038716001","0.0","0.09300404999999998"
"225.0",2,456111,"0.07371545056658073","0.07371545056658073","0.0","0.3284798290141598","0.054837869775080615","6.904977542850503E-11","0.10061240490771546","OriTR388","34.10143170890476","33.43076128980436","34.94509898425008","68.19429087276832","4992900.0","273800.0","4244300.0","474800.0","0.5179022746419545","0.4820977253580455","0.0","0.10086875000000002"
"235.0",2,456111,"0.0806611481689839","0.0806611481689839","0.0","0.361031175059952","0.05502699437459886","6.614230344509718E-11","0.10837212089734113","OriTR388","35.16486874967008","34.45694641705056","36.09382901155601","67.32694365415331","5297400.0","291500.0","4463400.0","542500.0","0.5550230414746544","0.44497695852534563","0.0","0.10873545000000003"
"245.0",2,456111,"0.08948339483394833","0.08948339483394833","0.0","0.3858724868293732","0.05547445255474453","6.32328926306294E-11","0.11657933426320354","OriTR388","36.20637797393068","35.42679390902118","36.09382901155601","66.60627495973618","5617000.0","311600.0","4686900.0","618500.0","0.5802748585286984","0.4197251414713015","0.0","0.11656335000000001"
"255.0",2,456111,"0.09840077941211416","0.09840077941211416","0.0","0.4020778716380231","0.05617049953668604","6.019534046835899E-11","0.124328376858678","OriTR388","37.24907213797595","36.36319851958305","36.09382901155601","66.2587072718907","5935500.0","333400.0","4905600.0","696500.0","0.5945441493180187","0.4054558506819813","0.0","0.12431165000000004"
