"tick","run","random_seed","Population growth rate","Donors growth rate","Recipients growth rate","Transconjugants growth rate"
0.0,1,1497149918,"0.0","0.0","-0.7018888376352254","0.0"
1.0,1,1497149918,"0.0","0.0","0.7018888376352254","0.0"
11.0,1,1497149918,"0.0","0.0","0.06380807614865686","0.0"
21.0,1,1497149918,"0.0","0.0","0.03342327798262978","0.0"
31.0,1,1497149918,"0.6513539345167403","0.5569043427269316","0.667553465279348","0.0"
41.0,1,1497149918,"0.8603306037847518","0.8050909035681368","0.8698660012190605","0.0"
51.0,1,1497149918,"0.8503955394237176","0.7344315018539966","0.8697240934086665","0.0"
61.0,1,1497149918,"0.8855641491728681","0.8050404357472918","0.899114460785802","0.0"
71.0,1,1497149918,"0.9285720419318729","0.9095774740922158","0.931880158473105","0.0"
81.0,1,1497149918,"0.9693100522416959","0.921050022804228","0.9775095343734317","0.0"
91.0,1,1497149918,"0.9680036354289965","0.8447239511650961","0.9875537387396686","0.0"
101.0,1,1497149918,"0.9975840657400685","0.9641438812380762","1.0032947527382075","0.0"
111.0,1,1497149918,"1.011967275864052","0.9805757820386914","1.0173225806666093","0.0"
121.0,1,1497149918,"1.0325521835496339","0.9970963322004268","1.0385542165526696","0.0"
131.0,1,1497149918,"1.0341959660665005","1.0031377928376723","1.0372301095122325","0.0"
141.0,1,1497149918,"1.0372575039678649","0.9966926725128047","1.0405710069786382","0.0"
151.0,1,1497149918,"1.0425262045300974","1.0090455788301183","1.0434412614307507","0.0"
161.0,1,1497149918,"1.0362341669408468","1.0010166202465745","1.0383499983157995","0.0"
171.0,1,1497149918,"1.0344291333979698","0.9788142457729333","1.0395684525925855","0.0"
181.0,1,1497149918,"1.0372631328127577","0.9910216198549331","1.0397471856364566","0.0"
191.0,1,1497149918,"1.0263176164323813","0.9711830682513743","1.0301428745283514","0.0"
201.0,1,1497149918,"1.0250628343622687","0.9742685500725013","1.0287475009535076","0.0"
211.0,1,1497149918,"1.0198250661575519","0.9622377203902537","1.0239862708935168","0.0"
221.0,1,1497149918,"1.0162247713750414","0.9617818824673406","1.0197596448012312","0.0"
231.0,1,1497149918,"1.0125248364044461","0.9591876752627364","1.0150675532843392","0.03161528929093757"
241.0,1,1497149918,"1.004644371476895","0.9482562002858974","1.0068015452745585","0.10579910898986615"
251.0,1,1497149918,"1.0011838651419134","0.9459135592247876","1.002881893344964","0.15713153692442197"
261.0,1,1497149918,"0.9952050679421215","0.9429259930217168","0.9963900476693266","0.19442945913845755"
271.0,1,1497149918,"0.9887873405255305","0.9339420582576683","0.9900453085128678","0.23351446143278476"
281.0,1,1497149918,"0.981686050072866","0.9293277318272469","0.9824801765463745","0.2635569226261262"
291.0,1,1497149918,"0.9754051366012646","0.9208136336865006","0.9762856461635333","0.2942067477371902"
301.0,1,1497149918,"0.9685056880142523","0.9116553384480859","0.9696157881280507","0.3175648885730014"
311.0,1,1497149918,"0.9620368520385706","0.9072422429686985","0.9627570437127791","0.3403683308752876"
321.0,1,1497149918,"0.9533722254039627","0.9005455211483537","0.9535250857785337","0.36347259754610695"
331.0,1,1497149918,"0.9457712713612436","0.8917352777538806","0.9458696177403004","0.3832945102267554"
341.0,1,1497149918,"0.9383923302058393","0.8880951329090448","0.9378461122036975","0.400179459775746"
351.0,1,1497149918,"0.930184311975201","0.8800721390133478","0.9294736310173717","0.41448185705471974"
361.0,1,1497149918,"0.922359721219271","0.8734011920066178","0.9214044836353156","0.4268348945590646"
371.0,1,1497149918,"0.9137909172538652","0.8649171486424069","0.9124942079062188","0.4416764162368861"
381.0,1,1497149918,"0.9056696325891709","0.8589910152642762","0.9037869806213487","0.45484634724475953"
391.0,1,1497149918,"0.8975881660482973","0.8512354913898296","0.8955920575143268","0.4630022334284797"
401.0,1,1497149918,"0.8888141060937086","0.8429058441824653","0.8867043860593232","0.4693123206987498"
411.0,1,1497149918,"0.8803680194381117","0.8350089091572849","0.8778921041747102","0.4788575828244283"
421.0,1,1497149918,"0.8718875864296405","0.8266805180708612","0.8693048727065743","0.48425846985116894"
431.0,1,1497149918,"0.8630753943449844","0.8185756110920863","0.8605194692945991","0.4855939738857512"
441.0,1,1497149918,"0.8547416726678629","0.8106049635596161","0.8520754665980499","0.48949649856583194"
451.0,1,1497149918,"0.8462339116028049","0.8021541585819176","0.8436339235711401","0.4906918117170869"
461.0,1,1497149918,"0.8380570537058338","0.7937991220392496","0.8355050609199499","0.4923990010842767"
