"tick","run","random_seed","Generation Time G(D+T+R)","Generation Time G(D)","Generation Time G(R)","Generation Time G(T)"
0.0,1,1497149918,"0.0","10.113408000636843","-59.65720642289129","0.0"
1.0,1,1497149918,"0.0","-10.113408000636843","59.65720642289129","0.0"
11.0,1,1497149918,"0.0","-111.24748800700527","0.0","0.0"
21.0,1,1497149918,"0.0","-212.3815680133737","0.0","0.0"
31.0,1,1497149918,"64.28567489009488","0.0","62.725653375501395","0.0"
41.0,1,1497149918,"48.6705076961362","52.009937122812744","48.1369857127941","0.0"
51.0,1,1497149918,"49.239119129320564","57.01379525118939","48.14483994414546","0.0"
61.0,1,1497149918,"47.283674832407264","52.013197615171045","46.57107531796524","0.0"
71.0,1,1497149918,"45.093676507438275","46.03536088502789","44.933596763489625","0.0"
81.0,1,1497149918,"43.19848656876033","45.461946947508444","42.83613182306918","0.0"
91.0,1,1497149918,"43.256787206352016","49.56971708328358","42.400454405818856","0.0"
101.0,1,1497149918,"41.97413402113988","43.429956967582136","41.73522004221351","0.0"
111.0,1,1497149918,"41.377550708816074","42.70218379824829","41.15973445245833","0.0"
121.0,1,1497149918,"40.552649967559226","41.994665831656484","40.31828729338536","0.0"
131.0,1,1497149918,"40.48819435255349","41.74175030758024","40.369756805862814","0.0"
141.0,1,1497149918,"40.36869062171134","42.01167363572579","40.24014410540547","0.0"
151.0,1,1497149918,"40.16467604437893","41.497359634907944","40.129453204976805","0.0"
161.0,1,1497149918,"40.40855687700709","41.83020184261579","40.326216921697615","0.0"
171.0,1,1497149918,"40.47906803937416","42.77903335955428","40.27895149020793","0.0"
181.0,1,1497149918,"40.36847155569922","42.25208253161687","40.272027518974106","0.0"
191.0,1,1497149918,"40.7989949722217","43.11517430809373","40.647494933068","0.0"
201.0,1,1497149918,"40.84893712762293","42.97862973161894","40.702628423317684","0.0"
211.0,1,1497149918,"41.05873513238241","43.515990264593874","40.891883478271325","0.0"
221.0,1,1497149918,"41.204198571217475","43.53661473151024","41.061369202238815","0.0"
231.0,1,1497149918,"41.35476559905489","43.65436332494335","41.25117302512963","0.0"
241.0,1,1497149918,"41.67915379963912","44.15760978953023","41.589852011310164","0.0"
251.0,1,1497149918,"41.82321422728081","44.2669701310166","41.75240130526935","0.0"
261.0,1,1497149918,"42.074471504964734","44.407225575085945","42.02443347429303","0.0"
271.0,1,1497149918,"42.34755599770558","44.83439513458003","42.29374849078742","0.0"
281.0,1,1497149918,"42.65388844999809","45.0570082422882","42.61941184393027","0.0"
291.0,1,1497149918,"42.928549073085726","45.47361783196972","42.88983192293433","0.0"
301.0,1,1497149918,"43.23436381522944","45.93043610538975","43.18486537184707","0.0"
311.0,1,1497149918,"43.52507617977247","46.15385537572676","43.49251718922685","0.0"
321.0,1,1497149918,"43.92064941370089","46.49706904247572","43.91360845901505","0.0"
331.0,1,1497149918,"44.27362993640109","46.956454810442246","44.26902660512765","0.0"
341.0,1,1497149918,"44.62177058026716","47.14892101206426","44.64775908100435","0.0"
351.0,1,1497149918,"45.01551653114056","47.578744305746284","45.04993565755572","0.0"
361.0,1,1497149918,"45.39739356503508","47.94214578128261","45.44445790791286","0.0"
371.0,1,1497149918,"45.82309419157248","48.41241422771145","45.88821157430374","0.0"
381.0,1,1497149918,"46.23399721708628","48.746408901430435","46.330305891262114","0.0"
391.0,1,1497149918,"46.65026663294287","49.19053269778591","46.75424142208568","0.0"
401.0,1,1497149918,"47.110781642244326","49.67663655641116","47.22287149025771","0.0"
411.0,1,1497149918,"47.56275369867733","50.146443724757916","47.69689472499704","0.0"
421.0,1,1497149918,"48.025373826223536","50.65164396330679","48.168057706103546","0.0"
431.0,1,1497149918,"48.51572359388815","51.15315763789201","48.6598255668195","0.0"
441.0,1,1497149918,"48.98875135224424","51.65614467600991","49.14204071607183","0.0"
451.0,1,1497149918,"49.48126835689964","52.20034930287175","49.633764246319245","0.0"
461.0,1,1497149918,"49.964053267696755","52.74977775883311","50.11666503446723","0.0"
