"tick","run","random_seed","Population growth rate","Donors growth rate","Recipients growth rate","Transconjugants growth rate"
0.0,1,1498435458,"0.0","0.0","0.0","0.0"
1.0,1,1498435458,"0.0","0.0","0.0","0.0"
11.0,1,1498435458,"0.0","0.0","0.0","0.0"
21.0,1,1498435458,"0.0","0.0","0.0","0.0"
31.0,1,1498435458,"0.5447674212819091","0.6513539345167403","0.5389916856318707","0.0"
41.0,1,1498435458,"0.772357792606171","1.0145445073377788","0.7584298537848627","0.0"
51.0,1,1498435458,"0.7675796820050281","0.8730247479673126","0.7617593111338848","0.0"
61.0,1,1498435458,"0.8236705472376469","0.8612719570444215","0.821651147701551","0.0"
71.0,1,1498435458,"0.8457567768935988","0.8999176809813767","0.842807751116195","0.0"
81.0,1,1498435458,"0.9011959324560758","0.9490108587163425","0.8962693108695909","0.0"
91.0,1,1498435458,"0.9199501123851289","0.9618974856262338","0.915938080879605","0.0"
101.0,1,1498435458,"0.9344895024142994","1.0129041231120257","0.9274408722268623","0.0"
111.0,1,1498435458,"0.9664357869487913","0.9864205734672856","0.9629720613477951","0.0"
121.0,1,1498435458,"0.9794038352729592","0.9926482564663329","0.9765152327349993","0.0"
131.0,1,1498435458,"0.996248974333666","1.0548091603053436","0.9904589160594724","0.0"
141.0,1,1498435458,"1.0078005260231202","1.0357667543097433","1.0035299053697493","0.0"
151.0,1,1498435458,"1.0245322012199949","1.0373007043615676","1.021294946944911","0.0"
161.0,1,1498435458,"1.034844216443833","1.0625665250331486","1.0307418097725345","0.0"
171.0,1,1498435458,"1.041447264229632","1.0530738667506614","1.0382458360069478","0.0"
181.0,1,1498435458,"1.0558913468528497","1.0698647885369819","1.0523769935230387","0.0"
191.0,1,1498435458,"1.0638828968969785","1.0748533335666215","1.060422310684698","0.0"
201.0,1,1498435458,"1.0709347736793684","1.0764619481806303","1.0677973455760905","0.0"
211.0,1,1498435458,"1.0791927512932746","1.0858010179624635","1.075960431734009","0.0"
221.0,1,1498435458,"1.0848316128577355","1.0915939858330583","1.0815579884754993","0.0"
231.0,1,1498435458,"1.0873729155120047","1.091548102099008","1.0841992604913426","0.0"
241.0,1,1498435458,"1.0878203948809377","1.0895963893682619","1.084769220834036","0.0"
251.0,1,1498435458,"1.087194164834958","1.0857330207458926","1.0842797640747617","0.03828921671845796"
261.0,1,1498435458,"1.0833939751554957","1.084907840507915","1.0802472671408536","0.0891575639509808"
271.0,1,1498435458,"1.078514949578713","1.08092218224889","1.0753252762975696","0.1288619342333467"
