"tick","run","random_seed","Population growth rate","Donors growth rate","Recipients growth rate","Transconjugants growth rate"
0.0,1,1497206466,"0.0","0.0","-0.7018888376352254","0.0"
1.0,1,1497206466,"0.0","0.0","0.7018888376352254","0.0"
11.0,1,1497206466,"0.0","0.0","0.06380807614865686","0.0"
21.0,1,1497206466,"0.0","0.0","0.03342327798262978","0.0"
31.0,1,1497206466,"0.6788130137693797","0.12493577506715062","0.7620030570691566","0.0"
41.0,1,1497206466,"0.7766690720987783","0.42107401523255805","0.831345927344221","0.0"
51.0,1,1497206466,"0.7918420380399577","0.6472299420841885","0.8156142117813516","0.0"
61.0,1,1497206466,"0.8612719570444225","0.6140328949926858","0.899114460785802","0.0"
71.0,1,1497206466,"0.8940683656136686","0.5275493886556877","0.9449846488367137","0.0"
81.0,1,1497206466,"0.8709519692635758","0.5135348740845547","0.9193719377919871","0.0"
91.0,1,1497206466,"0.869883494418267","0.49966300909813777","0.9180727492267668","0.0"
101.0,1,1497206466,"0.8526790786849695","0.5201741522743535","0.8959978359198453","0.0"
111.0,1,1497206466,"0.8592008498949553","0.47331161603342076","0.9058096449783208","0.0"
121.0,1,1497206466,"0.8508630967008983","0.4610099768941882","0.8963551987305399","0.0"
131.0,1,1497206466,"0.8474939254984571","0.5133403588201977","0.8875513268206914","0.0"
141.0,1,1497206466,"0.8401858465026426","0.4950469787535077","0.8799913403927414","0.0"
151.0,1,1497206466,"0.8244249516555701","0.5090720500398924","0.8600220654120881","0.0"
161.0,1,1497206466,"0.8328107537731322","0.5289465433450601","0.8660717296253828","0.0"
171.0,1,1497206466,"0.815707162464699","0.5304315285463956","0.8471037463369121","0.0"
181.0,1,1497206466,"0.805702639941423","0.529161043403935","0.8360017812567402","0.0"
191.0,1,1497206466,"0.7995408982248571","0.5486738524425244","0.8270532761980093","0.0"
201.0,1,1497206466,"0.7883464702660788","0.5349499491443375","0.8156911494240678","0.0"
211.0,1,1497206466,"0.7743415008218325","0.5338167249425352","0.8004337176457063","0.0"
221.0,1,1497206466,"0.7641766953754375","0.5459215212500075","0.7880336814154302","0.0"
231.0,1,1497206466,"0.7568732489240237","0.535845738498902","0.7806861085739483","0.0"
241.0,1,1497206466,"0.7454613402321075","0.5299456919005426","0.7686252471520741","0.0"
251.0,1,1497206466,"0.7344192351678626","0.5163043914161142","0.757475478386189","0.0"
261.0,1,1497206466,"0.7254862992910832","0.5102536474429457","0.7480799190835691","0.0"
271.0,1,1497206466,"0.7150857556479134","0.509889298892989","0.7365839470787285","0.0"
281.0,1,1497206466,"0.7040223520594774","0.4973641388927702","0.7253578099170614","0.0"
291.0,1,1497206466,"0.6946971541238378","0.5006568446039034","0.7148650631829717","0.0"
301.0,1,1497206466,"0.6855374261977135","0.48866048156603187","0.7056600784954996","0.0"
311.0,1,1497206466,"0.6774754128205998","0.48373066433165174","0.6970721709564182","0.0"
321.0,1,1497206466,"0.6673225975861462","0.4842493290483953","0.686081829668597","0.0"
331.0,1,1497206466,"0.6594045451003323","0.4818860574775745","0.6776452777860481","0.0"
341.0,1,1497206466,"0.6521532518374271","0.47421338367529386","0.6702364471875956","0.0"
351.0,1,1497206466,"0.6437702419333131","0.47260146367451517","0.6612753294183821","0.0"
361.0,1,1497206466,"0.6352206970929907","0.4676871474293299","0.652336480756198","0.0"
371.0,1,1497206466,"0.6279926320603655","0.46142514028650566","0.6448821687206838","0.0"
381.0,1,1497206466,"0.6196668844694868","0.4552586738980968","0.6362620814397602","0.0"
391.0,1,1497206466,"0.6116611121523826","0.4458723340005298","0.6281604380137059","0.0"
401.0,1,1497206466,"0.6045283117918918","0.44221088225001604","0.6206735029846976","0.0"
411.0,1,1497206466,"0.5980167905055541","0.43545206437423384","0.6140112415609706","0.0"
421.0,1,1497206466,"0.590848158446614","0.42891017008727683","0.6066455861897319","0.0"
431.0,1,1497206466,"0.5840671323791438","0.42522758529729676","0.5995471415225782","0.0"
441.0,1,1497206466,"0.5775853119105595","0.4181288420272916","0.5929383829936734","0.0"
451.0,1,1497206466,"0.5711142344324781","0.41527154452457826","0.586136121086452","0.0"
461.0,1,1497206466,"0.5645400232128379","0.4100369461865662","0.579346401433276","0.0"
471.0,1,1497206466,"0.5587974395894016","0.40277915195415986","0.5735271567020588","0.0"
481.0,1,1497206466,"0.5522942160677763","0.3999206321315245","0.566708296862462","0.0"
491.0,1,1497206466,"0.5466705038499092","0.39503504522239663","0.5609091869112005","0.0"
501.0,1,1497206466,"0.5407667424844397","0.3890266338986608","0.5548422907121471","0.0"
511.0,1,1497206466,"0.535512946532705","0.38441728104671863","0.5494243046035823","0.0"
521.0,1,1497206466,"0.5302108602592879","0.38104065862805947","0.5438575023613074","0.0"
531.0,1,1497206466,"0.5246016044229803","0.375506640771543","0.5381161348699542","0.0"
541.0,1,1497206466,"0.5196149795497342","0.3717201660368319","0.5329536287294713","0.0"
551.0,1,1497206466,"0.5148911066484075","0.3654816352371564","0.5281462324267512","0.0"
561.0,1,1497206466,"0.5094334755040785","0.3623940973870306","0.5224713400523547","0.0"
571.0,1,1497206466,"0.5045293351553608","0.358850213280311","0.5173942992287903","0.0"
581.0,1,1497206466,"0.4997304638672518","0.3544701624384843","0.5124618652393814","0.0"
591.0,1,1497206466,"0.4955742172321815","0.35106503984873727","0.5081625002372774","0.0"
