"tick","run","random_seed","Generation Time G(D+T+R)","Generation Time G(D)","Generation Time G(R)","Generation Time G(T)"
0.0,1,1497360899,"0.0","10.113408000636843","-59.65720642289129","0.0"
1.0,1,1497360899,"0.0","-10.113408000636843","59.65720642289129","0.0"
11.0,1,1497360899,"0.0","-111.24748800700527","0.0","0.0"
21.0,1,1497360899,"0.0","-212.3815680133737","0.0","0.0"
31.0,1,1497360899,"57.15714125625145","39.32458660505354","62.725653375501395","0.0"
41.0,1,1497360899,"47.77243094867259","45.834619711740494","48.1369857127941","0.0"
51.0,1,1497360899,"47.96281820214222","43.48644390776595","48.89228540836855","0.0"
61.0,1,1497360899,"45.2793701144084","36.59279279062392","47.562368182764004","0.0"
71.0,1,1497360899,"41.92208434064493","36.63171440009038","43.14110073911626","0.0"
81.0,1,1497360899,"41.527532275932906","36.689395749150684","42.63354292662872","0.0"
91.0,1,1497360899,"41.968665914547046","35.00809662739274","43.820453431574656","0.0"
101.0,1,1497360899,"40.09030434320514","36.040431219955906","41.108276854379895","0.0"
111.0,1,1497360899,"39.6855222659133","35.36896400107944","40.77483870589258","0.0"
121.0,1,1497360899,"39.11036469689928","34.9466611080057","40.26263674857563","0.0"
131.0,1,1497360899,"38.74819428769836","35.288116948178356","39.73762420556165","0.0"
141.0,1,1497360899,"38.426077544972706","34.77317192405904","39.499075130481664","0.0"
151.0,1,1497360899,"38.17403347093849","35.17026964026556","39.07725562640609","0.0"
161.0,1,1497360899,"38.03089365344805","34.92881255619241","38.99036829713987","0.0"
171.0,1,1497360899,"38.03218226909319","35.08052006740382","38.998005914842516","0.0"
181.0,1,1497360899,"38.02374634623681","35.4276127503767","38.915205679636614","0.0"
191.0,1,1497360899,"38.15516791224718","35.9348230031055","38.96983562406173","0.0"
201.0,1,1497360899,"38.2445652434283","35.949144949639845","39.094352729956334","0.0"
211.0,1,1497360899,"38.41463728220959","36.3412596528614","39.220646249712296","0.0"
221.0,1,1497360899,"38.51181425455083","36.52840153537443","39.30964686313494","0.0"
231.0,1,1497360899,"38.64613021439077","37.01056990276488","39.33288381676805","0.0"
241.0,1,1497360899,"38.84564059346894","37.37013327545287","39.509097626380324","0.0"
251.0,1,1497360899,"38.92653027272517","37.44478310551338","39.59211737285294","0.0"
261.0,1,1497360899,"39.108497719879885","37.8060280999569","39.728028958544925","0.0"
271.0,1,1497360899,"39.31018485751093","38.08348307195762","39.93684448059301","0.0"
281.0,1,1497360899,"39.45411197809881","38.34864788158253","40.06764087847808","0.0"
291.0,1,1497360899,"39.70464778470994","38.66128439352203","40.302753376389354","0.0"
301.0,1,1497360899,"39.99756629620266","38.96554219356539","40.60609412411092","0.0"
311.0,1,1497360899,"40.25190641088508","39.30900832302017","40.84586826011741","0.0"
321.0,1,1497360899,"40.607605694705946","39.675881012168155","41.199513806482585","0.0"
331.0,1,1497360899,"40.91479352634585","40.01564733506491","41.52637388198104","0.0"
341.0,1,1497360899,"41.28378720690186","40.40772917752845","41.90419554311179","0.0"
