"tick","run","random_seed","Generation Time G(D+T+R)","Generation Time G(D)","Generation Time G(R)","Generation Time G(T)"
0.0,1,1498347502,"0.0","0.0","0.0","0.0"
1.0,1,1498347502,"0.0","0.0","0.0","0.0"
11.0,1,1498347502,"0.0","0.0","0.0","0.0"
21.0,1,1498347502,"0.0","0.0","0.0","0.0"
31.0,1,1498347502,"0.0","0.0","0.0","0.0"
41.0,1,1498347502,"53.913215778729814","0.0","53.29324931683703","0.0"
51.0,1,1498347502,"53.28517648960392","0.0","52.54539126808674","0.0"
61.0,1,1498347502,"50.8367422061603","61.40533751155427","50.685207956217326","0.0"
71.0,1,1498347502,"47.86693098945324","56.58736290462177","47.85396541439188","0.0"
81.0,1,1498347502,"47.04071934158096","54.89212498717127","47.0252337788705","0.0"
91.0,1,1498347502,"45.39555443928329","51.88495101408731","45.41665956223631","0.0"
101.0,1,1498347502,"44.28719471569162","48.31505079137344","44.34400816184901","0.0"
111.0,1,1498347502,"43.26627621746704","47.53784822003006","43.353681494907896","0.0"
121.0,1,1498347502,"42.530254142800565","45.87114552330856","42.64236105692795","0.0"
131.0,1,1498347502,"41.80239216618489","45.669030243461144","41.9154545046256","0.0"
141.0,1,1498347502,"41.60633045150777","43.90715214780896","41.769606411031106","0.0"
151.0,1,1498347502,"40.888168872577225","42.83671727575192","41.03184003338235","0.0"
161.0,1,1498347502,"40.45829540076394","42.45306943699341","40.58987047733446","0.0"
171.0,1,1498347502,"40.06469928282613","41.686722198846525","40.21197276201771","0.0"
181.0,1,1498347502,"39.733987511359764","41.417512275472355","39.88033349929113","0.0"
191.0,1,1498347502,"39.49738310474915","41.00168595995465","39.648731651573456","0.0"
201.0,1,1498347502,"39.167454404312565","40.54046289428137","39.310009247000764","0.0"
211.0,1,1498347502,"38.881038164220925","40.29995308239416","39.03089610890759","0.0"
221.0,1,1498347502,"38.696018617619806","39.70606952439627","38.86950171286387","0.0"
231.0,1,1498347502,"38.60548350315372","39.797331692701825","38.766565818314206","0.0"
241.0,1,1498347502,"38.59305442387621","39.52770283157003","38.769782773237296","0.0"
251.0,1,1498347502,"38.64286754374792","39.48446767283786","38.821439481070506","0.0"
261.0,1,1498347502,"38.7237808014792","39.62324181434285","38.904351912002234","0.0"
271.0,1,1498347502,"38.867699936359315","39.79302782241184","39.047005117023915","0.0"
281.0,1,1498347502,"39.08279534233771","39.851497879686065","39.277074105299064","0.0"
291.0,1,1498347502,"39.33011676391219","40.122188814310576","39.5321217438055","0.0"
301.0,1,1498347502,"39.61971600419271","40.426666207073794","39.822276835300386","0.0"
311.0,1,1498347502,"39.96449361839851","40.733112495372254","40.175725453637256","0.0"
321.0,1,1498347502,"40.34178045962086","41.16082156853529","40.5573933357638","0.0"
331.0,1,1498347502,"40.72756889568535","41.516594642192416","40.95280413692813","0.0"
341.0,1,1498347502,"41.14381299121212","41.87088945618276","41.381746442474835","0.0"
351.0,1,1498347502,"41.58458813171637","42.31497210645237","41.831180996114966","0.0"
361.0,1,1498347502,"42.04602109865444","42.763607515839425","42.301878249297296","0.0"
371.0,1,1498347502,"42.518690305331894","43.22211071776726","42.782698178765436","0.0"
381.0,1,1498347502,"42.993476121943885","43.70509629610512","43.26747960397961","0.0"
391.0,1,1498347502,"43.49485281343014","44.1739194064142","43.78141299816307","0.0"
401.0,1,1498347502,"44.00710094474198","44.692488056063716","44.30513228221289","0.0"
411.0,1,1498347502,"44.52325288192155","45.2077246797115","44.832795741099964","0.0"
421.0,1,1498347502,"45.04533011339231","45.74104768324549","45.364784994515944","0.0"
431.0,1,1498347502,"45.579308988949656","46.24121576874208","45.91334278018085","0.0"
441.0,1,1498347502,"46.11749184535936","46.79237861269691","46.462581163835175","0.0"
451.0,1,1498347502,"46.657602257539004","47.346071560443164","47.01436124397708","0.0"
