"tick","run","random_seed","Population growth rate","Donors growth rate","Recipients growth rate","Transconjugants growth rate"
391.0,1,1497008596,"1.0576760196293435","0.965518416387114","1.0630703352397293","0.5778988480899048"
401.0,1,1497008596,"1.0488918045450444","0.9571193814769552","1.0541967934748546","0.5841725266233795"
411.0,1,1497008596,"1.0396422658018432","0.9481493548390477","1.0448828853788348","0.588848606245975"
421.0,1,1497008596,"1.0302459230945937","0.9392216809855103","1.0353368654011865","0.5941778082704793"
431.0,1,1497008596,"1.0206195973201369","0.9297619989782795","1.025638708080691","0.5974546633197267"
441.0,1,1497008596,"1.0107992561740846","0.9204851123334095","1.0157708251607427","0.5986819795393056"
451.0,1,1497008596,"1.0011875628368827","0.911206992789179","1.006114984029864","0.599895232067248"
461.0,1,1497008596,"0.9912595432155709","0.9012854068638629","0.9961709471867899","0.6002733330869733"
471.0,1,1497008596,"0.9814309720717324","0.8918533336147466","0.9862782529317409","0.6005738330092506"
481.0,1,1497008596,"0.9714797888857686","0.8819709899061212","0.9762915122659189","0.6002731950432508"
491.0,1,1497008596,"0.9615499825647474","0.8723167213951422","0.9663631288833798","0.5984715549430424"
501.0,1,1497008596,"0.9517680797359377","0.8628268606837806","0.9565657125957729","0.5967534649897075"
511.0,1,1497008596,"0.9418689786924903","0.8535217971746857","0.9466088006859829","0.5949250981582016"
521.0,1,1497008596,"0.932185151213282","0.8442741849639211","0.9369183569468725","0.592213080850608"
531.0,1,1497008596,"0.9225488471186531","0.8348078729830734","0.9272609725222776","0.5899410641381797"
541.0,1,1497008596,"0.9130423302893999","0.8259228126606507","0.9176991233305025","0.5874844886043983"
551.0,1,1497008596,"0.9036077616535632","0.8169779785772253","0.9082266564023525","0.5846852282393056"
561.0,1,1497008596,"0.8944009965404414","0.8080397847013561","0.8990115015742598","0.5816080727670494"
571.0,1,1497008596,"0.8852421129816207","0.7990756486486676","0.8898406431333271","0.5785074108873074"
581.0,1,1497008596,"0.87620933934254","0.7904421241201777","0.8807851619347818","0.5752127130506414"
591.0,1,1497008596,"0.8672897654573068","0.7818016812644212","0.8718370073252786","0.5720946527940509"
