"tick","run","random_seed","Generation Time G(D+T+R)","Generation Time G(D)","Generation Time G(R)","Generation Time G(T)"
0.0,1,1498435458,"0.0","0.0","0.0","0.0"
1.0,1,1498435458,"0.0","0.0","0.0","0.0"
11.0,1,1498435458,"0.0","0.0","0.0","0.0"
21.0,1,1498435458,"0.0","0.0","0.0","0.0"
31.0,1,1498435458,"0.0","64.28567489009488","0.0","0.0"
41.0,1,1498435458,"54.21415783407319","41.27243996678238","55.20975613468526","0.0"
51.0,1,1498435458,"54.55163581629684","47.96281820214222","54.96844824961758","0.0"
61.0,1,1498435458,"50.8367422061603","48.61731179129476","50.96168536958798","0.0"
71.0,1,1498435458,"49.509183274324585","46.52950837354845","49.682418341872136","0.0"
81.0,1,1498435458,"46.46351116855287","44.12249542577989","46.718912234204424","0.0"
91.0,1,1498435458,"45.516302143998885","43.53138239618795","45.71567461472453","0.0"
101.0,1,1498435458,"44.808130176472865","41.33928011278932","45.14867580958276","0.0"
111.0,1,1498435458,"43.326962678945165","42.44916255704592","43.48280594363389","0.0"
121.0,1,1498435458,"42.75328088852884","42.18284472869312","42.879748179095174","0.0"
131.0,1,1498435458,"42.030384323089045","39.6969696969697","42.276086967157966","0.0"
141.0,1,1498435458,"41.54862613334919","40.42679213104512","41.72544041654574","0.0"
151.0,1,1498435458,"40.870093905165646","40.36700938952789","40.999642070084505","0.0"
161.0,1,1498435458,"40.46283161017209","39.40715831549556","40.62387581034267","0.0"
171.0,1,1498435458,"40.20628668480964","39.762383812570256","40.330262660882056","0.0"
181.0,1,1498435458,"39.65628414091236","39.13833572370146","39.78871405440943","0.0"
191.0,1,1498435458,"39.35839874375011","38.95668921989896","39.486841092291534","0.0"
201.0,1,1498435458,"39.09923209316175","38.898474157398674","39.21411440682725","0.0"
211.0,1,1498435458,"38.800044961892276","38.56390496971779","38.91660514434116","0.0"
221.0,1,1498435458,"38.5983656601077","38.35925061530253","38.71519393217983","0.0"
231.0,1,1498435458,"38.50815729855743","38.36086306430977","38.62087791293199","0.0"
241.0,1,1498435458,"38.4923168105432","38.42957601667964","38.6005856992633","0.0"
251.0,1,1498435458,"38.51448860478733","38.566320147434524","38.61801046195687","0.0"
261.0,1,1498435458,"38.649584761367564","38.595653666881034","38.762169131474856","0.0"
271.0,1,1498435458,"38.82442917372958","38.73796648858649","38.93959176417614","0.0"
