"tick","run","random_seed","Generation Time G(D+T+R)","Generation Time G(D)","Generation Time G(R)","Generation Time G(T)"
0.0,1,1497548327,"0.0","10.113408000636843","-59.65720642289129","0.0"
1.0,1,1497548327,"0.0","-10.113408000636843","59.65720642289129","0.0"
11.0,1,1497548327,"0.0","-111.24748800700527","0.0","0.0"
21.0,1,1497548327,"0.0","-212.3815680133737","0.0","0.0"
31.0,1,1497548327,"64.28567489009488","0.0","62.725653375501395","0.0"
41.0,1,1497548327,"55.14305637598714","52.009937122812744","55.74673500947101","0.0"
51.0,1,1497548327,"56.370975684455296","0.0","55.175870249359484","0.0"
61.0,1,1497548327,"50.57580344362435","56.174923813538825","49.742459198944495","0.0"
71.0,1,1497548327,"47.78499527841563","50.50875776816158","48.11531943319951","0.0"
81.0,1,1497548327,"47.33808034406003","54.89212498717127","46.85146399088157","0.0"
91.0,1,1497548327,"46.30719149018337","54.58924826142257","45.60937824153257","0.0"
101.0,1,1497548327,"44.230641810776994","45.74850581066938","44.512635042588364","0.0"
111.0,1,1497548327,"43.22599702793031","47.7299527069467","42.94566131822099","0.0"
121.0,1,1497548327,"43.0734884677966","48.34693953902132","42.69774712744073","0.0"
131.0,1,1497548327,"41.899468828176474","44.68534035411018","41.825781968062316","0.0"
141.0,1,1497548327,"41.639461907401284","45.558647290698566","41.383286440705355","0.0"
151.0,1,1497548327,"40.95475820017295","44.747804502329664","40.69410941236095","0.0"
161.0,1,1497548327,"40.35462838313667","42.56756424164064","40.389483945171705","0.0"
171.0,1,1497548327,"40.237701669331784","43.1643474840847","40.14768491958811","0.0"
181.0,1,1497548327,"39.875866135785564","42.443975357694086","39.82549216974174","0.0"
191.0,1,1497548327,"39.537581171751256","41.861755525784496","39.55419734954859","0.0"
201.0,1,1497548327,"39.19798972297438","41.23499727221151","39.216013862073645","0.0"
211.0,1,1497548327,"38.933625760546015","41.04182840800191","38.91102803679329","0.0"
221.0,1,1497548327,"38.78417889033588","40.652172679093205","38.837145817169585","0.0"
231.0,1,1497548327,"38.42681671748162","40.18510227765966","38.49742279092946","0.0"
241.0,1,1497548327,"38.36147107623787","39.88977788100085","38.47851084864989","0.0"
251.0,1,1497548327,"38.18768326509673","39.713688846055064","38.29875992102709","0.0"
261.0,1,1497548327,"37.984104327350614","39.48847882602227","38.10999894489556","0.0"
271.0,1,1497548327,"37.87833695929438","39.29865747923773","38.03418090940411","0.0"
281.0,1,1497548327,"37.76796360396018","39.19331688653147","37.92663206425118","0.0"
291.0,1,1497548327,"37.72743346378974","38.98441483034589","37.92713406528201","0.0"
301.0,1,1497548327,"37.75636619119292","39.00969999918169","37.96943415035292","0.0"
