"tick","run","random_seed","Generation Time G(D+T+R)","Generation Time G(D)","Generation Time G(R)","Generation Time G(T)"
0.0,1,1497206466,"0.0","10.113408000636843","-59.65720642289129","0.0"
1.0,1,1497206466,"0.0","-10.113408000636843","59.65720642289129","0.0"
11.0,1,1497206466,"0.0","-111.24748800700527","0.0","0.0"
21.0,1,1497206466,"0.0","-212.3815680133737","0.0","0.0"
31.0,1,1497206466,"61.68521584495313","0.0","54.9508652022731","0.0"
41.0,1,1497206466,"53.913215778729814","0.0","50.36739327814107","0.0"
51.0,1,1497206466,"52.88015192572321","0.0","51.338888739168326","0.0"
61.0,1,1497206466,"48.61731179129476","0.0","46.57107531796524","0.0"
71.0,1,1497206466,"46.833921077150215","0.0","44.31048411661826","0.0"
81.0,1,1497206466,"48.076964919354054","0.0","45.54492643455169","0.0"
91.0,1,1497206466,"48.1360176867473","0.0","45.60937824153257","0.0"
101.0,1,1497206466,"49.10725303276448","0.0","46.73306741833819","0.0"
111.0,1,1497206466,"48.73450401945782","0.0","46.22685075706985","0.0"
121.0,1,1497206466,"49.21206177008131","0.0","46.71443567464035","0.0"
131.0,1,1497206466,"49.40770194677168","0.0","47.17780933607537","0.0"
141.0,1,1497206466,"49.837458518286944","0.0","47.583112867950945","0.0"
151.0,1,1497206466,"50.79022315935549","0.0","48.68796854957848","0.0"
161.0,1,1497206466,"50.27880233656771","0.0","48.347874477832455","0.0"
171.0,1,1497206466,"51.33303861916179","0.0","49.4304593195289","0.0"
181.0,1,1497206466,"51.97044814917271","0.0","50.086887625742946","0.0"
191.0,1,1497206466,"52.37096359384896","0.0","50.62881494795298","0.0"
201.0,1,1497206466,"53.1146251705733","0.0","51.33404635111242","0.0"
211.0,1,1497206466,"54.07527199341177","0.0","52.3125479969614","0.0"
221.0,1,1497206466,"54.79456194637727","0.0","53.135707597570445","0.0"
231.0,1,1497206466,"55.32330192968747","0.0","53.63580421485238","0.0"
241.0,1,1497206466,"56.170219718825074","0.0","54.47742892635253","0.0"
251.0,1,1497206466,"57.014747527897505","0.0","55.27931724197545","0.0"
261.0,1,1497206466,"57.71677192752456","0.0","55.97360148902703","0.0"
271.0,1,1497206466,"58.55623181136912","0.0","56.84718956853915","0.0"
281.0,1,1497206466,"59.47641740384655","0.0","57.72699583604824","0.0"
291.0,1,1497206466,"60.27479315866461","0.0","58.57430923576949","0.0"
301.0,1,1497206466,"61.08014773893745","0.0","59.338381961470574","0.0"
311.0,1,1497206466,"61.80700654270898","0.0","60.06942898792788","0.0"
321.0,1,1497206466,"62.7473540146703","0.0","61.0316808607996","0.0"
331.0,1,1497206466,"63.50081688678093","0.0","61.791513414703815","0.0"
341.0,1,1497206466,"64.20688259201621","0.0","62.47456020697023","0.0"
351.0,1,1497206466,"0.0","0.0","63.32116957932787","0.0"
361.0,1,1497206466,"0.0","0.0","64.1888480990482","0.0"
371.0,1,1497206466,"0.0","0.0","0.0","0.0"
381.0,1,1497206466,"0.0","0.0","0.0","0.0"
391.0,1,1497206466,"0.0","0.0","0.0","0.0"
401.0,1,1497206466,"0.0","0.0","0.0","0.0"
411.0,1,1497206466,"0.0","0.0","0.0","0.0"
421.0,1,1497206466,"0.0","0.0","0.0","0.0"
431.0,1,1497206466,"0.0","0.0","0.0","0.0"
441.0,1,1497206466,"0.0","0.0","0.0","0.0"
451.0,1,1497206466,"0.0","0.0","0.0","0.0"
461.0,1,1497206466,"0.0","0.0","0.0","0.0"
471.0,1,1497206466,"0.0","0.0","0.0","0.0"
481.0,1,1497206466,"0.0","0.0","0.0","0.0"
491.0,1,1497206466,"0.0","0.0","0.0","0.0"
501.0,1,1497206466,"0.0","0.0","0.0","0.0"
511.0,1,1497206466,"0.0","0.0","0.0","0.0"
521.0,1,1497206466,"0.0","0.0","0.0","0.0"
531.0,1,1497206466,"0.0","0.0","0.0","0.0"
541.0,1,1497206466,"0.0","0.0","0.0","0.0"
551.0,1,1497206466,"0.0","0.0","0.0","0.0"
561.0,1,1497206466,"0.0","0.0","0.0","0.0"
571.0,1,1497206466,"0.0","0.0","0.0","0.0"
581.0,1,1497206466,"0.0","0.0","0.0","0.0"
591.0,1,1497206466,"0.0","0.0","0.0","0.0"
