"tick","run","random_seed","Relative contribution of horizontal transfer","Relative contribution of vertical transfer","Relative contribution of transconjugants re-transfers"
0.0,1,1497008596,"0.17568291376539905","0.824317086234601","0.2865853658536585"
1.0,1,1497008596,"0.0","0.0","0.0"
11.0,1,1497008596,"0.0","0.0","0.0"
21.0,1,1497008596,"0.0","0.0","0.0"
31.0,1,1497008596,"0.0","0.0","0.0"
41.0,1,1497008596,"0.0","0.0","0.0"
51.0,1,1497008596,"0.0","0.0","0.0"
61.0,1,1497008596,"0.0","0.0","0.0"
71.0,1,1497008596,"0.0","0.0","0.0"
81.0,1,1497008596,"1.0","0.0","0.0"
91.0,1,1497008596,"1.0","0.0","0.0"
101.0,1,1497008596,"0.5","0.5","0.0"
111.0,1,1497008596,"0.5","0.5","0.0"
121.0,1,1497008596,"0.5","0.5","0.0"
131.0,1,1497008596,"0.5","0.5","0.0"
141.0,1,1497008596,"0.4","0.6","0.0"
151.0,1,1497008596,"0.4","0.6","0.0"
161.0,1,1497008596,"0.25","0.75","0.0"
171.0,1,1497008596,"0.25","0.75","0.0"
181.0,1,1497008596,"0.2727272727272727","0.7272727272727273","0.0"
191.0,1,1497008596,"0.21428571428571427","0.7857142857142857","0.0"
201.0,1,1497008596,"0.15789473684210525","0.8421052631578947","0.0"
211.0,1,1497008596,"0.21739130434782608","0.782608695652174","0.0"
221.0,1,1497008596,"0.21428571428571427","0.7857142857142857","0.0"
231.0,1,1497008596,"0.15384615384615385","0.8461538461538461","0.0"
241.0,1,1497008596,"0.16666666666666666","0.8333333333333334","0.0"
251.0,1,1497008596,"0.21311475409836064","0.7868852459016393","0.0"
261.0,1,1497008596,"0.23863636363636365","0.7613636363636364","0.0"
271.0,1,1497008596,"0.23893805309734514","0.7610619469026548","0.0"
281.0,1,1497008596,"0.25675675675675674","0.7432432432432432","0.05263157894736842"
291.0,1,1497008596,"0.265","0.735","0.07547169811320754"
301.0,1,1497008596,"0.26356589147286824","0.7364341085271318","0.08823529411764706"
311.0,1,1497008596,"0.2727272727272727","0.7272727272727273","0.1"
321.0,1,1497008596,"0.2646370023419204","0.7353629976580797","0.10619469026548672"
331.0,1,1497008596,"0.25621414913957935","0.7437858508604207","0.13432835820895522"
341.0,1,1497008596,"0.2531446540880503","0.7468553459119497","0.13664596273291926"
351.0,1,1497008596,"0.24","0.76","0.13440860215053763"
361.0,1,1497008596,"0.235480464625132","0.764519535374868","0.15695067264573992"
371.0,1,1497008596,"0.23434704830053668","0.7656529516994633","0.15648854961832062"
381.0,1,1497008596,"0.2301410541945063","0.7698589458054937","0.1870967741935484"
391.0,1,1497008596,"0.22678458622867972","0.7732154137713203","0.20055710306406685"
401.0,1,1497008596,"0.22288828337874658","0.7771117166212534","0.2200488997555012"
411.0,1,1497008596,"0.22401518747033697","0.775984812529663","0.2288135593220339"
421.0,1,1497008596,"0.2189324437030859","0.781067556296914","0.2438095238095238"
431.0,1,1497008596,"0.21667880553532412","0.7833211944646759","0.2571428571428571"
441.0,1,1497008596,"0.21262886597938144","0.7873711340206185","0.27121212121212124"
451.0,1,1497008596,"0.21184971098265895","0.7881502890173411","0.2742155525238745"
461.0,1,1497008596,"0.2099533437013997","0.7900466562986003","0.28271604938271605"
471.0,1,1497008596,"0.20416276894293733","0.7958372310570627","0.2806414662084765"
481.0,1,1497008596,"0.20244880726198017","0.7975511927380199","0.2857142857142857"
491.0,1,1497008596,"0.199310740953475","0.800689259046525","0.28914505283381364"
501.0,1,1497008596,"0.19831223628691982","0.8016877637130801","0.28812056737588654"
511.0,1,1497008596,"0.19596448748991122","0.8040355125100888","0.29736408566721584"
521.0,1,1497008596,"0.19474543565385186","0.8052545643461482","0.3048780487804878"
531.0,1,1497008596,"0.19474263693916874","0.8052573630608313","0.3102473498233215"
541.0,1,1497008596,"0.1921119592875318","0.8078880407124682","0.3165562913907285"
551.0,1,1497008596,"0.19016741334590898","0.809832586654091","0.3236205827650341"
561.0,1,1497008596,"0.18832949435121202","0.811670505648788","0.32673267326732675"
571.0,1,1497008596,"0.18678955453149002","0.81321044546851","0.3294956140350877"
581.0,1,1497008596,"0.1836109515604059","0.8163890484395941","0.33315954118873825"
591.0,1,1497008596,"0.18174474959612277","0.8182552504038773","0.3412345679012346"
